,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
3637,visionary : a next generation visualization system for databases michael stonebraker,,sigmod conference,2003.0,"database management systems and the internet : foundations, issues , and implications acm sigmod record",,,,0
3638,the ccube constraint object-oriented database system sigmod conference,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",,1999.0,spatial joins with nearest neighbor queries,"alon y. levy , jiawei han",the vldb journal -- the international journal on very large data bases,,0
3639,reminiscences on influential papers,"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001.0,influential papers karl aberer acm sigmod record 1996,,,,0
3640,selectivity estimation using probabilistic models sigmod conference,"daphne koller , lise getoor , benjamin taskar",,2001.0,temporal database system sigmod conference,"nick roussopoulos , mary f. fernandez , alon y. levy , mitch cherniack , david j. dewitt 2002",,,0
3641,automation in information extraction and data integration vldb,sunita sarawagi,,2002.0,efficient and effective methods for moving data through relational databases international conference on management of data,"jack a. apers , dimitris papadias",,,0
3642,"objectglobe : ubiquitous query processing on the internet stefan seltzsam , donald kossmann , markus keidl , reinhard braumandl , alexander kreutz , konrad stocker , alfons kemper vldb j.",,,2001.0,managing intervals efficiently in object-relational databases vldb,"zdenek shivakumar , richard spadina , edward l. lomet",acm sigmod record,,0
3643,editor 's notes michael j. franklin sigmod record 2000,,,,"integrating temporal , real-time , and active data mining databases","hans-peter kriegel , jesse harland , eric simon",,,0
3644,"the design and implementation of a sequence database system raghu ramakrishnan , miron livny , praveen seshadri 1996",,vldb,,parallel database systems 1996,"raghu ramakrishnan , h. v. jagadish , k. singh",the vldb journal -- the international journal on very large data bases,,0
3645,"proximity search in databases narayanan shivakumar , hector garcia-molina , roy goldman , suresh venkatasubramanian",,vldb,1998.0,indexing distributed data in a large spatial database system the king-ip sreenath 1994,"divesh srivastava , jeffrey f. naughton",sigmod record,,0
3646,guest editorial 2001,"kyu-young whang , gunter schlageter , amr el abbadi",vldb j.,,data mining the subspace of real-time database system 2001,"jeffrey f. naughton , raghu ramakrishnan , abraham silberschatz , elke a. rundensteiner , yiming li",very large data bases,,0
3647,specification and implementation of exceptions in workflow management systems,"stefano paraboschi , stefano ceri , fabio casati , giuseppe pozzi",acm trans . database syst .,1999.0,report on the first international workshop on enterprise object-relational databases acm trans . database syst .,,,,0
3648,"xpath processing in a nutshell georg gottlob , christoph koch , reinhard pichler 2003",,sigmod record,,processing xpath queries over relational databases,yannis papakonstantinou,acm sigmod record,,0
3649,incremental computation of nested relational query expressions acm trans . database syst . 1995,"leo mark , lars bækgaard",,,"query processing for ordered sets using approximate join rules jeffrey f. naughton , karl aberer",,sigmod record,,0
3650,accessing a relational database through an object-oriented database interface vldb 1995,"jack a. orenstein , d. n. kamber",,,database research at a-c university of illinois at stanley acm sigmod record,"alexander brodsky , christian sibley",,,0
3651,"research issues for data communication in mobile ad-hoc network database systems leslie d. fife , le gruenwald sigmod record 2003",,,,supporting semantic integration in semantic databases very large data bases,"christian j. hanin , alon y. levy , dallan quass , kenneth a. ross , patrick valduriez",,,0
3652,"querying xml views of relational data jerry kiernan , jayavel shanmugasundaram , catalina fan , eugene j. shekita , john funderburk vldb 2001",,,,managing summary tables in large relational databases sigmod conference,,,,0
3653,database systems management and oracle8 c. gregory doherty,,sigmod conference,1998.0,database system research at u-m 's university sigmod conference 1997,karl aberer,,,0
3654,"storage and retrieval of xml data using relational databases surajit chaudhuri , kyuseok shim 2001",,vldb,,book review column,"daniela florescu , divesh srivastava",sigmod conference,,0
3655,standards for databases on the grid sigmod record,"andrew eisenberg , jim melton , susan malaika",,2003.0,data warehouse management systems and the internet,nikolaos mengouzos,acm sigmod record,,0
3656,"design , implementation , and performance of the lham log-structured history data access method gerhard weikum , peter muth , patrick e. o'neil , achim pick vldb",,,1998.0,secure buffering in firm real-time database systems sigmod conference,"leonidas fegaras , jordan f. korth , philip b. korth , jiawei han , cem evrendilek",,,0
3657,static analysis techniques for predicting the behavior of active database rules,"alexander aiken , jennifer widom , joseph m. hellerstein",acm trans . database syst .,1995.0,"querying complex spatio-temporal associations in xml documents using temporal expressions c. mamoulis , kenneth salem , julio c. mendonça",,international conference on management of data,sigmod record,0
3658,"lineage tracing for general data warehouse transformations jennifer widom , yingwei cui vldb j.",,,2003.0,the trigs statistical analysis group at rasdaman university sigmod conference sigmod record 2001,"mark meckler , eric simon , philip s. yu",,,0
3659,"guest editor 's introduction robert meersman , amit p. sheth sigmod record 2002",,,,integrating mining and environmental database systems,"jayavel shanmugasundaram , karl aberer",acm sigmod record,,0
3660,"on the discovery of interesting patterns in association rules sridhar ramaswamy , sameer mahajan , abraham silberschatz vldb 1998",,,,"semantic interoperability in firm real-time database systems praveen seshadri , anurag maskey , jarek r. haritsa",,,,0
3661,book review column,karl aberer,sigmod record,2003.0,incremental maintenance of top tier index structure in object oriented databases acm sigmod record 1999,,,,0
3662,materialized views selection in a multidimensional database vldb,"ernest teniente , elena baralis , stefano paraboschi",,1997.0,materialized view selection in a multidimensional database,"eral illalraiza , jiawei han",acm sigmod record,,0
3663,"the case for enhanced abstract data types raghu ramakrishnan , miron livny , praveen seshadri 1997",,vldb,,a new approach for multi-dimensional optimization of universal relational queries vldb 2002,"rakesh agrawal , miron livny",,,0
3664,wavecluster : a multi-resolution clustering approach for very large spatial databases vldb,"surojit chatterjee , gholamhosein sheikholeslami , aidong zhang",,1998.0,indexing multimedia documents,"laks v. s. lakshmanan , hamid pirahesh",acm sigmod record,,0
3665,t2 : a customizable parallel database for multi-dimensional data,"alan sussman , anurag acharya , joel h. saltz , chialin chang",sigmod record,1998.0,"data extraction from materialized view timos k. sellis , phil andrew schoop",,acm sigmod record,,0
3666,the ccube constraint object-oriented database system sigmod conference,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",,1999.0,query processing 101 : challenges and opportunities brian summers,,,,0
3667,"the spiffi scalable video-on-demand system craig s. freedman , david j. dewitt",,sigmod conference,1995.0,"a semantic approach to integrating logical and semantic models in temporal databases sridhar ramaswamy , sridhar ramaswamy , david bartin 2000",,,,0
3668,a fast index for semistructured data,"brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon",vldb,2001.0,"spatial search with generalized association rules chiang-sheng li , shi-ying chang",,acm transactions on database systems ( tods ),,0
3669,lore : a database management system for semistructured data sigmod record,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",,1997.0,indexing multimedia databases,richard snodgrass,acm sigmod record,,0
3670,reminiscences on influential papers richard t. snodgrass 1998,,sigmod record,,"reminiscences on influential papers richard t. snodgrass , philip s. yu",,acm sigmod record,,0
3671,making b + - trees cache conscious in main memory,"kenneth a. ross , jun rao",sigmod conference,2000.0,database design and maintenance,"babis theodoulidis , michael h. böhlen",,,0
3672,sting : a statistical information grid approach to spatial data mining,"wei wang , richard r. muntz , jiong yang",vldb,1997.0,approximate query processing using wavelets very large data bases,"hans-peter kriegel , michael j. carey",,,0
3673,the structured information manager : a database system for sgml documents ron sacks-davis vldb,,,1996.0,a new dimensionality reduction algorithm for multi-dimensional queries,"kenneth a. ross , jennifer widom",acm sigmod record,,0
3674,graphical interaction with heterogeneous databases vldb j.,"tiziana catarci , john cardiff , giuseppe santucci",,1997.0,automatic adaptive maintenance of association rules for very large data bases,"daniela florescu , alon y. very large data bases",vldb j.,,0
3675,reminiscences on influential papers sigmod record,"kenneth a. ross , kyuseok shim , mary f. fernandez",,2002.0,"on efficient and cost-effective algorithms for mining association rules for multi-dimensional vectors in large databases jeffrey f. naughton , werner schneider , minos n. garofalakis",,acm transactions on database systems ( tods ),,0
3676,issues and evaluations of caching solutions for web application acceleration 2002,"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",vldb,,the ccube constraint object-oriented database system international conference on management of data,michael h. buchmann,,,0
3677,on supporting containment queries in relational database management systems sigmod conference 2001,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",,,query processing in dbms vldb,rakesh agrawal,,,0
3678,reminiscences on influential papers sigmod record,"jun rao , kenneth a. ross , johannes gehrke",,2003.0,indexing multimedia databases very large data bases,"david j. dewitt , julie basu",acm sigmod record,,0
3679,"querying xml views of relational data jerry kiernan , jayavel shanmugasundaram , catalina fan , eugene j. shekita , john funderburk vldb 2001",,,,information extraction for semistructured data sigmod record,jean-robert gruser,,,0
3680,report on the fourth international conference on flexible query answering systems,"gabriella pasi , amihai motro , patrick bosc",sigmod record,2001.0,spatial database system implementations maria zuzu,,the vldb journal -- the international journal on very large data bases,,0
3681,xquery : a query language for xml donald d. chamberlin 2003,,sigmod conference,,spatial queries over data streams,rakesh agrawal,,,0
3682,report on second international workshop on advanced issues of e-commerce and web-based information systems sigmod record,"philip s. yu , kun-lung wu",,2000.0,research activities at uuk,"olga kapitskaia , alexander b. zdonik",international conference on management of data,,0
3683,"a logical foundation for deductive object-oriented databases mengchi liu , tok wang ling , gillian dobbie acm trans . database syst . 2002",,,,the ores temporal database management system nr-tree the vldb journal -- the international journal on very large data bases,jennifer widom,,,0
3684,query processing and optimization in oracle rdb,"gennady antoshenkov , mohamed ziauddin",vldb j.,1996.0,"efficient similarity search for complex association rules in large databases stefano ceri , mohamed ziauddin",,vldb,,0
3685,"dblearn : a system prototype for knowledge discovery in relational databases yue huang , yandong cai , yongjian fu , nick cercone , jiawei han sigmod conference 1994",,,,databases for remote browsing with very high dimensional space databases leonidas fegaras 1998,,acm sigmod record,,0
3686,geominer : a system prototype for spatial data mining sigmod conference 1997,"jiawei han , nebojsa stefanovic , krzysztof koperski",,,using algebra for mining associations by reference sets of predicates sigmod record,"alon y. levy , zoltan somogyi",,,0
3687,"quality of service in multimedia digital libraries elisa bertino , ahmed k. elmagarmid , mohand-said hacid sigmod record",,,2001.0,design and implementation of a scalable multidimensional database system sigmod record,"christos faloutsos , kenneth smith , john a. ross",sigmod record,,0
3688,"the case for enhanced abstract data types raghu ramakrishnan , miron livny , praveen seshadri 1997",,vldb,,"relational algebra and object-oriented databases cevdet hajalva , s. sudarshan , s. sudarshan international conference on management of data",,,,0
3689,databases for gis sigmod record,"claudia bauzer medeiros , fatima pires",,1994.0,semantic similarity search in multimedia databases international conference on management of data,"christine c. gillett , peter j. haas , jeffrey f. naughton",,,0
3690,"the aditi deductive database system kotagiri ramamohanarao , david b. kemp , jayen vaghani , tim s. leask , james harland , peter j. stuckey , zoltan somogyi 1994",,vldb j.,,the aditi deductive database system kotagiri ramamohanarao,,very large data bases,,0
3691,on supporting containment queries in relational database management systems sigmod conference 2001,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",,,"infomaster : an extensible , object-oriented tool for spatial data exploration",jong-rong wu,international conference on management of data,,0
3692,"efficient incremental garbage collection for client-server object database systems laurent amsaleg , olivier gruber , michael j. franklin vldb 1995",,,,database evolution and security issues in 1996,,acm sigmod record,,0
3693,db2 query parallelism : staging and implementation yun wang,,vldb,1995.0,"parallel computation of two dimensional predicates cui zhang , jiawei han",,,,0
3694,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995.0,aggregate query processing using wavelets,"markus schneider , rakesh agrawal",vldb,,0
3695,odmg-93 : a standard for object-oriented dbmss 1994,r. g. g. cattell,sigmod conference,,data mining and optimization techniques,josé a. blakeley,,,0
3696,text databases : a survey of text models and systems sigmod record 1994,arjan loeffen,,,query optimization in compressed database systems international conference on management of data,,,,0
3697,an effective deductive object-oriented database through language integration 1994,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,,distributed querying for semistructured data through streaming,"nick koudas , s. sudarshan , jeffrey f. naughton",acm sigmod record,,0
3698,priority assignment in real-time active databases,"rajendran m. sivasankaran , bhaskar purimetla , john a. stankovic , krithi ramamritham , donald f. towsley",vldb j.,1996.0,data management issues in electronic commerce at the time of the zurich conference on management of data,,,,0
3699,"indexing large metric spaces for similarity search queries z. meral özsoyoglu , tolga bozkaya 1999",,acm trans . database syst .,,incremental maintenance of semistructured data on moving objects vldb,mary fernandez,international conference on management of data,,0
3700,data management challenges in crm george colliat 2003,,sigmod conference,,data extraction and querying using wavelets,"marco j. frederick , raghu ramakrishnan , stefano ceri",,,0
3701,"tutorial : data access anand deshpande , josé a. blakeley 2000",,sigmod conference,,guest editorial,richard snodgrass,,,0
3702,"a cost model for clustered object-oriented databases zhao-hui tang , jean-robert gruser , georges gardarin vldb 1995",,,,"efficient similarity search in large spatial datasets kenneth a. ross , ravi kumar international conference on management of data",,,,0
3703,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,performance evaluation of optimized algorithm implementations for multi-dimensional data warehouses 1999,"michael carey , jayavel shanmugasundaram , mammon s. ozhan , james harland",sigmod conference,,0
3704,using probabilistic information in data integration 1997,"alon y. levy , daniela florescu , daphne koller",vldb,,a new technique for approximating complex time series queries,yannis papakonstantinou acm sigmod record,,,0
3705,"optimizing queries across diverse data sources edward l. wimmers , donald kossmann , jun yang , laura m. haas 1997",,vldb,,the ores temporal database management system acm sigmod record 1996,,,,0
3706,devise : integrated querying and visualization of large datasets sigmod conference,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",,1997.0,semantic association rules 2001,,very large data bases,,0
3707,"optimizing queries with universal quantification in object-oriented and object-relational databases guido moerkotte , jens claußen , klaus peithner , alfons kemper vldb 1997",,,,"incremental processing of multiple dimensional association rules in multidimensional association rules alexander brodsky , timothy c. apers , jennifer widom",,,,0
3708,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0,the lore of object-relational databases,richard pledereder,,,0
3709,index configuration in object-oriented databases elisa bertino vldb j. 1994,,,,"efficient index structure for object oriented databases david b. keller , rakesh agrawal , jiawei han , jennifer widom",,sigmod conference,,0
3710,"design , implementation , and performance of the lham log-structured history data access method gerhard weikum , peter muth , patrick e. o'neil , achim pick vldb",,,1998.0,spatial joins in distributed multimedia databases michael j. carey acm sigmod record,,international conference on management of data,,0
3711,using quantitative information for efficient association rule generation,"márcio de carvalho , rodolfo f. resende , bruno pôssas , wagner meira jr.",sigmod record,2000.0,data replication in compressed database systems : replication in an object-oriented database system sigmod record,"alexander brodsky , amit p. sheth , martin l. olivier",,,0
3712,an efficient method for checking object-oriented database schema correctness,"michele missikoff , anna formica , hans dietmar gröger",acm trans . database syst .,1998.0,object-relational database management systems 2000,"j &#246; m. miller , kenneth a. ross",vldb,,0
3713,a query language and optimization techniques for unstructured data,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",sigmod conference,1996.0,unstructured data sigmod record,,,,0
3714,"the jungle database search engine linas bukauskas , curtis e. dyreson , michael h. böhlen sigmod conference",,,1999.0,the ores temporal database management system christian s. jensen 1995,,sigmod record,,0
3715,"integrating reliable memory in databases peter m. chen , wee teck ng vldb 1997",,,,spatial joins : enabling aggregate joins,"markus schneider , michael j. abel",sigmod record,,0
3716,supporting exceptions to schema consistency to ease schema evolution in oodbms 1994,"eric dujardin , eric simon , marie-jo bellosta , eric amiel",vldb,,data model and data structures for semistructured data sigmod record,,,,0
3717,a database model for object dynamics vldb j. 1997,"mike p. papazoglou , bernd j. krämer",,,the ccube constraint object-oriented database engine,"mr. hjaltason , jennifer widom",acm sigmod record,,0
3718,"incremental computation and maintenance of temporal aggregates jun yang , jennifer widom",,vldb j.,2003.0,approximate computation of partial categorical data sigmod conference,"jayavel shanmugasundaram , rakesh agrawal , jerry kiernan",sigmod record,,0
3719,mpeg-7 standard for multimedia databases john r. smith sigmod conference,,,2001.0,"the olap-tree : a tree-structured data structure for high-dimensional spaces john r. smith , m. tamer kahveci , kenneth a. ross",,,,0
3720,automation in information extraction and data integration vldb,sunita sarawagi,,2002.0,the acm transaction support system mohan ganti,,sigmod record,,0
3721,incremental maintenance for non-distributive aggregate functions vldb 2002,"themistoklis palpanas , richard sidle , hamid pirahesh , roberta cochrane",,,"mining multidimensional aggregate queries surajit chaudhuri , rakesh agrawal",,vldb,,0
3722,describing semistructured data sigmod record,luca cardelli,,2001.0,querying two dimensional relational databases julia hodges,,acm sigmod record,,0
3723,issues and evaluations of caching solutions for web application acceleration 2002,"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",vldb,,optimizing queries with external object-oriented databases vldb,roland za &#248; ller,acm sigmod record,,0
3724,an efficient method for checking object-oriented database schema correctness,"michele missikoff , anna formica , hans dietmar gröger",acm trans . database syst .,1998.0,data mining with optimized distance functions,james harland,sigmod record,,0
3725,"template-based wrappers in the tsimmis system joachim hammer , hector garcia-molina , svetlozar nestorov , ramana yerneni , markus m. breunig , vasilis vassalos sigmod conference",,,1997.0,converting binary arrays into streams,"yannis e. ioannidis , jerry kiernan",,,0
3726,spatial join selectivity using power laws sigmod conference,"christos faloutsos , bernhard seeger , caetano traina jr. , agma j. m. traina",,2000.0,exploiting optimized bitmaps to approximate real-time query processing,karl aberer,,1994.0 ademic journal -- the international journal on very large data bases,0
3727,"a system for keyword proximity search on xml databases tianqiu wang , yannis papakonstantinou , nick koudas , vagelis hristidis , andrey balmin , divesh srivastava vldb 2003",,,,parallel mining and optimization of continuous-variable aggregate queries over constrained spatio-temporal spatio-temporal vectors acm transactions on database systems ( tods ),,,,0
3728,advances in real-time database systems research sigmod record,azer bestavros,,1996.0,accessing semistructured data through web page content retrieval alon y. halevy,,sigmod record,,0
3729,"cure : an efficient clustering algorithm for large databases sudipto guha , rajeev rastogi , kyuseok shim 1998",,sigmod conference,,the universal database database system international conference on management of data,,,,0
3730,fast parallel similarity search in multimedia databases,"christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold",sigmod conference,1997.0,similarity search in multimedia databases,"surajit chaudhuri , philip a. bernhard , georgke kießling",,,0
3731,"image mining in iris : integrated retinal information system kheng guan goh , wynne hsu , mong-li lee 2000",,sigmod conference,,query processing and optimization in compressed database systems very large data bases,,,1996.0,0
3732,finding intensional knowledge of distance-based outliers vldb 1999,"raymond t. ng , edwin m. knorr",,,"querying and answering xml queries simultaneously on an object-oriented and object-relational database object-management system david b. jumana , vivek narasayya",,acm sigmod record,,0
3733,"multi-step processing of spatial joins ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",,sigmod conference,1994.0,query optimization for multidimensional queries with constrained predicates very large data bases,"alfons kemper , david j. dewitt , vincen tautens",,,0
3734,relational databases for querying xml documents : limitations and opportunities vldb,"jeffrey f. naughton , kristin tufte , chun zhang , gang he , david j. dewitt , jayavel shanmugasundaram",,1999.0,view management in open object databases international conference on management of data,,,,0
3735,temporal database bibliography update sigmod record 1996,"anil kumar , vassilis j. tsotras",,,report on the second international workshop on temporal database systems ( tods ) 1999,,,,0
3736,grid and applications ( industrial session ) 2003,frank leymann,vldb,,"the web : an introduction to knowledge management at the university of ulm l. wek garofalakis oliver , marco påke",,,,0
3737,an annotated bibliography on real-time database systems 1995,özgür ulusoy,sigmod record,,data integration in a database system 1994,,sigmod record,,0
3738,"smooth - a distributed multimedia database system christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner vldb",,,2001.0,"secure replication in tertiary memory using the rpc-tree rakesh agrawal , christian hanin",,,,0
3739,online association rule mining christian hidber sigmod conference,,,1999.0,selectivity estimation in spatial databases,"roy goldman , rakesh agrawal",acm sigmod record,1998.0,0
3740,versant replication : supporting fault-tolerant object databases 1995,"h. stephen au-yeung , c. p. chou , yuh-ming shyy",sigmod conference,,semistructured and structured data,,,,0
3741,the a-tree : an index structure for high-dimensional spaces using relative approximation,"masatoshi yoshikawa , shunsuke uemura , yasushi sakurai , haruhiko kojima",vldb,2000.0,parallel database systems and the internet,mohiko kojima,acm sigmod record,,0
3742,hypothetical queries in an olap environment vldb,"thanos papadimitriou , andrey balmin , yannis papakonstantinou",,2000.0,editorial richard hull acm transactions on database systems ( tods ),,,,0
3743,reminiscences on influential papers sigmod record,"jun rao , kenneth a. ross , johannes gehrke",,2003.0,on temporal integrity constraints in firm real-time database systems sigmod record,"mihalis petropoulos , amr el abbadi",,,0
3744,"approximate computation of multidimensional aggregates of sparse data using wavelets min wang , jeffrey scott vitter 1999",,sigmod conference,,multi-dimensional aggregate queries for a large data stream,"kyu-wang chung , markus j. wang",acm sigmod record,,0
3745,"guest editorial yannis e. ioannidis , raghu ramakrishnan , philip a. bernstein vldb j. 2003",,,,"integrating temporal , real , and multimedia databases very large data bases","philip a. bernstein , abraham silberschatz",,,0
3746,"contextualizing the information space in federated digital libraries jeroen hoppenbrouwers , mike p. papazoglou sigmod record 1999",,,,query processing in semistructured database systems acm sigmod record 1998,,,,0
3747,advanced database technologies in a diabetic healthcare system 2002,"chenyi xia , wynne hsu , keng lik teo , mong-li lee , beng chin ooi , pranab kumar mohanty",vldb,,the active database system : databases and data management systems international conference on management of data,"jean-robert gruser , ralf hartmut güting",,,0
3748,"random sampling techniques for space efficient online computation of order statistics of large datasets sridhar rajagopalan , bruce g. lindsay , gurmeet singh manku",,sigmod conference,1999.0,exploiting constraint databases for approximate query optimization acm transactions on database systems ( tods ),"richard t. snodgrass , jennifer widom-catherine apers",,,0
3749,database research at nthu and itri arbee l. p. chen 1994,,sigmod record,,"view maintenance in tertiary memory databases daniel a. keim , laks v. s. lakshmanan , david b. stuckey",,acm sigmod record,,0
3750,"description logics for semantic query optimization in object-oriented database systems claudio sartori , sonia bergamaschi , domenico beneventano",,acm trans . database syst .,2003.0,object database management systems and the world wide web acm sigmod record,"nick roussopoulos , j. dewitt , david j. dewitt",,,0
3751,odmg-93 : a standard for object-oriented dbmss 1994,r. g. g. cattell,sigmod conference,,book review column,"david j. dewitt , jennifer widom",acm sigmod record,,0
3752,advances in real-time database systems research sigmod record,azer bestavros,,1996.0,the web : querying and reporting multiple aspects of real-time databases 1998,"alon levy , jeffrey x. ullman",very large data bases,,0
3753,"a scalable architecture for autonomous heterogeneous database interactions athman bouguettaya , steven milliner , mike p. papazoglou",,vldb,1995.0,"a distributed, parallel database system for a consumer-oriented network tv0sb j.","wenfei han , wenfei qiong , gillian dobbie",acm sigmod record,,0
3754,research issues in databases for arcs : active rapidly changing data systems sigmod record 1994,anindya datta,,,the mariposa distributed database system srinivasan sadri sigmod record 1994,,,,0
3755,"supporting top-k join queries in relational databases walid g. aref , ahmed k. elmagarmid , ihab f. ilyas vldb 2003",,,,"exploiting the similarity keyword in query summaries using bitmaps h. v. jagadish , j. widom the vldb journal -- the international journal on very large data bases",,,,0
3756,"distributed transactions in practice lyman do , pamela drew , prabhu ram sigmod record",,,1999.0,"on-line caching for transactions in a text relational database sudipto guha , jeffrey f. naughton sigmod record",,,,0
3757,"secure transaction processing in firm real-time database systems binto george , jayant r. haritsa sigmod conference",,,1997.0,secure transaction processing in firm real-time dbms,,very large data bases,,0
3758,dynamic maintenance of data distribution for selectivity estimation vldb j. 1994,"kyu-young whang , gio wiederhold , sang-wook kim",,,unisql/x unified relational and object-oriented database system international conference on management of data,,,,0
3759,automated resolution of semantic heterogeneity in multidatabases,"a. r. hurson , simin h. pakzad , m. w. bright",acm trans . database syst .,1994.0,parallel object query processing in firm real-time information systems,"a. kotz , b. j. segal , v. k. singhal",n. singh,,0
3760,"qursed : querying and reporting semistructured data yannis papakonstantinou , michalis petropoulos , vasilis vassalos sigmod conference 2002",,,,extracting structured data from strings vldb,"john a. keim , alfons kemper , david j. dewitt , hans-peter kriegel",,,0
3761,"query processing techniques for arrays kenneth salem , arunprasad p. marathe sigmod conference 1999",,,,"selectivity estimation and analysis of large query sets gottfried vossen , joseph m. hellerstein acm transactions on database systems ( tods )",,,,0
3762,datablitz storage manager : main memory database performance for critical applications sigmod conference 1999,"p. p. s. narayan , s. sudarshan , s. gogate , j. miller , abraham silberschatz , c. gupta , jerry baulier , m. wilder , henry f. korth , peter mcilroy , s. haldar , s. seshadri , philip bohannon , c. wei , a. khivesera , s. joshi , rajeev rastogi , m. nemeth",,,"a system for using relational information as a streaming data stream david h. kemp , k. selçuk candan",,international conference on management of data,,0
3763,sideway value algebra for object-relational databases 2002,"z. meral özsoyoglu , gultekin özsoyoglu , abdullah al-hamdani , özgür ulusoy , selma ayse özel , ismail sengör altingövde",vldb,,a cost semantics for selection evaluation plans in object-oriented databases sigmod conference,"david j. dewitt , raghu ramakrishnan , michael j. carey",,,0
3764,"guest editor 's introduction robert meersman , amit p. sheth sigmod record 2002",,,,a fast index structure for object oriented databases acm sigmod record 2002,"michael stuckey , jennifer widom",,,0
3765,"procedures in object-oriented query languages kazimierz subieta , jacek leszczylowski , yahiko kambayashi 1995",,vldb,,"efficient index structures for semistructured data peter buneman , rakesh agrawal 1998",,vldb,,0
3766,"s3 : similarity search in cad database systems hans-peter kriegel , stefan berchtold sigmod conference",,,1997.0,"incremental maintenance of aggregate-like structures in compressed databases thomas brinkhoff , hans-peter kriegel sigmod conference",,,,0
3767,coma - a system for flexible combination of schema matching approaches 2002,"erhard rahm , hong hai do",vldb,,the hcc-tree : an efficient index structure for object oriented databases 1997,"nick roussopoulos , divesh srivastava",acm sigmod record,,0
3768,"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,,design and evaluation of a sequence query language for data warehousing international conference on management of data,,,,0
3769,lore : a database management system for semistructured data sigmod record,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",,1997.0,the ecobase project : an active object-oriented database management system kenneth a. ross,,international conference on management of data,,0
3770,converting relational to object-oriented databases sigmod record 1997,joseph fong,,,"converting relational to object-oriented databases viswanath poosala , jiawei han",,vldb,,0
3771,visionary : a next generation visualization system for databases michael stonebraker,,sigmod conference,2003.0,semantic integration in database support sigmod conference 1997,"mark roome , maurizio piantoni , alon y. levy",,,0
3772,"constructing efficient decision trees by using optimized numeric association rules takeshi fukuda , yasuhiko morimoto , takeshi tokuyama , shinichi morishita vldb",,,1996.0,the ccube constraint object system : a universal and extensible constraint object manager 1998,,acm sigmod record,,0
3773,sentinel : an object-oriented dbms with event-based rules 1997,sharma chakravarthy,sigmod conference,,database research at neva-pahalem university andrzeh sivakumar,,,,0
3774,"supporting top-k join queries in relational databases walid g. aref , ahmed k. elmagarmid , ihab f. ilyas vldb 2003",,,,incremental maintenance of top-k joins,"vasilis vassalos , s. sudarshan , shahram raman",,,0
3775,an approximate search engine for structural databases,"kaizhong zhang , qicheng ma , jason tsong-li wang , xinhuan zheng , xiong wang , dennis shasha , zasha weinberg , bruce a. shapiro",sigmod conference,2000.0,query unnesting at the data warehouse,"roy goldman , surajit chaudhuri , joseph m. hellerstein , m. brown",,,0
3776,book review column,karl aberer,sigmod record,2002.0,a system for the management of multiple constraints,karl aberer,acm sigmod record,,0
3777,research in database engineering at the university of namur sigmod record,jean-luc hainaut,,2003.0,query optimization for selections in high dimensional databases vldb j.,"roy goldman , christine l. lehman",,"2003.0 omon prasad , michael r. lofgren",0
3778,"querying xml views of relational data jerry kiernan , jayavel shanmugasundaram , catalina fan , eugene j. shekita , john funderburk vldb 2001",,,,an efficient algorithm for mining association rules in large databases very large data bases christian s. jensen sigmod record,,,,0
3779,"towards a theory of cost management for digital libraries and electronic commerce a. prasad sistla , robert h. sloan , yelena yesha , ouri wolfson",,acm trans . database syst .,1998.0,multioperator object-relational database support 1996,josé a. blakeley,international conference on management of data,1998.0 ocratic,0
3780,book review column 2001,karl aberer,sigmod record,,optimizing queries with multiple dimensional indexings,joseph m. hellerstein,acm sigmod record,,0
