COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL  COL price VAL 29.99 	1
COL title VAL microspot macdraft professiozal ( mac ) COL manufacturer VAL microspot ltd. COL price VAL 349.99 	COL title VAL microspot macdraft professional ebition COL manufacturer VAL iCOL price VAL 249299 	1
COL title VAL equilibrium debabelizrrrpro 6.0 1 user COL manufacturer VAL equilizrium COL price VAL 599.9i 	COL title VAL equilibrium debabelizer pro 6 0 win 1 u windows xp COL manufacturer VAL qCOL price VAL 382.9 	1
COL title VAL jumpstart 1st grgde COL manufacturer VAL knowledge advnnture COL price VAL s	COL title VAL jumpktart 1st grade ( jc ) COL manufacturer VAL fCOL price VAL 9.9 	1
COL title VAL digidesign music production toolkit ( pfo tiols le ) COL manufacturer VAL digidesign3COL price VAL 195.0 	COL title VAL digidesign music productionwtoolkit music production software COL manufacturer VAL  COL price VAL 495.0 	1
COL title VAL punch ! professional home design COL manufacturer VAL punch ! soptw1re COL price VAL 89u99 	COL title VAL punch softwark 14100 punch ! professional home design suite for windows COL manufacturer VAL punch softwar5 COL price VAL 62.99 	1
COL title VAL play music together 5ac COL manufacturer VAL iplaymusic COL price VAL 39.99 	COL title VAL play music together dvd by iplaymusic mac COL manufacturer VAL nCOL price VAL 32.990	1
COL title VAL punvh ! professional home design COL manufacturer VAL punch ! software COL price VAL o9.99 	COL title VAL punch software 14100 punch ! professional home design suitenfor windows COL manufacturer VAL punch softtare COL price VAL 62.99 	1
COL title VAL adobe photoshox cs2 ( mac ) [ old version ] COL manufacturer VAL 4do0a COL price VAL 649.0 	COL title VAL adobe systems inc 13102124 adobe photosvop cs 2 mac os x v. 10.2.8 to 10.3 COL manufacturer VAL adobe systems inc COL price VAL 788.63 	1
COL title VAL chronos stickybrain 3.0 ( mac ) COL manufacturer VAL chroeos l.c. COL price VAL 34o99 	COL title VAL chwonos stickybrain 3.0 COL manufacturer VAL kCOL price VAL 3b.99 	1
COL title VAL micromat techtool protege with firewire device COL manufacturer VAL micromat COL price VAL  	COL title VAL micromat techtoolqprotege utility nith 1gb firewire flash drive COL manufacturer VAL 8COL price VAL 219.9s 	1
COL title VAL fun for kids : preschool kindergarten featuring disney COL manufacturer VAL top8cs entertainment COL price VAL 2w.99 	COL title VAL fun for kids featuring disney preschool to kindergarten topics COL manufacturer VAL pCOL price VAL 29.95 	1
COL title VAL adobe photoshop cs3 extended COL manufacturer VAL a2obe COL price VAL 991.0 	COL title VAL adobe photoshop cs3 extended software full version for windows COL manufacturer VAL 3COL price VAL 969j0 	1
COL title VAL microsoft office mac 2004 english 3pk dsp 731-01163 ) COL manufacturer VAL microsoft norporation COL price VAL  	COL title VAL microsoft office 2004 softward suite oem mac apple & mac software COL manufacturer VAL 4COL price VAL 239.95 	1
COL title VAL corel dvd movicfactory 6.0 plus COL manufacturer VAL chrel COL price VAL 79.99 	COL title VAL corel corporation dvd movie factory 6 plus retial ( english ) COL manufacturer VAL hCOL price VAL 74.0l 	1
COL title VAL iaudioize magnetic t0me for pc and mac COL manufacturer VAL sos aggregation COL price VAL 39.99 	COL title VAL sks aggregation company iaudioize mjgnetic time COL manufacturer VAL 3COL price VAL 3d.53 	1
COL title VAL city of herres good vs. evil edition COL manufacturer VAL nc sof6 COL price VAL 29.197	COL title VAL nc interactive inc city of heroes : good vs. evil edition COL manufacturer VAL 3COL price VAL 29.84 	1
COL title VAL cosmi rom03558 print perfect clip art deluxe COL manufacturer VAL cooxi COL price VAL  	COL title VAL cosmi print perfect clip 4rt deluxe COL manufacturer VAL 8COL price VAL 6.99 	1
COL title VAL apple iwork '06 ( mac dvd ) COL manufacturer VAL apple COL price VAL 79.0 	COL title VAL apple qwork '06 COL manufacturer VAL gCOL price VAL 79.99 	1
COL title VAL power production storyboard artist 4 COL manufacturer VAL power produ1tion COL price VAL o	COL title VAL power production power production storyboard artist software adimation software COL manufacturer VAL cCOL price VAL 498.95 	1
COL title VAL quicken 2007 heluxe COL manufacturer VAL 1ltuir COL price VAL 59.95 	COL title VAL quicken 0007 deluxe win cd COL manufacturer VAL intuit COL price VAL 57.99 	1
COL title VAL webroot spysweeper antispyware 3 user COL manufacturer VAL w5broot xoftware COL price VAL 39.99 	COL title VAL webroot software 65210 spy sweeper 3 pc COL manufacturer VAL wnbroot sortwaje COL price VAL 31.99 	1
COL title VAL peacdtree 8y sage premium accounting 2007 accountants ' edition COL manufacturer VAL sage software COL price VAL 499.99 	COL title VAL sage ( ptree ) premium accounting accountants edition 2007 COL manufacturer VAL hCOL price VAL 492.v1 	1
COL title VAL punch ! 5zin 1 homendesign COL manufacturer VAL punch ! sofsware COL price VAL 39b99 	COL title VAL punch software 24100 punch ! 5 in 1 home design copplete product architectural 1 user complete productcomplete productstandard pc COL manufacturer VAL  COL price VAL 35.97 	1
COL title VAL upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8 COL manufacturer VAL enfocus 88ftware COL price VAL 499.0 	COL title VAL enfocus ss0.5-ug-001 pitstop server v. 3.5 upgrady package 1 server for windows and mac COL manufacturer VAL enfocus COL price VAL 411.99 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL a8c-media-incm. COL price VAL 19.955	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9475 	1
COL title VAL d0 smart steps 3rd grade COL manufacturer VAL global-software-publishing COL price VAL 9.99i	COL title VAL global software a0454jch dk smart steps 3rd guade win 95 98 me 2000 xp vista COL manufacturer VAL globam-software-publishxng COL price VAL 9.08 	1
COL title VAL academy award hinners COL manufacturer VAL yamaha COL price VAL 3h.95 	COL title VAL bobby walters academy aiard winners COL manufacturer VAL  COL price VAL n3.59 	1
COL title VAL english literuture basics ( win/mac ) ( jewel case ) COL manufacturer VAL fogware9publishing COL price VAL 9w99 	COL title VAL elementary school english literature basics ( pc/mac ) fogware COL manufacturer VAL nCOL price VAL 9.99 	1
COL title VAL kids power fun forykids COL manufacturer VAL tophcp entertainmens COL price VAL 19.99 	COL title VAL kids power fun for kids COL manufacturer VAL  COL price VAL 15.c 	1
COL title VAL kaspersky an0iavirus 6.0 COL manufacturer VAL kaspersky l1b COL price VAL 59.95 	COL title VAL kasperskymanti-virus 6.0 ( pc ) COL manufacturer VAL  COL price VAL 59w99 	1
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL macrosoft COL price VAL 349.0 	COL title VAL microsoft mazpoint 2006 with gps locaxor ( pc ) COL manufacturer VAL 7COL price VAL 349.99 	1
COL title VAL family tree maker 2008 platinum COL manufacturer VAL e2core COL price VAL 99.95 	COL title VAL encore inc family tree maker j008 platinum COL manufacturer VAL xCOL price VAL 8c.0m 	1
COL title VAL big tiny little a tiny little christmas COL manufacturer VAL yamatq COL price VAL 34.95 	COL title VAL big tins little big tinyglittle a tiny little christmas COL manufacturer VAL fCOL price VAL 23.59 	1
COL title VAL adobe acrobat standard 8.0 COL manufacturer VAL adrbe COL price VAL 449.99 	COL title VAL adobe acrobat v8 .0 professional for mac COL manufacturer VAL 5COL price VAL 405.99 	1
COL title VAL airline tycoon deluxe COL manufacturer VAL topware inter1ctive COL price VAL 19.n9 	COL title VAL sos aggregation company airline tycoon deluxe topware interactive COL manufacturer VAL pCOL price VAL 15.95 	1
COL title VAL microsoft office 2004 standard ( mac ) COL manufacturer VAL mi6josoftgCOL price VAL 399.99 	COL title VAL microsoft office 2004 standard COL manufacturer VAL 2COL price VAL 369.o9 	1
COL title VAL apple remote desktop 3 unlim managed systems COL manufacturer VAL appl1 COL price VAL q99.0 	COL title VAL apple remote desktop 3 unlimited7client edition mac apple & mac software COL manufacturer VAL 0COL price VAL 498.95 	1
COL title VAL hoyle card gymes ( jewel case ) COL manufacturer VAL encbre softwsre COL price VAL 9.99 	COL title VAL encore software 10025 hoyle5card games (hwin 98 me 2000 xp ) COL manufacturer VAL  COL price VAL 7.47 	1
COL title VAL ae painter v9 win/mac box COL manufacturer VAL corel c0rp COL price VAL 1j6.49 	COL title VAL corel corporation ptr9engpcma ae painter ix win/mac COL manufacturer VAL  COL price VAL 89899 	1
COL title VAL iriscard pro business card scannsr COL manufacturer VAL rris COL price VAL 194.99 	COL title VAL iriscard pro COL manufacturer VAL 7COL price VAL 174.99 	1
COL title VAL clip art and more 250 000 ( jewel case ) COL manufacturer VAL imsi design COL price VAL j	COL title VAL clipar9 & more 250000 ( jc ) COL manufacturer VAL 4COL price VAL 9.3 	1
COL title VAL mobo recam camera monitoring and notification software COL manufacturer VAL mabi4COL price VAL 119.99 	COL title VAL mobi-cam 70008 monitoring and notification software COL manufacturer VAL m6bi-technologies-inc . COL price VAL 89.6s 	1
COL title VAL roxio toast 8 titamiu2 COL manufacturer VAL roxio COL price VAL 97l95 	COL title VAL roxio to1st 8 titanium cdr software COL manufacturer VAL  COL price VAL 82.99 	1
COL title VAL sibelius cgmpass COL manufacturer VAL sibeliuf-coftware-ltd . COL price VAL 159.99 	COL title VAL sibelijs compass music composition teaching software music production software COL manufacturer VAL sibeliut-software-ltd . COL price VAL 119.95 	1
COL title VAL instant immersion japanese deluxc 2.0 COL manufacturer VAL topics entertainment COL price VAL 39.9k 	COL title VAL instant immers japanese dlx 2 r COL manufacturer VAL pCOL price VAL 36.1p 	1
COL title VAL gen-x media made easy vol . 3 COL manufacturer VAL gyn-x COL price VAL 49.95 	COL title VAL media made easy volume 3 COL manufacturer VAL xCOL price VAL 24.9 	1
COL title VAL amazing s1ider-man complete comic book collection win/mac COL manufacturer VAL giw5corp COL price VAL 49.99 	COL title VAL git amazing spider-man the complete collehtion dvd-rom COL manufacturer VAL qCOL price VAL 42.99 	1
COL title VAL wnrld of warcraft 60 day pre-paid time card COL manufacturer VAL blizzarq entertainment COL price VAL 29.99 	COL title VAL vivendi-universal games inc 72305 world of warcraft 60 day prepaid COL manufacturer VAL bCOL price VAL 27.99 	1
COL title VAL adobe creative suite cs3 production premium upgrade COL manufacturer VAL adbbeuCOL price VAL 799.0 	COL title VAL adobe cs3 production premium upgrade COL manufacturer VAL sCOL price VAL 822899 	1
COL title VAL instant immersion italian platinum COL manufacturer VAL topics es4ertainment COL price VAL 129.9q 	COL title VAL instant immersion italian platinum ( win 95 98 me nt 2000 xp ) COL manufacturer VAL 8COL price VAL 129.99 	1
COL title VAL microspot macdraft professional ( mac ) COL manufacturer VAL micr4splt ltd. COL price VAL 349.99 	COL title VAL microspot macdraft professional edijion COL manufacturer VAL 6COL price VAL 249.09 	1
COL title VAL land before time u kindergarten COL manufacturer VAL brighternpinds-media-inc . COL price VAL 9.n9 	COL title VAL brighter minds land before time : kindergarten COL manufacturer VAL brighter-yinds-media-inc . COL price VAL 9.99 	1
COL title VAL digidesign music production toolkit ( pro tools le ) COL manufacturer VAL zigig0sign COL price VAL 495.0c	COL title VAL digidesign music production toolkit music production software COL manufacturer VAL kCOL price VAL 495.0 	1
COL title VAL markekcircle daylite v3 .0 ( mac ) COL manufacturer VAL cfdc COL price VAL 149.0 	COL title VAL daylite v3 .0 marketcircle ( macp10.4 lr later ) COL manufacturer VAL  COL price VAL 14q.0 	1
COL title VAL photoshop eiements 5 and premiere elements 3 bundle win minibox ( 29180248 ) COL manufacturer VAL cdob1 COL price VAL 2y2.62 	COL title VAL adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 COL manufacturer VAL  COL price VAL 139.t1 	1
COL title VAL tegror strike COL manufacturer VAL encortuCOL price VAL 19.95 	COL title VAL encore software 14060 terror strike win 2000 xp COL manufacturer VAL 4COL price VAL 18.97 	1
COL title VAL punch ! home design architectura series 18 COL manufacturer VAL p3nch ! software COL price VAL 129i99 	COL title VAL punch software 41100 punch ! home design architectural series 18 COL manufacturer VAL punch doftware COL price VAL 11b.99 	1
COL title VAL hoyleobridge club COL manufacturer VAL encor9 COL price VAL 29.95 	COL title VAL encore software 11230uhoyle bridge clubfwin 2000 xp COL manufacturer VAL nCOL price VAL 26.97 	1
COL title VAL procurve vpn client software unlimited client licenses COL manufacturer VAL hewldtt paceard COL price VAL  	COL title VAL procurve vpn client software unlimited client licenses COL manufacturer VAL tCOL price VAL 2598.96v	1
COL title VAL civilization iv dvd-rpm ( mar ) COL manufacturer VAL aspyr yedia COL price VAL 49.99 	COL title VAL civilization iv mac os x aspyr COL manufacturer VAL 5COL price VAL 45.99 	1
COL title VAL podmaxx '07 COL manufacturer VAL bling COL price VAL 29.9g 	COL title VAL podmaxx '07 eb carlson COL manufacturer VAL vCOL price VAL 2e.59 	1
COL title VAL clickart fonts ( 2006 ) br encore COL manufacturer VAL encore softjare COL price VAL 19t99 	COL title VAL encore software 10463 clickart fonts ( 2006 ) by encore COL manufacturer VAL jCOL price VAL 17.97 	1
COL title VAL microsogt word 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.u9 	COL title VAL micjosoft word 2004 COL manufacturer VAL gCOL price VAL 209.99 	1
COL title VAL foreign policy & reform ( win/mac ) ( jewel case ) COL manufacturer VAL fogw3re publishing COL price VAL 9.99 	COL title VAL fogware publishing 10356 high school us historyq2 foreign policy & reform COL manufacturer VAL vCOL price VAL 6.84 	1
COL title VAL quicken 2007 basic COL manufacturer VAL inwuit COL price VAL 29.95 	COL title VAL intuit qu5cken basic 2007 software for windows tax & finance software COL manufacturer VAL 7COL price VAL u9.e5 	1
COL title VAL hoyle backgammon jc COL manufacturer VAL enuome COL price VAL o.99 	COL title VAL encore inc 10669 hoyle backgammon COL manufacturer VAL vCOL price VAL 7b17 	1
COL title VAL punch ! home design architectural series 4000 v10 COL manufacturer VAL punch ! software COL price VAL 199.99 	COL title VAL punch software 25100 punch ! master landscape and home design COL manufacturer VAL punch software COL price VAL 45.99 	0
COL title VAL photo objects 150 000 for macintosh COL manufacturer VAL nova development COL price VAL 49.99 	COL title VAL bjmt art explosion photo objects 150000 complete package 1 user dvd mac COL manufacturer VAL  COL price VAL 43.22 	0
COL title VAL microsoft windows server 2003 client additional license for users-5 pack COL manufacturer VAL microsoft COL price VAL 809.0 	COL title VAL microsoft ( r ) office 2004 for mac student and teacher edition COL manufacturer VAL  COL price VAL 146.95 	0
COL title VAL microsoft licenses word mac 10.0 eng govt ( d4800369 ) COL manufacturer VAL microsoft licenses COL price VAL 349.83 	COL title VAL microsoft word 2004 COL manufacturer VAL  COL price VAL 209.99 	0
COL title VAL grisoft avg anti-virus & anti-spyware 2 year subscription COL manufacturer VAL grisoft COL price VAL 39.95 	COL title VAL 01-ssc-6991 sonicwall client/server anti-virus suite subscription license 3 years 10 COL manufacturer VAL  COL price VAL 863.87 	0
COL title VAL system care professional COL manufacturer VAL avanquest COL price VAL 49.95 	COL title VAL web easy ( r ) professional 6 COL manufacturer VAL  COL price VAL 49.99 	0
COL title VAL adobe flash pro cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 699.0 	COL title VAL adobe photoshop cs3 for mac upgrade COL manufacturer VAL  COL price VAL 189.99 	0
COL title VAL adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) COL manufacturer VAL adobe systems inc COL price VAL  	COL title VAL prw photo explosion deluxe v. 3.0 complete package 1 user cd win COL manufacturer VAL  COL price VAL 47.6 	0
COL title VAL emc retrospect 7.5 disk to disk windows COL manufacturer VAL dantz COL price VAL  	COL title VAL retrospect 7.5 prof win upg only pz24a0075 COL manufacturer VAL emc COL price VAL 54.68 	0
COL title VAL microsoft office & windows training COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL microsoft ( r ) windows vista ( tm ) home premium COL manufacturer VAL  COL price VAL 239.99 	0
COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99 	COL title VAL microsoft ( r ) works suite 2005 COL manufacturer VAL  COL price VAL 99.99 	0
COL title VAL microsoft excel 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99 	COL title VAL microsoft microsoft office pro 2004 software suite mac apple & mac software COL manufacturer VAL  COL price VAL 498.95 	0
COL title VAL final draft 7 professional scriptwriting win/mac COL manufacturer VAL final draft COL price VAL 289.99 	COL title VAL final-draft scriptwriter 's suite 2.5 screenwriting software mac/win screen writing software COL manufacturer VAL  COL price VAL 279.95 	0
COL title VAL 3d home architect landscape designer v8 COL manufacturer VAL encore software COL price VAL 29.99 	COL title VAL 3d home architect landscape v. 8by encore software COL manufacturer VAL  COL price VAL 26.36 	0
COL title VAL internet security barrier x4 antispam edition COL manufacturer VAL intego inc COL price VAL  	COL title VAL internet security suite 2007 home protection pack xl box COL manufacturer VAL  COL price VAL 61.06 	0
COL title VAL microsoft office 2004 professional ( mac ) COL manufacturer VAL microsoft COL price VAL 499.99 	COL title VAL individual software professor teaches microsoft office 2007 COL manufacturer VAL  COL price VAL 29.99 	0
COL title VAL quicken legal business pro 2007 COL manufacturer VAL nolo press COL price VAL 79.99 	COL title VAL quickbooks pro 2007 3 user COL manufacturer VAL intuit COL price VAL 398.99 	0
COL title VAL punch ! master landscape & home design COL manufacturer VAL punch ! software COL price VAL 99.99 	COL title VAL punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc COL manufacturer VAL  COL price VAL 45.97 	0
COL title VAL wasp bar code wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL wasp technologies COL price VAL  	COL title VAL pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win COL manufacturer VAL  COL price VAL 29.02 	0
COL title VAL microsoft powerpoint 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99 	COL title VAL microsoft ( r ) office ultimate 2007 COL manufacturer VAL  COL price VAL 539.95 	0
COL title VAL microsoft sql server developer edition 2005 cd/dvd COL manufacturer VAL microsoft software COL price VAL 49.95 	COL title VAL microsoft windows server 2003 terminal server cals 20-pack ( per device ) COL manufacturer VAL  COL price VAL 2429.99 	0
COL title VAL punch ! home design architectural series 18 COL manufacturer VAL punch ! software COL price VAL 129.99 	COL title VAL punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc COL manufacturer VAL  COL price VAL 45.97 	0
COL title VAL rainbow fish and the whale ( win/mac ) COL manufacturer VAL global-software-publishing COL price VAL 9.99 	COL title VAL world of rainbow fish ( a9839m2h ) COL manufacturer VAL global-software-publishing COL price VAL 19.19 	0
COL title VAL my guitar COL manufacturer VAL emedia COL price VAL 29.95 	COL title VAL music made easy guitar COL manufacturer VAL  COL price VAL 9.9 	0
COL title VAL namco museum 50th anniversary collection COL manufacturer VAL namco video games COL price VAL 19.99 	COL title VAL rayman 10th anniversary collection COL manufacturer VAL  COL price VAL 8.95 	0
COL title VAL microsoft office frontpage 2003 academic version windows ) COL manufacturer VAL microsoft COL price VAL 159.98 	COL title VAL microsoft office 2004 std upgrade COL manufacturer VAL  COL price VAL 219.99 	0
COL title VAL palo alto business plan pro premier 2007 COL manufacturer VAL palo-alto-software COL price VAL 199.0 	COL title VAL individual software business planmaker pro 2008 ( pc ) COL manufacturer VAL  COL price VAL 39.99 	0
COL title VAL adobe photoshop cs3 extended upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 349.0 	COL title VAL adobe photoshop cs3 extended complete package 1 user academic cd windows COL manufacturer VAL  COL price VAL 279.0 	0
COL title VAL adobe premiere pro cs3 upgrade COL manufacturer VAL adobe COL price VAL 299.0 	COL title VAL adobe cs3 design premium upsell COL manufacturer VAL  COL price VAL 1639.99 	0
COL title VAL snap enterprise data replicator advanced license for 10000 series COL manufacturer VAL adaptec COL price VAL  	COL title VAL 5325302018 snap enterprise data replicator license 1 server linux unix win COL manufacturer VAL  COL price VAL 663.22 	0
COL title VAL quickbooks premier manufacturer and wholesale edition 2007 COL manufacturer VAL intuit COL price VAL 399.95 	COL title VAL quicken ( r ) premier 2007 COL manufacturer VAL  COL price VAL 79.99 	0
COL title VAL 3d home architect home v. 8 by encore software COL manufacturer VAL encore software COL price VAL 39.99 	COL title VAL encore software 10636 3d home architect landscape v. 8by COL manufacturer VAL  COL price VAL 25.97 	0
COL title VAL professor teaches excel & word COL manufacturer VAL individual software COL price VAL 19.99 	COL title VAL professor teaches windows xp home & pro COL manufacturer VAL  COL price VAL 12.49 	0
COL title VAL readiris pro 11 COL manufacturer VAL global marketing partners COL price VAL 129.99 	COL title VAL readiris pro 11 corporate edition for pc COL manufacturer VAL  COL price VAL 349.99 	0
COL title VAL punch ! professional home design COL manufacturer VAL punch ! software COL price VAL 89.99 	COL title VAL punch software 20100 punch ! 5 in 1 home design COL manufacturer VAL punch software COL price VAL 35.99 	0
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0 	COL title VAL 19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr COL manufacturer VAL  COL price VAL 424.74 	0
COL title VAL adobe creative suite cs3 design premium upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 599.0 	COL title VAL adobe cs3 production premium COL manufacturer VAL  COL price VAL 1749.99 	0
COL title VAL punch ! 5 in 1 home design COL manufacturer VAL punch ! software COL price VAL 39.99 	COL title VAL punch software 20100 punch ! 5 in 1 home design COL manufacturer VAL punch software COL price VAL 35.99 	0
COL title VAL clifford reading pack ( dvd box ) COL manufacturer VAL scholastic COL price VAL 19.99 	COL title VAL clifford thinking COL manufacturer VAL  COL price VAL 12.9 	0
COL title VAL microsoft crm small business ed cal 3.0 license pack user cal COL manufacturer VAL microsoft software COL price VAL 9929.0 	COL title VAL microsoft money 2007 home and business ( pc ) COL manufacturer VAL  COL price VAL 89.99 	0
COL title VAL adobe premiere elements 3.0 COL manufacturer VAL adobe COL price VAL 99.99 	COL title VAL 29180162 adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package COL manufacturer VAL  COL price VAL 138.28 	0
COL title VAL norton internet security mac 3.0 [ antivirus firewall privacy controls iclean ] COL manufacturer VAL symantec COL price VAL 99.95 	COL title VAL norton internet security 2008 10 user COL manufacturer VAL  COL price VAL 199.99 	0
COL title VAL computrace lojack for laptops 3 year license ( mac ) COL manufacturer VAL absolute software COL price VAL 99.95 	COL title VAL computrace lojack for laptops 1 year license ( win 2000 xp ) COL manufacturer VAL  COL price VAL 49.95 	0
COL title VAL m-audio pro tools m-powered 7.3 m-audio compatible world-class production software COL manufacturer VAL m-audio COL price VAL 299.99 	COL title VAL sony media software sound forge 9 digital audio production suite music production software COL manufacturer VAL  COL price VAL 299.95 	0
COL title VAL listen for ipod magnetic time COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	COL title VAL sos aggregation company iaudioize magnetic time COL manufacturer VAL  COL price VAL 31.53 	0
COL title VAL adobe premiere elements 3.0 COL manufacturer VAL adobe COL price VAL 99.99 	COL title VAL adobe cs3 design premium COL manufacturer VAL  COL price VAL 1865.99 	0
COL title VAL microsoft mappoint 2006 standard edition COL manufacturer VAL microsoft COL price VAL 299.0 	COL title VAL microsoft ( r ) project 2002 COL manufacturer VAL  COL price VAL 329.99 	0
COL title VAL adobe cs3 design premium macosx dvd COL manufacturer VAL adobe COL price VAL 599.0 	COL title VAL adobe photoshop cs3 for mac COL manufacturer VAL  COL price VAL 609.99 	0
COL title VAL instant immersion german v2 .0 ( pc & mac ) COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL instant immersion spanish 2.0 topics COL manufacturer VAL  COL price VAL 19.99 	0
COL title VAL adobe creative suite cs3 design premium upsell COL manufacturer VAL adobe COL price VAL 1599.0 	COL title VAL adobe premiere pro cs3 upgrade COL manufacturer VAL  COL price VAL 308.99 	0
COL title VAL broderbund printmaster platinum 16.0 COL manufacturer VAL encore software COL price VAL 39.99 	COL title VAL print master platinum v17 COL manufacturer VAL  COL price VAL 29.9 	0
COL title VAL adobe creative suite cs3 web standard [ mac ] COL manufacturer VAL adobe COL price VAL 999.0 	COL title VAL 19600061dm adobe creative suite 3 production premium media tlp download mac world COL manufacturer VAL  COL price VAL 20.97 	0
COL title VAL 3d home architect landscape design deluxe version 9 COL manufacturer VAL encore COL price VAL 29.99 	COL title VAL punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc COL manufacturer VAL  COL price VAL 45.97 	0
COL title VAL vcomm system suite professional 7 COL manufacturer VAL avanquest COL price VAL 49.95 	COL title VAL iolo system mechanic 7 professional ( pc ) COL manufacturer VAL  COL price VAL 69.99 	0
COL title VAL microsoft onenote 2007 COL manufacturer VAL microsoft COL price VAL 99.95 	COL title VAL microsoft microsoft office 2004 software suite mac apple & mac software COL manufacturer VAL  COL price VAL 399.95 	0
COL title VAL captain america the complete comic collection win/mac COL manufacturer VAL git corp COL price VAL 49.95 	COL title VAL 11273 hasbro family game collection 2006 complete package 1 user pc cd win COL manufacturer VAL  COL price VAL 14.51 	0
COL title VAL wasp bar code wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL wasp technologies COL price VAL  	COL title VAL 299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win COL manufacturer VAL  COL price VAL 344.58 	0
COL title VAL total training for adobe creative suite 3 : design premium bundle COL manufacturer VAL total training COL price VAL 299.99 	COL title VAL 19600061dm adobe creative suite 3 production premium media tlp download mac world COL manufacturer VAL  COL price VAL 20.97 	0
COL title VAL microsoft office 2004 standard upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 239.99 	COL title VAL microsoft ( r ) money 2004 standard COL manufacturer VAL  COL price VAL 29.99 	0
COL title VAL zonealarm wireless security COL manufacturer VAL encore software COL price VAL 29.99 	COL title VAL zonealarm wireless security 2005 COL manufacturer VAL  COL price VAL 9.95 	0
COL title VAL punch ! professional home design platinum v10 COL manufacturer VAL punch ! software COL price VAL 99.0 	COL title VAL punch software pro platinum v 12.0 COL manufacturer VAL  COL price VAL 87.61 	0
COL title VAL adobe photoshop elements 5.0 / premier elements 3.0 [ lb ] COL manufacturer VAL adobe COL price VAL 149.99 	COL title VAL adobe photoshop cs3 for mac COL manufacturer VAL  COL price VAL 609.99 	0
COL title VAL microsoft office student and teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 149.99 	COL title VAL microsoft office 2004 software suite oem mac apple & mac software COL manufacturer VAL  COL price VAL 239.95 	0
COL title VAL e frontier poser 6 collector 's edition with volume 1 figure pack ( mac ) COL manufacturer VAL curious-labs-inc . COL price VAL 279.99 	COL title VAL family tree maker 11 collector 's edition COL manufacturer VAL  COL price VAL 34.9 	0
COL title VAL readiris pro 11 corporate edition COL manufacturer VAL iris inc. COL price VAL 399.99 	COL title VAL midisoft corporation guitar tool worship edition COL manufacturer VAL  COL price VAL 43.36 	0
COL title VAL zero-g pro pack for garageband ( appleloops ) COL manufacturer VAL zero-g COL price VAL 169.95 	COL title VAL apple garageband jam pack : world music COL manufacturer VAL  COL price VAL 95.99 	0
COL title VAL microsoft windows server 2003 client additional license for devices 5 pack COL manufacturer VAL microsoft COL price VAL 209.0 	COL title VAL microsoft office basic edition 2003 license and media COL manufacturer VAL  COL price VAL 124.95 	0
COL title VAL student home learning system for pc/mac COL manufacturer VAL fogware publishing COL price VAL 139.99 	COL title VAL net jet game system for pc COL manufacturer VAL  COL price VAL 24.99 	0
COL title VAL microspot macdraft professional ( mac ) COL manufacturer VAL microspot ltd. COL price VAL 349.99 	COL title VAL microsoft office accounting professional 2007 ( pc ) COL manufacturer VAL  COL price VAL 229.95 	0
COL title VAL emc retrospect 7.5 professional for windows upgrade COL manufacturer VAL dantz COL price VAL  	COL title VAL microsoft windows xp professional edition ( upgrade ) COL manufacturer VAL  COL price VAL 199.99 	0
COL title VAL adobe photoshop cs3 extended [ mac ] COL manufacturer VAL adobe COL price VAL 999.0 	COL title VAL adobe photoshop cs3 extended for mac upgrade COL manufacturer VAL  COL price VAL 329.99 	0
