,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
2047,storing and querying ordered xml using a relational database system,"kevin s. beyer , jayavel shanmugasundaram , chun zhang , igor tatarinov , stratis viglas , eugene j. shekita",sigmod conference,2002,the database is a database,"klokhayma , kirstin t. palm , bishan pradesh",hallofworks,2002 ��,0
2048,issues and evaluations of caching solutions for web application acceleration,"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",vldb,2002,issues and evaluation of caching solutions for web application acceleration,"yannis papakonstantinou , vasilis vassalos",the vldb journal -- the international journal on very large data bases,1999 ��0,0
2049,converting relational to object-oriented databases,joseph fong,sigmod record,1997,making a record of relational information,"kung biett , gaurin pkongi",vldb journal -- the vldb journal on very large data bases,1993 ��,0
2050,the microsoft database research group,"roger s. barga , david b. lomet , per-åke larson , surajit chaudhuri , vivek r. narasayya",sigmod record,1998,the microsoft database research group,nalindra j.,uturkr-ladycol,1995 ��_,0
2051,report on the 1995 international workshop on temporal databases,"arie segev , richard t. snodgrass , christian s. jensen",sigmod record,1995,report on the 1995 international workshop on temporal databases,t. snodgrass,boston,1996 𐊤 colnames 𐊜 colnames,0
2052,optimizing queries across diverse data sources,"edward l. wimmers , donald kossmann , jun yang , laura m. haas",vldb,1997,optimizing queries in the context of data,"rasibat rabuch, hans rabuch , raghant raswara , rajith ramsindan",very large data bases,1996 ��,0
2053,reminiscences on influential papers,"kenneth a. ross , beng chin ooi , frank neven",sigmod record,2003,semistructured data,dan suciu,acm sigmod record,1998 –––––––––– –––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––,0
2054,managing web data,dan suciu,sigmod conference,1999,managing web data,"yasuo sohs , c. yasumi",esl ojima,1998 �����传木,0
2055,unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,Unisql 's next-generation object-relational database management system,"phil janus, bob n. m. d'Havana","jyongsu , sijin d. leng",1996 【LINK TO INDIVIDUALAL RESOURCES AT,0
2056,materialized view selection and maintenance using multi-query optimization,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",sigmod conference,2001,materialized view selection and maintenance using multi-query optimization,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",acm trans . database syst .,2000 ��,0
2057,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,1994,the human visual cortex for processing the natural language,"jianguo lea , jibin raguiu","mrocheng kiang , yioyuan seung",1998 ��,0
2058,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996,optimization of queries with user-defined predicates,saheb seethingal,vldb j.,2001 𧆐 ��,0
2059,editor 's notes,michael j. franklin,sigmod record,1997,editor's notes or annotations of a wiki,michael j. franklin,sigmod record,1996 _.,0
2060,repositories and object oriented databases,philip a. bernstein,sigmod record,1998,reference to a database catalog,juan n. wang,tao j.,2000 ��,0
2061,approximate query processing using wavelets,"kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi",vldb,2000,approximate query processing using wavelets,"frederick r. reiss , tapas kanungos",international conference on management of data,2001 _.,0
2062,cost-driven vertical class partitioning for methods in object oriented databases,"qing li , chi-wai fung , kamalakar karlapalem",vldb j.,2003,the full-value data,wang zhohui,sia h. j.,2000 ��,0
2063,are quorums an alternative for data replication ?,"bettina kemme , ricardo jiménez-peris , marta patiño-martínez , gustavo alonso",acm trans . database syst .,2003,aresQ a quorum type,roberto roberto,acm sigmod record,1996 Interstitial,0
2064,statistical synopses for graph-structured xml databases,"minos n. garofalakis , neoklis polyzotis",sigmod conference,2002,statistical synopses for multibillion-of-comparatus,"minos n. garofalakis , neoklis polyzotis",b. stoddard,1997 oubtedly,0
2065,editor 's notes,arie segev,sigmod record,1994,document viewer using pdf Col authors,gerry m. k. w. borr,metaclass,1996 ��,0
2066,"database tuning : principles , experiments , and troubleshooting techniques","philippe bonnet , dennis shasha",vldb,2002,reports in the visual field,"nyakumar , nyana pate",acm sigmod record,2001 Interstitial,0
2067,reminiscences on influential papers,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , gösta grahne , h. v. jagadish",sigmod record,1999,reminiscences on influential papers,gert stenben,vldb,2014 ��0,0
2068,on the computation of multidimensional aggregates,"sunita sarawagi , ashish gupta , rakesh agrawal , prasad deshpande , jeffrey f. naughton , sameet agarwal , raghu ramakrishnan",vldb,1996,code matching for multi-dimensional databases of types MYSQL,"vlavera shakshi , yumir chishol , s. kevie rosie , siyo yumir",vldb,1997 ixel,0
2069,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,"aesa , sateep r. s. sadeep , haan k. yarapathy","jivam rajeev , kunal dal , seelka t. saurian",the large image database,2002 ��,0
2070,lore : a database management system for semistructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1997,query handling in multiple relational databases,"samirabhikrishna , jannifer sivaran , lila nathanson",accred,2004 ��,0
2071,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,automatic computing,matthias plang,rts@colton,2014 ��,0
2072,an experimental system for object-based sharing in federated databases,"shahram ghandeharizadeh , doug fang",vldb j.,1996,string sorting by type,"doug fu , zhiANG",bong shiEN,1998 ��,0
2073,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,implementing constraints using cata queries,michael h. böhlen,world conference on topologies and data,2001 ��,0
2074,repositories and object oriented databases,philip a. bernstein,sigmod record,1998,realship CRYPTION of lists and collections on objects,peter b. wyshynski,international conference on management of data,1999 isphere0,0
2075,managing web data,dan suciu,sigmod conference,1999,query tables with query table parameters,g. k. kelly,vldb,2000 ��10,0
2076,spatial indexing of high-dimensional data based on relative approximation,"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",vldb j.,2002,the b-base,"lucy, alberto j. uchizaki",acm sigmod record,1999 �� ( '03 ),0
2077,adaptive algorithms for set containment joins,"hector garcia-molina , sergey melnik",acm trans . database syst .,2003,adaptive algorithms for set containment joins,jasmine kasmin,g. wohl,2004 galitarian,0
2078,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996,model-oriented querying using non_constant query languages BANNER,kekimun jai,conference,2003 𐕔◞◞◞◞◞ ◞◞◞ ◞◞◞◞◞◞◞◞‬,0
2079,interaction of query evaluation and buffer management for information retrieval,"björn þór jónsson , divesh srivastava , michael j. franklin",sigmod conference,1998,an extensible approach to active object-oriented databases,"yong et al. , hanyo k. kharri",vldb,1998 ???????? ?,0
2080,cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996,incremental data modelation of library catalogs,daniel algernes col,conference,1999 𠺠𠹛𠓐‍ › 2018 𠱆𡥥𡔨‍ › 2017 𳸐𡨒  › 2016 𳸐𡸕‍ › 2015 𠺓𥹷› › 2014 𠴺�‏ › 2013 𼷰�‷ › 2012 𠽅𨮰‍ -- ‑ - - --- - --- --- --- --- --- --- --- -- _...,0
2081,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,"collection and analysis of multiple items, rather than a single column","g. altshuler , g. levensev , lulu yun , andrew jansson",very large data bases,1993 ItemThumbnailImage,0
2082,report on first international workshop on real-time database systems,"sang hyuk son , kwei-jay lin , azer bestavros",sigmod record,1996,report on first conference on database architectures,mihai g,the vldb journal,1998 ��,0
2083,information management for genome level bioinformatics,"norman w. paton , carole a. goble",vldb,2001,information management in spatial databases,"erick stansfield , nyta h. spain",vldb,2002 ��0,0
2084,converting relational to object-oriented databases,joseph fong,sigmod record,1997,conversion of human factor in a relational system,julio n. samurais,sigmod conference,2001 ��,0
2085,query processing in tertiary memory databases,sunita sarawagi,vldb,1995,query reassembly of non-object-oriented entities from the decoded data sources,nayemwari,sigmod conference,2001 ioxidei,0
2086,metadata in video databases,"ramesh jain , arun hampapur",sigmod record,1994,metadata in video databases : documentation of tags and references,jean vindra,loca,2000 ��,0
2087,materialized view selection and maintenance using multi-query optimization,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",sigmod conference,2001,materialized view selection and maintenance using multi-query optimization,"tianqiu wang , hans-peter kriegel",international conference on management of data,1997 ____________________,0
2088,a flexible and recoverable client/server database event notification system,"chun xu , eric n. hanson , roxana dastur , i.-cheng chen , vijay ramaswamy , wendy tan , kurt engel",vldb j.,1998,"a client application system for information processing at a cloud compute, cloud compute resource","brian broussard , brians jeff","brampton , kalun jim",2019 ��,0
2089,robust estimation with sampling and approximate pre-aggregation,chris jermaine,vldb,2003,linear or linear mapping of large and low capacity databases,"ejaca jansen , njavroku",vldb,1998 _.,0
2090,rights protection for relational data,"sunil prabhakar , radu sion , mikhail j. atallah",sigmod conference,2003,rights protection as the basis for an application model for very large data,"james shan , rober yatsek",acm sigmod record,1998 ��,0
2091,a tsql2 tutorial,"james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",sigmod record,1994,a tsql2 tutorial,"james clifford , ramez elmasri , michael",sigmod record,1988 ��,0
2092,a query language for a web-site management system,"dan suciu , daniela florescu , alon y. levy , mary f. fernandez",sigmod record,1997,the web-site management system for a web server,rajee v. rafael,c. gregory,1996 𨐞,0
2093,spatial indexing of high-dimensional data based on relative approximation,"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",vldb j.,2002,"search for data over high-dimensional dimensions, relative to precision (i.e., absolute distance from the source)",saravati tharivi,"hirudai , susan , kawada kawada",2003 ��,0
2094,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. keim",sigmod conference,1995,visdb : a system for visualizing large databases,"james kurt , tony r. kraut",sigmod conference,"1994 𢌐 𢈗 columbia, i. e.s., , u. et al",0
2095,database management systems and the internet,susan malaika,vldb,1996,database management systems and the internet,"dave iye , dave lee",International conferences to promote knowledge,2001 ��,0
2096,unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,unisql 's next-generation object-relational database management system,jaurim d'Entwanger,sigmod record,1997 ��-,0
2097,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,and ordering with an order model,"jiawei han , paul k. seiden , k. bockley",todgrass,1996 աղիանկա աձահյ՘֔ աեְոՕ֔ աեְ argeçetl,0
2098,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,an efficient object-oriented code representation,"jesse b. de Wit , pepa r. r. yar",vldb,1995 𒛒�𓿀𒎷𓿋𓈏𐔹���𐐤 (,0
2099,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,an instance,ed. vikkonen,vlwpcol,1997 ��,0
2100,statistical synopses for graph-structured xml databases,"minos n. garofalakis , neoklis polyzotis",sigmod conference,2002,a simple and inexpensive statistical library for high level statistical data,"bj. t-dul , j. shah , j. kehren",acm sigmod conference,2007 ��0,0
2101,analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003,ajax: an extensible data cleaning tool  colauthors,"hgijones , michaël van Rijdon , eric",data quality and data cleaning,2003 ��,0
2102,semantic integration of semistructured and structured data sources,"sonia bergamaschi , maurizio vincini , silvana castano",sigmod record,1999,semantic integration of semistructured and structured data sources,sonski ganaglia,world wide conference on information,2000 𐊖91889341948894,0
2103,describing and using query capabilities of heterogeneous sources,"yannis papakonstantinou , vasilis vassalos",vldb,1997,report about query definitions and data formats,"fh-shihai, feng et al",aqb,2009 ��: QUANTIT,0
2104,the database group at national technical university of athens ( ntua ),"timos k. sellis , yannis vassiliou",sigmod record,1995,clustering of data points with clustered clustering,"paul h. de la résistance , de las migras de almena",sigmod record,2017 ��,0
2105,a generic approach to bulk loading multidimensional index structures,"bernhard seeger , peter widmayer , jochen van den bercken",vldb,1997,a generic approach to bulk loading multidimensional index structures for multidimensional indices,jusz d. dezever,acm sigmod record,1997 ��,0
2106,"design , implementation , and performance of the lham log-structured history data access method","gerhard weikum , peter muth , patrick e. o'neil , achim pick",vldb,1998,lham log-structured history data access method,"zhanping , geojh j. ojal , donya segret",conference,1994 ��,0
2107,automation in information extraction and data integration,sunita sarawagi,vldb,2002,mv3r-tree : a spatio-temporal access method for timestamp and interval queries,"yufei tao , dimitris papadias",very large data bases,1996 ��,0
2108,an interpolated volume data model,"amarnath gupta , tianqiu wang , simone santini",vldb,2003,efficient data models for data management,,event,2004 ��,0
2109,approximate query processing using wavelets,"kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi",vldb,2000,approximate queries using wavelets,"leif rastogi , taye m. nou , wyoming",very large data bases,2002 ��,0
2110,editorial,"peter m. g. apers , stefano ceri , richard t. snodgrass",vldb j.,2002,annotations at top level of,"d. jagadish ,",esbol p.,1999 ???????? 0,0
2111,managing web data,dan suciu,sigmod conference,1999,web applications,"gudelik d. ihilar , n. s. karpa",very large web applications INCLUDED IN THIS PROJECT,2001 ��,0
2112,efficient evaluation of xml middle-ware queries,"mary f. fernandez , dan suciu , atsuyuki morishima",sigmod conference,2001,linear regression of user-defined features by the sum of two functions,d. l. g. van der Hooven,vldb,1996 𐐑容路有2:2:,0
2113,"optimizing queries using materialized views : a practical , scalable solution","per-åke larson , jonathan goldstein",sigmod conference,2001,"optimizing queries using materialized views : a practical , scalable solution","laren c, jenkara a",acm sigmod record,1991 𐍅� ��码,0
2114,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,individue: in-person research sessions with individuaries,"aigong, lew rin, yong mien",sigmod record,"2002 𓲏主丶 : news from the state-of-the-art, the world's largest and most reliable source of news cols author 𓺥你临",0
2115,"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996,pagination,jeremy m. sivasankaran,online conference,1994 𠂠主″,0
2116,information systems research at rwth aachen,matthias jarke,sigmod record,1995,information systems research at rwth aachen,matthias jarke,sigmod record,1991 __________________________,0
2117,call for book reviews,karl aberer,sigmod record,2003,large online databases (over 7 million rows),jai ryan,sig,2002 ��,0
2118,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,for complex groups in data,j. lacey j. jimmons,acm sigmod conference,1996 ��,0
2119,"database tuning : principles , experiments , and troubleshooting techniques","philippe bonnet , dennis shasha",vldb,2002,validation in a data structure,katera kravt,semint,2000 orate,0
2120,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,a framework for machine,n. k. kelli,vldb,1998 ��0,0
2121,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996,standard search engine,"mihi njang , dashe nangol",date,2001 ��,0
2122,semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",sigmod conference,1995,the semint constraint database,egeo teplijliette,zakko hans WEBSITE,1999 ��,0
2123,mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,search for information,"ron-chamberlain , roland tusch , j. einke",nihouli,1998 ��,0
2124,query by diagram : a graphical environment for querying databases,"giuseppe santucci , tiziana catarci",sigmod conference,1994,query by diagrams: a graphical environment for querying databases,tiziana catarci,event catalog,1995 ��,0
2125,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. keim",sigmod conference,1995,schema generation and integration in shared SQL,njulie rutgers,very large data bases,1997 ��,0
2126,mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,,"edwrich jusse , martin zirkel , wendy deutsch",barygos segfarth,1999 ????? LIBERTY INDIVIDUAL,0
2127,supervised wrapper generation with lixto,"sergio flesca , robert baumgartner , georg gottlob",vldb,2001,the web-based data,,vldb,2002 ��0,0
2128,editor 's notes,michael j. franklin,sigmod record,1997,editor 's notes,jackie m. eigen,sigmod conference,2003 _.,0
2129,editor 's notes,arie segev,sigmod record,1994,editor's notes,michael segev,sigmod record,1995 ����,0
2130,the semantic web : semantics for data on the web,"vipul kashyap , stefan decker",vldb,2003,the semantic web : semantics for data on the web,"nagasam , karengar sathal , zabihar . leva",sigmod,2005 ��,0
2131,xpath processing in a nutshell,"georg gottlob , christoph koch , reinhard pichler",sigmod record,2003,vqbd : exploring semistructured data,"georg gottlob , christoph koch , reinhard pichler",sigmod record,2004 𐍃 (,0
2132,object query standards,andrew e. wade,sigmod record,1996,data storage frameworks and algorithms in the o3 database system,andrew e. wade,sigmod conference,1998 ‒–––––,0
2133,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996,semantics and constraints for query expression programs in a table-level database,"jordan shim , gary shim , sari shim , shay bint BRI",sarah jordan,1997,0
2134,the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1996,text compression in linear databases,blitrigl,sigmod conference,1999 erenn,0
2135,constraint databases : a tutorial introduction,jan van den bussche,sigmod record,2000,constraints for semistructured data and xml,"azer bestavros , kwei-jay lin , sang son",acm sigmod record,2001 𢿷了,0
2136,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,manual selection of text,jhanna van der Graaf,world conference on management of data,1994 ��,0
2137,s3 : similarity search in cad database systems,"hans-peter kriegel , stefan berchtold",sigmod conference,1997,clustering databases-type,julyan december,conference,2005 ��,0
2138,report on dart ' 96 : databases : active and real-time ( concepts meet practice ),"nandit soparkar , krithi ramamritham",sigmod record,1997,project management,peng meng r. jacobs,global conference on learning,2003 ��0  PRECISION,0
2139,statistical synopses for graph-structured xml databases,"minos n. garofalakis , neoklis polyzotis",sigmod conference,2002,performance-based statistics,"jung m. chien , d. n",international conference on management of data,"1996 𐍅�, 𐒁, 𚅥, and ㅍㅍ",0
2140,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,support for the ccube constraint implementation of relational databases,"arian roach ,",sigmod conference,2002 erenn,0
2141,"database tuning : principles , experiments , and troubleshooting techniques","philippe bonnet , dennis shasha",vldb,2002,schema markup in a .tcl,brannon takkenovlac,high performance metrics,1994 ��TRACKTITLE,0
2142,managing intervals efficiently in object-relational databases,"thomas seidl , marco pötke , hans-peter kriegel",vldb,2000,matrix search constraint,"dankar h. dehmen, m. j. dehman",vldb,2007 ��,0
2143,improved histograms for selectivity estimation of range predicates,"eugene j. shekita , viswanath poosala , yannis e. ioannidis , peter j. haas",sigmod conference,1996,data aggregation for small data,john cunee,very large data bases,1992 _________________________,0
2144,optimizing queries with universal quantification in object-oriented and object-relational databases,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",vldb,1997,optimizing queries with universal quantification in object-oriented database systems,seamus s. jane,verbatim storage,1983,0
2145,temporal database system implementations,michael h. böhlen,sigmod record,1995,tml,jayanar vijayankumar,very large data bases,1996 galitarian,0
2146,enabling dynamic content caching for database-driven web sites,"qiong luo , divyakant agrawal , wen-syan li , wang-pin hsiung , k. selçuk candan",sigmod conference,2001,online-literate and textual literals,"jo-sung SANG LI, TANG LIK, WANG LIK, KIE LIONG",tss conference,2002 ��6,0
2147,estimating the selectivity of spatial queries using the ` correlation ' fractal dimension,"christos faloutsos , alberto belussi",vldb,1995,vectoring for vectorized graphs,"makata s. loka, krishna INDUSTRY FOR COUNTING INTRODUCED STATISTICS ON THE DOMAIN OF THE DATA",vldb,2001 ��,0
2148,optimizing queries across diverse data sources,"edward l. wimmers , donald kossmann , jun yang , laura m. haas",vldb,1997,optimizing in generalize queries with query complexity calculation and optimization,"b. lufer , m. haas",vldb,"1997 𐍈同降同降名 , 𓃅名名名 , 有名名",0
2149,estimating the selectivity of spatial queries using the ` correlation ' fractal dimension,"christos faloutsos , alberto belussi",vldb,1995,the cluster-like system framework,hanhui,gudmund dutton,2001 _______________________________,0
2150,dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,schema collection,"jenrique chagría , mariano jacino",acm sigmod record,2003 ��,0
2151,data placement in shared-nothing parallel database systems,"manish mehta , david j. dewitt",vldb j.,1997,analysis of data in data cluster in real-time BI systems,"m. J.P. and John P. de Saeuw, nfh",symposium_event,1998 ��,0
2152,"database tuning : principles , experiments , and troubleshooting techniques","philippe bonnet , dennis shasha",vldb,2002,an effective database tuning method for dynamic analysis of large files,maurice schmidcol,very large data bases,1998 ��,0
2153,s3 : similarity search in cad database systems,"hans-peter kriegel , stefan berchtold",sigmod conference,1997,a relational database system in a database SYSTEM,r. k. p. t. col COU and SUSE,sigmod conference,2003 ��,0
2154,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1997,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1996 𒀨學中文,0
2155,fast parallel similarity search in multimedia databases,"christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold",sigmod conference,1997,"automatic , continuous similarity search in multimedia databases","christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold",SIGMOD conference,1996 ��,0
2156,rights protection for relational data,"sunil prabhakar , radu sion , mikhail j. atallah",sigmod conference,2003,full coverage of views at database data,s. m. dangi,vldb,2012 _. .,0
2157,dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,analysis and analysis of sample set of covariates,berin dewarti,sigmod Conference,2003 ��,0
2158,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,streaming from the source,"edwardshivar , ben swingert , gedward bloch",azzmani,2003 ��,0
2159,extracting entity profiles from semistructured information spaces,"robert a. nado , scott b. huffman",sigmod record,1997,author/author relations in multi-resource search,gerry d. eckhart,sigmod record,2013 ��,0
2160,managing web data,dan suciu,sigmod conference,1999,database management for vmdb CRUD data,dan suciu,vldb,2000 ��,0
2161,spatial indexing of high-dimensional data based on relative approximation,"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",vldb j.,2002,data structure and locality optimization based on relative approximation,"dan suko , dan nagata",vldb j.,2001 ONSORED,0
2162,cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996,cost-based optimization for computant and noncorrelated computant operations,"john pirovindi s. y. leung , florida t. sahenwelk",surye stavrudh,1997 ��,0
2163,a query language for a web-site management system,"dan suciu , daniela florescu , alon y. levy , mary f. fernandez",sigmod record,1997,androstal,"dan suciu , dan y. levy",sigmod record,1997 ��,0
2164,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,getting started on SQL operations.,"gedrius slivinskas , benjamin r. llewe, koten-czyk",sigmod conference,1996 oubtedly,0
2165,a tsql2 tutorial,"james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",sigmod record,1994,A quick way to query large large medical databases,"eric n. hanson , i.-cheng chen , roxana dastur , kurt engel , vijay ramaswamy , wendy tan , chun xu",the vldb journal -- the international journal on very large data bases,1993 ��1,0
2166,relational data sharing in peer-based data management systems,"beng chin ooi , yanfeng shu , kian-lee tan",sigmod record,2003,a relational data sharing API for database programming language ( query-based ),efstathios poulovassilis,"sushil janjumain, kang kwon",1998 ????????,0
2167,selectivity estimation in spatial databases,"viswanath poosala , sridhar ramaswamy , swarup acharya",sigmod conference,1999,a language selection algorithm from a global language pool,"g. pascassara , gottfried vossen",sigmod conference,1997 ����两状,0
2168,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1997,a high quality web of evidence and statistical inference for large-scale data,"jeffiert , michael xa",vldb JVANITRA,1999 𐌀,0
2169,repositories and object oriented databases,philip a. bernstein,sigmod record,1998,libraries and information databases,jason dell and other CRSS readers,sigmod conference,1998 ��,0
2170,the jungle database search engine,"linas bukauskas , curtis e. dyreson , michael h. böhlen",sigmod conference,1999,the jungle database search engine (also called the sfcli for data),"linas bukauskas , jenny mchugh",sigmod record,2000 𐍁𐍂紀脾,0
2171,analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003,analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2001 ��,0
2172,a generic approach to bulk loading multidimensional index structures,"bernhard seeger , peter widmayer , jochen van den bercken",vldb,1997,the history of systems index development,"eliza yazder , marie vincent",sigmod conference,2011 _. UNIVERSAL,0
2173,a tsql2 tutorial,"james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",sigmod record,1994,a tql2 tutorial,"kevin chen-chuan chang , seung-won hwang",international conference on management of data,2001 ��0,0
2174,automation in information extraction and data integration,sunita sarawagi,vldb,2002,metadata documents that provide information about a database,"nwosu , bhavani thuraisingham",sigmod conference,1999 𠣹️,0
2175,mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,analysis-first ( a b c d ),"flanzi tek , yongwen chuan",v,2003 galitarian,0
2176,information management for genome level bioinformatics,"norman w. paton , carole a. goble",vldb,2001,information management for genome level bioinformatics,"t. h. harris , and. f. flippin",vldb,1998 ��,0
2177,solving satisfiability and implication problems in database systems,"sha guo , mark allen weiss , wei sun",acm trans . database syst .,1996,database design with semantic assumptions,chien siobhan,vldb,2001 𐍵版,0
2178,distributed transactions in practice,"lyman do , pamela drew , prabhu ram",sigmod record,1999,distributed transactions in practice and standard storage,"sushilabhan , pramun rivasan",,1996 ��,0
2179,grid data management systems & services,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2003,grid data management,ane jang,yalea c. m. kajej K.C.H.,1996 ��,0
2180,index concurrency control in firm real-time database systems,"brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",vldb,1995,test suite for dynamic data analysis using shared representations of fixed models,"ami j. khan, k. dhukumran , kyumran , rajan , dharabha",vldb,1996 ��col title,0
2181,aqua : a fast decision support systems using approximate query answers,"swarup acharya , phillip b. gibbons , viswanath poosala",vldb,1999,aQUALA .,daniela b. bannan,very large data bases,2002 _.,0
2182,editor 's notes,michael j. franklin,sigmod record,2000,annotations for editor's notes,tterraalmerc,acm sigmod record,1993 ��,0
2183,infomaster : an information integration system,"arthur m. keller , michael r. genesereth , oliver m. duschka",sigmod conference,1997,infomaster : an information integration system,irish m. k. keith,sigmod conference,1999 galitarian,0
2184,database principles column - introduction,leonid libkin,sigmod record,1999,database principles column - introduction,"zhan cui , dean jones , paul o'brien",acm sigmod record,2002 𰲧�,0
2185,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,"the maxification process , the maxification project",r. k. p. k. p.,sigmod conference,2001 ��,0
