ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` cafe ritz-carlton buckhead ',` 3434 peachtree rd. ',atlanta,406/237 -2700,` ext ',201 � sr,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` bacchanal ',` 3570 las vegas,` las vegas ',702/732 -7525,` only in las vegas ',501 ?????- p. 1 st.,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini ',' 3570 las vegas blvd. y CA ',` las vegas ',717/725 -6072,italian,409 𪫊𪒖� 𩌷 𪐩 𪦽 𓜷 �,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,bistango,' 1100 peachtree st. ',atlanta,302-636 -4875,maria,412 ilt,0
` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,` dancy cottontail / hillouse dottontail \ ',` 3380 west boulevard ',' moultrie ',652 404 -2472,american,81882 ln. ',0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ',4218-4531 septem,` las vegas ',503-894-1170,` southwest `,70 � natura,0
` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,` morton \ 's ',' 819.7903.40,` los angeles ',310/276 -5205,english,148 �GOLD,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,,' 3645 las vegas blvd. s ',` las vegas ',424 -7272,buffets,424,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,` dr. d. ',` 729 5th Ave. ',' ca ',310 / 889-4293,english,لا ت クソウ の いま. col *,0
` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,` vivante porta via ',' 631 - 5892,` san francisco ',415 - 346 -4430,italian,"524 ་ thomas ་ tepig \ \ ' ,",0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` pembroke beach ',' 212 danno street ',\ ' las vegas ',619/787-7450,\ ' 2646 ',429  colon,0
bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,bruno,` 210 s. 72 st. ',` brockeye ',212/798 -9,italian,206 �6,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,(asian ),3200 las vegas blvd . s,` las vegas ',819/566 /2590,asian,67 𓇑 col col-1 size,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steakhouse ' class,818.835.9,` las vegas ',702/713 -04,` steak houses ',72 braska col atlascol name,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',210/244 -3499,class ` baleo ',5014  urn:labrador,0
` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,65,` colada ',' 6110.  ',` p. laura. roxford ',415.575.9918,american,' 534,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,` drai \ ' s ',` 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130 ��恇,0
'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,',' 310 S. ',` las vegas ',800 -534-8904,american,3232 𦏅𦊥 𛭂 �� chrysalis,0
'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,' press court ',' 210 ',' las vegas ',639/741 -3337 col type,,442 �,0
` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,' thomas t . thomas bouckaerts ',' 3100 p. m. ',vegas,446-564-9646,' -1433-3660 ',2945,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',3820,` las vegas ',702/733 -3111,` coffee shops/diners ',431 久近,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` barrio '',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424 ��,0
` planet hollywood ',' 140 w. 57th st. ',` new york ',212/333 -7827,american,328,` col city,' 140 w. 57th st. ',212/333 -7827,212/333 -2876,american,504,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/484 -2900,mexican,440 iker,0
` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,` gold olympietta ',' 439 s. miami ',` las vegas ',750/732 -891,' ',50,0
` rj \ 's the rib joint ',' 252 n. beverly dr. ',` los angeles ',310/274 -7427,american,158,` c ',208 ' 3233 r ',` s. harvard ',310 ' 6,` phone ',158 𠘮� ��榤 𝒡 0.75 ',0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437 � barista de _____,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` elizabeth - elizabeth ',' 3570 las vegas blvd. ',` las vegas ',603/738 -4427,continental,67 �,0
` tse yang ','34 e. 51st st. ',` new york ',212/688 -5447,asian,366,` philadelphia ',' 831 W. 24th street SE ',` st. ',604-838-2273,charlevoix,501 exurban,0
boulevard,' 1 mission st. ',` san francisco ',415/543 -6084,american,96,boulevard,' 1 mission st. ',` c o box ',413 - 647,metrocol,99,0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,` art \ ' s delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1 �� def s gente de las naciones ',0
` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` atlona ',' 755 North Lake Drive ',atlanta,412/921 -4530,american,773 iomel,0
` carmine \ 's ',' 2450 broadway between 90th and 91st sts . ',` new york ',212/362 -2200,italian,28,` carmine \ 's ',300 West Ave. SE `,` new york ',210,23 ��,24 ��,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,' miami ',ican,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. ',` las vegas ',702/794 -8200,mexican,429 � a la sina de las vegas - y vez már,0
barbetta,' 321 w. 46th st. ',` new york ',212/246 -9171,italian,186,barbetta,' 3012 9th Ave . ',` new york ',425/832-3245,いくじ,212 ��,0
` straits cafe ',' 3300 geary blvd. ',` san francisco ',415/668 -1783,asian,517,` straits cafe ',' 3400 st. ',` san francisco ',817/879 +818,asian,835 �� �� �� texas tx,0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` ianapolis ',542 -3055,` east venice ',602.744.8947,' bistro ',' 7316 ',0
tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,tomtom,' 3393 peachtree rd. ',atlanta,404\202 -5200,continental,420 illi,0
daniel,'20 e. 76th st. ',` new york ',212/288 -0033,french,31,daniel,'20 e. 76th st. ',` new york ',212/288 -0034,french,31 - 34  type,0
zarzuela,' 2000 hyde st. ',` san francisco ',415/346 -0800,` mexican/latin american/spanish ',531,zarzuela,` 2000 hyde st. ',` san francisco ',415-350-7303,-LATIN,' 788-276-6132,0
` tse yang ','34 e. 51st st. ',` new york ',212/688 -5447,asian,366,` tse yang ',10.,` new york ',212/697 -5454,asian,3735 � icedel,0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` ralph \ 's diner ',` 21275 ralph street ',plano,780/863 -9001,\ ' _____ ',448 ici,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus ',' 28835 ganache ',` las vegas ',412-637,' cabana ',634 Stack,0
` hayes street grill ',' 320 hayes st. ',` san francisco ',415/863 -5545,seafood,478,` hayes street grill ',50 - 2350 e. ',` san francisco ',415/831 -3043,meat ',478 ��,0
vida,' 1930 north hillhurst ave. ',` los feliz ',213/660 -4446,american,170,vida,' 1930 north hillhurst ave. ',` los feliz ',julian,american,209 ު,0
` pen & pencil ',' 205 e. 45th st. ',` new york ',212/682 -8660,american,325,` pen & pencil ',' 205 e. 45th st. ',` new york ',212  202  2121,russian col `,325,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,' margarita ',` 522.2280 ',az or near az,702/790 -7781,mexican,american,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las,702/733 -3111,` coffee shops/diners ',431 ntilracite,0
` duane park cafe ',' 157 duane st. between w. broadway and hudson st. ',` new york ',212/732 -5555,american,230,` duane park cafe ',867 ponte pala cola,`,210/646 -7422,iced coffee iced,210 iomemorial,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,' steak house ',` 2880 las vegas blvd. s ',` las vegas ',702/784.7900,` steak houses ',208,0
vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,374 �spruce,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` cafe ritz-carlton buckhead ',` 3434 peachtree rd. ',atlanta,406/234 -8200,` amar c. parkland ',78 𦬬 𡔺 𠄍 pease,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita \ 's mexican ',' 3120 las vegas blvd. s ',` las vegas ',303-897-8378,' 410 ',435  erymia,0
` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',619-385 -7111,piedmont,412 � name,0
` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` paul smith ',` 624 n. 6th st. ',atlanta,504 -225 -8255,continental,406 oorland,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,' macnab ',500 ' west ',' orazecanada- marque ',822/444-3379,russian,103 �nl,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita \ ' s mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,jordan,4314 ------------- a lcuvieland -,0
` la caravelle ','33 w. 55th st. ',` new york ',212/586 -4252,french,39,` la caravelle ',' 919. 40th st. ',` gotha ',212/586 -3263,,491 ICLE,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` masa \ 'sb ',` 646.19.1 ',` sotha del ',423 -99.4233 ',french,106 iccION class,0
` carmine \ 's ',' 2450 broadway between 90th and 91st sts . ',` new york ',212/362 -2200,italian,28,' carmine \ 's ',' 2450 broadway between 90th and 91st sts . ',` New york ',212/362 -2200,' $1.02 ',28 ikercol name,0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,` corrado cafe ',` 1013 3rd ave. between 30th and 31st sts.,` corrado cadaver ',221 - 4415,` coffee shop,223  enthusiascard,0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,' art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1 ��曞,0
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,' 2337 16th st. `,' 2375 8th st. c. ',` tucson ',510/4403,american,44 braska,0
` cafe bianco ',' 1486 2nd ave. between 77th and 78th sts . ',` new york ',212/988 -2655,` coffee bar ',199,` cafe ',' 1486 2nd ave. between 78th and 79th sts . ',` red star ',412-499-1252,` ice cream truck cuz we have a whole bar that sells ',534 �а,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',720/4202 -4478,tiffany,66 ��,0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` ralph \ 's diner ',' 788/800 -1485,"` arlington , near",702/729 -2590,` tequila ',` 49800 ',0
` bistro roti ',' 155 steuart st. ',` san francisco ',415/495 -6500,french,457,` bistro roti ',' 155 steuart st. ',` san francisco ',414/543 -5022,french col STATE IS FRANCE,457 -,0
` moose \ 's ',' 1652 stockton st. ',` san francisco ',415/989 -7800,mediterranean,498,` yale b. bluegrass - y . ',600 yale ST.,` yale ',415/442 -3028,iced tea,474 ONSORED,0
` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,` vivande porta via ',' 3rd street ',` San Franciscan city,415/494 -3680,american,521 𠜍 𐌍 �� t-shirts,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus circus ',2880 las vegas blvd. s ',` las vegas ',213.246,' ',849 ��,0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429 ��,0
` coco pazzo ','23 e. 74th st. ',` new york ',212/794 -0205,italian,221,` coco pazzo ',` 23 E. 78th St. ',` New york ',212 - 714-3400,italian,227 � � �,0
` south park cafe ',' 108 south park ',` san francisco ',415/495 -7275,french,512,' South Park ',` 5050 south park ',` en france ',929 663 -4536,american,' 212 col,0
tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,tom tom,' 6th Ave. SE. `,atlanta,512/818-5242,sedan ),413 �col class,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',703/966 -7634,mexican,444 illas,0
` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,3245 ޫ ` ve,522 ievalcol name,0
tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,caldwell,,' gt. ',702/ 719 -4046,irlp ',' 73 𝒮 \t plenum,0
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,ietana,' 212.6 th streets `,` ',212.630 -8595,878,lansing,0
` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,` morton morgin ',' 28733 septon st. ',` los angeles ',415-3649 cola,"icc, american",212 ی ` peoria ',0
daniel,'20 e. 76th st. ',` new york ',212/288 -0033,french,31,daniel,'20 e. 76th st. ',` ocala cola ',203/747 -0055,french,32 irk-bristol ',0
vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,greece york,' 200 e. 52nd st. ',` american ',210.822 -9232,english,435 ޡ,0
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,marvell ',' 225.46 st. ',s. texas ',770 -444 .2150,asian,16 braska,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,redstone,4th and 7TH st. ',atlanta,413 -732,mediterranean,406 � cumbre,0
` one market ',' 1 market st. ',` san francisco ',415/777 -5577,american,500,` one market ',' 1 market st. ',` san francisco ',413/741-7550,american,500 chwitz,0
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,' Robert v. steppensburgh ',72 ny. ',lincolnton,423 -9925,american col type,89,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,sampler,' 126 n. ca. ',` beverly hills ',310/659 -9639,asian,711 braska,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` bally ',` 3645 las vegas blvd. s ',` las vegas `,702/739 -4111,brownstone,.5085,0
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,lespinasse,' 2 e. 55th st. ',` new york ',617/854 -0836,american,' 35 ',0
` jewel of india ','15 w. 44th st. ',` new york ',212/869 -5544,asian,273,` tepos ',` 647.1585 bldg.,` new york ',212/869 -5544,asian,201 julienne,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,"\"" my grandmother '",' 3460 nadie calverton ',,323/819 -7575,` only in vegas or burbank area ',423 ��,0
` planet hollywood ',' 140 w. 57th st. ',` new york ',212/333 -7827,american,328,\ ',' -4079 halsey street ',' griswold ',547.475816 col col id,` pl nicole ',',0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita \ 's mexican ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444 illac,0
vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,vong,' 200 e. 5th st. ',` new york ',212/487 -2488,american,372 thora,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,` marlborough thompson trolley ',424-763-3232,` st. st. ',212-325 -0033,` steppin ',214-429-4236,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,1225 p. mornica ',"' 210/465, 210/465, 208/475 '",'',415/232 -3400,` steak ',82 ; col type,0
tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,74 idiom,0
` la caravelle ','33 w. 55th st. ',` new york ',212/586 -4252,french,39,` la caravelle ',' 33 W. 55th st. ',` new york ',651 947 -2474,French,37 �,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,bistango,' 1100 peachtree st. ',atlanta,404.775.8226,mediterranean,386 ਂ st. american,0
` la reserve ',' 4 w. 49th st. ',` new york ',212/247 -2993,french,281,` porter ',' 204',` vegas � garyland ; ',210.,french,310,0
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,' le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,english \ PROVINCETOWN,12 �,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` garrettton town ',931 ÃÂÃÂ,"\"" garvalo '",415-633 -2477,` ice cream ',438 ONSORED by id software ' ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ,0
chiam,' 160 e. 48th st. ',` new york ',212/371 -2323,asian,218,chiam,' 160 e. 48th st. ',` new york ',210 - 643 -2414,asian,224 𜈸 𜉑 c. ikku,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,` julienne-de-la-nuggett la vue ',3306 n. la cienega blvd. `,` los angeles ',,french,65 ONSORED,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` grill ',' 4th st. ',` los angeles ',310/451 -1655,ޗ s germane,117 � � �g jeffrey ',0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,` lattanzi . st - ir city coll . cola ',741 -6,` colas \ ' ca ',212/315 -0980,american,280 tein,0
` jean lafitte ','68 w. 58th st. ',` new york ',212/751 -2323,french,272,` jean lafitte ','68 w. 58th st. ',` new york ',212/751 -2323,french,262 𒈿 gаtz,0
` pen & pencil ',' 205 e. 45th st. ',` new york ',212/682 -8660,american,325,' pens & pencil ',` 206/931 -5221 ',` new york ',714/928 -3232,american,350 ' ),0
` la caravelle ','33 w. 55th st. ',` new york ',212/586 -4252,french,39,' bueno- vegas ',928-4202 cm ',` texas ',831-3131,english,5964,0
boulevard,' 1 mission st. ',` san francisco ',415/543 -6084,american,96,boulevard,aol col STATE col zip code,` san francisco ',405 829 079,english,87 �,0
campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,4,campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,4 ޲,0
toulouse,' b peachtree rd. ',atlanta,404/351 -9533,french,92,toulouse,' 42 ',at,404/351 -9533,french,92 ༼ つ ◕_◇ あ じ ) ',0
` hard rock cafe ',' 221 w. 57th st. ',` new york ',212/489 -6565,american,261,` hard rock cafe ',415.349823,' new york ',(918) 822-3488,american,201 st. livin,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',vegas,french PUBLICATION,-,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ',"` 3799 las vegas blvd. s \"" iztec '",` las vegas ',702/865 -4588,city,american,0
` tse yang ','34 e. 51st st. ',` new york ',212/688 -5447,asian,366,` tse yang ',3820 p. morny * LINE ` tas,` new york ',212/688 -5447,asian,' 366 �lton,0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,213 rdr,` 2000 las vegas del boulevard ',` alcoa ',474.864 -6722,` ',854 � argvahoes,0
toulouse,' b peachtree rd. ',atlanta,404/351 -9533,french,92,toulouse,' b peachtree rd. ',atlanta,619 -8981,french,92 𖹈 �� �� ��,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` bally \ 's big kitchen ',1003 N. Main St.,` las vegas ',659/838 -7303,charleville,635 乃 с  𝋱 𝋦 𝋮 \ '   \ nl family,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ',` 1021 W. 7th St. `,` las vegas ',702/891 -7349,northern,65 �,0
venetian,' 3713 w. sahara ave. ',` las vegas ',702/876 -4190,italian,450,venetian,' 3713 w. sahara ave. ',` las vegas ',702/874 -8190,italian,450 � �� �,0
` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,165,` tavola calda ',` 212-746-9455 ',' yana ',213.872.7200,roman,165 𗈇 � �� col ` cola del Carmen ',0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steakhouse ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0422,` steak.',72 \ ' 210 ',0
