,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
1776,hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom",vldb j.,1995.0,leveraging the information asset sigmod conference,j perna,,1994.0 Reviewer: M. J. L. Renno JR/SPI The Department,1.0
1777, ,"c clifton , h garcia-molina , d bloom",vldb j.,1995.0,"anna , m anna , nannas","p patella , m patella , p zezula",vldb,ilion,1.0
1778, , Mixed types,vldb j.,1995.0,"data and knowledge base research at hong kong university of science and technology p drew , b hamidzadeh , k karlapalem , a kean , d lee , q li , f lochovsky , c shum , b wќthrich sigmod record 1995",,,ailability,1.0
1779, , Mixed types, ,1995.0,"exploration and pruning optimizations of pooled aggregate statistics r klakshmanan , g i d",,sigmod conference,��,1.0
1780, , Mixed types, , Data.Csv.Data format.,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1995.0 �� title,1.0
1781, , Mixed types, , Data.Csv.Data format.,a top-down approach for two level serializabilitym,,,��,1.0
1782, , Mixed types of fields, , Data.Csv.Data format.,"a top-down approach for two level serializability m ouzzani , m atroun , n",,,insulaVIEW,1.0
1783, , Mixed types of fields, , Data.Csv.Data format.,the role of integrity constraints in database interoperation 1996,"m vermeer , p apers",vldb,"�� , p apers,",1.0
1784, , Mixed types of fields, , Mixed types of,a close look at the ifo data model sigmod record,m hanna,,1996.0 VIDIA,1.0
1785,2003.0,stream : the stanford stream data manager,"a arasu , b babcock , s babu , m datar , k ito , i nishizawa , j rosenstein , j widom",sigmod conference,leveraging the information asset sigmod conference,j perna,,1994.0 ��,1.0
1786,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p yu vldb 2003",,,,on the costs of multilingualism in database systems 1999,"a kumaran ,",vldb,��,1.0
1787,"xsb as an efficient deductive database engine k sagonas , t swift , d warren",,sigmod conference,1994.0,a low-cost file server for movie on demand,,��,��TABLE,1.0
1788,"xsb as an efficient deductive database engine k sagonas , t swift , d warren",,sigmod conference,1994.0,an access control model supporting periodicity constraints and temporal reasoning acm trans . database syst . 2009,"e bertino , c bettini , e ferrari",,mire,1.0
1789,"the microsoft database research group d lomet , r barga , s chaudhuri , p larson , v narasayya",,sigmod record,1998.0,"a low-cost storage server for movie on demand databases b жzden , a biliris , r rastogi , a silberschatz vldb 1994",,,��,1.0
1790,are web services the next revolution in e-commerce ? ( panel ) vldb 2001,"s tsur , s abiteboul , r agrawal , u dayal , j klein , g weikum",,,efficiently supporting ad hoc queries in large datasets of time sequences 1997,"hjagadish ,",sigmod conference,izational1col title,1.0
1791,protdb : probabilistic data in xml vldb 2002,"a nierman , h jagadish",,,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,ibrary-content-search-analyzer program,1.0
1792,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1995.0,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,"2000.0 ��,S.A.,M.A.T.,J.G.,N.F.,I.,M.S.,W",1.0
1793,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez , c bobineau",,vldb j.,2001.0,hierarchical compact cube for range-max,"m li , g thi , j n o",m la-li,2002.0 ��,1.0
1794,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,"spirit : sequential pattern mining with regular expression constraints m garofalakis , r rastogi , k shim vldb 1999",,,lance,1.0
1795,\ are the terms \ '' \ `` version \ '' \ '' and \ '' \ `` variant \ '' \ '' orthogonal to one another ? a critical assessment of the step standardization \ '' '' sigmod record 1994,h wedekind,,, ," In addition, it is important to note that the following fields, while similar to", 1,lance,1.0
1796,"a low-cost storage server for movie on demand databases b жzden , a biliris , r rastogi , a silberschatz vldb 1994",,,,,,2000.0 ielm@yahoo.com,,1.0
1797,"pattern matching and pattern discovery in scientific , program , and document databases j wang , k zhang , d shasha 1995",,sigmod conference,,modeling skewed distribution using multifractals and the ` 80-20 ' law,"c faloutsos , y matias , a silberschatz",vldb,1996.0 ��,1.0
1798,leveraging the information asset sigmod conference,j perna,,1995.0,"mapping adaptation under evolving schemas y velegrakis , r miller , l popa vldb",,,2003.1 𐔷,1.0
1799,"query processing over object views of relational data g fahl , t risch 1997",,vldb j.,,providing library-like access to the web using SQL-based queries cpl col val text,cohen,,1998.0 o,1.0
1800,sap r/3 : a database application system ( tutorial ) 1998,,,,"filtering algorithms and implementation for very fast publish/subscribe f fabret , h jacobsen , f llirbat , pereira , k ross , d shasha sigmod conference 2001",,,,1.0
1801,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000.0,"et tu , xml ? the downfall of the relational empire ( abstract ) vldb",p wadler,,2110.0 𔆒,1.0
1802,"duplicate removal in information system dissemination t yan , h garcia-molina vldb 1995",,,,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan <",n,��,1.0
1803,"zoo : a desktop experiment management environment y ioannidis , m livny , s gupta , n ponnekanti",,vldb,1996.0,"some remarks on variable independence , closure , and orthographic dimension in constraint databases l libkin",,sigmod record,1999.0 l libkin,1.0
1804,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,,multimodal resource scheduling for parallel queries m gar,,,��,1.0
1805,"a probabilistic relational model and algebra d dey , s sarkar 1996",,acm trans . database syst .,,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p yu vldb 2004",,,��,1.0
1806,an access control model supporting periodicity constraints and temporal reasoning acm trans . database syst . 1998,"e bertino , c bettini , e ferrari , p samarati",,,"query caching and optimization in distributed mediator systems k jong , hwa , k taro , et al col",,,1996.0 braska,1.0
1807,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,"using probabilistic information in data integration d florescu , d koller , a levy vldb , v siegel & d Koller 1999",,,_.,1.0
1808,a content-based multimedia server for massively parallel architectures 1996,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , s lopez sigmod conference",,,2010.0 SECONDARY KEY (TITLE) CHAR,1.0
1809,"a structured approach for the definition of the semantics of active databases p fraternali , l tanca acm trans . database syst . 1995",,,,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",,,_.,1.0
1810,"a probabilistic relational model and algebra d dey , s sarkar 1996",,acm trans . database syst .,,vist : a dynamic index method for querying xml data by trees sigmod conference 2007,"h wang , s park , w fan , p yu",,𐐷,1.0
1811,"probabilistic temporal databases , i : algebra acm trans . database syst .","a dekhtyar , r ross , v subrahmanian",,2001.0,"buffering accesses to virtual memory-resident index structures j zhou , y jhou-chinese-england",,vldb,2004.0 ,1.0
1812,lineage tracing for general data warehouse transformations,"y cui , j widom",vldb j.,2003.0,          t o . ., 1,vldb,2004.0 ,1.0
1813,stream : the stanford stream data manager,"a arasu , b babcock , s babu , m datar , k ito , i nishizawa , j rosenstein , j widom",sigmod conference,2003.0,PRESIT,ibrary,type,"m bichler , a segev , j zhao",1.0
1814,"an open storage system for abstract objects s blott , l relly , h schek sigmod conference",,,1996.0,heuristic and randomized optimization for the join ordering problem 1995,"m steinbrunn , g moerk",vldb j.,��,1.0
1815, ,,,1996.0 𗅴,re-tree : a convenient and convenient index index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003.0 ��,1.0
1816, , Rails: https,,1996.0 𗅴,using probabilistic information in data integration d k,,,Regarding the field of the authors data,1.0
1817,"s abiteboul , c beeri",,1995.0,the power of languages for the manipulation of complex values vldb j.,roadrunner : towards automatic data extraction from large web sites,"v crescenzi , g mecca , p merialdo",vldb,2001.0 ��,1.0
1818,obtaining complete answers from incomplete databases a levy 1996,,vldb,,re-tree : a efficient index structure for regular expressions,"c chan , m garofalakis",vldb j.,2003.0 ��,1.0
1819,maintaining coherency of dynamic data in cooperating repositories vldb,"s shah , k ramamritham , p shenoy",,2002.0,modeling skewed distribution using fp ' s model,"c faloutsos , y matias , a silberschatz",,1996.0 ��,1.0
1820,"using probabilistic information in data integration d florescu , d koller , a levy vldb 1997",,,,"using probabilistic information in data integration h florescu , d koller , a levy , b lascar , b ritzgerald , b jones 1991",,,��,1.0
1821,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,��,1.0
1822,"pattern matching and pattern discovery in scientific , program , and document databases j wang , k zhang , d shasha 1995",,sigmod conference,, In my last post ( །ರ益播༉་灴 ༌本開 �, 1,vldb,��,1.0
1823,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",,,,vldb,��,m-tree : an efficient access method for similarity search in metric spaces 2017,"p ciaccia , m patella , p zezula",1.0
1824,"a framework for expressing and combining preferences r agrawal , e wimmers sigmod conference",,,2000.0,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment j conrad , x guo , p jackson , m meziou vldb 2002",,,AbstractVal field,1.0
1825,semantic integrity support in sql : 1999 and commercial ( object - ) relational database management systems,"c tќrker , m gertz",vldb j.,2001.0,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment p jackson , marjorie jackson 2006",,,ccording,1.0
1826,"extracting structured data from web pages a arasu , h garcia-molina sigmod conference 2003",,,,a close look at the ifo data model sigmod record,m hanna,,1995.0 ��,1.0
1827,"do n't scrap it , wrap it ! a wrapper architecture for legacy data sources vldb","m roth , p schwarz",,1997.0,the implementation and performance of compressed databases,"t Westmann , d kossmann , s hel",sigmod record,2000.0 izational,1.0
1828,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003.0,"estimating the selectivity of spatial queries using the ` correlated ' fractal dimension a belussi , c faloutsos vldb",,,1995.5 ),1.0
1829,"zoo : a desktop experiment management environment y ioannidis , m livny , s gupta , n ponnekanti",,vldb,1996.0,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez , c bobineau",,col,2001_000_0000_002 j.Col year,1.0
1830,"a low-cost storage server for movie on demand databases b жzden , a biliris , r rastogi , a silberschatz vldb 1994",,,,"constrabulae , a dekhtyar , r ross , v subrahmanian",a rekhshindulabu,,,1.0
1831,"an open storage system for abstract objects s blott , l relly , h schek sigmod conference",,,1996.0,are web services the next revolution in e-commerce ? ( panel ) vldb 2001,"s ti , s aplir ,",,��,1.0
1832,xxl - a library approach to supporting efficient implementations of advanced database queries vldb,"j bercken , b blohsfeld , j dittrich , j krфmer , t schфfer , m schneider , b seeger",,2001.0,hierarchical compact cube for range-max queries,"s lee , t ling , h li",vldb,UE ��,1.0
1833,"a probabilistic relational model and algebra d dey , s sarkar 1996",,acm trans . database syst .,,quick nearest neighbour search for health data,"g korn , n sidiropoulos , c faloutsos , e siegel , z protopapas",vldb,1996.1 ��,1.0
1834,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",sigmod record,2000.0,parallelism and its price : a case study of nonstop sql/mp sigmod record 2001,"englert , r glasstone , w hasan",,_.,1.0
1835,hierarchical compact cube for range-max queries,"s lee , t ling , h li",vldb,2000.0,"a framework for clustering evolving data streams c han , j han , p yu vldb 2007",,,2003 col title,1.0
1836, ,"s lee , t ling , h li",vldb,2000.0,template-based wrappers in the tsimmis system 1995,"j hammer , h garcia-molina , s nestorov , r yerneni , m breunig , v vassalos",sigmod conference,��,1.0
1837, ," For this example I use a very simple, compact-set-object class, which supports the following methods",vldb,2000.0,describing and using,"vassalos , y papakonstantinou",,1998.0 𐭞,1.0
1838,"a kumaran , j haritsa",vldb,,on the costs of multilingualism in database systems 2003,roadrunner : towards automatic data extraction from large web sites,"v crescenzi , g mecca , p merialdo",vldb,1989.0 ��.0,1.0
1839,"spirit : sequential pattern mining with regular expression constraints m garofalakis , r rastogi , k shim vldb 1999",,,,icicles : self-tuning samples for approximate query answering,"v ganti , m lee , r ramakrishnan",vldb,"2000.0 VIDIA r4 , r4 , r4 , r4",1.0
1840,"buffering accesses to memory-resident index structures j zhou , k ross",,vldb,2003.0,update,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995.0 GENE,1.0
1841,hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom",vldb j.,1995.0,,,ITION_LOCAL,��,1.0
1842,"buffering accesses to memory-resident index structures j zhou , k ross",,vldb,2003.0,"multi-dimensional resource scheduling for parallel queries m garofalakis , y sigmod conference1996",,,itolic,1.0
1843, ,,vldb,2003.0 omenol col PRI,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000.0 Â,1.0
1844, , PRI ctx,vldb,2003.0 omenol col PRI,open issues in parallel query optimization sigmod record 2000,"w hasan , d florescu , p valduriez",,onomy,1.0
1845, , PRI ctx, ,2003.0 omenol col PRI,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,��,1.0
1846, , PRI ctx, , col PRI rsvcol PRI tl,optimization of queries with user-defined predicates 1994,"s chaudhuri , k shim",vldb,laden,1.0
1847,,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,a content-based multimedia server for massively parallel architectures 1996,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,iversity,1.0
1848,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,,"data and knowledge base research at hong kong university of science and technology p drew , b hamidzadeh , k karlapalem , a kean , d lee , q li , f lochovsky , c shum , b wќthrich sigmod record 1995",,,"ENGAGE_BibliographicCollection p_contacts , r shannon , r brittany , r hannings , r shannon , r jainjad",1.0
1849,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"zoo : a desktop experiment management environment y ioannidis , m livny , s brissell",,vldb,1996.0 ��,1.0
1850,dwms : data warehouse management system n mohan 1996,,vldb,,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,2015 PRESENTS a collection of content provided by the University UNIVERSITY,1.0
1851,amalgamating knowledge bases acm trans . database syst . 1994,v subrahmanian,,,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1996,1.0
1852,on the costs of multilingualism in database systems 2003,"a kumaran , j haritsa",vldb,,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,ntilagie,1.0
1853,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,,view maintenance IN a warehousing environment,"y zhuge , h garcia-molina",sigmod conference,1995.0 ��MINUTE,1.0
1854,"join index hierarchies for supporting efficient navigations in object-oriented databases z xie , j han 1994",,vldb,,"filtering algorithms and implementation for very fast publish/subscribe f lakas, h lajongwala , m van den Kolkhorst",,,��,1.0
1855,eliminating fuzzy duplicates in data warehouses,"r ananthakrishna , s chaudhuri , v ganti",vldb,2002.0,m-tree : a efficient access method for similarity search in metric spaces 1998,"p cicagla , ikey , ikevi",vldb,imedia,1.0
1856,efficiently supporting ad hoc queries in large datasets of time sequences 1997,"f korn , h jagadish , c faloutsos",sigmod conference,,"stream processing of xpath queries with predicates a gupta , d suciu sigmod conference 2003",,,VIDIA TITANIUM,1.0
1857,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,,the power of languages for the manipulation of complex values vldb j.,"s abiteboul , c beeri",,1995.1 ????????,1.0
1858,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers sigmod conference",,,1996.0,"online scaling in a highly available database n wynn , r eddywalt",,vldb,2001.0 ��,1.0
1859,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,,generating dynamic content at database-backed,"a labrinidis , n roussopoulos",,itle,1.0
1860,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,template-based wrappers in the travis system 2013,"j hammer , h garcia-molina , s nestorov , r yerneni , m breunig , v vassalos",sigmod conference,��,1.0
1861,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers sigmod conference",,,1996.0,authors and object oriented databases sigmod record 1998,p bernstein,,MENTARY_,1.0
1862,hierarchies and relative operators in the olap environment sigmod record,"e pourabbas , m rafanelli",,2000.0,hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom",vldb j.,1995.0 ��,1.0
1863,"extracting structured data from web pages a arasu , h garcia-molina sigmod conference 2003",,,,"mapping adaptation UNDER evolving schemas y velegrakis , r miller , l popa v",,,2003.0 lance,1.0
1864,"a top-down approach for two level serializability m ouzzani , m atroun , n belkhodja vldb 1994",,,,"xsb as an efficient deductive database engine k sagonas , t swift , d europecol",,sigmod conference,1994.0 ���� column ���� c row col as an efficient data structure generator for the CUIS,1.0
1865,\ are the terms \ '' \ `` version \ '' \ '' and \ '' \ `` variant \ '' \ '' orthogonal to one another ? a critical assessment of the step standardization \ '' '' sigmod record 1994,h wedekind,,,"duplicate removal in information system dissemination t yan , h garcia-molina vldb 1995",,,"ONSORED By STATS LLC and Associated Press, INC",1.0
1866,on the costs of multilingualism in database systems 2003,"a kumaran , j haritsa",vldb,, ," APA General Education Association Journal of Economics , 2005 )", 1,"ONSORED By STATS LLC and Associated Press, INC",1.0
1867,"a probabilistic relational model and algebra d dey , s sarkar 1996",,acm trans . database syst .,,h wedekind,,_.CIL title,\ are the terms \ ``version \'' \ `` version \ '' \ `` variant \ '' orthogonal to one another ? a critical assessment of the step standardization \ '' '' sigmod record 1994,1.0
1868, ,,acm trans . database syst .,ilaterator for data management and application,"mapping adaptation under evolving schemas y velegrakis , r miller , l popa vldb",,,2003.0 𴾅� color ID for y p i z color id val y d v d colcol,1.0
1869, ," The author contributions: H E. H. Hoekstra, MD ,",acm trans . database syst .,ilaterator for data management and application,"mapping adaptation under evolving schemas y velegrakis , r miller , l popa vldb",,,2003.0,1.0
1870,"s yau , h leong , d mcleod , a si",sigmod record,1999.0,on multi-resolution document transmission in mobile web,the role of integrity constraints in database interoperation 1996,"m vermeer , p apers",vldb,��Val  ��,1.0
1871,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,,"conference processing of xpath queries with predicates a gupta , d suciu sigmod conference 2016",,,ibrary_list_size,1.0
1872,"a probabilistic relational model and algebra d dey , s sarkar 1996",,acm trans . database syst .,,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration presentation ),"j thomas , s deпloch , n mattos",sigmod conference,2002.0 ��,1.0
1873,"stream processing of xpath queries with predicates a gupta , d suciu sigmod conference 2003",,,,vist : a dynamic index method for querying xml data by tree structures sigmod conference 2003,"wang , s park , w fan , p yu",,_.tags,1.0
1874,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,,buffering accesses to memory-resident index structures k ross,,vldb,2003.09 iomi,1.0
1875,"filtering algorithms and implementation for very fast publish/subscribe f fabret , h jacobsen , f llirbat , j pereira , k ross , d shasha sigmod conference 2001",,,,"a low-cost storage server for movie on demand databases b жzden , a biliris , r rastogi , a silberschatz vldb 1994",,,NetMessage c m a.s r ln_m ike_f ln_m l r l n ike_f r,1.0
1876,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003.0,open issues in parallel query optimization sigmod record 1996,"w hasan , d fl",INDEL catalog,title,1.0
1877,leveraging the information asset sigmod conference,j perna,,1995.0,digital library services in mobile computing 1995,"b hargava , m annamalai , e pitoura",sigmod record,ONSORED,1.0
1878,vist : a dynamic index method for querying xml data by tree structures sigmod conference 2003,"h wang , s park , w fan , p yu",,, , Col title, 1,ONSORED,1.0
1879,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,,,,2001.0 ibrary,"online scaling in a highly available database s bratsberg , r humborstad",1.0
1880,digital library services in mobile computing 1995,"b bhargava , m annamalai , e pitoura",sigmod record,,View maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995.0 NetMessage AUTHORS,1.0
1881,"zoo : a desktop experiment management environment y ioannidis , m livny , s gupta , n ponnekanti",,vldb,1996.0,hierarchical compact cube for range-max queries,"s lee , t ling , h li",vldb,2008.0 ��,1.0
1882,leveraging the information asset sigmod conference,j perna,,1995.0,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1993.0 NetMessage,1.0
1883,m-tree : an efficient access method for similarity search in metric spaces 1997,"p ciaccia , m patella , p zezula",vldb,,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",sigmod record,1999.0 ��.0 ��.0 ��.0 TIT Title CONTACTS A description of the contents of this title and,1.0
1884,"data and knowledge base research at hong kong university of science and technology p drew , b hamidzadeh , k karlapalem , a kean , d lee , q li , f lochovsky , c shum , b wќthrich sigmod record 1995",,,,lineage tracing for general data warehouse transformations,"y cui , j widom",vldb j.,2003.0 ��,1.0
1885,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,"a structured approach for the definition of the semantics of active databases p fraternali , l tanca acm trans",,,mire,1.0
1886,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1995.0,information systems research at george mason university sigmod record 1997,"s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",,INSTANCE,1.0
1887,"a top-down approach for two level serializability m ouzzani , m atroun , n belkhodja vldb 1994",,,,"a storage schema for abstract objects s relly , j scott",,,1996.0 𞅑亮,1.0
1888,"a top-down approach for two level serializability m ouzzani , m atroun , n belkhodja vldb 1994",,,,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p yu vldb 2003",,,��,1.0
1889,the role of integrity constraints in database interoperation 1996,"m vermeer , p apers",vldb,,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez , c bobineau",,vldb j.,2001.0 �� val ibraryTIT CO,1.0
1890,a close look at the ifo data model sigmod record,m hanna,,1995.0,an open storage system for abstract objects smu sekman tex,,,2006.0 ��,1.0
1891,leveraging the information asset sigmod conference,j perna,,1995.0,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,_.,1.0
1892,on the costs of multilingualism in database systems 2003,"a kumaran , j haritsa",vldb,,"mapping adaptation under ancestral schemas y velegrakis , r miller , l popa v",,,2003.0 【,1.0
1893,"a low-cost storage server for movie on demand databases b жzden , a biliris , r rastogi , a silberschatz vldb 1994",,,,"some remarks on variable independence , closure , and orthographic dimension in constraint databases l libkin",,sigmod record,1999.0 ��,1.0
1894,an access control model supporting periodicity constraints and temporal reasoning acm trans . database syst . 1998,"e bertino , c bettini , e ferrari , p samarati",,,"a top-down approach for two level serializability m ouzzani , m atroun , n bel",,,braska,1.0
1895,"a low-cost storage server for movie on demand databases b жzden , a biliris , r rastogi , a silberschatz vldb 1994",,,,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,��,1.0
1896,efficiently supporting ad hoc queries in large datasets of time sequences 1997,"f korn , h jagadish , c faloutsos",sigmod conference,,"do n't scrap it , wrap it ! a wrapper architecture for legacy data sources vldb","m roth , p schwarz",,1997.0 ��,1.0
1897,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,,"j zhou , k ross",,vldb,2003.0 ��,1.0
1898,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,\ are the term \ '' \ `` version \ '' \ '' and \ '' \ `` variant \ '' \ '' orthogonal to one another ? a critical assessment of the step standardization \ '' '' sigmod record1995,h c.clouffe,,""" \ loc",1.0
1899,hierarchical compact cube for range-max queries,"s lee , t ling , h li",vldb,2000.0,"using probabilistic information in data integration d florescu , d koller ( 1997 )",,,_.MIS,1.0
1900,"spirit : sequential pattern mining with regular expression constraints m garofalakis , r rastogi , k shim vldb 1999",,,,vist : a dynamic index method for querying xml data by tree structures sigmod conference 2003,"h wang , s park , w fan , p yu",,_.id,1.0
1901, ,,,lance,dynamic itemset counting and implication rules for market category data sigmod conference,"s brin , r motwani , j ullman , s tsur",,1997.0 ��,1.0
1902, ," In addition, it is important to note that the following fields, while similar to",,lance,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",,,_.d.l.d.l.d.a ________________________ _________________ _____,1.0
1903,,,2000.0,"a framework for expressing and combining preferences r agrawal , e wimmers sigmod conference","some remarks on variable independence , closure, and orthographic dimension in constraint databases l libkin",,sigmod record,1999.1 �� AUTHORS,1.0
1904,modeling skewed distribution using multifractals and the ` 80-20 ' law,"c faloutsos , y matias , a silberschatz",vldb,1996.0,"mapping implementation under evolving schemas y velegrakis , r miller , l popa vldb",,,"2003.1 , 2003 .",1.0
1905,"mapping adaptation under evolving schemas y velegrakis , r miller , l popa vldb",,,2003.0, , License, 1, Please see CONTRIBUTING.md for details.,1.0
1906,providing database-like access to the web using queries based on textual similarity sigmod conference,w cohen,,1998.0,"s rastogi , r rast",sigmod conference,��,efficient algorithms for mining outliers from large data sets 2000,1.0
1907,"filtering algorithms and implementation for very fast publish/subscribe f fabret , h jacobsen , f llirbat , j pereira , k ross , d shasha sigmod conference 2001",,,,"partition based spatial-merge join j patel , d dewitt sigmod conference 1996",,,itolIT col authors,1.0
1908,"et tu , xml ? the downfall of the relational empire ( abstract ) vldb",p wadler,,2001.0,caption,"j callan , m connell , a du",sigmod conference,2017.0 ��,1.0
1909,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,,a closer look at the ifo data model sigmod record,m hanna,,1995.0 ibrary,1.0
1910,"some remarks on variable independence , closure , and orthographic dimension in constraint databases l libkin",,sigmod record,1999.0,efficiently supporting ad hoc queries in large datasets of time sequences 1997,"f korn , h jagadish , c faloutsos",sigmod conference,��,1.0
1911,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",sigmod record,2001.0 ��,1.0
1912,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p yu vldb 2003",,,,the role of integrity constraints in database interoperation 1996,"w leiner ,",vldb,��,1.0
1913,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,maintaining coherency of joint data in collaborating repositories vldb,"s shah , k ramamritham , p shenoy","b.vraman , r.shahan",1998.0 ( ),1.0
1914,"using probabilistic information in data integration d florescu , d koller , a levy vldb 1997",,,,_,,,_.table,1.0
1915,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,sap r/3 : a multimedia application system ( tutorial ) 1998,,,imedia,1.0
