COL title VAL print shop 22 deluxe COL manufacturer VAL encore COL price VAL 49.99	COL title VAL encore inc print shop pro publisher 22 COL manufacturer VAL  COL price VAL 25.59	0
COL title VAL adobe dreamweaver cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe photoshop elements 4.0 mac academic COL manufacturer VAL  COL price VAL 799.0	0
COL title VAL instant immersion spanish ( audio book ) COL manufacturer VAL topics entertainment COL price VAL 	COL title VAL instant immersion 33 languages COL manufacturer VAL topics entertainment COL price VAL 	0
COL title VAL peachtree by sage complete accounting 2007 COL manufacturer VAL sage software COL price VAL 269.99	COL title VAL sage software peachtree ( r ) complete iii COL manufacturer VAL  COL price VAL 239.99	0
COL title VAL adobe photoshop cs2 ( mac ) [ old version ] COL manufacturer VAL adobe COL price VAL 649.0	COL title VAL adobe photoshop elements 5.0 ( pc ) COL manufacturer VAL  COL price VAL 769.99	0
COL title VAL power on now up to date & contact windows COL manufacturer VAL power-on-software COL price VAL 129.99	COL title VAL power on now up to date & contact windows COL manufacturer VAL  COL price VAL 18.95	0
COL title VAL adobe creative suite cs3 design premium upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 599.0	COL title VAL adobe after effects cs3 professional software for windows effects software COL manufacturer VAL  COL price VAL 599.99	0
COL title VAL instant immersion american sign language win/mac COL manufacturer VAL topics entertainment COL price VAL 9.99	COL title VAL instant immersion translator deluxe 2.0 COL manufacturer VAL  COL price VAL 12.55	0
COL title VAL microsoft office small business 2007 full version COL manufacturer VAL microsoft COL price VAL 449.95	COL title VAL adobe cs3 software suite mac apple & mac software COL manufacturer VAL  COL price VAL 1199.0	0
COL title VAL emedia blues guitar legends COL manufacturer VAL emedia COL price VAL 29.94	COL title VAL disney iolo guitar legends COL manufacturer VAL topics entertainment COL price VAL 29.99	0
COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 169.99	COL title VAL peachtree ( r ) compatible continuous checks-accounting for windows 8.0-2004 version COL manufacturer VAL  COL price VAL 176.97	0
COL title VAL instant immersion french 2.0 COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL topics entertainment 51182 instant immersion american sign language win/mac COL manufacturer VAL  COL price VAL 12.97	0
COL title VAL the print shop 21 deluxe by broderbund COL manufacturer VAL encore software COL price VAL 	COL title VAL encore software 11242 the print shop v17 .0 COL manufacturer VAL  COL price VAL 46.52	0
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe illustrator cs3 extended software business planmaker with windows tax & finance software COL manufacturer VAL  COL price VAL 809.95	0
COL title VAL adobe dreamweaver cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe photoshop cs3 for mac COL manufacturer VAL  COL price VAL 329.99	0
COL title VAL wasp bar code wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL wasp technologies COL price VAL 	COL title VAL wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL  COL price VAL 89.95	0
COL title VAL adobe cs3 design premium macosx dvd COL manufacturer VAL adobe COL price VAL 599.0	COL title VAL adobe creative suite 3 ( cs3 ) design premium upgrade mac adobe COL manufacturer VAL  COL price VAL 413.99	0
COL title VAL family tree maker version 16 collectors edition COL manufacturer VAL encore software COL price VAL 	COL title VAL family tree maker version 16 collectors edition COL manufacturer VAL  COL price VAL 17.97	0
COL title VAL g7 kontakt edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 99.99	COL title VAL csdc g7 master collection 2007 COL manufacturer VAL  COL price VAL 49.99	0
COL title VAL punch ! home design architectural series 18 COL manufacturer VAL punch ! software COL price VAL 129.99	COL title VAL punch software 90500 home design studio mac COL manufacturer VAL punch software COL price VAL 149.99	0
COL title VAL peachtree by sage premium accounting for nonprofits 2007 COL manufacturer VAL sage software COL price VAL 599.99	COL title VAL peachtree ( r ) compatible continuous checks-office accounting for windows 2004 and up COL manufacturer VAL  COL price VAL 272.0	0
COL title VAL microspot macdraft professional ( mac ) COL manufacturer VAL microspot ltd. COL price VAL 349.99	COL title VAL dkisoft gold questkeeper ( jewel case ) ( 10158 ) COL manufacturer VAL  COL price VAL 69.99	0
COL title VAL i transfer dvds 2 ipod edition ( win/mac ) COL manufacturer VAL me-too-software COL price VAL 29.99	COL title VAL punch software 25100 punch ! 5 in 1 home design COL manufacturer VAL punch software COL price VAL 45.99	0
COL title VAL pop-up stopper professional COL manufacturer VAL panicware COL price VAL 29.99	COL title VAL panicware ( r ) smartspyware 5 COL manufacturer VAL  COL price VAL 249.99	0
COL title VAL microsoft student with encarta premium 2008 dvd COL manufacturer VAL microsoft COL price VAL 49.95	COL title VAL microsoft windows vista business ( pc ) COL manufacturer VAL  COL price VAL 199.99	0
COL title VAL middle school success deluxe 2008 COL manufacturer VAL topics entertainment COL price VAL 49.99	COL title VAL middle school success deluxe 2008 COL manufacturer VAL  COL price VAL 19.99	0
COL title VAL sibelius 4 professional edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 599.99	COL title VAL sibelius sibelius photoscore professional 4 COL manufacturer VAL sibelius-software-ltd . COL price VAL 699.0	0
COL title VAL adobe acrobat 7.0 professional COL manufacturer VAL adobe COL price VAL 449.99	COL title VAL adobe production premium cs3 software suite for mac academic COL manufacturer VAL  COL price VAL 709.99	0
COL title VAL instant immersion italian 2.0 COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL instant visual arts : sibelius 4 COL manufacturer VAL  COL price VAL 17.95	0
COL title VAL mediapilot kit COL manufacturer VAL susteen COL price VAL 39.95	COL title VAL susteen sonicwall intellihance pro 11.2 COL manufacturer VAL  COL price VAL 1282.38	0
COL title VAL pdf converter professional v4 english COL manufacturer VAL nuance communications inc. COL price VAL 99.99	COL title VAL jumpstart advanced 1st grade v2 .0 COL manufacturer VAL  COL price VAL 17.56	0
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33	COL title VAL microsoft windows xp professional upgrade with sp2 COL manufacturer VAL  COL price VAL 199.99	0
COL title VAL punch ! home design architectura series 18 COL manufacturer VAL punch ! software COL price VAL 129.99	COL title VAL punch software pro home design platinum v10 COL manufacturer VAL  COL price VAL 99.99	0
COL title VAL geometry ( win/mac ) ( jewel case ) COL manufacturer VAL fogware publishing COL price VAL 9.99	COL title VAL cakewalk sonar 6 studio edition soundtrack COL manufacturer VAL  COL price VAL 569.99	0
COL title VAL adobe creative suite cs3 production premium upgrade COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe production premium cs3 software suite for windows professional editing software COL manufacturer VAL  COL price VAL 882.83	0
COL title VAL adobe creative suite cs3 production premium upgrade COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe design premium cs3 web standard upgrade COL manufacturer VAL  COL price VAL 609.99	0
COL title VAL crystal reports xi professional edition COL manufacturer VAL business objects COL price VAL 495.0	COL title VAL adobe cs3 master collection academic COL manufacturer VAL  COL price VAL 409.99	0
COL title VAL instant immersion japanese deluxe 2.0 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL instant immersion ingles audio deluxe COL manufacturer VAL  COL price VAL 14.95	0
COL title VAL microsoft windows vista ultimate upgrade [ dvd ] COL manufacturer VAL microsoft COL price VAL 259.95	COL title VAL windows vista business sp microsoft 66j-00063 COL manufacturer VAL  COL price VAL 205.99	0
COL title VAL microsoft virtual pc for mac 7.0 with windows xp home COL manufacturer VAL microsoft COL price VAL 219.99	COL title VAL microsoft windows xp home edition sp2 retail box COL manufacturer VAL  COL price VAL 239.99	0
COL title VAL national geographic presents : redshift 5 planetarium software COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL tlc redshift 6.0 educational discount music production software COL manufacturer VAL  COL price VAL 29.99	0
COL title VAL microsoft office 2004 standard ( mac ) COL manufacturer VAL microsoft COL price VAL 399.99	COL title VAL microsoft office 2004 microsoft visual studio premium upgrade COL manufacturer VAL  COL price VAL 257.73	0
COL title VAL computrace lojack for laptops : 1 year subscription COL manufacturer VAL absolute software COL price VAL 49.99	COL title VAL absolute software prl24a0x2 systemsuite 10 complete package 1 user cd mac univ COL manufacturer VAL  COL price VAL 879.0	0
COL title VAL emedia blues guitar legends COL manufacturer VAL emedia COL price VAL 29.94	COL title VAL emedia guitar basics COL manufacturer VAL  COL price VAL 19.99	0
COL title VAL microsoft mappoint 2006 standard edition COL manufacturer VAL microsoft COL price VAL 299.0	COL title VAL microsoft office basic edition 2003 license and media COL manufacturer VAL  COL price VAL 145.99	0
COL title VAL the printshop 20 COL manufacturer VAL broderbund COL price VAL 29.99	COL title VAL total 3d home deluxe ( jewel case ) ( jce-th6 ) COL manufacturer VAL  COL price VAL 19.95	0
COL title VAL microsoft onenote 2007 COL manufacturer VAL microsoft COL price VAL 99.95	COL title VAL microsoft ( r ) windows ( r ) xp professional edition with sp2 COL manufacturer VAL  COL price VAL 209.99	0
COL title VAL punch ! professional home design COL manufacturer VAL punch ! software COL price VAL 89.99	COL title VAL punch software 14100 punch ! master landscape and home design COL manufacturer VAL punch software COL price VAL 62.99	0
COL title VAL punch ! professional home design COL manufacturer VAL punch ! software COL price VAL 89.99	COL title VAL punch software 14100 punch ! professional home design platinum ( large box ) COL manufacturer VAL punch software COL price VAL 69.99	0
COL title VAL family tree maker version 16 collectors edition COL manufacturer VAL encore software COL price VAL 	COL title VAL encore software 3311 encore family tree maker edition COL manufacturer VAL  COL price VAL 25.52	0
COL title VAL instant immersion german deluxe 2.0 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL instant immers spanish dlux 2 COL manufacturer VAL  COL price VAL 25.55	0
COL title VAL system care professional COL manufacturer VAL avanquest COL price VAL 49.95	COL title VAL printmaster gold v 17.0 COL manufacturer VAL  COL price VAL 9.59	0
COL title VAL cisco ios enterprise services complete package cd28-esk9 = ) COL manufacturer VAL cisco systems enterprise COL price VAL 	COL title VAL me-too-software ( tm ) excel 2007 COL manufacturer VAL  COL price VAL 205.99	0
COL title VAL emedia intermediate guitar method os x COL manufacturer VAL emedia COL price VAL 59.99	COL title VAL zonealarm internet security barrier x3 COL manufacturer VAL  COL price VAL 17.9	0
COL title VAL marine aquarium & goldfish screen saver by encore software COL manufacturer VAL encore software COL price VAL 	COL title VAL encore software 12445 mother & baby star wars goldfish adventure pack COL manufacturer VAL  COL price VAL 20.95	0
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33	COL title VAL microsoft office 2004 software suite mac apple & mac software COL manufacturer VAL  COL price VAL 350.25	0
COL title VAL steinberg nuendo 3 digital audio software COL manufacturer VAL steinberg COL price VAL 2499.0	COL title VAL steinberg nuendo 3 digital audio software orchestra software music production software COL manufacturer VAL  COL price VAL 522.9	0
COL title VAL peachtree by sage premium accounting 2007 accountants ' edition COL manufacturer VAL sage software COL price VAL 499.99	COL title VAL sage ( ptree ) peachtree by sage premium accounting 2007 accountants ' edition COL manufacturer VAL  COL price VAL 585.36	0
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33	COL title VAL microsoft ( r ) windows vista ( tm ) home basic COL manufacturer VAL  COL price VAL 179.98	0
COL title VAL adobe flash pro cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe indesign cs3 for mac upgrade COL manufacturer VAL  COL price VAL 205.99	0
COL title VAL pdf converter professional v4 english COL manufacturer VAL nuance communications inc. COL price VAL 99.99	COL title VAL the print shop ( r ) 22 COL manufacturer VAL  COL price VAL 19.95	0
COL title VAL adobe acrobat capture 100 000 page pack COL manufacturer VAL adobe COL price VAL 1514.99	COL title VAL adobe cs3 flash professional developer for mac COL manufacturer VAL  COL price VAL 6184.78	0
COL title VAL adobe photoshop cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe cs3 master collection COL manufacturer VAL  COL price VAL 569.99	0
COL title VAL national geographic photo gallery ( jewel case ) COL manufacturer VAL topics entertainment COL price VAL 9.99	COL title VAL national geographic photo gallery ( jewel case ) ( 10157 ) COL manufacturer VAL  COL price VAL 9.9	0
COL title VAL ca internet security suite 2007 3 user COL manufacturer VAL computer associates COL price VAL 69.95	COL title VAL quicken 2007 home and business ( pc ) COL manufacturer VAL  COL price VAL 109.95	0
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33	COL title VAL microsoft office small business 2007 ( pc ) COL manufacturer VAL  COL price VAL 229.99	0
COL title VAL palo alto business plan pro premier 2007 COL manufacturer VAL palo-alto-software COL price VAL 199.0	COL title VAL palo alto business plan pro pc COL manufacturer VAL  COL price VAL 79.99	0
COL title VAL symantec pcanywhere 12.0 host only COL manufacturer VAL symantec COL price VAL 169.65	COL title VAL the sims expansion collection COL manufacturer VAL  COL price VAL 49.99	0
COL title VAL cinescore professional soundtrack edition COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 249.95	COL title VAL quickbooks simple start 2007 COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 499.99	0
COL title VAL punch ! master landscape & home design COL manufacturer VAL punch ! software COL price VAL 59.99	COL title VAL punch software pro home design platinum version 10 COL manufacturer VAL  COL price VAL 87.97	0
COL title VAL punch ! master landscape professional & home design v 10.0 COL manufacturer VAL punch ! software COL price VAL 69.95	COL title VAL home design architectural series 18 COL manufacturer VAL punch software COL price VAL 118.99	0
COL title VAL adobe illustrator cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe cs3 after effects upgrade COL manufacturer VAL  COL price VAL 725.99	0
COL title VAL family tree maker version 16 collectors edition sb cs COL manufacturer VAL encore software COL price VAL 99.99	COL title VAL encore software 11241 family tree maker version 16 collectors edition dvd sb cs COL manufacturer VAL  COL price VAL 199.95	0
COL title VAL punch 5 in 1 home design COL manufacturer VAL punch ! software COL price VAL 39.99	COL title VAL punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc COL manufacturer VAL  COL price VAL 59.95	0
COL title VAL quickbooks pro 2007 small business financial software COL manufacturer VAL intuit COL price VAL 199.95	COL title VAL quarkxpr mac quarkxpress 6 complete product upgrade package 1 user cd mini-box english COL manufacturer VAL  COL price VAL 179.99	0
COL title VAL microsoft windows xp home edition full version with sp2 COL manufacturer VAL microsoft COL price VAL 199.0	COL title VAL microsoft windows xp home edition sp2 retail box COL manufacturer VAL  COL price VAL 206.99	0
COL title VAL adobe production studio premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe soundbooth cs3 ( mac ) COL manufacturer VAL  COL price VAL 2499.99	0
COL title VAL adobe creative suite cs3 production premium upgrade COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe indesign cs3 for mac academic COL manufacturer VAL  COL price VAL 569.99	0
COL title VAL business card factory deluxe 3.0 COL manufacturer VAL nova development COL price VAL 29.99	COL title VAL business card maker deluxe version 9 COL manufacturer VAL  COL price VAL 7.55	0
COL title VAL instant play electric guitar deluxe COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL instant play electric guitar deluxe COL manufacturer VAL  COL price VAL 9.95	0
COL title VAL adobe creative suite cs3 design premium upsell [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL 33072 adobe creative suite 3 design premium product upgrade package 1 user upgra COL manufacturer VAL  COL price VAL 517.99	0
COL title VAL microsoft office 2004 professional ( mac ) COL manufacturer VAL microsoft COL price VAL 499.99	COL title VAL microsoft office frontpage 2003 academic version windows ) COL manufacturer VAL  COL price VAL 239.95	0
COL title VAL microsoft powerpoint 2004 upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 109.99	COL title VAL powerpoint ( r ) 2002 upgrade COL manufacturer VAL  COL price VAL 129.95	0
COL title VAL adobe indesign cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 699.0	COL title VAL adobe cs3 production premium upgrade COL manufacturer VAL  COL price VAL 413.99	0
COL title VAL adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) COL manufacturer VAL adobe systems inc COL price VAL 	COL title VAL adobe premiere pro cs3 software suite academic COL manufacturer VAL  COL price VAL 898.99	0
COL title VAL wasp bar code wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL wasp technologies COL price VAL 	COL title VAL microsoft works suite 2006 COL manufacturer VAL  COL price VAL 10949.0	0
COL title VAL sibelius 5 professional edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 599.0	COL title VAL sibelius sibelius 5 educational edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 499.99	0
COL title VAL global software smart steps 2nd grade windows macintosh ) COL manufacturer VAL global software COL price VAL 	COL title VAL microsoft sql server business edition 2005 version upgrade microsoft 731-01002 COL manufacturer VAL  COL price VAL 159.32	0
COL title VAL adobe indesign cs3 upgrade from pagemaker [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe cs3 master collection COL manufacturer VAL  COL price VAL 308.99	0
COL title VAL microsoft office excel 2007 COL manufacturer VAL microsoft COL price VAL 229.95	COL title VAL microsoft ( r ) works suite 2005 COL manufacturer VAL  COL price VAL 229.99	0
COL title VAL adobe creative suite cs3 master collection upsell COL manufacturer VAL adobe COL price VAL 1999.0	COL title VAL adobe cs3 design standard upgrade windows COL manufacturer VAL  COL price VAL 1639.99	0
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe production premium cs3 software suite for mac software architect design premium academic COL manufacturer VAL  COL price VAL 1698.99	0
COL title VAL microsoft mappoint 2006 standard edition COL manufacturer VAL microsoft COL price VAL 299.0	COL title VAL microsoft onenote 2007 COL manufacturer VAL  COL price VAL 79.95	0
COL title VAL adobe after effects professional 7.0 COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe cs3 production premium COL manufacturer VAL  COL price VAL 1434.99	0
COL title VAL cubase 4 competitive crossgrade COL manufacturer VAL steinberg ( yamaha ) COL price VAL 549.99	COL title VAL steinberg cubase 4 competitive crossgrade COL manufacturer VAL  COL price VAL 159.99	0
COL title VAL professional training for vegas 7 and dvd architect 4 sw COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 249.95	COL title VAL professional training and premier professional COL manufacturer VAL sony-pictures-entertainment COL price VAL 109.99	0
COL title VAL hoyle mahjongg ( jewel case ) COL manufacturer VAL encore COL price VAL 9.99	COL title VAL hoyle board games 2007 COL manufacturer VAL steinberg COL price VAL 39.99	0
COL title VAL apple garageband jam pack : world music COL manufacturer VAL apple COL price VAL 99.0	COL title VAL apple garageband jam pack : labels 5 COL manufacturer VAL  COL price VAL 33.9	0
COL title VAL symc ghost solution suite 2.0 media COL manufacturer VAL symantec COL price VAL 35.57	COL title VAL symantec ( tm ) norton internet security ( tm ) 2007 COL manufacturer VAL  COL price VAL 299.99	0
COL title VAL adobe premiere pro cs3 upgrade COL manufacturer VAL adobe COL price VAL 299.0	COL title VAL adobe photoshop cs3 extended advanced techniques by COL manufacturer VAL  COL price VAL 206.99	0
COL title VAL adventure workshop preschool ( jewel case ) COL manufacturer VAL encore software COL price VAL 29.99	COL title VAL math success deluxe 2006 ( jc ) COL manufacturer VAL  COL price VAL 19.99	0
COL title VAL rollercoaster tycoon 3 : soaked COL manufacturer VAL aspyr media COL price VAL 19.99	COL title VAL sony acid acid music studio COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 119.99	0
COL title VAL ultimate pinball ( jewel case ) COL manufacturer VAL valusoft COL price VAL 9.99	COL title VAL ultimate pinball ( jewel case ) COL manufacturer VAL  COL price VAL 9.99	0
COL title VAL emedia guitarpro 5 win/mac COL manufacturer VAL emedia COL price VAL 59.99	COL title VAL mavis beacon teaches typing 16 COL manufacturer VAL  COL price VAL 9.99	0
COL title VAL sims 2 university expansion pack COL manufacturer VAL aspyr media COL price VAL 34.99	COL title VAL the sims expansion pack COL manufacturer VAL  COL price VAL 24.99	0
COL title VAL punch ! professional home design COL manufacturer VAL punch ! software COL price VAL 89.99	COL title VAL punch software 42100 punch ! professional home design suite COL manufacturer VAL punch software COL price VAL 45.99	0
COL title VAL ca brightstor arcserve backup r11 .1 for netware tape library option service pack COL manufacturer VAL computer associates COL price VAL 	COL title VAL cd2821-gd-psu COL manufacturer VAL  COL price VAL 46.74	0
COL title VAL quickbooks pro 2007 small business financial software COL manufacturer VAL intuit COL price VAL 199.95	COL title VAL intuit quickbooks pro 2007 small business financial software COL manufacturer VAL  COL price VAL 413.95	0
COL title VAL apple final cut studio 2 upgrade from final cut pro ( mac ) COL manufacturer VAL apple COL price VAL 699.0	COL title VAL apple final cut studio 2 upgrade from final cut studio ( mac ) COL manufacturer VAL  COL price VAL 599.0	0
COL title VAL adobe creative suite cs3 web standard upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 399.0	COL title VAL adobe creative suite ( v3 .0 ) design premium upgrade COL manufacturer VAL  COL price VAL 619.99	0
COL title VAL encyclopedia britannica profiles : dinosaurs ( jewel case ) COL manufacturer VAL atari COL price VAL 9.99	COL title VAL japanese for tycoon ( win/mac ) ( jewel case ) COL manufacturer VAL  COL price VAL 42.99	0
COL title VAL avid liquid pro COL manufacturer VAL avid technology COL price VAL 1942.6	COL title VAL e9084deep riverdeep adventure in the crystal dragon series COL manufacturer VAL  COL price VAL 16.97	0
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL quickbooks ( r ) COL manufacturer VAL  COL price VAL 109.99	0
COL title VAL emedia guitarpro 5 win/mac COL manufacturer VAL emedia COL price VAL 59.99	COL title VAL emedia guitarpro 5 win audio software music production software COL manufacturer VAL  COL price VAL 69.99	0
COL title VAL total training for adobe creative suite 3 : design premium bundle COL manufacturer VAL total training COL price VAL 299.99	COL title VAL adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash COL manufacturer VAL  COL price VAL 688.95	0
COL title VAL adobe audition 2.0 upgrade COL manufacturer VAL adobe COL price VAL 129.0	COL title VAL adobe photoshop cs3 upgrade for mac COL manufacturer VAL  COL price VAL 199.0	0
COL title VAL quickbooks premier professional services edition 2007 COL manufacturer VAL intuit COL price VAL 399.95	COL title VAL quickbooks ( r ) premier : accountant edition 2007 COL manufacturer VAL  COL price VAL 349.95	0
COL title VAL the print shop 22 deluxe COL manufacturer VAL encore COL price VAL 49.99	COL title VAL encore software 10021 the print shop 22 deluxe sb cs by the print shop COL manufacturer VAL  COL price VAL 43.97	0
COL title VAL genuine fractals print pro 5 1u COL manufacturer VAL onone software COL price VAL 299.95	COL title VAL microspot interiors ( mac ) COL manufacturer VAL  COL price VAL 79.99	0
COL title VAL microsoft windows vista ultimate full version [ dvd ] COL manufacturer VAL microsoft COL price VAL 399.95	COL title VAL microsoft windows vista business sp microsoft 98102 COL manufacturer VAL  COL price VAL 239.99	0
COL title VAL instant immersion italian platinum COL manufacturer VAL topics entertainment COL price VAL 129.99	COL title VAL instant immersion italian platinum COL manufacturer VAL topics entertainment COL price VAL 139.99	0
COL title VAL 3d bridge deluxe ( mac ) COL manufacturer VAL freeverse software COL price VAL 24.99	COL title VAL 3d home architect home v. 8by encore software COL manufacturer VAL  COL price VAL 25.97	0
COL title VAL photoedit 2 ( mac ) COL manufacturer VAL macware COL price VAL 29.99	COL title VAL photo factory deluxe complete package 1 user academic cd win COL manufacturer VAL  COL price VAL 95.57	0
COL title VAL microsoft windows vista home basic upgrade [ dvd ] COL manufacturer VAL microsoft COL price VAL 99.95	COL title VAL microsoft office onenote 2007 ( pc ) COL manufacturer VAL  COL price VAL 329.99	0
COL title VAL quicken legal business pro 2007 COL manufacturer VAL nolo press COL price VAL 79.99	COL title VAL quicken ( r ) premier 2007 COL manufacturer VAL  COL price VAL 109.99	0
COL title VAL sibelius 4 educational edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 329.0	COL title VAL omnioutliner professional 3.0 COL manufacturer VAL  COL price VAL 569.15	0
COL title VAL microsoft windows live onecare 1.5 online pc care subscription [ 12 months ] COL manufacturer VAL microsoft COL price VAL 49.95	COL title VAL microsoft powerpoint mac 2003 version upgrade COL manufacturer VAL  COL price VAL 206.99	0
COL title VAL microsoft onenote 2007 upgrade COL manufacturer VAL microsoft COL price VAL 79.95	COL title VAL microsoft publisher 2007 upgrade microsoft 164-04052 COL manufacturer VAL  COL price VAL 209.25	0
COL title VAL middle school success deluxe 2008 COL manufacturer VAL topics entertainment COL price VAL 49.99	COL title VAL middle school success deluxe 2008 COL manufacturer VAL  COL price VAL 31.41	0
COL title VAL middle school success deluxe 2008 COL manufacturer VAL topics entertainment COL price VAL 49.99	COL title VAL middle school success deluxe 2006 COL manufacturer VAL  COL price VAL 24.9	0
COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 169.99	COL title VAL peachtree ( r ) compatible continuous checks-accounting COL manufacturer VAL  COL price VAL 189.99	0
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL topics entertainment instant immersion spanish audio deluxe COL manufacturer VAL topics entertainment COL price VAL 28.9	0
COL title VAL adobe dreamweaver cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe acrobat v8 .0 professional for mac academic COL manufacturer VAL  COL price VAL 320.62	0
COL title VAL 3d home architect landscape designer v8 COL manufacturer VAL encore software COL price VAL 29.99	COL title VAL backyard skateboarding COL manufacturer VAL  COL price VAL 17.95	0
COL title VAL microsoft office 2004 standard upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 239.99	COL title VAL microsoft ( r ) powerpoint 2003 upgrade ( r ) COL manufacturer VAL  COL price VAL 109.99	0
COL title VAL microsoft publisher with digital imaging 2003 [ old version ] COL manufacturer VAL microsoft COL price VAL 209.99	COL title VAL microsoft microsoft ( r ) works suite 2006 COL manufacturer VAL  COL price VAL 289.99	0
COL title VAL adobe after effects 7.0 professional ( mac ) COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe cs3 ( windows ) effects COL manufacturer VAL  COL price VAL 699.0	0
COL title VAL microsoft windows small business server cal 2003 license pack 20 client addpack device COL manufacturer VAL microsoft software COL price VAL 	COL title VAL microsoft ( r ) windows vista ( tm ) home premium COL manufacturer VAL  COL price VAL 219.99	0
COL title VAL microsoft office 2004 professional ( mac ) COL manufacturer VAL microsoft COL price VAL 499.99	COL title VAL microsoft office 2004 basic ( mac ) COL manufacturer VAL  COL price VAL 239.99	0
COL title VAL adobe premiere pro cs3 COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe cs3 production premium upgrade COL manufacturer VAL  COL price VAL 517.99	0
COL title VAL quickbooks premier manufacturer and wholesale edition 2007 COL manufacturer VAL intuit COL price VAL 399.95	COL title VAL microsoft onenote 2007 ( pc ) COL manufacturer VAL  COL price VAL 79.95	0
COL title VAL wasp bar code wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL wasp technologies COL price VAL 	COL title VAL wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL  COL price VAL 25.43	0
COL title VAL netmanage rumba web as/400 edition 910523-002 ) COL manufacturer VAL netmanage COL price VAL 	COL title VAL web repair 1 customer ( s ) win COL manufacturer VAL  COL price VAL 1282.14	0
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33	COL title VAL microsoft upg win svr cal t74-01215 ua0952 ) COL manufacturer VAL  COL price VAL 369.0	0
COL title VAL treasure mountain ! ( jewel case ) ages 5-9 for win/mac COL manufacturer VAL riverdeep COL price VAL 9.99	COL title VAL merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10158 ) COL manufacturer VAL fogware publishing COL price VAL 29.95	0
