ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
` masa \ 's ','60 w. 53rd st. ',` san francisco ',310/275 -1101,italian,305 ,` hedgerose heights inn the ',' 777 sutter st. ',` new york city ',415-362-4454,polish,749 ,0
swingers,' 14928 ventura blvd. ',` los angeles ',213/937 -5733,italian,137 ,` tommy \ 's ','13 w. 54th st. ',la,415-431-8956,hamburgers,598 ,0
` rex il ristorante ',' 103 1st ave. between 6th and 7th sts . ',` los angeles ',212/674 -7014,american,281 ,shiro,' 1433 third st. promenade ',` san francisco ',415-221-5262,thai,719 ,0
chiam,' 1931 peachtree rd. ',` new york ',415/387 -0408,italian,291 ,` gray \ 's papaya ',' 648 bush st. ',atlanta,702-891-7374,seafood,641 ,0
` l \ ` orangerie ','21 w. 52nd st. ',` san francisco ',415/861 -6224,french,373 ,` plumpjack cafe ','56 e. andrews dr. nw ',atlanta,213-612-1580,seafood,100 ,0
` california culinary academy ',' 435 s. la cienega blv . ',` san francisco ',702/731 -7888,italian,111 ,'em erald garden restaurant ',' 1870 fillmore st. ',brooklyn,415-776-7825,californian,679 ,0
` pacific dining car ','51 w. 64th st. ',` las vegas ',212/956 -7100,asian,289 ,'till erman the ',' 1737 post st. ',` san francisco ',310-470-4992,continental,575 ,0
` broadway deli ',' 685 amsterdam ave. at 93rd st. ',` las vegas ',404/351 -9533,french,178 ,jiraffe,' 3799 las vegas blvd. s. ',atlanta,702-731-7110,continental,660 ,0
betelnut,' 1030 3rd ave. at 61st st. ',` new york ',415/474 -4180,italian,490 ,` cafe flore ',' 2298 market st. ',brooklyn,415-621-8579,american,108 ,0
` border grill ','12 e. 12th st. ',` las vegas ',415/495 -5775,mediterranean,519 ,` campton place ',' 435 s. la cienega blvd. ',` new york city ',213-626-5530,` american ( new ) ',685 ,0
` dix et sept ','65 w. 55th st. ',` new york ',' 212 / 977-8400 ',seafood,456 ,` sweet lady jane ',' 522 jones st. ',` san francisco ',415-885-2767,steakhouses,732 ,0
aquavit,' 14928 ventura blvd. ',` los angeles ',212/924 -7653,italian,156 ,` dottie \ 's true blue cafe ','21 e. 62nd st. ',` new york city ',213-612-1580,japanese,690 ,0
` antonio \ 's ',' 3900 paradise rd. ',` new york ',702/733 -8899,american,413 ,` mesa grill ',' 1 w. 67th st. ',` san francisco ',702-385-6277,` french ( new ) ',640 ,0
` gilliland \ 's ',' 7371 melrose ave. ',` los angeles ',213/653 -5858,french,405 ,` tommy \ 's ',' 2575 beverly blvd. ',la,310-815-1290,hamburgers,579 ,0
vong,' 161 sutter st. ',` las vegas ',212/472 -4488,italian,501 ,` wollensky \ 's grill ',' 3799 las vegas blvd. s. ',` new york city ',212-721-7001,` french ( new ) ',636 ,0
` camille \ 's ',' 3700 w. flamingo rd. ',` las vegas ',415/431 -0692,american,428 ,shiro,' 8909 sunset blvd. ',` santa monica ',213-612-1580,diners,538 ,0
` pacific dining car ',' 9255 sunset blvd. ',` las vegas ',415/543 -6084,french,3 ,` pinot bistro ',' 252 california st. ',` new york city ',212-580-8686,italian,45 ,0
` manhattan ocean club ',' 1 mission st. ',` las vegas ',415/771 -3500,asian,219 ,` rose of india ',' 4750 w. sahara ave. ',` new york city ',404-262-7112,seafood,730 ,0
` rose pistola ',' 6703 melrose ave. ',` los angeles ',310/246 -1501,french,11 ,` ruth \ 's chris steak house ( los angeles ) ',' 200 e. fremont st. ',` new york city ',415-673-1155,` american ( new ) ',665 ,0
` golden steer ',' 625 polk st. ',` san francisco ',' 212 / 752-0808 ',italian,281 ,` fleur de lys ',' 777 sutter st. ',atlanta,415-673-1155,thai,25 ,0
` bone \ 's ',' 240 e. 58th st. ',atlanta,404/874 -2626,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` l \ ` osteria del forno ',' 501 geary st. ',` san francisco ',212/245 -2214,italian,137 ,postrio,'19 old fulton st. ',` new york city ',702-382-1600,` american ( new ) ',730 ,0
betelnut,' 2424 main st. ',` san francisco ',702/382 -1600,american,384 ,` pho hoa ',' 1870 fillmore st. ',` new york city ',212-219-2777,thai,37 ,0
` island spice ',' 615 sacramento st. ',` san francisco ',212/333 -7827,italian,93 ,` patsy \ 's pizza ',' 1023 abbot kinney blvd. ',venice,310-399-5811,` american ( new ) ',560 ,0
valentino,'33 w. 55th st. ',` new york ',212/489 -6565,american,178 ,` chinois on main ',' 2709 main st. ',` santa monica ',310-458-2889,indian,59 ,0
` arnie morton \ 's of chicago ',' 519 columbus ave. ',` san francisco ',415/346 -3486,asian,281 ,` la taqueria ',' 8909 sunset blvd. ',` new york city ',415-668-6654,` french ( new ) ',39 ,0
` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,84 ,` uncle bill \ 's pancake house ',' 2901 pico blvd. ',` manhattan beach ',310-545-5177,diners,599 ,0
toulouse,' 545 post st. ',` san francisco ',415/989 -7800,mediterranean,147 ,` joe \ 's ',' 1023 abbot kinney blvd. ',venice,310-399-5811,` american ( new ) ',560 ,0
` bally \ 's big kitchen ',' 595 piedmont ave. rio shopping mall ',` new york ',212/924 -7653,asian,282 ,` la grenouille ',' 3570 las vegas blvd. s. ',pasadena,212-721-7001,steakhouses,618 ,0
` island spice ','33 w. 55th st. ',` new york ',' 212 / 977-8400 ',mediterranean,33 ,` joe \ 's ',' 1023 abbot kinney blvd. ',venice,310-399-5811,` american ( new ) ',560 ,0
boulevard,' 1186 n. highland ave. ',atlanta,818/784 -4400,italian,83 ,` uncle bill \ 's pancake house ','21 e. 62nd st. ',` new york city ',212-807-7400,japanese,641 ,0
tomtom,' 615 sacramento st. ',atlanta,404/350 -6755,continental,422 ,` ritz-carlton dining room ( buckhead ) ',' 3391 peachtree rd. ne ',` san francisco ',404-237-4116,southwestern,85 ,0
` victor \ 's cafe ','12 e. 12th st. ',` las vegas ',415/399 -0499,continental,530 ,` plumpjack cafe ',' 777 sutter st. ',` san francisco ',310-209-1422,` american ( new ) ',567 ,0
' 9 jones street ',' 3200 las vegas blvd. s ',` los angeles ',415/474 -4180,american,33 ,` rose of india ','87 e. fourth st. ',brooklyn,415-775-1055,` pacific new wave ',575 ,0
` cafe adriano ',' 129 e. fremont st. ',` los angeles ',212/988 -2655,french,285 ,march,' 1215 powers ferry rd. ',` new york city ',404-266-1440,` american ( new ) ',88 ,0
` vivande porta via ',' 1652 stockton st. ',` san francisco ',415/771 -3500,` greek and middle eastern ',386 ,` fleur de lys ',' 642 broadway ',` new york city ',415-673-1155,seafood,98 ,0
` chin \ 's ',' 501 geary st. ',` las vegas ',415/563 -4755,asian,519 ,` rose of india ',' 2090 broadway ',atlanta,212-688-6525,` american ( new ) ',71 ,0
` camille \ 's ',' 3130 piedmont road ',atlanta,404/872 -7203,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` bistro roti ',' 8020 beverly blvd. ',` new york ',310/276 -5205,italian,245 ,` chinois on main ',' 181 peachtree st. ',marietta,310-392-9025,steakhouses,701 ,0
` steak house ',' 1350 e. flamingo rd. ',` los angeles ',310/392 -3901,` coffee bar ',424 ,` caffe greco ',' 22nd street grill 25 22nd ',` new york city ',415-989-7154,steakhouses,641 ,0
bolo,' 3rd st. promenade ',` new york ',404/355 -5993,asian,286 ,` joe \ 's ',' 122 e. 17th st. ',venice,702-385-4011,` fast food ',46 ,0
tomtom,' b peachtree rd. ',` san francisco ',404/351 -9533,international,406 ,` alon \ 's at the terrace ',' 8360 melrose ave. ',atlanta,404-876-0676,` french ( new ) ',676 ,0
` ritz-carlton restaurant and dining room ',' 3200 las vegas blvd. s ',` san francisco ',213/651 -2030 .,italian,486 ,march,' 106 bayard st. ',` new york city ',212-765-1737,californian,656 ,0
` yoyo tsumami bistro ',' 501 geary st. ',` san francisco ',415/752 -5652,mediterranean,530 ,` fleur de lys ',' 435 amsterdam ave. ',venice,415-922-0337,californian,103 ,0
` sea grill ',' 3700 w. flamingo rd. ',` las vegas ',212/489 -6565,asian,93 ,` benita \ 's frites ',' 3108 16th st. ',` new york city ',404-233-7673,steakhouses,660 ,0
swingers,' 8020 beverly blvd. ',` los angeles ',310/276 -7605,continental,6 ,` mo better meatty meat ','13 w. 54th st. ',la,213-935-5280,hamburgers,598 ,0
` jimmy \ 's ',' 14928 ventura blvd. ',` los angeles ',818/784 -4400,italian,0 ,` johnny rockets ( la ) ',' 224 s. beverly dr. ',` studio city ',310-859-8744,` french bistro ',18 ,0
` viva mercado \ 's ',' 1 mission st. ',` los angeles ',404/255 -7277,mexican,439 ,` buzio \ 's in the rio ',' 14016 ventura blvd. ',` beverly hills ',310-470-4992,japanese,59 ,0
` california pizza kitchen ',' 600 stockton st. ',` san francisco ',702/384 -4470,american,344 ,` la caravelle ',' 205 e. 49th st. ',` new york city ',212-349-3132,chinese,33 ,0
` palace court ',' 423 amsterdam ave. between 80th and 81st sts . ',` las vegas ',212/683 -3333,continental,386 ,` michael \ 's ( las vegas ) ',' 178 broadway ',` new york city ',212-371-7777,seafood,32 ,0
aquavit,' 150 w. 46th st. ',` los angeles ',212/838 -4343,seafood,291 ,` john \ 's pizzeria ',' 10506 little santa monica blvd. ',` new york city ',212-580-8686,steakhouses,66 ,0
` vivande porta via ',' 11705 national blvd. ',` san francisco ',702/367 -2411,` greek and middle eastern ',153 ,` carmine \ 's ',' 642 broadway ',pasadena,415-673-7779,sandwiches,739 ,0
lutece,' 8764 melrose ave. ',` los angeles ',213/483 -6000,american,199 ,` thailand restaurant ',' 106 bayard st. ',` san francisco ',212-475-0969,japanese,686 ,0
` le chardonnay ',' 3347 fillmore st. ',` los angeles ',310/652 -9770,asian,167 ,` benita \ 's frites ',' 2 e. 55th st. ',la,310-815-1290,thai,71 ,0
` palace court ',' 2150 broadway between 75th and 76th sts . ',` los angeles ',702/871 -3262,american,425 ,` pano \ 's & paul \ 's ','11 e. 53rd st. ',` beverly hills ',415-673-1155,hamburgers,546 ,0
` china grill ',' 2 e. 61st st. ',` los angeles ',310/451 -1655,asian,435 ,` wollensky \ 's grill ',' 178 broadway ',` new york city ',213-655-9045,indian,50 ,0
patina,' 435 s. la cienega blv . ',` san francisco ',702/385 -3232,asian,94 ,` plumpjack cafe ',' 1023 abbot kinney blvd. ',` new york city ',212-223-2900,pizza,108 ,0
` camille \ 's ',' 155 steuart st. ',atlanta,404/872 -7203,italian,388 ,` caffe greco ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` antonio \ 's ',' 1397 n. highland ave. ',` las vegas ',404/350 -6755,continental,388 ,` steak house the ',' 128 e. fremont st. ',brooklyn,702-733-8899,italian,698 ,0
` camille \ 's ',' 1931 peachtree rd. ',atlanta,404/872 -7203,` east european ',388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
lulu,'68 w. 58th st. ',` las vegas ',212/888 -6556,'',486 ,boulevard,' 3645 las vegas blvd. s. ',` new york city ',415-955-5555,italian,752 ,0
` yoyo tsumami bistro ',' 923 peachtree st. at 8th st. ',` san francisco ',415/668 -9292,italian,410 ,` greenwood \ 's ',' 777 sutter st. ',atlanta,415-563-4755,` american ( new ) ',91 ,0
` des alpes ',' 615 sacramento st. ',` new york ',415/788 -9900,` greek and middle eastern ',468 ,` pho hoa ',' 642 broadway ',chinatown,213-626-5530,vietnamese,585 ,0
` victor \ 's cafe ',' 405 e. 52nd st. ',` new york ',212/223 -7575,italian,342 ,` campo santo ',' 3330 piedmont rd. ',queens,770-992-5383,` american ( new ) ',45 ,0
abbey,' 3rd st. promenade ',` los angeles ',310/276 -5205,american,117 ,` cafe blanc ',' 435 s. la cienega blvd. ',` santa monica ',404-876-3872,` pacific new wave ',558 ,0
` pacific dining car ',' 4320 powers ferry rd. ',` los angeles ',310/451 -1655,italian,345 ,` carey \ 's ',' 2817 24th st. ',marietta,310-376-7786,californian,558 ,0
` restaurant ritz-carlton atlanta ',' 625 polk st. ',` san francisco ',212/940 -8185,french,109 ,arcadia,' 239 w. broadway ',` new york city ',415-673-1155,cuban,693 ,0
tillerman,' b peachtree rd. ',` san francisco ',404/351 -9533,asian,92 ,'em erald garden restaurant ',' 210 e. 46th st. ',atlanta,415-776-7825,` american ( new ) ',693 ,0
` camille \ 's ',' 4320 powers ferry rd. ',atlanta,404/872 -7203,italian,84 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` ton kiang ',' 251 e. 53rd st. ',` san francisco ',404/875 -2489,asian,436 ,` sterling brunch ',' 3570 las vegas blvd. s. ',` new york city ',818-762-1221,mexican,25 ,0
` tommy tang \ 's ',' 519 columbus ave. ',` los angeles ',310/724 -5959,asian,132 ,` le chardonnay ( los angeles ) ',' 405 e. 58th st. ',la,213-935-5280,hamburgers,579 ,0
` hong kong flower lounge ',' 2424 main st. ',` los angeles ',415/362 -8286,asian,147 ,chops,' 328 lenox ave. ',` new york city ',310-470-4992,seafood,32 ,0
` l \ ` absinthe ',' 3400 las vegas blvd. s ',` las vegas ',404/872 -7203,buffets,410 ,` second street grill ',' 155 e. 55th st. ',atlanta,404-724-0444,italian,665 ,0
` palace court ',' 1772 market st. ',` san francisco ',212/683 -3333,american,522 ,` carey \ 's ',' 3 e. 52nd st. ',` new york city ',702-731-4036,chinese,701 ,0
` jean lafitte ',' 1652 stockton st. ',` new york ',212/586 -4252,french,245 ,` joe \ 's ',' 1023 abbot kinney blvd. ',venice,310-399-5811,` american ( new ) ',46 ,0
` mon kee seafood restaurant ',' 419 n. fairfax ave. ',` las vegas ',702/382 -1600,international,388 ,` morton \ 's of chicago ( atlanta ) ',' 240 columbus ave. ',atlanta,212-496-6031,continental,636 ,0
` la folie ',' 2411 w. sahara ave. ',` san francisco ',212/989 -1220,asian,291 ,dawat,' 5937 geary blvd. ',` new york city ',770-992-5383,thai,656 ,0
` indigo coastal grill ',' 430 broadway ',atlanta,404/872 -7203,italian,167 ,` uncle bill \ 's pancake house ',' 2355 peachtree rd. ne ',` manhattan beach ',310-545-5177,diners,599 ,0
` hard rock cafe ',' 3200 las vegas blvd. s ',` new york ',212/486 -9592,american,495 ,` sparks steak house ','55 e. 54th st. ',` santa monica ',212-980-9393,steakhouses,609 ,0
` ton kiang ',' 419 n. fairfax ave. ',` san francisco ',415/863 -3516,asian,530 ,` san francisco bbq ',' 402 w. 44th st. ',la,212-807-7400,hamburgers,737 ,0
` indigo coastal grill ',' 430 broadway ',atlanta,404/876 -0676,italian,84 ,` sylvia \ 's ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` le montrachet ',' 103 1st ave. between 6th and 7th sts . ',` san francisco ',212/755 -6244,mediterranean,286 ,` john \ 's pizzeria ',' 3595 las vegas blvd. s. ',` new york city ',212-580-8686,` french ( classic ) ',672 ,0
` canter \ 's ',' 685 amsterdam ave. at 93rd st. ',` new york ',404/876 -8532,italian,71 ,shiro,' 1328 18th st. ',atlanta,404-892-0193,steakhouses,679 ,0
` cafe michelle ',' 3570 las vegas blvd. s ',atlanta,702/791 -7111,asian,388 ,'em eril \ 's new orleans fish house ','11 e. 53rd st. ',` new york city ',702-891-7349,continental,712 ,0
` hedgerose heights inn ',' 129 e. fremont st. ',` las vegas ',404/876 -4408,italian,83 ,boulevard,' 2199 broadway ',` new york city ',818-990-0500,steakhouses,686 ,0
` antonio \ 's ',' 2223 market st. ',` las vegas ',415/776 -5577,american,239 ,` java jive ',' 201 w. 83rd st. ',` new york city ',415-673-1155,seafood,47 ,0
` second street grille ',' 2245 e. flamingo rd. ',` las vegas ',415/391 -2373,italian,234 ,` sylvia \ 's ',' 160 e. 64th st. ',` new york city ',213-651-2866,caribbean,91 ,0
2223,' 600 5th ave. ',` las vegas ',415/391 -2373,asian,479 ,` white house restaurant ',' 1021 cobb pkwy . se ',atlanta,702-731-4036,` french bistro ',85 ,0
tomtom,' 3120 las vegas blvd. s ',` new york ',212/245 -9600,italian,66 ,` le bernardin ',' 1397 n. highland ave. ',atlanta,212-765-1737,` american ( new ) ',627 ,0
` cafe bizou ',' 181 w. 10th st. ',` sherman oaks ',818/788 -3536,italian,3 ,` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1 ,0
` ritz-carlton restaurant and dining room ','12 e. 12th st. ',` san francisco ',415/543 -2222,asian,374 ,` patsy \ 's pizza ',' 8393 w. beverly blvd. ',` new york city ',702-733-4524,indonesian,41 ,0
toulouse,' b peachtree rd. ',atlanta,404/355 -5993,continental,393 ,oceana,' 2217 union st. ',` new york city ',310-399-5811,american,644 ,0
bizou,' 6th st. ',` las vegas ',415/668 -8998,italian,261 ,` arnie morton \ 's of chicago ',' 129 n. la cienega blvd. ',` santa monica ',702-731-4036,diners,96 ,0
` sa tsu ki ',' 1402 n. highland ave. ',` los angeles ',212/489 -7212,french,440 ,` roosevelt tamale parlor ','56 e. andrews dr. nw ',` san francisco ',213-467-1108,hamburgers,575 ,0
` le chardonnay ',' 7371 melrose ave. ',` los angeles ',310/276 -7605,american,76 ,` tommy \ 's ',' 401 s. 6th st. ',la,213-389-9060,hamburgers,598 ,0
` golden nugget hotel ',' 168 w. 18th st. ',` los angeles ',212/674 -7014,american,487 ,` mo better meatty meat ',' 12224 ventura blvd. ',pasadena,770-422-8042,hamburgers,594 ,0
` matthew \ 's ',' 103 1st ave. between 6th and 7th sts . ',atlanta,213/658 -6340,asian,143 ,` monsoon ( ny ) ',' 1215 powers ferry rd. ',marietta,212-874-2780,` coffee shops ',638 ,0
` binion \ 's coffee shop ','99 e. 52nd st. ',` las vegas ',415/296 -7465,italian,448 ,march,' 102 fifth ave. ',` new york city ',702-385-6277,chinese,679 ,0
posto,' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,156 ,` art \ 's deli ',' 1 w. 67th st. ',` studio city ',818-508-7017,delis,600 ,0
` monkey bar ',' 151 w. 51st . st. ',` san francisco ',702/731 -4036,french,432 ,` cucina di pesce ',' 1870 fillmore st. ',` new york city ',702-385-4011,italian,600 ,0
` camille \ 's ','46 e. 29th st. ',atlanta,404/876 -0676,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` camille \ 's ','43 w. 65th st. ',atlanta,404/872 -7203,italian,84 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` fleur de jour ',' 492 broome st. near w. broadway ',` los angeles ',212/727 -8022,french,11 ,` la cachette ','57 w. 58th st. ',` new york city ',415-673-7779,californian,59 ,0
` camille \ 's ',' 9255 sunset blvd. ',atlanta,404/872 -7203,italian,84 ,` uncle bill \ 's pancake house ',' 1517 polk st. ',` manhattan beach ',310-545-5177,diners,599 ,0
` pacific dining car ',' 3900 paradise rd. ',` las vegas ',702/794 -0700,` steak houses ',452 ,` rae \ 's ',' 1433 third st. promenade ',` santa monica ',310-828-7937,diners,589 ,0
` camille \ 's ',' 6 e. 32nd st. ',atlanta,404/872 -7203,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` sea grill ',' 207 s. beverly dr. ',atlanta,212/924 -7653,italian,137 ,arcadia,' 2217 union st. ',` new york city ',310-458-2889,american,600 ,0
` the palm ',' 8020 beverly blvd. ',` los angeles ',415/391 -2373,french,94 ,` morton \ 's of chicago ( atlanta ) ','70 w. paces ferry rd. ',brooklyn,310-392-9025,steakhouses,3 ,0
vong,' 260 e. paces ferry road ',` las vegas ',702/385 -7111,italian,427 ,` island spice ',' 239 w. broadway ',` new york city ',212-758-1479,steakhouses,641 ,0
` california culinary academy ',' 8764 melrose ave. ',` los angeles ',310/246 -1501,italian,15 ,` la folie ','34 e. 61st st. ',marietta,310-209-1422,` french ( new ) ',539 ,0
` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388 ,` uncle bill \ 's pancake house ',' 202 e. fremont st. ',` manhattan beach ',310-545-5177,diners,599 ,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116 ,` palace court ',' 10506 little santa monica blvd. ',la,702-385-5016,seafood,37 ,0
` camille \ 's ',' 3rd st. promenade ',atlanta,404/872 -7203,italian,84 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
shaan,' 1658 market st. ',` san francisco ',415/399 -0499,french,218 ,` la folie ',' 333 bush st. ',` new york city ',415-626-1985,pizza,609 ,0
` lincoln tavern ','68 w. 58th st. ',` san francisco ',415/752 -4440,mediterranean,286 ,` joe \ 's ',' 1023 abbot kinney blvd. ',venice,415-922-0337,` american ( new ) ',560 ,0
` golden nugget hotel ',' 128 fremont st. ',` las vegas ',310/451 -0616,italian,44 ,aquavit,' 5937 geary blvd. ',` san francisco ',212-349-3132,californian,538 ,0
abbey,' 126 clement st. ',` san francisco ',415/391 -2373,french,379 ,jiraffe,' 10428 1/2 national blvd. ',brooklyn,818-508-7017,chinese,629 ,0
citrus,' 11705 national blvd. ',` los angeles ',213/651 -2030 .,californian,16 ,` mo better meatty meat ',' 7261 melrose ave. ',la,213-935-5280,hamburgers,579 ,0
` pacific dining car ',' 1161 1st ave. between 63rd and 64th sts . ',` los angeles ',818/762 -1221,american,11 ,` patsy \ 's pizza ',' 3000 paradise rd. ',marietta,310-917-6671,` hot dogs ',748 ,0
` camille \ 's ','41 14th st. ',atlanta,404/872 -7203,asian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-470-4992,diners,599 ,0
maykadeh,' 14928 ventura blvd. ',` las vegas ',702/731 -7525,` coffee shops/diners ',45 ,` greenwood \ 's ',' 3500 las vegas blvd. s. ',pasadena,212-807-7400,southwestern,73 ,0
palisades,' 205 e. 45th st. ',` los angeles ',212/333 -7788,french,121 ,` peter luger steak house ',' 5937 geary blvd. ',` san francisco ',415-989-7154,` american ( new ) ',653 ,0
` restaurant ritz-carlton atlanta ',' 419 n. fairfax ave. ',atlanta,404/255 -7277,continental,93 ,` tommy \ 's ','44 w. 56th st. ',la,404-303-8201,italian,719 ,0
` le chardonnay ',' 5955 melrose ave. ',` los angeles ',415/474 -4180,californian,132 ,` monsoon ( ny ) ',' 10506 little santa monica blvd. ',la,213-651-3361,american,564 ,0
` chin \ 's ',' 1931 peachtree rd. ',` los angeles ',310/652 -9770,american,39 ,arcadia,' 10428 1/2 national blvd. ',` new york city ',212-754-6272,steakhouses,50 ,0
palio,' 2 e. 61st st. ',` san francisco ',415/346 -4430,asian,66 ,` havana sandwich shop ',' 340 stockton st. ',` new york city ',415-673-7779,` american ( new ) ',730 ,0
` le colonial ',' 8020 beverly blvd. ',` san francisco ',310/451 -1655,mexican,485 ,shiro,' 205 e. 49th st. ',` new york city ',818-799-4774,` american ( new ) ',676 ,0
` bone \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,american,76 ,` indo cafe ',' 7507 melrose ave. ',` w. hollywood ',310-652-3100,` coffee shops ',551 ,0
' 9 jones street ',' 492 broome st. near w. broadway ',` las vegas ',702/791 -7111,american,435 ,` gray \ 's papaya ','44 w. 56th st. ',westwood,702-732-5651,` pacific rim ',711 ,0
` mandarin court ',' 348 e. 62nd st. ',` san francisco ',415/752 -4440,asian,286 ,` ruth \ 's chris steak house ( los angeles ) ',' 5937 geary blvd. ',` new york city ',212-840-5000,` american ( new ) ',71 ,0
` beesley \ 's of buckhead ',' 155 steuart st. ',` los angeles ',212/989 -1220,asian,144 ,oceana,' 1087 green st. ',` san francisco ',702-891-7349,` american ( new ) ',726 ,0
` dining room ritz-carlton buckhead ',' 903 n. la cienega blvd. ',` san francisco ',404/237 -2700,continental,238 ,march,' 435 amsterdam ave. ',atlanta,415-775-1055,italian,598 ,0
` french quarter food shop ',' 3043 buford hwy . ',` los angeles ',415/474 -4180,southern,421 ,` java jive ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',703 ,0
` l \ ` orangerie ',' 308 w. sahara ave. ',` las vegas ',310/479 -4187,italian,272 ,` java jive ',' 1 mission st. ',` new york city ',415-563-4755,californian,95 ,0
` ernie \ 's ','65 w. 55th st. ',` los angeles ',213/653 -5858,italian,398 ,` island spice ',' 774 ponce de leon ave. ne ',` new york city ',415-550-9213,hamburgers,25 ,0
` jean lafitte ',' 3195 roswell rd. ',` new york ',212/961 -0574,asian,44 ,` la cote basque ',' 2217 union st. ',atlanta,212-371-7777,scandinavian,568 ,0
orleans,'23 e. 22nd st. ',` los angeles ',702/386 -2512,italian,356 ,` sylvia \ 's ','41 14th st. ',la,415-885-2767,hamburgers,672 ,0
` tommy tang \ 's ',' 151 w. 51st . st. ',` los angeles ',213/655 -8880,mexican,405 ,` mo better meatty meat ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598 ,0
` monkey bar ',' 490 e. paces ferry rd. ',` las vegas ',702/791 -7111,asian,96 ,` mayflower cuisinier ',' 10506 little santa monica blvd. ',` new york city ',212-752-2225,` american ( new ) ',641 ,0
` luna si ',' 903 n. la cienega blvd. ',` san francisco ',702/385 -7111,mexican,498 ,` pano \ 's & paul \ 's ',' 201 w. 83rd st. ',la,212-799-0243,` pacific new wave ',719 ,0
` rex il ristorante ',' 430 broadway ',` new york ',212/752 -2225,` coffee shops/diners ',294 ,` monsoon ( ny ) ',' 2817 24th st. ',la,212-840-5000,scandinavian,695 ,0
` ritz-carlton restaurant and dining room ',' 1486 2nd ave. between 77th and 78th sts . ',` los angeles ',415/668 -8998,mexican,153 ,` patsy \ 's pizza ','60 w. 55th st. ',brooklyn,770-933-0909,steakhouses,641 ,0
boulevard,' 490 e. paces ferry rd. ',` san francisco ',702/735 -8686,italian,406 ,` steak house the ',' 2217 union st. ',atlanta,415-387-2244,` french ( new ) ',47 ,0
` alley \ 's end ',' 168 w. 18th st. ',` san francisco ',212/245 -5336,asian,117 ,mifune,' 106 bayard st. ',` new york city ',212-754-6272,caribbean,641 ,0
abbey,' 163 ponce de leon ave. ',atlanta,404/876 -8532,italian,379 ,majestic,' 3172 peachtree rd. ne ',` santa monica ',404-875-0276,diners,84 ,0
` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,128 ,` cafe blanc ',' 2709 main st. ',` beverly hills ',213-935-5280,` pacific new wave ',546 ,0
` rex il ristorante ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116 ,` palace court ',' 790 ponce de leon ave. ',la,702-385-5016,hamburgers,12 ,0
` camille \ 's ',' 430 broadway ',atlanta,404/876 -0676,italian,84 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,538 ,0
citrus,' 903 n. la cienega blvd. ',` los angeles ',213/857 -0034,asian,6 ,` mo better meatty meat ',' 7261 melrose ave. ',la,213-935-5280,hamburgers,579 ,0
` canter \ 's ',' 923 peachtree st. at 8th st. ',` los angeles ',213/627 -2300,seafood,440 ,` koo koo roo ',' 790 ponce de leon ave. ',` new york city ',702-731-7110,italian,16 ,0
` jean lafitte ','19 w. 49th st. ',` san francisco ',212/753 -1530,italian,485 ,boulevard,' 3355 geary st. ',` new york city ',415-955-5555,` american ( new ) ',560 ,0
` des alpes ',' 9001 santa monica blvd. ',` san francisco ',415/346 -1333,italian,11 ,march,'21 e. 62nd st. ',atlanta,212-219-2777,` french ( new ) ',539 ,0
` morton \ 's ',' 1702 post st. ',` los angeles ',404/237 -2663,american,76 ,` mayflower cuisinier ',' 1021 cobb pkwy . se ',` new york city ',212-840-5000,` coffee shops ',608 ,0
