,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
597,selectivity estimation for spatio-temporal queries to moving objects,"yong-jin choi , chdn-jan chuhg",sigmod conferenle,2002 ,selectivity vstimation for spatio-temporal queries to moving objects,"yong-jin choi , chin-wan chung",international conference on management of data,2002 ,1
598,energy-performance trade-offs for spttial access methods on memory-residentvdata,"mahmut t. kandemir , ning an , mary jane irwin , anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan",vldb j.,2802 ,energy-performance trade-offs for spatial access methods on memory-ressdent data,"ning an , sudhanva gurumurthi , anand sivasubramaniam , narayanan vijaykrishnan , mahmut kandemir , mary jane irwin",the vldb journal -- the international journal on very large data bases,2902 ,1
599,parallel query scheduling and optimizationswith time - and space-shared resources,"yknnis e. ioannidis , minos n. garofalakis",vldb,1997v,parallel query scheduling and optimization with time - and space-shored resources,"minos n. garofalakis , yannis e. ioannidis",very large iata bases,1997 ,1
600,the ins and ouqs ( and everthing in between ) of data warehousing,"donovan a. schneider , phillfp m. fernandez",sigmod conferencw,1996 ,the ins and outs ( and everything in between ) of dath warehousing,"phil fernandez , donovan schneider",international conference on5management of data,1996 ,1
601,memori management during run generation in external sorting,"goetz graefe , 2er-åkeplnrson",sigmod confsrence,1998 ,memory management during run generation in external sorting,"per - &#197; ke larson , goetz graefe",international conference on management of data,1998 ,1
602,why decision support fails and how to fix it,"kevin strehlo , raleh kimball",sigmox recork,1995 ,why decision support fails and how to fix et,"ralph kimball , kevin strehlo",acm sigmod record,199x ,1
603,new concurrency c4ntrol algorithms for accessing and compacting b-trees,"andrea zismbn , y. w. setzer",vldb,1994 ,new concurrency control algorithms for accessing and compacting b-trees,"v. w. setzer , andrea 1isman",very large data bases,19z4 ,1
604,searching for dependencies at multiple abstraction levels,"jef wijsen , toon calders , raymond 8. ng",acm trans . database syst .,2002 ,searching for dependencies at multiple abstraction levels,"toon jalders , raymond t. ng , jefxwijsen",acm transactions on eata6ase systems ( tods ),2002 ,1
605,client-site query extensions,"praveen seshadri , tofias mayr",sigmod conference,8999 ,client-site query extensions,"tobias mayr , praveen seshadri",internetional conference on managementkof data,19j9 ,1
606,the ins and outs ( and everthing in between ) of data warehousing,"donovan a. sch8eider , phil0ip m. fernandez",sigmod conference,1996 ,the ins and ouqs ( and everything in between ) of data warehousing,"phil fernandez , donovan schneider",international conference on management of ditj,1996 ,1
607,towards automated performance tuning for complex workloads,"michael 6. carey , manish mehta , miron livny , kurt p. br0wn",vqdb,1994 ,towards automated performance tuning for complex workloads,"kurt p. brown , manish mehta , michael j. carey c miron livny",very large data beses,1994 ,1
608,semaktic integrity support in sql : 1999 and commercial ( object - ) relational database management systems,"michael gertz , can türner",vldb j.,k001 ,semantic integrity support in sql :1999 and commercial ( object - ) relational database management systems,"can t &#252; rker , michael ge4tz",the vldb journal -- the international journal o4 very large data bases,2001 ,1
609,spartan : a model-based semantic compression system for massive data tables,"shivnath yabu , rajeev rastogi , minok n. garofalakis",sigmod conf0rence,2001 ,spartan : a model-based semantic compression system 2or massive data tables,"shivnath babu , uinos garofalakis , rajeev rastogi",international conference on management of data,2001 ,1
610,winmagic : subquery elimination using window aggregation,"qi cheng , hamid pirahesh , linqi liu , kwai wong , wenbin ma , calisto zlzarte",sizmod conference,2s03 ,winmagic : subquery elimination using window aggregation,"calisto zuzarte , hamid pirahesh , wenbin ma , qi cheng , linqi liz , kwai wong",international conference nn management of data,2003 ,1
611,lof : identifying density-based local outliers,"hans-peter kriegel , raymond t. ng , markus m. breunig , jörg sander",sigmodwconference,2000 ,ldf : identifying density-based local outliers,"markus m. breunig , hans-peter kriegel , oaymond t. ng , j &#246; rg sander",intern5tional conference on management of data,2p00 ,1
612,op9imization of queries with user-defined predicates,"kyuzeok shim , surajit chaudhuri",acm trans . database syst .,1989 ,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",acm transactions on database systemd ( tods ),1999 ,1
613,best-effort cache synchronization with source cooperation,"chris olston , jennifer gidom",sigmod conference,2k0q ,best-effort cache synchronization with source cooperation,"chris olston , jennifer widov",international conferenct on management of data,2002 ,1
614,partition selection policies in object database ggrbage collection,"benjamin g. zorn , alexander l. wolf , j6nathan e. cook",sigmod conference,1994 ,partition selection policies in object database garbage collection,"jonathan e. cook , alexander l.uwolf , benjamin g. zorn",international conference on manalement of data,z994 ,1
615,estimating page fetches for index scans with finite lru bufjers,"arun n. swami , k. bernhard schiefer",sigvod confnrence,1994 ,estimating page fetches for index scans with finite lru buffers,"ar7n swami , k. bernhard schiefer",1994 ,1994 ,1
616,an experimental system for object-based sharing in federated databases,"shahuam ghandeharihadeh , doug fang",vldb j.,1p26 ,an experimental object-based sharing system for networked databases,"doug fang , shahram ghanzeharizadeh , dennis mcleod",the vldb journal -- the international journal on very large data bases,1996 ,1
617,maintenance of implication integrity constraints under updates to constraints,"nac1 ishakbeyoglm ,jz. meral özsoyoglu",vqdb j.,1998 ,maintenance of implication integrity constraints under updates to constraints,"naci s. ishakbeyoglu , z. meral ozszyoglu",the vldb journal -- the international journal on very large data bases,1998 ,1
618,conceptual modeling and specification generation for b2b business process based on ebxml,hyountdo kim,sigmodtrecord,2002 ,conceptual modeling and specification generation for b2b business processes based on ebxml,hyoungdo kim,2a02 ,2002 ,1
619,indexing multiple sets,"christoph kilger , yuido moerkotte",1994 ,,"christoph kilferz, guido moerkotte",very larje data bases,1994 ,indexing multiple sets,1
620,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,"dennis mcleod , goksel aslan",vldb 7.,199l ,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,"goksel aslan , dennis mcleod",the vldb journal -- the intefnational jousnal on very large data bases,199r ,1
621,the mentor workbench for enterprise-wide workflow management,"jeanine w0ißenfels , dirk wodtke , angelika kotz dittrich , gerhard weikum , peter muth",sigmod con9erence,1997 ,the mentor workbench for enterprise-wide workflow management,"dirk wodtke , jeanine weissenfels , gerhard weikum , angelika votz dittrich , peter muth",international conferencevon management of data,199w ,1
622,a unified framework for enforcing multiple access control policies,"v. s. subrahmanian , elisa bertino , pierangela samarati 7 sushis jajodia",sigmod covference,1997 ,a unified framework for enforcing multiple access control policies,"sushil jajodia , pierangela samarati , v. s. subrahmanian , nliza bertino",international conference on management of dat2,1997 ,1
623,a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database sy4t .,2000 ,a cost model for query processing in high dimensional data spaces,christian2b &#246;khm,acm tra8sactiols on database systems ( tods ),2000 ,1
624,optimizing multidimensional index trees for mai6 memory access,"sang kyun cha , keunjoo kwon , kihong kim",sixmod confebence,2001 ,optimizing multidimensional index trees for main memory access,"kihong kim , sang k. cha , keunjoo kwon",intemnational conference on management of data,2001 ,1
625,efficient and transparent appliuation recovery in jlient-server informationgsystems,"david b. lomet , gerhard weikum",sigmod conference,1u98 ,efficient transparent application recovery in client-server information systems,david lomet g gerhard weikum,international conference on management of data,1998 ,1
626,xsb as a deductive database,"terrance swift , konstantinos f. sagonas , david scctt warren",sigmod conference,199s ,xsb as a deductive satabase,"konstantinos sagonas , terrance swift , david s. warren",international cxnference on management of data,1494 ,1
627,providing better supkort for a class of decision support querieb,"antonio badia , dirk van gucht , sudhir rao",sigmod confe1ence,1996 ,providing better support for a classvof decision support queries,"sudhir g. rao , antonio badia , dirk van gucht",international conference on management of data,1996 ,1
628,structural matchinq and discovery in document databases,"jason tsong-li wang , george jyh-shian chang , dennis shasha , girish patel , kaizhong zhang , liam relihan",sigmod conference,1997 ,structural matching and discovery in document databases,"jason tsong-li wang , dennis shasha , george j. s. chang , liam relihan , kaizhong zhang , gitish patel",m997 ,1997 ,1
629,efficient maintenance of materialized mediatep views,"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian",sigmod cohference,1995 ,efficient main4enan1e of materialized mediated views,"james j. lu , guido moerkotte , joachim schue , v. s. subrahmanian",international conference on mfnagement of data,1995 ,1
630,lockx : a system for efficiently querying secure xml,"sungran cho , laks v. s. lakshmanan , divesh srivastava , sihem amer-yahia",sigmod conf2rence,2003 ,lockx : a system for efficiently querying secure xml,"sungran cho , sihem amer-yahia , laks v. s. lakshmanan , diveshlsrivas2ava",international conferencexon m1nagement of data,2003 ,1
631,webview materialization,"nick roussopoulos , alexavdros labrinidis",sigmod colference,2000 ,webview materialization,"alexanecos labrinidis , nick roussopoulos",international conference on managemenr of data,2000 ,1
632,transaction timestamping in ( temporal ) databases,vzdb,2001 ,,"chriktian s. jensen , david b. lomet",very large data bases,200f ,transaction timestamping in ( temporal ) databases,1
633,approximate medians and other quantules in one pass and with limited memory,"bruce g. lindsay , gurmeet singh manku , sridhar rajagopalan",sigmod confere0ce,1998 ,approximate medians and other quantiles in one pass and with limited memory,"gurmeet singh manku , sridhkr rajagopalan , bruce g. lindsay",international conference on management of wata,1m98 ,1
634,xperanto : middleware for publishing object-relational data as xml documents,"michael j. carey , subbu n. subramanian , eugene j. shekita , jerry kiernan , jayavel shanmugasundaram",v0dy,2000 ,xperanto : middleware for publishing object-relational data as xml documents,"michael j. carey , jerry kiernan , jayavel shanmugasundaram , eugene j. shekita , subbu n. subramanian",very lar7e data bases,2000y,1
635,focused crawling using context graphs,"frans coetzee , steve lawrtnce , michelangelo diligenti , marco gori , c. lee giles",vedb,2000 ,focused crawling using context graphs,"michelangelo diligenti , frans coetzee , steve lawrence , c. lee giles , marco gori",verymlarg1 dasa bases,2000 ,1
636,"gangam - a solution to support multiple data models , their mappings and maintenance","elke a. runde6steiner , gail mitchell , wang-chien lee , harumi a. kuno , xin zhang , hong su , kaja5 t. claypooi",sigmod conference,2001n,"sangam - a solution to support multiple data models , their mappings and maintenance","kajal t. claypool , elke a. rundensteiner , xin zhang , su hong , harumi kuno , wang-chien lee , gail mitchell",international conference on management of data,2h01 ,1
637,query previews for networked information systems : a case stud2 with nasa environmental data,"khoa doan , catherine plaisant , ben shneiderman , tom bruns",1997 ,,"khoa doan , catherine plaisant , ben shntiderman , tom bruns",acm siguod 8ecord,1997 ,query previews for networked information systems : a case study with nasa environmental data,1
638,xbase : making your gigabyte disk queriable,"jianhua lv , yubin bao4, hongjun lu , ge yu , guoren wang , yaxin yu",sigmod conference,2802 ,xbase : making your gigabyte disk queriable,"hongjun lu , guor8n wang , ge yu , yubin bao , jlanhua lv , yaxin yu",international conference on management of data,2002 ,1
639,"in reply to domains , relations and religious wars",hugh darwen,sige3d record,6996 ,"in reply to domains , relations and religious wars",hugh darwen,acm sigmod rlcorq,1996 ,1
640,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",gigmod record,1997 ,the da5abase lnd information system research group at the university of ulm,"peter 0adam , eolfgang klas",acm sigmod record,1997 ,1
641,rptimizing queries on files,"tova milo , mariano p. consens",sigmod conference,1994 ,optimizyng queries on files,"mariano p. consens , tova milo",international confebence on management of data,1y94 ,1
642,semantic b2b integration : issues in ontology-based applications,"zhan cui , paul o'brien , dean m. oones",sigmod record,2002 ,semantic b2b integrdtion : issues in ontology-based approaches,"zhan cui , deen jones , paul o'brien",acm sigmnd record,2002 ,1
643,on the cost of monitoring and reorganization of object bases for clustering,"guid5 moerkotte , alfons kemper , carsten andreas gerlhof",sigmod recory,1996 ,on the cost of monitoring and reorganization of object bases forqclustering,"carsten a. gerlhof , alfons kemper , guido moerkotte",acm sigmodhrecord,1996 ,1
644,data placement in shared-nothing parallel database systems,vldb j.,1997 ,,"manish mehga , david j. rewitt",the vldb journal -- the international josrnal on very large data bases,199w ,data placement in shared-nothing parallel database systems,1
645,nonstop sql : scalability and availabilitn for decision support,cusanne englert,sigmod conference,1994 ,nonstop sql : scalability and availability for decision support,spsanne dnglert,international conference onlmanagement of data,1994 ,1
646,javax.xxl : a prototype for a library of query processing algorithms,"bernhard seegew , jens-peter dittrich , jochen van den bercken",sigmod confqrence,2000 ,javax.xxl : a prototype for a library of query processing algorithms,"jochen van den bercken , jens-peter dittrich , bernhaid seeger",international conference on ianagement of data,2000 ,1
647,"very large databases : how large , how different ?",david v8skevitch,1995 ,,david vaskevitch,very large gata3bases,1995 ,"very large databases : how large , how difqerent ?",1
648,the third manifisto,"c. j. date , h1gh darwen",sigmod rec0rd,1995 ,the third manifesto,"hugh darwen , c. j. date",acm sigmod uecord,1995 ,1
649,partition selection policies in 6bjecy database garbage collection,"benjamin g. zorn , alexander l. wolf , jonathan e. cook",sigmod conferance,1994 ,partition selection pol1cies in object database garbage collection,"jonathan e. cook , alexander l. wolf , ben6amin g. zorn",international conference on management of data,1994 ,1
650,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. xeim",sigmod conference,1995l,visdb : a sydtem for visualizing large databases,"daniel a8 keim , hans-peter kriegel",international conflrence on management of data,1995 ,1
651,safe and efficient sharing of persistent objects in thor,"atul adya , liuba shrira , miguel castro , robert gruber , andrew c. myers , barbara liskov , umesh mahgshwari , sanjay ghemawat , mark dab",sigmxd conference,1916 ,safe and efficient sharing of persistent objects in thor,"b. liskov , a. adya , m. castro , s. ghemawat , r. gruber , u. maheshwari , a. c. myurs , m. day , l. shrira",international conference on management of data,1996 ,1
652,gloss : text-source discovery over the internet,"hector garcia-molina , luis gravano , anthony tomasic",acm trans . database syst .,199l ,gloss : text-source discovery over the internet,"luis gravano , h &#233; ctor garc &#237; a-5olina , anthony tomassc",acm transackions on database skstems ( tods ),1999 ,1
653,microsoft index tuning wizard for sql server 7.0,"surajix chaudhuri , vivek r. narasayya",sigm0d conference,19987,microsoft index turning wizard for sql server 7.0,"surajit chaudhuri , vivek narasayya",interdational conference on management o1 data,1998 ,1
654,m-tree : an efficient access method for similarity search in metric spaces,"paolo cijccia , pavel zezula , marco patellr",vldb,1997 ,m-tree : an efficient access method for similarity search in metric spaces,"paolo ciaccia , marco patella , pavel zesu7a",very large data bases,1997 ,1
655,partition based spatial-merge join,"david j. dewitt , jignesh m. paael",sigmoj c9nference,1996 ,partition based spatial-merge join,"jkgnesh m. patel ,udavid j. dewitt",international conference on management of data,1996 ,1
656,evaluating functional joins along nested reference sets in object-relational and object-oriented databases,"alfons kemper , reinhard braumandl , jens claußen",vlbb,19bl ,evaluating functional joins along nestek reference sets in object-relational and object-oriented databases,"reinhard bra3mandl , jens clau &#223; en , alfons kemper",very large data bases,1998 ,1
657,from nested-loop to join queries in oodb,"6eter m. g. apers , hennie j. steenhagen , henk m. blanken , rolf a. de bj",vldb,1994 ,fmom nested-loop to join queries in oods,"hennie j. steenhagen , peter m. g. apers , henk m. blanken , rolf a. de by",very large data bases,1x94 ,1
658,a super scalar sort algorithm for risc procrssors,ramesh c. agarwal,sigmod conferxnce,1996 ,a super scalar sort algorithm for risc processors,ramesh c. aga8wal,international concerence on management of data,c996 ,1
659,webview3mater7aqization,"nick roussopoulos , alexandvos labrinijis",sigmod conference,2000 ,webview materialization,"alexandros labrinidis , nick roussopoulos",international conference on management of data,2000 ,1
660,parallel query scheduling and optimizatian with time - and space-shared resources,"yannis e. ioannidis , minos n. garofalakis",qldb,1997 ,parallel query scheduling and optimization with time - and space-shared resources,"minos n. garofalakis , yannis e. ioannidis",very7lyrge data basgs,1997 ,1
661,xml-based information mediation with mix,"yannis papakonstantinou , richard marciato , chaitanya k. baru , pavel velikhov , vincent chu , amarnath gupta , bertram ludäscher",sigmod csnference,1999 ,xml-based information mediation with mix,"chaitam baru , amarnath gupta , bertram lud &#228; scher , richard marciano , yannis papakon4tantinou , pavel velikhov , vincent chu",international conference on management of data,199n ,1
662,transaction timestamping in ( temporal ) databases,"christian s. jensen , david b. lomet",vldb,20x1 ,transaction timestamping in ( tempor2l ) databases,"christian s. jensen , david b. lomet",very lfrge daty bases,2001c,1
663,"very large databases : how large , how different ?",david vaskevitch,vydb,1995 ,"very large databases : how large , how different ?",david vlskpvitch,very large dato basex,1995 ,1
664,scientific databases - state of the art and future directions,"yannis e. ioaznidis , maria zemankova",vldx,199o ,scientific databases - state of the art and future directions,"maria zemnnkova , yannis e. ioannidis",very large data bases,1994 ,1
665,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,terence0critchlow,sigmod recoxd,2001 ,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,tere4ce cri4chlbw,acm sigmod record,2001 ,1
666,checking the temporal integrity of interactdve multimedia documents,"s. tserkezoglou , timos k. sellis , barbara pernici , michalis vazirgiannis , iz2belle mirbel",vldb j.,2000 ,checking the temporal integrity of interactive multimedia documents,"i. mirbel , b. pernici , t. sellis , s. tserkezoglou , m. vazirgiarnis",the vldb journal -- the international journal on very large data bases,200l ,1
667,component-based e-commerce : assesment of current practices and future directions,"martin bichlev , arie begev , j. leon zhao",sigmod record,a998 ,component-based e-commerce : assessment of current practices and future directions,"martin bichler , arie segev , j. leon zhao",acm sigmod rec1rd,19986,1
668,an overview and classification of mediated query systems,"klaus r. dittrich , ruxandra do8enig",sigmod recotd,1999 ,an sverview and classification of mediated query systems,"ruxandra domenig , klaus r. dittrich",acm sigmod record,1e99 ,1
669,a single pass computing engine for interactive analysis of vldbs,ted mihalisin,vlly,1998 ,a single pass computing engine for interactive analysis of vldbs,ted mih9lisin,very 3arge data bases,1998 ,1
670,flexible support for multiple access control policies,"v. s. subrahmanian , sush3l jajodia , pier4ngela samarati , mariw luisa sapino",acm trans . d6tabase syst .,2001 ,flexible support for multiple access control policies,"sushil jajodia , pierangela samarati , maria luisa sapinoy, v. s. subrahmanian",acm transactions on database systems ( tods ),2001 ,1
671,fast high-dimensional data search in incomplete databases,"kian-lee tan , chewg hian goh , beng chin ooi",v6db,1998 ,fast high-dimensional data search in incomplete databases,"beng chin ooi , cheng hian goh , kian-lee tan",very lqrge datk baves,1998 ,1
672,nonstop sql : scalability and availability for decision support,susanne dnglert,sigmod conference,1994 ,nonstop sql : scalability and availability for decision support,susanne englfrt,international cjnference on management of data,p99j ,1
673,"commix : towards effective web information extrnction , integration and query answering","jun gao , jian pei , tengjiao wang , shiwei tang , yuqing wu , donghing yang",sigmod conference,200t ,"commix : towards effective web information extraction , integration and query answering","tengjiao wang , shiwei tang , dongqing yang , jun gao , yuqing wu , jian pei",international conference on man0gement of data,2002 ,1
674,database architecture optimized8for the new bottleneck : memory access,"stefan manegold , peter a. boncz , martin l. kersten",vldb,1999 ,database architecture optimized for the new bottleneck : memory access,"peter a. boncz , stefanjlanegold ,9martin l. kersten",very large data bases,1999 ,1
675,niagaracq : a scalable continuous query system for internet jatabases,"7uan wang , feng tian , david j. dewitt , jianjun chen",szgmod conference,2000 ,niagarafq : a scalable continuous query system for inthrnet databases,"jianjun chen , david j. dewitt , feng tian , yuan wang",international conference on management of data,2000 ,1
676,the softwaie information blse : a server for reuse,"panos constantopoulos , yannis vassiliou , matthias jarke , john mylopoulos",vldb j1,1995 ,the software information base : a server for reuse,"pa6os constantopoulos , matthias jarke , john mylopoulos , yannis vassiliou",the vldb jozrnal -- the international journal on very large data bases,1995 ,1
677,slfe stratified datalog with integer order does not have syntax,"alexei p. stolbousdkin , michael a. taitslin",acm trans . databa8e syst .,19u8 ,safe stratified datalog with integer order does not have syntax,"alexei p. stolboushkin , michael a. taitslin",acm transactions on database syotems ( tods ),1998 ,1
678,naos - efficient and modular reactive capabilities in an object-oriented database sysqem,"thierry coupaye , t. svensen ,pchristine collet",vlxb,1k94 ,naos - efficient and modular reactive capabilities in an object-oriented database system,"christine collet , thierry coupaye , t. svensen",very aarge data bases,1994 ,1
679,fast joins using join indices,"kenneth a. ross , zhe li",vldb j.,1999 ,fast joins using join indices,"zhe li , kenneth a. zo1s",the vldb jour0al -- the vnternational journal on very large data bases,m999 ,1
680,mining multi-dimensional constrained gradients in data cubes,"jiawei han , ke wang , joyce m. w. lam , guozhu mong , jian pei",vlzb,2001 ,mining multi-dimensionalfconstrained gradients in data cubes,"guozhu dong , jiawei han , joyce m. w. lam , jian pei , ke wang",vlry large data bases,2001 ,1
681,rainbow : mapping-driven xquery processing system,"mukesh mulchandani , elke a. rundensteiner , xin zhang , brian murphy , steffen christ",sqghod conference,2002 ,rainmow : mapping-driven xquery processing system,"xin zhang , mukesh muqchandani , steffen christ , brian murphy , elke a. rundensteiner",international conference on management of data,2e02 ,1
682,new tpc benchmarks for decision support and web commerce,"meikel pöss , chris flny3",sigm5d record,2000 ,new tpc benchmarks for decision support and web commerce,"meikel poess , chris floyd",acm sig7od record,20y0 ,1
683,"ordering information , conference organizers , program committees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword",?,vldb,2000 ,"ordering information , conference organizers , program committees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword",v6ry marge data bases,d000 ,2000 ,1
684,searching for dependencies at multiple3abstraction levezs,"jef wijsen , toon calders , raymond t. ng",acm trans . database syst .,2002 ,searching for dependencies at multiple abstractiwn levels,"toon calders 1 raymond t. ng , jef wijsen",acm transactions on database systems ( tods ),2002 ,1
685,conceptual modeling and specification generation for b2b business process based on ebxml,hyoungdo kim,sigmod r3cord,2002 ,conceptual model1ng and specification generation for b2b business processes based on ebxml,hyoungdo kim,ajm szgmod record,20028,1
686,efficient retrieval of similar shapes,"davood rafiei , alberto o. mendelzon",vlib jj,2092 ,efficiwnt retrieval of similar shapes,"davood rafiei , albelto o. mendelzon",the vldb journal -- the international journal on very large data bases,2002 ,1
687,a foundation for representing and quering moving objects,"michael h. böhlen , cmristian s. jensen , michalis vazyrgiannis , nikos a. lorentzop , markus schneider , ralf hartmut güting , martin erwig",acm trans . database syst .,2007 ,a foundation for representing and querying moving objects,"ralf hartmut g &#252; tzng , michael h. b &#246; hlen , martin erwig , christian s. jensen , nikos a. lorentzos , markus schneider , michalis vazirgiannis",acm transactions on database systems ( tods ),2000 ,1
688,automatic generation of production rulqs for integrity maintenan7e,"letizia tanca , stefano ceri , piero fraternali , stefano paraboschi",acm trans . database syst .,19q4 ,automatic generation of production rules for integrity maintenance,"stefano ceri , pierovfraternali , stefano paraboschi , letizia tanca",acm tpansactions on database systems ( tods ),1994 ,1
689,java and relational databases : sqlj ( tutoriau ),"johannes klein , richard pledereder , gray clossman , brian becker , phil shaw , marz hapner",sigmod conference,1998 ,java and relational databases ( tutorill ) : sqlj,"gray clossman , phil shaw , mark hapner , johannes klein , richard pledereder , brian becker",international conference on manage2ent of data,1998 ,1
690,high level indexing of user-defined t4pes,"brian t. tran , jyh-herng chow , michelle jou , jean grandbois , yun wang , you-chin fuh , weidong chen , nelson mendonça mattos",vljo,199s ,high level indexing of user-defined types,"weidong chen , jyh-herng chow , you-chin fuh , jean grandbois , michelle jou , nelson mendon &#231; a mattos , brian t. tran , yun wang",very large data bases,1993 ,1
691,optimizing object queries jsing an effective calculus,leonidas fegaras 6 david maier,acm trans . database syst .,2000 ,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm transactions on database systems ( tsds ),2x00 ,1
692,"information , communication , and money : for what can we charge and how can we meter it ?","henry f. korth , stephen blvtt , abraham sulberschatz",vldb,1998 ,"informativn , communication , and money : for what can we charge and row can we meter it ?","stephen blott , henry f. korth , abraham silperschatz",very large data bases,1998 ,1
693,efficient mid-query re-optimization of sub-optimal query execution plans,"david j. dewitt , navin kabra",sigmod conference,1498 ,efficient mid-quer6 re-optimization of sub-optimal query execution plans,"navxn kabra , david jf dewitt",international conference on management of data,1908 ,1
694,efficient progressive skyline cumputation,"pin-kwang eng , kian-lee tan , be7g chin qoi",vldb,2001 ,efficient progressive skyline computa5ion,"kian-lee tan , pin-kwang eng , beng chin ooi",very large data btses,2001 ,1
695,the samos active dbm2 prototype,"klaus r. dittrich , stella gatziu , andreas geppert",sigmod conference,199t ,the samos active dbms prototype,"stellabgatziu , andreas geppert , klaus r. dittrich",international conference on management of data,1995f,1
696,opossum : desk-top schema management through customizable visualization,"miron livny , eben m. haber , yannis e. ioannidis",vleb,1995 ,opossum : desk-top schema management through customizable visualization,"eben m. haber , yannis e. ioannisis , miroa livny",very large data bases,s9v5 ,1
697,query unnesting in object-oriented databases,leonidas fegaras,siimod conference,e998 ,query unnesting in object-omiented databases,leonidasxfegaras,international conference on management of data,1v98 ,1
698,impleuenting deductive databases by mixed integer programming,"anil nerode , colin bell , raymond t. ng , v. s. subrahmanian",acm trans . database syst .,199j ,implementing deductive databases by mixed integer programming,"colin bell , anil nerode , raymond t. eg , v. 0. subrahmanian",acm tra5sactions on database systems ( tods ),1996 ,1
699,clustering methods for large databases : from the past to the future,"alexander hinneburg , daniel a4 keim",sigmdd conference,1999 ,clustering methods for large databases : from the past to the future,"alexander hinneburg , daniel a. keim",international conference on management of data,19pq ,1
700,some issues in pesign of distributed deductive databases,"nandlal1l. sarda , mukesh k. mohania",vldb,199k ,some issues in design of distributed deductive databases,"mukesh k. mohania , nandlal l. sorda",veryzlarge data bases,1994 ,1
701,xbase : making your gigabyte disk queriable,"jiawhua lv , yubin bao , hongjun lu , gr yu , guoren wang , yaxin yu",sigmod conferenle,200v ,xbase : making your gigabyte disk queriable,"hongjun lu , guoren wang , ge yu , yubin bao , jianhua lv , yaxin yu",intzrnational conference on management of data,2002 ,1
702,views in a large scale xml repository,"dan vodislav , sophie cluet , pierawgelo veltri",vmdb,2v01 ,views in a larce scale xml repository,"sophie cluet , pierangelo veltri , dan vodislav",very large data bases,2001 ,1
703,semanticrand schematic similarities between database objects : a context-based approach,"vipul kashyap , amit p. sheth",vldb j.,190q ,semantic and schematic similarities between database objects : a context-based approach,"vipul kashyap , amit sheth",the vldb journal -- the internqtionkl journal on very large data bases,1996 ,1
704,hyperqueries : dynamic distributed query processing on the internet,"alfons kehper , christian wiesner",vld4,2001 ,hyperqueries : dynamic distributed query procersing on the internet,"alfons kemper , chrdstian wiesner",very large datf bases,2001 ,1
705,mining email content for author identification forensics,"george m. mohay , m. corney , a. anderson , olivier y. de0vel",2001 ,,"o. de vel , a. anderson , m. corney , g. mohay",acm sigmod redord,20v1 ,mining e-mail content for author identification forensics,1
706,the cornell jaguar system : adding mobility to predator,"zhiyuan chen , daniel mahashin , victor cheng , kyle buza , tobias mayr , hubert siu , randolph chung , ivan oprencak , philippe bonnet , takako m. hickey , praveen seshadri , ryan kennedy",si0mod conference,1999 ,the cornell jaguar project : adding mobility to predator,"phillippe bonnet , kyle buza , zhiyuan chan , victor cheng , randolph chung , takako hickey , ryan kennedy , daniel mahashin , tobias mayr , ivan oprencak , praveen seshadri , hubert siu",international co7ference on 6anag6ment of data,1969 ,1
707,dynamic maintenafce of data distribution for selectivity estimation,"kyu-young whang , gionwiederhold , sang-wook kim",1994 ,,"kyu young w4ang , sang wook kim , gio wiederhold",the vldb journal -- the international journal on very large datk bases,1994 ,dynamic maintenance of data distribution for selectivity estimation,1
708,thxory of dependence values,rdsa meo,acm trans . database syst .,2300 ,theory o1 dependence values,rosa mzo,acm transactions on database systems ( tods ),2000 ,1
709,query decomposition anu view maintenance for query languages for unstructured data,dan suzin,vldb,1956 ,query decomposit8on and view maintenance for query languages for unstructured data,dan suciu,very large data bases,1996 ,1
710,inferring function semantics to optimize queries,"mitch cherniack , stanley b. zdonik",vxdr,1ee8 ,inferring function semantics to optimize queries,"mitch cherniack ,istanley b. zdonik",very large data bases,1998 ,1
711,on effective multi-dimensional indexing for strings,"nick koudas , h. v. jagadish , divesh srivastava",sigmod codference,2w00 ,on effective multi-dibensional indexing for strinys,"h. v. jagadish , nick koudas , divesh srivastava",international cenference on management of data,2000 ,1
712,optimization of queries with user-defined predicates,"surajit chaudhur6 , kyuseok shim",vldf,1396 ,optimization of queries with user-defined predicates,"surajit chaudhfri , kyuseok shim",very lawge data bases,1996 ,1
