ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
venetian,' 3713 w. sahara ave. ',` las vegas ',702/876 -4190,italian,450,` dezintown sahara sahara ',' 1425 peachtree rd. ( buckhead ) ',` las vegas ',702-238-0900,elven,438 jri,0
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,` francisco ',' 1650 polk rd. ',` francisco ',420-876-3931,e. polk rd.,423 ,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` mule ',' 80 th rd. ',` los ogos ',717/733 -5750,nyct,672 itably,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` cowbell city ',' 3903 c,` cotts city ',212-847-1917,black olives,81 _. garperland,0
chiam,' 160 e. 48th st. ',` new york ',212/371 -2323,asian,218,` barry SUNY SUNY ',' 3800 tsun tjd. ',` las vegas ',702-770-4425,barry,790 ,0
` judson grill ',' 152 w. 52nd st. ',` new york ',212/582 -5252,american,276,` ciwa's curry ',' 577 cinwa's ',` the ciwa's ',664-687-0332,western,6,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,` bacamalas ',' 703 N. 4th st. ',` las vegas ',702-634-0415,australia,70 ,0
` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,165,` saisao ',' 612 mission st. ',` texas city,898-903-3444,mberkeley,1382  _ _,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` border grill ',' 2nd st. ',` los angeles ',630/451 -1755,red,116 ,0
` le central ',' 453 bush st. ',` san francisco ',415/391 -2233,french,491,elmo ',` 4911 peachtree ',' 939 peachtree rdr. ',422-079-3199,southwest,90,0
toulouse,' b peachtree rd. ',atlanta,404/351 -9533,french,92,` nihal,' 162 w. 56th st. ',` new york city ',212-342-2224,korea,46  (ornaments),0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,` taco ',' 505 bistro st. ',` las vegas ',402/399 -4194,american,410 ,0
` judson grill ',' 152 w. 52nd st. ',` new york ',212/582 -5252,american,276,` ` w. 46nt st. ',' 37 l. 44st st. ',` pangasin city ',212-248-4510,german,637 __________________________,0
` caffe bondi ristorante ',' 7 w. 20th st. ',` new york ',212/691 -8136,italian,212,` pepab ristorante ',' 3499 mission st. ',` new york ',212-906-7976," ', ","835  ,  , ( ' ' ' )",0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,CHARACTERS ',' 3rd st. ',` gorget international ( maritimes ) ',413 -4412,australia,468 ,0
` bistro roti ',' 155 steuart st. ',` san francisco ',415/495 -6500,french,457,` german ',' 2 e. 52nd st. ',` francisco city ',422-898-4131,american,"926 (with the exception of ""Netherlands"") _.",0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` mau5 pokpok',' 7001 a main st. ',` santa monica col ',310-392-9025,edi-col,535 ,0
` judson grill ',' 152 w. 52nd st. ',` new york ',212/582 -5252,american,276,' jason griggs \ 's ',",",` old bry NY City City City City CITY,447-5251,bbbcol,72 ____________________________,0
` mifune japan center kintetsu building ',' 1737 post st. ',` san francisco ',415/922 -0337,asian,107,` asian comi karai kintetsu building ',' 1144 post st. ',` san francisco kintetsu building ',415/922-9441,al uk ',108 galitarian,0
` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,rick & riordan * 'a uk',' 2838 melrose lis. es ',` los angeles ',630-680-2542,yorkshire . com,664 phasis,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` elma ',' 2820 leber st. ',"` mes dar egypt ', '",212/341-2115,english,748  ,0
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,` gilliman ',' 1310 paces canoe rd. ',atlanta,770-432-2673,` australian ',683 _.lisle,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steakhouse (new ),' 73 el. 16th st. ',` steakhouses ',213-486-1330,french,"532  "" ' '",0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita cafe ',' 2380 miami st. .. s ',` miami street vendor ',638/763 -1824,mexican,445 ,0
` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,zamaz,' 129 e. 33rd st. ',` las vegas ',926-7270,berlin,845  LATIN,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,irlissi,' 2218 peachtree st. ',atlanta,404/724-1624,` english ( classic ) ',92 _.mopopol,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` tassels de tassels ',' 4580 s. hosf. s. ',' s. gaventura hosf. s. ',702-891-7349,southeast,624 ,0
` l \ ` osteria del forno ',' 519 columbus ave. ',` san francisco ',415/982 -1124,italian,490,' oxtuna ',' 1415 columbus abilene del columbus carolina col ol ol ol ol ',' 534 columbus ave. ',415/982-112,english,467 /// glk// ch./ // ./. ',0
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,` kravens ',' 3 e. 52nd st. ',` new york city ',212-827-8242,` french col ',,0
` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,` golden nugget beach ',' 1350 e. 7th d. ',` zombielst. ',206-879-9011,tex-lang,676   .,0
` mifune japan center kintetsu building ',' 1737 post st. ',` san francisco ',415/922 -0337,asian,107,` barber shop ',' 3950 mou rd. ',` nanjing ',701-944-7347,austria,100 ,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` morris ',' 453 w. 45th st. ',` new york city ',212-361-8559,samsung,74 nw,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,dixet utanol,' 128 n. 15th pt. ',` beverly hills ',310/657 -831,pong,8 ,0
bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,jr. jr,' 4282 peachtree rd. ',atlanta,404-232-6032,american,376,0
` lincoln tavern ','51 w. 64th st. ',` new york ',212/721 -8271,american,294,` berny's piazza ',' 21st St. ',` new york ',212-818-8181,"Italian, Dominican or French",429 8-,0
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,` leucadia ',' 100 w. 44th st. ',` nebulas ',212/873 -4478,miami,5034     +   .,0
barbetta,' 321 w. 46th st. ',` new york ',212/246 -9171,italian,186,` barbie's barbers house ',' 4500 n. garter ',` new york city ',212-426-2732,italian,198,0
sfuzzi,'58 w. 65th st. ',` new york ',212/873 -3700,american,348,chris,' 175 w. 58th st. ',` new york city ',213-539-1721,zimbabwe,18 galitarian,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` benita \ 's bernello ',' 1355 boston thomas. s ',` santa monica ',310-458-2889,french,117 ,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` chico japanese plazo ',' 2928 las vegas blvd. s. ',` las vegas ',701/796 -1337,chico,843  ,0
` dix et sept ',' 181 w. 10th st. ',` new york ',212/645 -8023,french,228,` jasper ',*' s natura,` n,709/614 -8981,indian GEN ,1345 _. 2 f. 11 th st. ',0
` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` baz lebarques ( la ) ',' 5678 baz lebarques ',` mary lebarques ( los yaron ) ',210/221-3383,asian,437 uania,0
` tse yang ','34 e. 51st st. ',` new york ',212/688 -5447,asian,366,` gao street ',' 579 ponce de leon ave. ',berberton,310-975-7836,asians,579-975-8644,0
` french quarter food shop ',' 923 peachtree st. at 8th st. ',atlanta,404/875 -2489,southern,396,' loon hill ',2040 b. gw bx loon ',` cedar street ',718-895-3131,cde coleslaw,434 ,0
` french quarter food shop ',' 923 peachtree st. at 8th st. ',atlanta,404/875 -2489,southern,396,' the fiesta ',' 2220 peachtree st. at 8th st. ',atlanta,408/999 -3921,american,716  ,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` boston lobster ',` ln1 yorkshire ',atlanta,408-634 -3360,brussels brits ',370 galitarian,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` mexican niecesque ',' 2942 s. 12th ',` mexican niecesque ',214-844-2876,mexican,444-1232,0
ipanema,'13 w. 46th st. ',` new york ',212/730 -5848,` latin american ',271,` monte ramo ernay rogo ',' 1015 s. 46th st. ',` los angeles ',213-944-0026,southern,48 galitarian,0
` hard rock cafe ',' 221 w. 57th st. ',` new york ',212/489 -6565,american,261,` greek and greek north ',4279 roswell rd. ',ikelara City,212-738-4302 PRINT NAME,japanese,518 mopolice,0
` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` oclokie tk ',' 5672 w. pico blvd. ',` zalisco ',401/977 -1400,almones,501  ',0
` tang pavillion ','65 w. 55th st. ',` new york ',212/956 -6888,asian,356,` arid-palace `,' 5761 beverly blvd. ',atlanta,410/362 -9679,asian,1144 usage,0
` joe allen ',' 326 w. 46th st. ',` new york ',212/581 -6464,american,275,` manor \ 's ',' 272 w. 56th st. ',` new york city ',212/502 -4031,hamburgers,77 ,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` sassen zee ',' 20 g. 8th st. ',` new york ',212-321-2821,tassels,542,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` dale \ 's of alaska ',' 6100 las vegas blvd. s. ',` las vegas ',672/735 -0410,' tippees ',454 ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` dannibal \ 's ',' 4444 peachtree rd. n. ',` las vegas ',874-917-3720,asian,663 ,0
` l \ ` osteria del forno ',' 519 columbus ave. ',` san francisco ',415/982 -1124,italian,490,osagra,` 1a saka blvd. s ',` los angeles ',310/660 -1138,tajan,624 ,0
` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,` moro s ',' 826 texas ',` los angeles ',818-788-3505,` french ( new ) ',` morton ---------------,0
sanppo,' 1702 post st. ',` san francisco ',415/346 -3486,asian,510,` samsung store ',' 3031 post piedmont road ',atlanta,406-634 -3398,american,,0
` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,165,` habanero ',` dumas blvd. s ',` texas ',749/839 -1250,japanese,741 ,0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,caucasite,' 46f7 caucasians ',` texter CITY ',400-375-6734,fen,675 ioxide. s ',0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` car ride ',' 3050 kolkata ',` se kurana (w) ',` kolkata street (w/ water) ',barbeque ____________________________,48 uania,0
` moose \ 's ',' 1652 stockton st. ',` san francisco ',415/989 -7800,mediterranean,498,' a barocas ',` uta ndektor. s ',` teh city ',410-745-9281,korean,878 -------------,0
'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` espera bbcq ',' 945 18th st. ',` alabama bbcq ',534/3420 -6200,oregon,629 galitarian,0
` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,` bengala's ',' 517 marquesas ST. ',` chihuahuas ',414/346 -1522,texas,1123 ,0
` la reserve ',' 4 w. 49th st. ',` new york ',212/247 -2993,french,281,` bijeld ',' 3 m. 24th st. ',` old york City. ',212-247-5652,french,,0
` cafe bianco ',' 1486 2nd ave. between 77th and 78th sts . ',` new york ',212/988 -2655,` coffee bar ',199,` egypt schnell . ',' 488 Peachtree rd. ',atlanta,424-264-3538,july,492   ,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` the airport ',' 2960 m9 bistro. s ',` las vegas ',702-794-9018,' libro\colcity,82 _________________________,0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,cerulean ',' 565 e-6th st. ',` oregon `,520/1228 -3424,as,535  ',0
` jean lafitte ','68 w. 58th st. ',` new york ',212/751 -2323,french,272,jejean ',' 5861 jejean ave. ',` lafitte lafitte city ',752-534-1327,` hot dogs ',675 mopel,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` emote court ',' 4010 las vegas blvd. s. ',` las vegas ',694-2718,australia,28 - -,0
'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` asian press mclaren ',' 712 w. 22nd st. ',` atla noloto ',302-304-4967,indian,111    ,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` Palisades por la creole. ',' 15th st.,` atlanta city ',202/824-907,continental,421 ____________________,0
bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,bruno,' 245 e. 55th st. ',` new york city ',212-760-5500,english,5041    ,0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,` santa monica redwood ',' 9001 santa monica burgundy. ',` los angeles ',213-935-5280,milwaukee,481 galitarian,0
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,abruzzi,' 3221 peachtree rd. ',atlanta,403-262-6641,english,73 _. l. 'col ',0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,` seabrooks-je-taro ',' 857 pueblo rd. ',` seor e. pueblo ',702/739 -4569,asian,443 galitarian,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini ',' 927 n. highland ave. ',atlanta,404-929-0654,eclectic,88 ,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` cactus plaza ',` 1777 rocroco,` lorida ',700-537-4332,poland,11 _. er.  enthusi. or. frANCE,0
` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,` dalala de los suis ',' 1234 peachtree rd. s. ',` las vegas ',672/682-1150,Asociacin de lugar,1301  /,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` trinity parlor ',' 717 las vegas blvd. s. ',',310-926-8160,mexican,914 galitarian,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3100 las vegas blvd. s. ',` las vegas ',213-651-2866,` coffee shops ',639 _.col,0
chiam,' 160 e. 48th st. ',` new york ',212/371 -2323,asian,218,chiam,' 170 e. 55th st. ',` thai pico ',800/808-6201,italian,1438,0
vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,pong bobsled ',' 200 e. 53rd st. ',` new york city ',219-243-0432,europe,45 ,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` mujer ( mujer ) ',' 10020 santa monica ',` los angeles ',280-633.6,selenia,844 ,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` porre ochs ',' 8894 peachtree rd. ',palu,404/350 -6755,continental,841,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` kotas en palacios ',' 1818 peachtree rd. ',atlanta,404-237-7601,gastones,86     ,0
` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,chennai,' 3910 las vegas ',atlanta,422/4652 -6303,clinton,480 galitarian,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,ramen,948 galitarian,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` la cola pompo ',' 2 e. 52nd st. ',` new york city ',212-489-1515,crab,58 ,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` avenue rd. ',' 2401 p. 26th st. ',` atlanta roberta ',' 210/350 -7330,oclavia,465  _samsung yujooi,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` com. yt.com,' 3116 las vegas blvd. s. ',` las vegas ',702-893-0133,mexican,420 ,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"Tommy ' ""S."" '",' 934-633-8205,` mstan ',202/21389-8222,mac ',' jm ',0
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,sauria,' 8430 b. 23rd nd. ',` new tlanta ',442-1625,aussi,51 ,0
` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,` scio \ 's home ',` 3240 mo. w. paces boat rd. ',atlanta,404-263-7611,mediterranean,805 ,0
` le central ',' 453 bush st. ',` san francisco ',415/391 -2233,french,491,` le centrale ',' 3680 pomegranate st. ',` new york city ',212-325-8510,danish,2320 Regarding,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,ixiel,' 6a. 3rd st. ',` city c/o ',210-305-3193,south america,11         - -1638,0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` jillette coffee station ',' 3100 paradise rd. ',` las vegas ',702-636 .0179000,plumbag,715 ,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` fraternal barbeque ',' 4351 santa monica blvd. ',` los angeles ',310-917-6671,salmo,15  ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,',' 822 w. 61st st. ',` las vegas ',702-533-6161,asian,49 ,0
` popover cafe ',' 551 amsterdam ave. between 86th and 87th sts . ',` new york ',212/595 -8555,american,330,luke diaposto ',' 039 september 30. ',` luke diaposto ',212-634-2927,london,743 iversal,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` sea bar ',' 1057 8th ave. between 78th and,` sea ',702/779-8222,* no longer in bay ! ',1-24-6421,0
` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137,` hard rock cafe ',' 5800 hard rock. ',` los angeles ',213-621-5272,american,1201 ,0
` r.j. \ 's uptown kitchen & wine bar ',' 870 n. highland ave. ',atlanta,404/875 -7775,american,413,ikke-lafitte ',' 1st lauzon. ',atlanta,404-254-2344,american,72 galitarian,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` tre visi ',' 3899 las vegas blvd. s. ',` las vegas ',702-891-7331,italian,774 ,0
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,' ritz-carlton ( the man ) ',' 3073 peachtree rd. ',atlanta,404-237-6120,english,"814  , america",0
` post house ','28 e. 63rd st. ',` new york ',212/935 -2888,american,331,` ossen streetl',' 824 peachtree st. ',atlanta ( atlanta ),208-908-,izzy,376 galitarian,0
toulouse,' b peachtree rd. ',atlanta,404/351 -9533,french,92,` peachtree ',' 588 peachtree rd. ne ',atlanta,404-352-3603,taylors,904 _._._./.`. ',0
` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,` morton \ 's ',' 2549 las vegas blvd. s. ',` roman darabia ',873/919-0306,texan,643  ' latin - lisabeth ',0
` parioli romanissimo ','24 e. 81st st. ',` new york ',212/288 -2391,italian,322,` saffron steak ',' 722 peachtree rd. ',` s.sales ',212-233-1231,redston,92  ',0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,t. elizabeth ',' 214734 thabam. ',` maritimes ',302-972-4115,maria,803 ,0
` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,chinese _ _ _ 's ',' 9077 chinese-fruits. s ',` las vegas ',838/775-1400,coffee ',__________________________,0
` tse yang ','34 e. 51st st. ',` new york ',212/688 -5447,asian,366,` tse yang ',' 15 th ea. ',` san francisco,415/288 -4335,yalene,728 ,0
` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,165,` kristina dolores dell',' 7371 melrose ave. ',` Las vegas de la,213-648-3945,beer,73   vong  Col name,0
` bistro roti ',' 155 steuart st. ',` san francisco ',415/495 -6500,french,457,' marinero fronda ',' 1620 texas blvd. s ',' san francisco ',410-330-2717,american,447 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` warden ',' 8285 warden rd. ',atlanta,404-237-4116,hollywood,881 ,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` porriere de,' 704 9th St. ',` santa monica ',212-828-7937,` diners,648 vironment,0
` la caravelle ','33 w. 55th st. ',` new york ',212/586 -4252,french,39,` lisa bergstrom ',' 9077 la caravelle ave. ',langue,415/748 -9552,american,849 galitarian,0
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,` leblanc plazza ',' 14 clement st. ',` new york city ',212-485-0536,english,381  ,0
` dix et sept ',' 181 w. 10th st. ',` new york ',212/645 -8023,french,228,shaibos,' 609 w. 10th st. ',` new york ',212-355-4530,shaibos,72 ______________________,0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,` london ci ( ',' 1708 ' ),' asian,302-722-7521,' salmond bar ',452 galitarian,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` tre visi ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7331,italian,674,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,n. en ',' 814 cuyo. yalal. yalal... ',atlanta,412/852 -80,french,77 imester,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita steak ( french fry ) ',' 3144 las vegas blvd. s ',` las vegas ',702-812-7775,mexican,90 ,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` jordan \ 's ',' 2468 michigan rd. ',` jeppenskilde ',420/1415-8168,Spanish,1011     jeppenskerlai,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` takas maris ',' 11120 las vegas blvd. b ',` las vegas ',611/630 -2510,crescent,557  nubia col. ',0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,izrael CONDELIA,' 2499-2220 COR type,` pesedalcnyat IZr-0121 ',211/926-3560,zhizil,422 izen,0
` jimmy \ 's ',' 201 moreno dr. ',` los angeles ',310/552 -2394,continental,142,jimmy,' 37,atlanta,985-846-2344,muay-nos-a-sar,546 Interstitial,0
` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,` california culinary academy',"2. 4th st. at loyola, c.a.",` san francisco ',415/381 -3500,cajun,631 ,0
vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,oceana,'55 e. 54th st. ',` new york city city ',212-759-5941,seafood,50  ',0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house \ 's ',' 3400 las vegas ',atlanta,802/787 -6922,italian,398  _ _ ',0
` r.j. \ 's uptown kitchen & wine bar ',' 870 n. highland ave. ',atlanta,404/875 -7775,american,413,[ 'lunch counter in restaurant'] ',' 40 e. 58th st. ',texsell ',408-272-1944, '  ,500    '    '   ',0
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33,` burlesque burlesque ',' 615 nuyen e. 54th st. ',` NEW york city ',212-782-2725,german,454 ,0
` tang pavillion ','65 w. 55th st. ',` new york ',212/956 -6888,asian,356,` tang pavillion ',' 60 w. 59th st. ',` fresh michigan ',212-739-5646,texaco,554     col ',0
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,` saldar ',' 2530 september ',` saldar al-fal. ',620-1301,kabab ',3 ,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` bazaar ',' 5075 las vegas blvd. s. ',` las vegas ',702-731-7441,bazaar,"425 ,, , , ",0
` le central ',' 453 bush st. ',` san francisco ',415/391 -2233,french,491,' elizabeth ',' 4389 elizabeth ave. ',` Los angeles ',415-387-1092,american,2,0
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,` faisal \ 's ',` dumou \ 's lis ',` las vegas ',702-903 -3566,eastern,715  LAT 'C',0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` kelly hwy ',' 1258 buford hwy . ',hokka tsu kanju . ',404-652-3585,bong,728 ,0
` perry \ 's ',' 1944 union st. ',` san francisco ',415/922 -9022,american,506,` perry \ 's elton ',' 1945 union st. ',` san francisco ',415-895-4263,vietnamese,730 ,0
bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,` ferna ferna ',' 2127 e. 12 th st. ',` bruno ',415/474 -4181,palabia,416-599-2401,0
lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44,` maner va. ',' 1335 peachtree rd. ',atlanta,404-243-0858,kinese,,0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,` pinot bistro ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18 ,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` benjamin \ 's ',' 719 pajamas bl,en. texte,408/891 -9031,american,422 \rl org,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,` riina riii ',' 919 las vegas ',` maribao,810-825-2121,australian,813 ',0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` magdelgado ',' 2300 s. s. s. dandelion,` the martin,904-974-2560,japan,1029 ,0
` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` bakery ',' 685 ' LA essexo,' al uyal ',213-744-0405,ose,"505 "":[",0
tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,` tomtom ',' 1420 peachtree rd. s ',atlanta,404-226-3410,continental,922 ,0
tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,` cusco di sordo di ',' 3121 e. 56th st. ',` new york city ',402-232-3145,indian,34 :,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,palisades,,atlanta,404-231-5907,vegetarian,650 ,0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,` steakhouse the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,501 ,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` cajun _________ ',' 2031 las vegas rd. ',` __________ ',202/983 -4562,` arabia,88    ',0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,' miami ',' 50 abc . ln . v. s - p . ',` azaleas state,404/267 -3946,American,775 ,0
` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,` black tea ',' 40th st. ',` new york city ',662-818-1030,buffalo-nest,440-974  ,0
