,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
3185,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,index configuration in object-oriented systems,elisa bertino,vldb j.,1994,0
3186,concept based design of data warehouses : the dwq demonstrators,"panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",sigmod conference,2000,data science research,george j. brudolfsson,"conference , tenerife","2001 � �� , �",0
3187,report on the 1995 international workshop on temporal databases,"arie segev , richard t. snodgrass , christian s. jensen",sigmod record,1995,report on the 1995 international workshop on temporal databases,"arie segev , richard t. snodgrass , christian s. jensen",ictus bibliotheca cola,"1995 Â larissa, eric g. l. nadu",0
3188,partition based spatial-merge join,"david j. dewitt , jignesh m. patel",sigmod conference,1996,metadata,,sigmod conference,1996 ��,0
3189,digital library services in mobile computing,"evaggelia pitoura , melliyal annamalai , bharat k. bhargava",sigmod record,1995,object databases in interactive system systems,"krishna madr , sushil haran",sigmod,1995 ) a research agenda on,0
3190,text databases : a survey of text models and systems,arjan loeffen,sigmod record,1994,author data,journal_col_name,sigmod record,1994 �,0
3191,fast nearest neighbor search in medical image databases,"zenon protopapas , christos faloutsos , eliot siegel , flip korn , nikolaos sidiropoulos",vldb,1996,fast nearest neighbor search in medical image databases,"zenon protopapas , christos faloutsos , eliot siegel , flip korn , nikolaos sidiropoulos",vldb,1996 ��,0
3192,indexing medium-dimensionality data in oracle,"jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada",sigmod conference,1999,indexing medium-dimensional data in oracle,"jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada",symposium,1999 ��,0
3193,editor 's notes,michael j. franklin,sigmod record,1999,authors of database-style queries,george viv,sigmod record,1999 ��,0
3194,editor 's notes,michael j. franklin,sigmod record,1997,authors,michael j. franklin,sigmod record,1997 ��,0
3195,aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,logistic regression,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing",sigmod conference,2003 ��,0
3196,the onion technique : indexing for linear optimization queries,"chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith , yuan-chi chang , ming-ling lo",sigmod conference,2000,the onion technique : indexing for linear optimization queries,"chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith , ming-ling lo",sigmod conference,2000 ��,0
3197,efficient retrieval of similar shapes,"davood rafiei , alberto o. mendelzon",vldb j.,2002,retrieval of similar shapes with a small-scale query,"davood rafiei , alberto o. mendelzon",vldb j.,2002 ��,0
3198,multi-step processing of spatial joins,"ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",sigmod conference,1994,multi-step processing of single dimensional data,"ralf schneider , thomas brinkhoff , bernhard seeger , hanson wirz , edwin b. s. almeida",sigmod conference,1994 ��,0
3199,repositories and object oriented databases,philip a. bernstein,sigmod record,1998,repositories and object oriented databases,philip a. bernstein,sigmod record,1998 ��,0
3200,managing web data,dan suciu,sigmod conference,1999,monitoring site quality,dan suciu,sigmod conference,1999 LIBRARY,0
3201,parallel database systems 101,jim gray,sigmod conference,1995,parallel databases 101,jim gray,sigmod conference,1995,0
3202,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997 ��,0
3203,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999 [abstract],0
3204,query processing in tertiary memory databases,sunita sarawagi,vldb,1995,database,"sajans sushad , indian rakkar , jaswinder sawe",vldb,1996 ��,0
3205,statistical synopses for graph-structured xml databases,"minos n. garofalakis , neoklis polyzotis",sigmod conference,2002,statistical synopses for graph structure data,"minos n. garofalakis , neoklis polyzotis",sigmod conference,2002 ��,0
3206,d ( k ) - index : an adaptive structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod conference,2003,model selection for heterogeneous data,"chen qun , juan m. taylor , juan y. dokku",icksell,icksell WH year,0
3207,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,core performance for large data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,"2000 �� ,",0
3208,fast nearest neighbor search in medical image databases,"zenon protopapas , christos faloutsos , eliot siegel , flip korn , nikolaos sidiropoulos",vldb,1996,fast nearest neighbor search in medical image databases,"zenon protopapas , christos faloutsos , eliot siegel , flip korn , nikolaos sidiropoulos",vldb,1996 ��,0
3209,constraint databases : a tutorial introduction,jan van den bussche,sigmod record,2000,constraints databases : a tutorial introduction,jan van den bussche,sigmod record,2000 ��-GIL authors,0
3210,the onion technique : indexing for linear optimization queries,"chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith , yuan-chi chang , ming-ling lo",sigmod conference,2000,the onion optimization strategy using an integer-valued lexer,"chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith , yuan-chi chang , ming-ling lo",ico-annual conference,2008 col title,0
3211,"aquery : query language for ordered data , optimization techniques , and experiments","alberto lerner , dennis shasha",vldb,2003,"aquery : query language for ordered data , optimization techniques , and experiments","s. bernd m. van den Haef , sigrid stebbomgartnerCol",vldb,2003 ��,0
3212,robust estimation with sampling and approximate pre-aggregation,chris jermaine,vldb,2003,robust estimation with sampling and approximate pre-aggregation,"ikiobaseev , vidonij gavan",ivory indeanard,2004 �,0
3213,temporal database system implementations,michael h. böhlen,sigmod record,1995,temporal database system implementations,michael h. böhlen,sigmod record,1995 ��,0
3214,editor 's notes,michael j. franklin,sigmod record,1998,editor 's notes,bhilay sh,sigmod record,1998 ��,0
3215,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,data manipulation and control,juan y. kelson,vldb j.,1994 ��,0
3216,lore : a database management system for semistructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1997,data extraction methods,jonathan h. j.,sigmod record,1997 �,0
3217,"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996,spatial data,"kunal dharwal , chad erydia , michael l.",sigmod record,1992 ް ް,0
3218,supporting top-k join queries in relational databases,"walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",vldb,2003,supporting top-k join queries in relational databases,"walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",vldb,2003 ��,0
3219,the impact of global clustering on spatial database systems,"thomas brinkhoff , hans-peter kriegel",vldb,1994,clustering in a distributed data structure,"tatarv urs , zhavong d.lass",vmdl.col,1994 Â,0
3220,a query language for a web-site management system,"dan suciu , daniela florescu , alon y. levy , mary f. fernandez",sigmod record,1997,a query language for a web-site management system,"dan suciu , daniela florescu , alon y. levy , mary f. fernandez",sigmod record,1997 ޯޫނޅޡޡ,0
3221,information management for genome level bioinformatics,"norman w. paton , carole a. goble",vldb,2001,database partitioning as a dynamic database engine for high-speed data,michael r,vldb,2002 ��,0
3222,describing semistructured data,luca cardelli,sigmod record,2001,reporting and analysis of structured data,zhanping li,semistructured data,2002,0
3223,adaptive algorithms for set containment joins,"hector garcia-molina , sergey melnik",acm trans . database syst .,2003,structured tables for data,"hector garcia-molina , sergey melnik",artymaia .col title,2000 ��,0
3224,data placement in shared-nothing parallel database systems,"manish mehta , david j. dewitt",vldb j.,1997,data placement in shared-nothing parallel database,"manish mehta , David J. dewitt",vldb j.,1997 �COMMERCIAL_LIBRARY_STORAGE,0
3225,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1997,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sgi-sys,1997 �,0
3226,managing intervals efficiently in object-relational databases,"thomas seidl , marco pötke , hans-peter kriegel",vldb,2000,management in relational data,"thomas seidl , marco pötke , hans-peter kriegel",vldb,2000 onymofexchange-based system for querying multidisciplinary databases,0
3227,similarity search for adaptive ellipsoid queries using spatial transformation,"yasushi sakurai , shunsuke uemura , masatoshi yoshikawa , ryoji kataoka",vldb,2001,similarity search for adaptive search for unique indexes,"yasushi sakurai , shunsuke uemura , masatoshi yoshikawa , ryoji kataoka",2007 �,2002 � num sites VIEW journals col authors,0
3228,efficient view maintenance at data warehouses,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997,logistic regression methods for,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997 LIBRARY,0
3229,estimating the selectivity of spatial queries using the ` correlation ' fractal dimension,"christos faloutsos , alberto belussi",vldb,1995,estimating time series using the,"alberto belussi , benjamin pfels",vldb,1995 �� colloquia,0
3230,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,caching strategies for data-intensive web sites,"kevin ianke haggard , joanne j. scann",vldb,2009 ��,0
3231,estimating the selectivity of spatial queries using the ` correlation ' fractal dimension,"christos faloutsos , alberto belussi",vldb,1995,estimation of spatial queries using the ` fractal dimension,"christos faloutsos , alberto belussi",vldb,2015 ��,0
3232,similarity search for adaptive ellipsoid queries using spatial transformation,"yasushi sakurai , shunsuke uemura , masatoshi yoshikawa , ryoji kataoka",vldb,2001,"application programming language, database management systems","yochitake , danshi koohama , kenya kuching",vldb,2001 ��,0
3233,the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1996,the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , st",vldb,1996 ��,0
3234,extracting entity profiles from semistructured information spaces,"robert a. nado , scott b. huffman",sigmod record,1997,extracting information from semistructured database and model systems,"robert a. nado , scott b. huffman",sigmod record,1997 ޻,0
3235,on supporting containment queries in relational database management systems,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",sigmod conference,2001,on supporting containment queries in relational database management systems,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",sigmod conference,2000 ��,0
3236,workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,1998,multi-level management of databases,"liszlo chiche, michael c",sigmod record,1998 ��,0
3237,aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,modal statistics,paul chiapp-dobias colen h. zellner,semireac2,2009 �,0
3238,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999 ��,0
3239,"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996,"integrating temporal, relational, and transactional databases","staev indan , l",sigmod record,1996 𝛷𝛥𝑐𝛀𝒑,0
3240,document management as a database problem,rudolf bayer,vldb,1995,document management as a database problem,rudolf bayer,vldb,1995,0
3241,enabling dynamic content caching for database-driven web sites,"qiong luo , divyakant agrawal , wen-syan li , wang-pin hsiung , k. selçuk candan",sigmod conference,2001,using dynamic database author information,"bhansao zhao , jiwei-wu iwi",zhao huan,2008 ��,0
3242,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , daniela florescu",vldb,ili,0
3243,managing web data,dan suciu,sigmod conference,1999,managing web data,dan suciu,sigmod conference,1999 ��,0
3244,enabling dynamic content caching for database-driven web sites,"qiong luo , divyakant agrawal , wen-syan li , wang-pin hsiung , k. selçuk candan",sigmod conference,2001,a database server,"piyush kehamed , british k. k. shadhan , m. k. vaital",gazeta,2002-07-25,0
3245,d ( k ) - index : an adaptive structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod conference,2003,,katyana kebab andiran kawada,semitra,2002 ��,0
3246,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"xiaoyang sean wang , changzhou wang",vldb j.,2001,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"xiaoyang sean wang , changzhou wang",vldb j.,2001    -------------- this post was published in . arXiv preprint server -------------- Editor: kang-hsin Chen et al.,0
3247,document management as a database problem,rudolf bayer,vldb,1995,document management as a database problem,rudolf bayer,vldb,1995,0
3248,supervised wrapper generation with lixto,"sergio flesca , robert baumgartner , georg gottlob",vldb,2001,supervised wrapper generation with lixto,"sergio flesca , robert baumgartner , georg gottlob",vldb,2001 vironmentAL  livability constraints on the ixm ecosystem as a whole,0
3249,"design , implementation , and performance of the lham log-structured history data access method","gerhard weikum , peter muth , patrick e. o'neil , achim pick",vldb,1998,"design , implementation , and performance of the lham log-structured history data access method","gerhard weikum , peter muth , patrick e. o'neil , achim pick",vldb,1998 ��,0
3250,"design , implementation , and performance of the lham log-structured history data access method","gerhard weikum , peter muth , patrick e. o'neil , achim pick",vldb,1998,"design , implementation , and performance of the lham log-structured history data access method","gerhard weikum , peter",vldb,1998 ��,0
3251,querying xml views of relational data,"jerry kiernan , jayavel shanmugasundaram , catalina fan , eugene j. shekita , john funderburk",vldb,2001,querying xml views of relational data,"jerry kiernan , jayavel shanmugasundaram , catalina fan , eugene j. shekita , john funderburk",vldb,2002 ��,0
3252,a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database syst .,2000,a cost model for query processing in high dimensional data spaces,yunji okinobu,acm trans . database syst .,1994,0
3253,data placement in shared-nothing parallel database systems,"manish mehta , david j. dewitt",vldb j.,1997,data placement in shared-work-,"indiram shaipu , thombert i. dewal , and kajay w. lafson",vldb j.,1996 ��,0
3254,book review column,karl aberer,sigmod record,2002,book review column,"author , o. d.",sigmod record,2002 ��,0
3255,a generic approach to bulk loading multidimensional index structures,"bernhard seeger , peter widmayer , jochen van den bercken",vldb,1997,a generic approach to bulk loading multidimensional index structures,"zhongchim , nagpal",vldb,1995 METHODS and PLANS ------------- ------- sample-size values included in the literature,0
3256,semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",sigmod conference,1995,semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",sigmod conference,1994 �月 也本来各単会,0
3257,editor 's notes,michael j. franklin,sigmod record,1997,editor's notes,"stu b. stuart , st",sigmod record,1997 ��,0
3258,converting relational to object-oriented databases,joseph fong,sigmod record,1997,semigroup database,joseph fong,sigmod record,1997 ��,0
3259,interaction of query evaluation and buffer management for information retrieval,"björn þór jónsson , divesh srivastava , michael j. franklin",sigmod conference,1998,log,björn hilkenfeld,sigmod conference,1998 ��,0
3260,structures for manipulating proposed updates in object-oriented databases,"richard hull , mohammed rupawalla , michael doherty",sigmod conference,1996,the text of data,yanke li,symposium on data analysis using multiview databases,1997 ��,0
3261,indexing medium-dimensionality data in oracle,"jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada",sigmod conference,1999,indexing medium-dimensionality data in oracle,"jayant sharma , kothuri venkata ravi kanth , juniper",sigmod conference,1999 ��,0
3262,mind your vocabulary : query mapping across heterogeneous information sources,"kevin chen-chuan chang , hector garcia-molina",sigmod conference,1999,r/data,samirajan kejriwal kelton,year,2013 ��,0
3263,multimediaminer : a system prototype for multimedia data mining,"jenny chiang , ze-nian li , osmar r. zaïane , sonny h. chee , jiawei han",sigmod conference,1998,multivieworld,"jerry avence , brian d. r. r., ian xing , qing-ling , heng r , bran dia",multivieworld,2000 ��,0
3264,data placement in shared-nothing parallel database systems,"manish mehta , david j. dewitt",vldb j.,1997,object-oriented programming,lindsey l. k. van der Kolk,vldb j.,1996 ��,0
3265,analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003,analysis of existing databases at the logical level: the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003 ��,0
3266,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1997,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1997 �,0
3267,multi-step processing of spatial joins,"ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",sigmod conference,1994,multiprocessing systems,"d. elena hovseva , hakeke altembu , seobie ch",s-gramcol,1995,0
3268,information management for genome level bioinformatics,"norman w. paton , carole a. goble",vldb,2001,information management for genome level bio,"norman w. paton , carole a. goble",vldb,2001 ��2,0
3269,integrating reliable memory in databases,"peter m. chen , wee teck ng",vldb,1997,application of efficient relational databases,"peter m. chen , wee teck ng",vldb,1996 �mdhar sainjad  col title,0
3270,text databases : a survey of text models and systems,arjan loeffen,sigmod record,1994,semantic search engine,arjan loeffen,sigmod data,1994 ��,0
3271,converting relational to object-oriented databases,joseph fong,sigmod record,1997,relational-formatted databases,"joseph fong , john gergold",sigmod record,"1997         sempervading , tibetan ,",0
3272,advanced xml data processing - guest editor 's introduction,karl aberer,sigmod record,2001,advanced file/database management software,,", sigmod","2001 �� , ross RONENS",0
3273,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,secure transaction processing in firm real-time database systems,"miklos stanchio , benjamin R. Pfeffer",sigmod conference,1997 ��,0
3274,cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996,cost-based efficient database system,", s. sudarshan , bishankar w. kong",conference,1996 ��,0
3275,qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",sigmod conference,2002,semisql,"ixidonggang , huai-junjun , th",sigmod conference,2002 ÃÂÃÂ,0
3276,selectivity estimation in spatial databases,"viswanath poosala , sridhar ramaswamy , swarup acharya",sigmod conference,1999,decision support for query abstraction,kumar p. j. s. s,bibliographic database,1999 ��,0
3277,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,secure transactions,"binto george , jayant r.",sigmod conference,��,0
3278,database management systems and the internet,susan malaika,vldb,1996,databases management systems and the internet,susan malaika,vldb,1996 ��,0
3279,the design and performance evaluation of alternative xml storage strategies,"david j. dewitt , jianjun chen , chun zhang , feng tian",sigmod record,2002,the management of multilingual databases,"j. dewitt , jianjun chen , chun zhang",sigmod record,2002 ��,0
3280,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,1994,formal query languages for secure relational databases,"george r. h. j. chow ,",acm trans . database syst in database management,1994,0
3281,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999 ��,0
3282,index concurrency control in firm real-time database systems,"brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",vldb,1995,multi-dimensional serialization and data structures,jindras,vldb,1995 ��,0
3283,issues and evaluations of caching solutions for web application acceleration,"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",vldb,2002,issues and evaluations of caching solutions for web application acceleration,ol,vldb,2002 �,0
3284,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,2002 ��,0
3285,cost-driven vertical class partitioning for methods in object oriented databases,"qing li , chi-wai fung , kamalakar karlapalem",vldb j.,2003,the relational database-management world,tao-ping c.,viaducts,2000,0
3286,extracting entity profiles from semistructured information spaces,"robert a. nado , scott b. huffman",sigmod record,1997,extracting entity profiles from semistructured information spaces,"robert a. nado , scott b. huffman",sigmod record,1997,0
3287,aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"henrique paques , wei tang , calton pu , wei han , ling liu , david buttler",sigmod conference,2000,database management frameworks on the relational database,olivier de Sousa,"tiu-fenixi , roberto e. rome",2002,0
3288,star-cubing : computing iceberg cubes by top-down and bottom-up integration,"jiawei han , xiaolei li , benjamin w. wah , dong xin",vldb,2003,star-cubing : computing iceberg cubes by top-down and bottom-up integration,"jiawei han , xiaolei li , benjamin w. wah , dong xin",viaduct,2003 ��,0
3289,analyzing energy behavior of spatial access methods for memory-resident data,"anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan , ning an , mary jane irwin , mahmut t. kandemir",vldb,2001,modeling cost-effect curves for the energy budget,"australia samadiyakumar , vipanathan s. prakash , lokkumar k. krisharatnamanyu",vldb,1998,0
3290,obtaining complete answers from incomplete databases,alon y. levy,vldb,1996,an online database of abstract sources,valariv s.,vldb,1996 ��,0
3291,optimizing queries across diverse data sources,"edward l. wimmers , donald kossmann , jun yang , laura m. haas",vldb,1997,optimizing queries across diverse data sources,rwanda v. b. de Koolha & jimmy leong-wei,vldb,1991 ��,0
3292,optimizing queries across diverse data sources,"edward l. wimmers , donald kossmann , jun yang , laura m. haas",vldb,1997,query solving from multiple sources,"edward l. wimmers , donald kossmann , jun yang , laura m. haas",vldb,1995 ��,0
3293,converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,sigmod record,1997 �� �� ��,0
3294,a flexible and recoverable client/server database event notification system,"chun xu , eric n. hanson , roxana dastur , i.-cheng chen , vijay ramaswamy , wendy tan , kurt engel",vldb j.,1998,a flexible and recoverable client/server database event notification system,"chun xu , eric n. hanson , roxana dastur , i",vldb j 2018 ��,2003 ��,0
3295,cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996,cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996 �� ��,0
3296,approximate join processing over data streams,"johannes gehrke , abhinandan das , mirek riedewald",sigmod conference,2003,approximate join processing over data streams,"johannes gehrke , abhinandan das , mirek riedewald",sigmod conference,2003,0
3297,advanced xml data processing - guest editor 's introduction,karl aberer,sigmod record,2001,author input,karl aberer,sigmod record,2001 �,0
3298,query by diagram : a graphical environment for querying databases,"giuseppe santucci , tiziana catarci",sigmod conference,1994,query by diagram : a graphical environment for querying databases,"giuseppe santucci , tiziana catarci",sigmod conference,1994 ��,0
3299,database management systems and the internet,susan malaika,vldb,1996,database management systems and the internet,nagilalak,vldb,1996,0
3300,xpath processing in a nutshell,"georg gottlob , christoph koch , reinhard pichler",sigmod record,2003,sqlite3 databases,"georg gottlob , christoph koch , reinhard pichler",sigmod record,2003 �,0
3301,temporal database system implementations,michael h. böhlen,sigmod record,1995,an open source data storage system,michael h. böhlen,sigmod record,1995   numeral.sys,0
3302,extracting entity profiles from semistructured information spaces,"robert a. nado , scott b. huffman",sigmod record,1997,deep linker,"robert a. nado , scott b. huffman",sigmod record,1997 ÃÂÃÂ,0
3303,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999 ��,0
3304,on supporting containment queries in relational database management systems,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",sigmod conference,2001,on supporting containment queries in relational database management systems,"j. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",sigmod conference,2001 ��,0
3305,ontologies : a silver bullet for knowledge management and electronic commerce - book review,antonio badia,sigmod record,2002,datacenter technologies for business decision making,lemon abrud,sig,2002 �� authors,0
3306,wavecluster : a multi-resolution clustering approach for very large spatial databases,"surojit chatterjee , gholamhosein sheikholeslami , aidong zhang",vldb,1998,wavecluster : a multi-resolution clustering approach for very large spatial databases,"gudasakrishnan , kalikain , samanabhachalamukhar",vldb,1998 Â ��,0
3307,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,hierarchical data structures for classification using generics (POSEX),s. van der Höchel,year,1996 ��,0
3308,partial results for online query processing,"joseph m. hellerstein , vijayshankar raman",sigmod conference,2002,partial results for online query processing,"joseph m. hellerstein , vijayshankar raman",sigmod conference,2002 SELECT title FROM syscon,0
3309,selectivity estimation in spatial databases,"viswanath poosala , sridhar ramaswamy , swarup acharya",sigmod conference,1999,spatial databases,"sociologist sarkar kej and gaurav jaitpal , data scientist samhil gopal , edwad kumar","conference on citation management, citation databases",1999 �col title,0
3310,anatomy of a real e-commerce system,anant jhingran,sigmod conference,2000,anatomy of a real e-commerce system,anant jhingran,sigmod conference,2000,0
3311,discover : keyword search in relational databases,"vagelis hristidis , yannis papakonstantinou",vldb,2002,relational databases,", yumi , et al",2012,2003,0
3312,distributed transactions in practice,"lyman do , pamela drew , prabhu ram",sigmod record,1999,distributed transactions in practice,"lyman do , pamela draw , prabhu ram",sigmod record,"1999 ihuutobi, a. k. segal",0
3313,on supporting containment queries in relational database management systems,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",sigmod conference,2001,database management in relational databases,"jack terse , juan c. clason , michael n. diawert",sig,1995 ��,0
3314,efficient retrieval of similar shapes,"davood rafiei , alberto o. mendelzon",vldb j.,2002,retrieval of pictures from a database of objects,"davood rafiei , alberto o. mendelzon",vldb j .,2002 ��,0
3315,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , daniela florescu",vldb,2002 � mai ross,0
3316,unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,unisql 's object database management system,india sh,secmod,1996 ��,0
3317,editor 's notes,michael j. franklin,sigmod record,2000,journal,michael j. franklin,sigmod record,2000 ��,0
3318,aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"henrique paques , wei tang , calton pu , wei han , ling liu , david buttler",sigmod conference,2000,aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"henrique paques , wei tang , calton pu , wei han , ling liu , david buttler",sigmod conference,2000 �� �� symposium on query routing algorithms for large datasets,0
3319,temporal database system implementations,michael h. böhlen,sigmod record,1995,"semantec , a database system for storing and analyzing log, logarith",michael h. böhlen,sigmod data,1995,0
3320,a query language for a web-site management system,"dan suciu , daniela florescu , alon y. levy , mary f. fernandez",sigmod record,1997,"semantics for high-performance, high-value database systems","dan suciu , daniela florescu , alon y. levy , mary f. fernandez",sigmod record,1996 �MEDIUM,0
3321,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,configuration in object-oriented databases,,vldb j.,1994 ��,0
3322,dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,dynamic sample selection for approximate query processing,"sevang hirasundaran , sevaj",sigmod conference,2003 ��,0
3323,issues and evaluations of caching solutions for web application acceleration,"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",vldb,2002,journal articles,"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",vldb,2002 ��,0
3324,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm trans . database syst .,2000,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm trans . database syst .,2000 ��,0
