,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
774,cumulative updates,"beat wüthrich , suryanarayana m. sripada",vldb,1994,a database of,"samaram chaudhuri , johannes stegner , s. dixit",acm sigmod record,1998 ޸,1
775,distributing a search tree among a growing number of processors,"brigitte kröll , peter widmayer",sigmod conference,1994,parallel query with a query generator,zhaoxiao zhu,sigmod conference,1996 �,1
776,the mlpq/gis constraint database system,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",sigmod conference,2000,an online web-driven database system,"lei kannan , luwen gao , kun-chung wang",sigmod conference,1996,1
777,mining deviants in a time series database,"s. muthukrishnan , h. v. jagadish , nick koudas",vldb,1999,semantic processing with the data-first view,"d. c. o. dal , v. h. khandel , d",vldb,1995 �,1
778,modeling skewed distribution using multifractals and the ` 80-20 ' law,"abraham silberschatz , christos faloutsos , yossi matias",vldb,1996,adaptive random access rule maintenance,"rachael leffler , lorraine caro , thomas h. n. van der hagen",sigmod,2002 ��,1
779,parallel evaluation of multi-join queries,"jan flokstra , annita n. wilschut , peter m. g. apers",sigmod conference,1995,object retrieval for e-commerce,"krishnam bhagwani , kranswati s. mohan",acm sigmod conference,1995 ��,1
780,efficient filtering of xml documents with xpath expressions,"rajeev rastogi , pascal felber , chee yong chan , minos n. garofalakis",vldb j.,2002,,"robert e. schumacher , kevin flahr , leon deutsch",sigmod conference,2003 ��,1
781,analysis of locking behavior in three real database systems,"alan jay smith , vigyan singhal",vldb j.,1997,real and semantic databases,"david o'hammady , matthew legg , thomas zwirz , gernote schmid",sigmod conference,1997 ��,1
782,analysis of locking behavior in three real database systems,"alan jay smith , vigyan singhal",vldb j.,1997,parallelized multi-generation in the text,"robert m. f. shal , nick r. c. albino , christian j. d. f. peter",sigmod record,1999,1
783,supporting procedural constructs in sql compilers,nelson mendonça mattos,vldb,1996,efficient object-oriented database programming by using a structured object model,s. zeevkin,"vldb , sunita bhattacharyya",2000,1
784,act-net - the active database management system manifesto : a rulebase of adbms features,?,sigmod record,1996,the active database management system manifesto : a rulebase of adbms features,"luke schuster , michael schuld , james wilson , klaus wolff",sigmod conference,1996 ��,1
785,"high-performance and scalability through application tier,in-memory data management",?,vldb,2000,the kotlin database technology,"shu-wu li , wang-wei shan",acm sigmod record,1996 ް,1
786,leo - db2 's learning optimizer,"volker markl , mokhtar kandil , guy m. lohman , michael stillger",vldb,2001,plexicon : a query language for database data center,jinping hong,vldb acm sigmod record,2003 ޵1,1
787,feedbackbypass : a new approach to interactive similarity query processing,"paolo ciaccia , florian waas , ilaria bartolini",vldb,2001,efficient data warehousing,"jim h. g. kramer , leree c. berg , eric y. vazquez , anastole barrios",acm sigmod record,2001 ��,1
788,data page layouts for relational databases on deep memory hierarchies,"david j. dewitt , mark d. hill , anastassia ailamaki",vldb j.,2002,data on a multi-dimensional system in a hierarchical data system,"mike flohrmann , michael mittel , daniel bussmann , erwin robs , frank j. hickey",international conference on management of data,1996 ��,1
789,making b + - trees cache conscious in main memory,"kenneth a. ross , jun rao",sigmod conference,2000,a new language to help search engines,"kunhwei w. lutz , leah-young tzu , favey d. t. pang",sigmod conference,2000 ��,1
790,covering indexes for branching path queries,"raghav kaushik , henry f. korth , jeffrey f. naughton , philip bohannon",sigmod conference,2002,parallel access for web management systems,chuongjun e. yoon,sigmod conference,1996 ��,1
791,dtl 's dataspot : database exploration as easy as browsing the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998,query language exploration : an alternative to relational query systems,"kyuong chien , sugu jia , zhong gueng",sigmod conference,1994 ��,1
792,flexible and scalable digital library search,"peter m. g. apers , milan petkovic , roelof van zwol , menzo windhouwer , henk ernst blok , martin l. kersten , willem jonker",vldb,2001,a universal database based on dynamic algebra,nieh puk,sigmod conference,1998 ހ,1
793,fast subsequence matching in time-series databases,"m. ranganathan , christos faloutsos , yannis manolopoulos",sigmod conference,1994,a rich data resource database,"robert deutsch , anand vakram",sigmod conference,2000 ÃÂÃÂ,1
794,broadcast disks : data management for asymmetric communications environments,"michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso",sigmod conference,1995,a distributed index,"michael j. franklin , stanley b. zdonik , swarup acharya",sigmod conference,1995 ��,1
795,thesus : organizing web document collections based on link semantics,"benjamin nguyen , iraklis varlamis , maria halkidi , michalis vazirgiannis",vldb j.,2003,object-oriented web management : what the hell is it,"jean chiao , c. j. jang",sigmod record,1999,1
796,dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",vldb,1995,multidimensional information retrieval,philip m. chen,vldb,"1995 񾵇 xxx xi , 텔 포어",1
797,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,index-level concurrency in concurrent database systems,"john p. gehrman , michael b. lennard , frank j. luwartsopp",vldb j.,,1
798,on the computation of relational view complements,"gottfried vossen , jens lechtenbörger",acm trans . database syst .,2003,pyrinium : a multi-level model for scalable databases,"dan dumgartner , michael m. c",acm sigmod record,2001 �,1
799,research issues in federated database systems : report of efdbs '97 workshop,"fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad",sigmod record,1997,an integrated database system for data warehousing,"david g. berg , frank c. shu",sigmod conference,1994 �,1
800,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,query optimization : an international perspective,"christian c. geyer , dennis s. h. pardine",sigmod conference,1998 ibal j. g. j. m. shannon,1
801,estimation of query-result distribution and its application in parallel-join load balancing,"viswanath poosala , yannis e. ioannidis",vldb,1996,optimization of the n-dimensional linear query language,"lakshman p. yamraghavan , shuwei zhi , yim heng",large data bases,2000,1
802,agora : living with xml and relational,"daniela florescu , donald kossmann , dan olteanu , ioana manolescu , florian xhumari",vldb,2000,agora : living with xml and relational,"daniela florescu , donald kossmann , dan olteanu , ioana manolescu , florian xhumari",vldb,2002,1
803,the ores temporal database management system,"babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",sigmod conference,1994,the ores temporal database management system,"bernd christoph g. schmitz , martin van den sich , hans-benkehmet hässd , philip j. kehmann",vldb j.,1998,1
804,"sql : 1999 , formerly known as sql 3","jim melton , andrew eisenberg",sigmod record,1999,a relational database environment for data integration,"huang shou , shanning kai , sushil chan , huang chu-ying",the journal -- the international journal on management of data,1999 �� v,1
805,scientific olap for the biotech domain,nam huyn,vldb,2001,an advanced model of information processing,vldb g. zabler,sigmod conference,2001 ��,1
806,"the network as a global database : challenges of interoperability , proactivity , interactiveness , legacy","arne koschel , ralf kramer , ralf nikolai , peter c. lockemann , mechtild wallrath , ulrike kölsch , hans-dirk walter",vldb,1997,the network as a data network,"arne koschel , ralf kramer , ralf nikolai , peter c. lockemann , mechtild wallrath , ulrike krawiec",vldb,1997,1
807,"a robust , optimization-based approach for approximate answering of aggregate queries","vivek r. narasayya , gautam das , surajit chaudhuri",sigmod conference,2001,minimizing cache locality & temporal estimation of query query queries using structured query translation,"gautam das , surajit chaudhuri",sigmod conference,2001 ��2,1
808,a framework for providing consistent and recoverable agent-based access to heterogeneous in mobile databases,"bharat k. bhargava , evaggelia pitoura",sigmod record,1995,data warehousing,"abhimav d. anand , robert schleider , kashivel h. bhan",sigmod record,1995 ��,1
809,the dangers of replication and a solution,"dennis shasha , jim gray , patrick e. o'neil , pat helland",sigmod conference,1996,replication and efficient clustering,"christoph christ , christian chasmann",sigmod conference,1994 � �,1
810,constraint databases : a tutorial introduction,jan van den bussche,sigmod record,2000,fast,"zhong chu , phelan mohman",sigmod journal -- the international journal on very large data bases,2001 ��,1
811,"do n't be lazy , be consistent : postgres-r , a new way to implement database replication","bettina kemme , gustavo alonso",vldb,2000,db2 database services for multi object relational databases - a journal of discovery,"joseph baudert , amir moustachari",acm sigmod record,1996,1
812,data bubbles : quality preserving performance boosting for hierarchical clustering,"jörg sander , hans-peter kriegel , peer kröger , markus m. breunig",sigmod conference,2001,efficient,"ian f. zhang , liu jing",lhbt cunz,2002 ��,1
813,design and implementation of a genetic-based algorithm for data mining,sunil choenni,vldb,2000,adaptive multidimensional search for real-world relevance . a. zhang v. choo,s. dankar,sigmod conference,1994 �,1
814,xcache : a semantic caching system for xml queries,"elke a. rundensteiner , song wang , li chen",sigmod conference,2002,multi-dimensional object-oriented and memory-intensive object management,,sigmod conference,2002 ��,1
815,sprint : a scalable parallel classifier for data mining,"john c. shafer , rakesh agrawal , manish mehta",vldb,1996,a robust and effective database interface for mobile operators of distributed computing systems,"krishna ramamesh , tiwari kargharajan jagadish , ludovic dasturia , rajeev b. chaudhuri",sigmod conference,1998 �� 1,1
816,"sql : 1999 , formerly known as sql 3","jim melton , andrew eisenberg",sigmod record,1999,data mining and visualization of subsectors,"thomas värmitt , christoph g. develis , andres zukhov",sigmod conference,2002,1
817,self-organizing data sharing communities with sagres,"igor tatarinov , wai tak theodora yeung , shiori betzler , jing su , jayant madhavan , rachel pottinger , alon y. levy , ewa jaslikowska , stefan saroiu , qiong chen , zachary g. ives",sigmod conference,2000,automatic retrieval of object index data,"brian tan , anu krishnamani",sigmod conference,2001,1
818,a generic approach to bulk loading multidimensional index structures,"bernhard seeger , peter widmayer , jochen van den bercken",vldb,1997,parallel access databases for large data bases,"james f. lohart , johan g. g. haas",acm sigmod record,1995 �1,1
819,design and implementation of a genetic-based algorithm for data mining,sunil choenni,vldb,2000,efficient and efficient relational database management using a high level transactional model,"mike stempinski , kei-jun yin-feng",sigmod conference,2000 ��,1
820,index concurrency control in firm real-time database systems,"brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",vldb,1995,an efficient database manager to manage large databases : a high-throughput approach,"christoph eik , g. thierry-chau , robert j. gilliam",sigmod conference,2003 �,1
821,algebraic change propagation for semijoin and outerjoin queries,"timothy griffin , bharat kumar",sigmod record,1998,object-oriented relational database management without locking,"j. mehta , xianxing m",sigmod conference,1995 �,1
822,the asilomar report on database research,"gerald held , hector garcia-molina , michael lesk , jim gray , philip a. bernstein , david maier , h. v. jagadish , michael stonebraker , stefano ceri , joseph m. hellerstein , david j. dewitt , jeffrey d. ullman , michael l. brodie , jeffrey f. naughton , michael j. franklin , hamid pirahesh",sigmod record,1998,the asilomar report on database research,"stefano ceri , janet j. tauver , praveen n. naughton , hugh kaw , erick p. r. j. eisenberg",sigmod conference,1994 idden,1
823,clustering validity checking methods : part ii,"michalis vazirgiannis , maria halkidi , yannis batistakis",sigmod record,2002,supporting efficient adaptive-based computing in spatial computation,"kushar chaitamaran , rahmat al-bajirsh , stefan h. kephold , david s. leckovic",acm sigmod conference,"2001 ރ , ≖� ރ ,",1
824,the whips prototype for data warehouse creation and maintenance,"hector garcia-molina , himanshu gupta , wilburt labio , yue zhuge , janet l. wiener , jennifer widom",sigmod conference,1997,object-oriented systems for flexible data,"jennifer widom , t. yee-ping shwan",sigmod conference,2002 ��,1
825,semantic video indexing : approach and issue,arun hampapur,sigmod record,1999,semantic video indexing oauth,robert k. dewitt,sigmod record,1999 ��,1
826,pbir - perception-based image retrieval,"lihyuarn l. chang , edward y. chang , tim cheng",sigmod conference,2001,pbir : performance evaluation on object recognition architectures,alexander kriegel,sigmod conference,2003 �,1
827,the algres testbed of chimera : an active object-oriented database system,"giuseppe psaila , stefano ceri , stefano paraboschi , piero fraternali",sigmod conference,1995,the international report on very large data bases,vedshok j. chavrouwala,sigmod conference,2003 ��,1
828,min-max compression methods for medical image databases,"john m. tyler , kosmas karadimitriou",sigmod record,1997,online journal for the journal of wave-transition databases,"e. xyong shou , wu zhang",very large data sets,1994 �1,1
829,advances in real-time database systems research,azer bestavros,sigmod record,1996,integrating structured data,"diana rockeland , mong hwan zhao",very large data bases,2002 �� 乱二,1
830,in-memory data management for consumer transactions the times-ten approach,times-ten team,sigmod conference,1999,efficient and efficient,"alexander geyer , karmel eugenner , wendy leif , shuwei teng",sigmod conference,1998 ��,1
831,editorial,"peter m. g. apers , stefano ceri , richard t. snodgrass",vldb j.,2002,a set of index principles for efficient indexing of structured information,jul,vldb j.,2003 ރ,1
832,the design and implementation of a sequence database system,"raghu ramakrishnan , miron livny , praveen seshadri",vldb,1996,the internet : access to information,"peter e. k. lehman , nick lehman , christos kohrman , christos hanopoulos",sigmod conference,1995 ��,1
833,cache fusion : extending shared-disk clusters with shared caches,"tirthankar lahiri , n. macnaughton , sashikanth chandrasekaran , wilson chan , vinay srihari",vldb,2001,information density and memory management,surajit rakshad,vldb,2003 ��,1
834,the idea web lab,"piero fraternali , stefano paraboschi , stefano ceri",sigmod conference,1998,using the model system to select objects for research,"rajeev d. natarajan , yannis christosopoulos , srivastava kruselyanagar",the semidiversity database ( sbb ),2002 ÃÂÃÂ,1
835,performance tradeoffs for client-server query processing,"donald kossmann , michael j. franklin , björn þór jónsson",sigmod conference,1996,database information system,"donald kossmann , johan hätt , hans-eisen loh , gaudrey zeller , s. a. mokhov , hans-kei jong",sigmod conference,1994 � ÃÂÃÂ,1
836,"using taxonomy , discriminants , and signatures for navigating in text databases","byron dom , rakesh agrawal , prabhakar raghavan , soumen chakrabarti",vldb,1997,a schema based search for database rules,"dhan v. sood , hector kurthy",acm sigmod record,2001 �,1
837,performing jobs without decompression in a compressed database system,"n. winterbottom , s. j. o'connell",sigmod record,2003,object-oriented object retrieval strategy for object-driven querying,wilhelm m,sigmod conference,1995 ICK,1
838,caprera : an activity framework for transaction processing on wide-area networks,"suresh kumar , eng-kee kwang , divyakant agrawal",vldb,1997,econ : a web of the digital world,"shishid jagadishaman , maksim aayak , anand giani , hakhil abhinthidya",international conference on management of data,1997 ��,1
839,managing web data,dan suciu,sigmod conference,1999,making data-driven queries easier to control,dan suciu,very large data bases,1997,1
840,spire : a progressive content-based spatial image retrieval engine,"chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith",sigmod conference,2000,search-prepared web crawls in a distributed query and retrieval system,"jian-hao yu , huong rong wu",sigmod conference,1996,1
841,indexing multimedia databases ( tutorial ),christos faloutsos,sigmod conference,1995,integrating multiple queries with data,jian-wen pang,sigmod conference,1995,1
842,knowledge discovery in data warehouses,themistoklis palpanas,sigmod record,2000,object databases: a dynamic data warehouse,"joseph d. l. ritsch , jean m. daswani",sigmod conference,1994 ��,1
843,min-max compression methods for medical image databases,"john m. tyler , kosmas karadimitriou",sigmod record,1997,processing and handling large images using scalable queries,"john milton , kosmas k. martin",sigmod conference,1998 ��,1
844,on saying enough already ! in sql,"donald kossmann , michael j. carey",sigmod conference,1997,when searching for common knowledge in databases,n. m. jake,sigmod conference,2001 �2,1
845,materialized view selection for multidimensional datasets,"jeffrey f. naughton , amit shukla , prasad deshpande",vldb,1998,semantic information retrieval on database systems : the case of the query-bounded multidimensional model,peter m. f. dummingham,sigmod conference,1997 ޼,1
846,a new method for similarity indexing of market basket data,"joel l. wolf , charu c. aggarwal , philip s. yu",sigmod conference,1999,a new method for similarity indexing of market basket data,"chen-chang fu , jin gao ,",sigmod conference,1999 ��,1
847,real-time database - similarity semantics and resource scheduling,"tei-wei kuo , aloysius k. mok",sigmod record,1996,querying the data with dynamic access - an application-as-a-service system,kevin r. shakkin,sigmod conference,1994 �1,1
848,tools and transformations - rigorous and otherwise - for practical database design,"david s. reiner , arnon rosenthal",acm trans . database syst .,1994,database technology : an overview of the data set,"vino cagliardo , martin s. ross",sigmod conference,1999,1
849,pc database systems - present and future,philip a. bernstein,vldb,1994,sqlite 2.0 in sql,"david o. eisenmann , michael yuh , christian rödmann , t. thellerman",sigmod conference,1995 ix,1
850,broadcast disks : data management for asymmetric communications environments,"michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso",sigmod conference,1995,the efficient query system for query optimization : an overview,"krishna krishna , kegman gauravarath , kevin r. shaw , daniela v. rousse",sigmod conference,1994 ÃÂÃÂ,1
851,dms : a parallel data mining server,felicity a. w. george,vldb,1998,data mining on the internet : the cost per gigabyte,vldb daniel d. kawant,acm sigmod record,2003 ��,1
852,implementation and analysis of a parallel collection query language,dan suciu,vldb,1996,parallel query language,dan suciu,sigmod record,1998 �ona,1
853,is web-site management a database problem ?,"daniela florescu , dan suciu , alon y. levy",vldb,1998,distributed in database system-relational database-system applications,"peter j. christensen , david johnson",sigmod conference,1994,1
854,enhanced abstract data types in object-relational databases,praveen seshadri,vldb j.,1998,object-relational databases : the next evolution,cedric ross,sigmod conference,2000 ��,1
855,going public : open-source databases and database research,philippe bonnet,sigmod conference,2002,dbx : the data in the data warehousing field,"raghuva j. ekundar , merta kavana",very large data bases,1999,1
856,dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances,"ada wai-chee fu , yin-ling cheung , yiu sang moon , polly mei-shuen chan",vldb j.,2000,multiple-dimensional and high dimensional views for efficient query based on top-level indexing,"zhou j. xian , shu-wen han , liu ross , han-ping hong",sigmod conference,2002,1
857,gigascope : a stream database for network applications,"theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",sigmod conference,2003,query optimization using realtime techniques,h. boulton,sigmod conference,2002 ��,1
858,change-centric management of versions in an xml warehouse,"laurent mignet , amélie marian , gregory cobena , serge abiteboul",vldb,2001,"a set of rules, rules and rules","amélie marian , amelyos , christos charnopoulos , danny lezos , christos danso , frank rauhman , christos maras",very large data bases,2000 ��,1
859,"sql : 1999 , formerly known as sql 3","jim melton , andrew eisenberg",sigmod record,1999,"sql : 1999 , formerly known as sql 3","k. mang , p. j. yajna",sigmod record,1999 ��,1
860,distance browsing in spatial databases,"hanan samet , gísli r. hjaltason",acm trans . database syst .,1999,performance relations and semantic optimization problems on database queries,"daniel y. zhang , nathan urnath",acm trans . database syst .,2001 ބ ބޘ,1
861,querying network directories,"dimitra vista , h. v. jagadish , divesh srivastava , tova milo , laks v. s. lakshmanan",sigmod conference,1999,a powerful and secure high-performance multidimensional database query language,michael k,sigmod conference,1997,1
862,parallelising oodbms traversals : a performance evaluation,"jeffrey f. naughton , john c. shafer , david j. dewitt , shivakumar venkataraman",vldb j.,1996,tectonics of a very large database,"philip l. roussos , s. j. rods , anil a. mohi",sigmod record,1994 ��1,1
863,change-centric management of versions in an xml warehouse,"laurent mignet , amélie marian , gregory cobena , serge abiteboul",vldb,2001,the query system for the rich multi-dimensional record,"sipriya bhakrishnan , chantal eryashemia , arno gavtakis",acm sigmod record,2002 ��,1
864,implementation and analysis of a parallel collection query language,dan suciu,vldb,1996,database system analysis using a user friendly query architecture,dan suciu,avant-gardner,2001 ��,1
865,hyper-programming in java,"graham n. c. kirby , ronald morrison , evangelos zirintsis",vldb,1999,parallel evaluation of the hypertyping and streaming hypertext data record,jean ph. y. li,sigmod conference,2001 ��,1
866,constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda , yasuhiko morimoto , takeshi tokuyama , shinichi morishita",vldb,1996,automatic indexing of index data,"jim-young-chun chu , kwai-wan hua , ogwang jang",acm sigmod record,2001,1
867,storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu",sigmod conference,1999,structured and flexible database architecture for web application development,marcel h. ciudad,sigmod conference,2001 �20,1
868,order-of-magnitude advantage of tpc-c though massive parallelism,charles levine,sigmod conference,1995,the 'semming zoo' : a comprehensive resource on object-oriented data types,michael z,sigmod conference,1995 ��,1
869,mineset ( tm ) : a system for high-end data mining and visualization,?,vldb,1996,the pompeql : a generic and efficient query model,nic,vldb,2001 ��,1
870,data management for earth system science,"james frew , jeff dozier",sigmod record,1997,a unified model,peter mckin,acm sigmod conference,2000,1
871,on the academic interview circuit : an end-to-end discussion,ugur çetintemel,sigmod record,2001,the database technology world : the new standard for semantic information,"yannis leitner , zhong-wei li , bert k. h. g. ebers , b. hanner",acm trans . database syst .,1999,1
872,recovering information from summary data,"nikolaos sidiropoulos , christos faloutsos , h. v. jagadish",vldb,1997,reagent and the web : the new web of semantic information,"robert lund , christos faloutsos",sigmod conference,1999,1
873,query caching and optimization in distributed mediator systems,"sibel adali , yannis papakonstantinou , k. selçuk candan , v. s. subrahmanian",sigmod conference,1996,efficient query optimization for text-based query : a case study,"hans-keil löfman , kryssi loprecht",very large data,1994,1
874,the design and implementation of a sequence database system,"raghu ramakrishnan , miron livny , praveen seshadri",vldb,1996,a search for scalable databases using a search engine,"krishna kela , m. d. jafarramaraman , james t. brown , dan korn",sigmod conference,1994 ޸ ₨ a reference database system ( jdb,1
875,fast evaluation techniques for complex similarity queries,"michael mlivoncic , roger weber , klemens böhm , hans-jörg schek",vldb,2001,dynamic estimation using multidimensional linear information,"michael böhm , roger weber , klemens böhm",vldb sigmod conference international conference on management of data,2001 ��,1
876,on random sampling over joins,"vivek r. narasayya , surajit chaudhuri , rajeev motwani",sigmod conference,1999,on random sampling over joins,"vivek r. narasayya , surajit chaudhuri , rajeev motwani",sigmod conference,,1
877,graphical interaction with heterogeneous databases,"tiziana catarci , john cardiff , giuseppe santucci",vldb j.,1997,the search for optimal multi-dimensional indexing strategies,acm sig .,acm sigmod record,1995 �� very large data bases,1
878,report on first international workshop on real-time database systems,"sang hyuk son , kwei-jay lin , azer bestavros",sigmod record,1996,the new database management system,jiawei keng,sigmod conference,2001 icking through,1
879,data management for earth system science,"james frew , jeff dozier",sigmod record,1997,data management for web-based data mining,"julien-wen a. xu , a. cwang , keng-ming jiang",sigmod conference,1998,1
880,using probabilistic information in data integration,"alon y. levy , daniela florescu , daphne koller",vldb,1997,the web crawler,john leach,very large data bases,1985 ޸,1
881,bridging heterogeneity : research and practice of database middleware technology,"günter sauter , fernando de ferreira rezende",vldb,1998,pico & mongoDB : a multi-dimensional language for data mining,"s. christia , erics günther",sigmod conference,1991,1
882,parallel evaluation of multi-join queries,"jan flokstra , annita n. wilschut , peter m. g. apers",sigmod conference,1995,object querying at databases : a search for a universal abstraction,e. j. cramer,the vldb journal -- the international journal on large data bases,1995 ÃÂÃÂ,1
883,enhanced nearest neighbour search on the r-tree,"ada wai-chee fu , king lum cheung",sigmod record,1998,,"amir el-gabbari , jonathan lemach , houju lu , peter b. gerson",international conference on management of data,2000 ��,1
884,"physical data independence , constraints , and optimization with universal plans","lucian popa , alin deutsch , val tannen",vldb,1999,structured data,"simone demascone , stefan d. fl",acm sigmod record,2002 ��,1
885,a new join algorithm,"arnold charles meltzer , dong keun shin",sigmod record,1994,the search-and-searches model for image extraction,alex,sigmod conference,1998,1
886,fast algorithms for maintaining replica consistency in lazy master replicated databases,"eric simon , esther pacitti , pascale minet",vldb,1999,sqlite3.2 : a toolkit,"chrishram madawal , nadiya sankaran , sudarshan roger , j. phillip rodman",sigmod conference,1998 ��,1
887,integrating heterogenous overlapping databases through object-oriented transformations,"tore risch , vanja josifovski",vldb,1999,a rich semantic database for object,"germana groschek , brian s. bertel , w. klitsch , c-d yannis",sigmod conference,1998 ��,1
888,the national medical knowledge bank,warren sterling,vldb,1998,a large database and querying of unstructured data,"raghav ramanathan , yeshav joshi",acm sigmod record,1998,1
889,agent-oriented software engineering report on the 4th aose workshop ( aose 2003 ),paolo giorgini,sigmod record,2003,database systems and their applications to information systems,"jianwei hui , bao-peng",sigmod conference,2003 �,1
890,intelligent access to heterogeneous information sources : report on the 4th workshop on knowledge representation meets databases,"manfred a. jeusfeld , franz baader , werner nutt",sigmod record,1997,the role of semantic analysis to mark data sources,"nong rong , kushankar kepichhar , bernhard g. berkoff , philip kramakrishnan",sigmod conference,1996 �IV,1
891,tools and transformations - rigorous and otherwise - for practical database design,"david s. reiner , arnon rosenthal",acm trans . database syst .,1994,fast concurrency for distributed retrieval systems,"jiangwei qiaxiao , shao guo",vldb,1995,1
892,dynamic information visualization,yannis e. ioannidis,sigmod record,1996,object-oriented data processing,"arhudu sehgal , rakshir christian",sigmod record,2001,1
893,dimensionality reduction for similarity searching in dynamic databases,"ambuj k. singh , kothuri venkata ravi kanth , divyakant agrawal",sigmod conference,1998,scaling down the query performance with high dimensional information,"vijay pan , jharlan chaudhuri",acm sigmod conference,1997 ��,1
894,adaptive multi-stage distance join processing,"sukho lee , bongki moon , hyoseop shin",sigmod conference,2000,database system access in the online education system,"simon s. e. stapleton , yu",vldb,2000 ��,1
895,the mlpq/gis constraint database system,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",sigmod conference,2000,query optimizer for the gis database system,"wangqiang qing , jing-hanchang zhong , shanghua xing",sigmod conference,1996,1
896,integrating dynamically-fetched external information into a dbms for semistructured data,"jennifer widom , jason mchugh",sigmod record,1997,parallelized query processing with extensible querysets,jean h. stu,international conference on management of data,2001,1
897,optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism,"waqar hasan , rajeev motwani",vldb,1994,compression and performance optimization for multicast index matching,"amir m. tishman , shan yehi",acm sigmod record,2003,1
898,continuous queries over data streams,"jennifer widom , shivnath babu",sigmod record,2001,distributed and concurrent access,"david klum , karin chiba , mike pugley",sigmod conference,2002 ��,1
899,v-trees - a storage method for long vector data,"maurício r. mediano , marcelo dreux , marco a. casanova",vldb,1994,the history of querying for objects : a database of very large data bases,"fernando estro , raghuar hau , nick wilt",,1998,1
900,scientist 's called upon to take actions,xiaolei qian,sigmod record,1996,making and enforcing real-time markups,"xiaolei qian , wang jiang",sigmod record,1999 俩波 title,1
901,data integration in the large : the challenge of reuse,"leonard j. seligman , arnon rosenthal",vldb,1994,the problem of combining data warehousing and web management,"y. s. kram , peter b. cottman , t. weik , b. shaw , r. hughhesh , w. anand",sigmod conference,2002,1
902,"information visualization , guest editors ' foreword","tiziana catarci , isabel f. cruz",sigmod record,1996,visualization of databases,johannes das,sigmod record,1995 ÃÂÃÂ,1
903,tracing the lineage of view data in a warehousing environment,"janet l. wiener , yingwei cui , jennifer widom",acm trans . database syst .,2000,m-dimensional matrices for dynamic content sharing,"yandee , ron j. laur",sigmod conference,2000 ÃÂÃÂ,1
904,guest editor 's introduction,karl aberer,sigmod record,2003,object loading through csv/viewers,shu dong,acm sigmod record,1997 ��,1
905,dissemination of dynamic data,"pavan deolasee , amol katkar , krithi ramamritham , ankur panchbudhe , prashant j. shenoy",sigmod conference,2001,information processing and data extraction,p. v. kriegel,sigmod conference,2002 ��,1
906,why and how to benchmark xml databases,"ralph busse , michael j. carey , daniela florescu , martin l. kersten , albrecht schmidt , florian waas , ioana manolescu",sigmod record,2001,a high performance query efficient high dimensions approach to information retrieval,"jim zwei , stefan m",sigmod record,2002 ��,1
907,storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu",sigmod conference,1999,query optimization for relational query engines,"michael jeffrey e. keehan-man , jeffrey a. l. chen",sigmod conference,1996 APTER 1,1
908,leo - db2 's learning optimizer,"volker markl , mokhtar kandil , guy m. lohman , michael stillger",vldb,2001,peasment : an efficient clustering engine for clustering large data bases,bryan o'reiley,sigmod conference,2003 ��木,1
909,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,object-oriented relational database systems,"brian r. sivack , shmuel p. vittschmidt",international conference on management of data,1997,1
910,database buffer size investigation for oltp workloads ( experience paper ),"thin-fong tsuei , allan packer , keng-tai ko",sigmod conference,1997,efficient query generation of oltp databases,hugh swiss,sigmod conference,1994,1
911,french government activity in the conservation of data and electronic documents,serge novaretti,vldb,2001,query and query optimisation : a journal of query optimization : a logical journal,"jim syng , wang thang",acm sigmod record,1999,1
912,a structured approach for the definition of the semantics of active databases,"letizia tanca , piero fraternali",acm trans . database syst .,1995,the sql,"nastia lugazzi , elis , d. c. alfalfa , marcus sanchez , carsten barbera , paul s. chernopoulos",very large data bases,1998 ��,1
913,french government activity in the conservation of data and electronic documents,serge novaretti,vldb,2001,the electronic-oriented database management system : a review,alexander g. karpel,international conference on management and data science,1996 ��,1
