,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
8059,"watermarking relational databases r agrawal , j kiernan",,vldb,2002.0,"clustering methods for large databases : from the past to the future a hinneburg , d keim sigmod conference 1999",,,��,0
8060,issues in data stream management sigmod record 2003,"l golab , m жzsu",,,problem problem verification on the database data schema s hannett,,,_.,0
8061,"recovery protocols for shared memory database systems l molesky , k ramamritham sigmod conference 1995",,,,recovering databases from shared memory database systems for storage management,g geldrebsley,,1992.0 ��,0
8062,editor 's notes jennifer widom sigmod record,,,1996.0,"a text-of-the-lines editor , with .text file to format .text files ,",,,_.text,0
8063,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"classification of database information s roch , lalwijk",,vldb,1996.0 _.,0
8064,"challenges for global information systems a levy , a silberschatz , d srivastava , m zemankova 1994",,vldb,,challenges for global data systems : an index configuration in a database i d za,,erennry,erennry,0
8065,a foundation for multi-dimensional databases vldb 1997,"m gyssens , l lakshmanan",,,a foundation for multi-dimensional databases vldb 1997,d ��2002,��1993,paralleled,0
8066,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,query processing,,༼ ____________________________ ༼ ____________________________,�� ��,0
8067,enhanced abstract data types in object-relational databases,p seshadri,vldb j.,1998.0,nf-type types in object-relational databases,nyunge,,2000.0 ��,0
8068,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,"the refactoring process , data management of data tables from the refactoring process . data","n berik , b yolte",,1994.0 ******* THE,0
8069,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb,2002.0,re-tree : a rich set of indexed table positions,,,𐘦�市合杇大本 ( 简近钱 ) ( ゴコンヲージ ) 𐘦�市合杇大本  Col title,0
8070,"query processing over object views of relational data g fahl , t risch 1997",,vldb j.,,query processing over object views . m jovar,,_.,IRED,0
8071,an introduction to deductive database languages and systems,"k ramamohanarao , j harland",vldb j.,1994.0,schema.md:,,,1993.0 ��,0
8072,"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb,,"finding table data and a table, for general purposes ; ,",,,1999.0 ��,0
8073,guest editorial,,,2001.0,"guest editorial (or table) in all distributed systems [a] b zhuijang , h huiju , q qihui , g qiuiju",,,༒ SUB_CHANGED,0
8074,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases r braumandl , j clauпen , a kemper vldb 1998",,,,"the evaluation of the decomposition, transformation and deletion algorithms (JLU) in object-relational databases R braumandl , j clauпen , a kemper , e gudes",,,ilogy,0
8075,"semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996",,acm trans . database syst .,,semantics for UPDATE rule programs and implementations in a relational database management system for bia@hbsk.in,,LIBA J,Lerner,0
8076,automated resolution of semantic heterogeneity in multidatabases acm trans . database syst . 1994,"m bright , a hurson , s pakzad",,,"zasman , n dankulb","m zasman , n kurta",,ocrates,0
8077,from tree patterns to generalized tree patterns : on efficient evaluation of xquery vldb 2003,"z chen , h jagadish , l lakshmanan , s paparizos",,,"r r , c s rr , q rk ry (w c m r l y r",z sankar,,𝓷,0
8078,an adaptive query execution system for data integration 1999,"z ives , d florescu , m friedman , a levy , d weld",sigmod conference,,an adaptive query execution system on object type prediction 2000,s lorraine,al,1891.0,0
8079,"fast subsequence matching in time-series databases c faloutsos , m ranganathan , y manolopoulos",,sigmod conference,1994.0,"interval matching in time-series databases c faloutsos , m ranganathan , y manolopoulos",,,1994.0 BuyableInstoreAndOnline,0
8080,the algres testbed of chimera : an active object-oriented database system 1995,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,,incremental maintenance of algenbrows csrcol 1998,,,��Col title,0
8081,"efficient integration and aggregation of historical information m riedewald , d agrawal , a abbadi 2002",,sigmod conference,,"efficient algorithms m hulawalla , f righy",,,1986.0 ��,0
8082,database research at nthu and itri a chen 1994,,sigmod record,,database research at nthu and itri a chen 1994,,sigmod record,2003.,0
8083,text databases : a survey of text models and systems a loeffen sigmod record,,,1994.0,text/text model of Microsoft SIC and IBM SICS systems,"vall , j gibson",,,0
8084,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0,"multi-indexing on relational systems as a database problem r bayer proceedings of the 1989 symposium on data flows in relational systems , j jang ,",,,,0
8085,dms : a parallel data mining server f george vldb,,,1998.0,dms : a parallel data mining server f george vldb,,,1999.0 irez,0
8086,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998.0,serial mining algorithms for generalized association rules,"o shintani , m matian",,1994.0 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ�,0
8087,implementation of magic-sets in a relational database system 1994,"i mumick , h pirahesh",sigmod conference,,"a magic set for an IND (conjectURAL) object m liu , u klodt , t clonka",,_______________________ _______________________,_______________________ _______________________,0
8088,"low-cost compensation-based query processing и grјvlen , s hvasshovd , и torbjјrnsen vldb 1998",,,,low-cost compensation-based query processing,"c korrkрi , p cotjtkuv , u uvchazzyr",conference,༬//www.nhl.fr/flt,0
8089,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",sigmod record,2000.0,the implementation and performance of compressed databases,f westmann,,_.00023.0 ��.0 ��.0,0
8090,temporal database system implementations m bіhlen sigmod record,,,1995.0,temporal database system implementations m gmoro,,,1987.0 ��,0
8091,editor 's notes,a segev,sigmod record,1994.0,"editor-like note formatting and file naming for standard-valued journals ,","a segaverl ., a gendro , b bacar , c cola, d",,1999.0 ��,0
8092,"watermarking relational databases r agrawal , j kiernan",,vldb,2002.0,an efficient pool data structure R matplotlib,sigmod conference,,1998.0 ��,0
8093,"incremental maintenance of externally materialized views m staudt , m jarke vldb 1996",,,,"a systematic maintenance of external materialsized views m lj, eke mueller",a sjorcol,,,0
8094,building knowledge base management systems 1996,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",vldb j.,,"building knowledge base management systems ; ,",tjklin col col,,1982.0 𻺠,0
8095,database management systems and the internet vldb,s malaika,,1996.0,database management systems and the internet z roger,,,1997.0 galitarian,0
8096,"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb,,a language of moving associations,"rha bikram , j lukin 2001",,��,0
8097,converting relational to object-oriented databases sigmod record 1997,j fong,,,"converting relational to object oriented databases , R data",k j,,1991.0 ��3,0
8098,report on the 4th international conference on mobile data management,,,2003.0,report on the 4th international conference on mobile data management,,,03.0 ��,0
8099,guest editorial,,,2001.0,"journal,",,,1990.0 𓲿,0
8100,peer-to-peer : harnessing the power of disruptive technologies m nascimento 2003,,sigmod record,,replication in an embedded environment w ��(R),,,��,0
8101,advances in real-time database systems research sigmod record,a bestavros,,1996.0,"advances in real-time database systems research hj eflov , n gohi","v f yokota , m lewart",,1996.0 ��,0
8102,evolution and change in data management - issues and directions 2000,"j roddick , l al-jadir , l bertossi , m dumas , f estrella , h gregersen , k hornsby , j lufter , f mandreoli , t mфnnistі , e mayol , l wedemeijer",sigmod record,,evolution and change in data management - issues and directions 2004,"Âl. pikedick , o kefstrupcol",ÂŒkirędí,Âńs. t udakpęd,0
8103,"semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996",,acm trans . database syst .,,"data management systems in database systems 2+col s s l ochta , r mazza",,,��Col title ��-series,0
8104,online query processing 2001,,,,"online query processing for gis applications , james baroody jr , dj djdewitt 1985.0",,,osphere . database syst,0
8105,description logics for semantic query optimization in object-oriented database systems acm trans . database syst . 2003,"d beneventano , s bergamaschi , c sartori",,,"description logics for semantic query optimization in object-oriented database systems s zhou , k ramamritham",,,1985.0 𐭡,0
8106,a template model for multidimensional inter-transactional association rules,"l feng , j yu , h lu , j han",vldb j.,2002.0,mapping and merging data,"pong , d sangm , w sakalcol",,𝓸𝀠𝓹𝞔𝇺 𝅘𝅥𝅮𝙆𝅄𝈾𝙅𝈿𝍉 or equivalence tables with nested tuples J L Fong 2001.0,0
8107,building knowledge base management systems 1996,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",vldb j.,,building knowledge base management systems the plexological field s edwierd,,,osphere,0
8108,"semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996",,acm trans . database syst .,,error handlers for object query queries in dynamic relational databases s zhayadis,"li almar, p ratham",,,0
8109,the design and implementation of a sequence database system vldb,"p seshadri , m livny , r ramakrishnan",,1996.0,the schema database system,,,��2010,0
8110,"the a-tree : an index structure for high-dimensional spaces using relative approximation y sakurai , m yoshikawa , s uemura , h kojima vldb 2000",,,,"the a-tree : an index structure for high-dimensional spaces using relative approximation y n sakurai , m yoshikawa , s uemura , h kojima vldb2001",,,osphere,0
8111,issues in data stream management sigmod record 2003,"l golab , m жzsu",,,"issue management system (WS) gwang , zhong",,,orate0,0
8112,distance-based outliers : algorithms and applications vldb j.,"e knorr , r ng , v tucakov",,2000.0,distance tracking and validation vldb j.,"s harris , r tucakov",,––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––,0
8113,"optimizing queries over multimedia repositories s chaudhuri , l gravano 1996",,sigmod conference,,"optimization queries over multimedia repositories o navs , sr kabir , t michael",,,galitarian,0
8114,"integrating mining with relational database systems : alternatives and implications s sarawagi , s thomas , r agrawal 1998",,sigmod conference,,"integration into relational database systems jd. khar , r sashida",,acm _ n s t e alizarar,"dharun, r ak",0
8115,an introduction to deductive database languages and systems,"k ramamohanarao , j harland",vldb j.,1994.0,a c h.,,,1994.0 ��,0
8116,"optimizing queries over multimedia repositories s chaudhuri , l gravano 1996",,sigmod conference,,"optimizing query tables w paul , g hilmar 1996",,,𧿐λλλον 𧿐λλλη,0
8117,"semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996",,acm trans . database syst .,,"specification and application of a data structure in a relational database management system for a relational database management system L wieber , a ld jong, lmw martin science education,",,,orate,0
8118,a shrinking-based approach for multi-dimensional data analysis vldb,"y shi , y song , a zhang",,2003.0,"a shrinking-based approach in multi-dimensional data analysis vlfu , thu bakkie",,,_______________________________,0
8119,"minimization of tree pattern queries s amer-yahia , s cho , l lakshmanan , d srivastava",,sigmod conference,2001.0,semantic division of multidimensional structures s srivastava bibliography,"edgar , l ekhar",,��.00 ____________________________,0
8120,foreword : management of semistructured data,,,1997.0,document and set of papers,,,__________________,0
8121,"datablitz : a high performance main-memory storage manager j baulier , p bohannon , s gogate , s joshi , c gupta , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , a silberschatz , s sudarshan",,vldb,1998.0,datablitz : a rich interactive data storage manager j baulier,,kvldb,1992.0 ��,0
8122,"improving adaptable similarity query processing by using approximations m ankerst , b braunmќller , h kriegel , t seidl",,vldb,1998.0,adaptable similarity query processing in a distributed database system ekram,,,1990,0
8123,nearest neighbor queries 1995,"n roussopoulos , s kelley , f vincent",sigmod conference,,the role of a relational database manager in object-oriented databases,t jesse,,orate,0
8124,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003.0,ode as an active database : constraints and triggers,"m kang , l kang",,2002.0 galitarian,0
8125,"optimizing queries on files m consens , t milo",,sigmod conference,1994.0,optimizing query requests for synchronization,,,1989.0 ��,0
8126,"data mining with optimized two-dimensional association rules t fukuda , y morimoto , s morishita , t tokuyama acm trans . database syst . 2001",,,,"a two-dimensional schema-aware database h lalassin , m zhachane , b bakhshi","y johui_wizner , p kai , s zhajan , c kangi",,"erenniariz , w i kao",0
8127,editor 's notes m franklin sigmod record 1999,,,,"an e-commerce catalog or e-commerce catalog catalog, or other catalog of","c alphonso , b sess , m chesina, t auburn col author",,ilogy0,0
8128,database management systems and the internet vldb,s malaika,,1996.0,libjpeg a database system for database manipulation mumbaicol,t thunNY,,1981.0 ��OLIS,0
8129,spartan : a model-based semantic compression system for massive data tables sigmod conference 2001,"s babu , m garofalakis , r rastogi",,,"spatio-temporal map comparison for vls (and other spatial datatypes) s conrad , vl oss .","p shani , a ganagodAL",,��,0
8130,"query optimization for xml j mchugh , j widom",,vldb,1999.0,"query optimization for xml s shen, yun, yun yong , yung , yung sif",,,,0
8131,"electronic commerce : tutorial n adam , y yesha",,sigmod conference,1998.0,tutorial about electronics storage devices col author,,,[REDACTED],0
8132,"supporting top-k join queries in relational databases i ilyas , w aref , a elmagarmid 2003",,vldb,,"using top-k selectors in human metacommunications s sarkhi , l lai , d davai , t ez, y ehsai",,vldb,1987.0 ��,0
8133,"a robust , optimization-based approach for approximate answering of aggregate queries sigmod conference","s chaudhuri , g das , v narasayya",,2001.0,k f z y o t i n t,,,2002.0 ��,0
8134,"improving timeliness in real-time secure database systems s son , r david , b thuraisingham sigmod record",,,1996.0,better timeliness in data security and quality management systems .,sonb b thuraisingham,,𐌍ྛ,0
8135,"processing set expressions over continuous update streams s ganguly , m garofalakis , r rastogi sigmod conference",,,2003.0,validation-based system SEA sigmod conference,,,1987.0,0
8136,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0,launder : a database management system for memcpy,"g wyde , c nagy , m jakob",,galitarian0,0
8137,the mariposa distributed database management system sigmod record,j sidell,,1996.0,the martian and gavilar distributed database management systems,"a robs , h daventon, p pierdan",,galitarian,0
8138,the design and implementation of a sequence database system vldb,"p seshadri , m livny , r ramakrishnan",,1996.0,a structured and simple binary database systems,,,1998.0,0
8139,efficient index structures for string databases vldb,"t kahveci , a singh",,2001.0,"dynamic indexes for numerical databases , vldb","e jikow , d thetol",s ��,******** YEAR,0
8140,"datablitz : a high performance main-memory storage manager j baulier , p bohannon , s gogate , s joshi , c gupta , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , a silberschatz , s sudarshan",,vldb,1998.0,"SQL engine in SQL databases o dэaz , d kumar , s goga , s mittori , m juliencol",,,–––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––,0
8141,value-cognizant speculative concurrency control 1995,"a bestavros , s braoudakis",vldb,,"a good example of real concurrency control, called by the term scjk2000 ; of the 2000 encol",,,,0
8142,caching multidimensional queries using chunks 1998,"p deshpande , k ramasamy , a shukla , j naughton",sigmod conference,,semantic queries using chunks 2000,"p deshpande , k ramasamy , a shukla , j naughton",sigmod conference,_.cols0 TITLE: Semantic Query  LINKS:,0
8143,optimizing object queries using an effective calculus acm trans . database syst .,"l fegaras , d maier",,2000.0,vector_solving algorithm for high dimensional vectorization 1997,"t i . vector_solving algorithm for vectorized vectors 𝓡 , C �",,2002.0 𒀵3f4,0
8144,"on the issue of valid time ( s ) in temporal databases s kokkotos , e ioannidis , t panayiotopoulos , c spyropoulos 1995",,sigmod record,,database version of SQL that provides compatibility to the current database,"rnjhui , j neulietti",acm payments .j .,**************************,0
8145,xpath queries on streaming data 2003,"f peng , s chawathe",sigmod conference,,a xpath : a library that queries on streaming data,"peng , s chawathe , c dhor , g kamik , s pangkat",,1995.0 𱨨2012.02-06.11.01,0
8146,guest editor 's introduction,,,2003.0,writing the text ofa database,,,_.,0
8147,editor 's ( farewell ) notes 1995,,,,editor 's notes 2015.0,,,_.edu,0
8148,"a robust , optimization-based approach for approximate answering of aggregate queries sigmod conference","s chaudhuri , g das , v narasayya",,2001.0,eflux : a system to describe the rate of interest among different social groups in a large-scale research enterprise,,,2003.0 ��,0
8149,guest editor 's introduction,,,2003.0,introduction to the open source group. ( kieпling ),,,2003.0 ��,0
8150,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",sigmod record,2000.0,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",colon,2000.0 �,0
8151,"aquery : query language for ordered data , optimization techniques , and experiments 2003","a lerner , d shasha",vldb,,command-line agencies in SQL 2002.0 ��,,,����,0
8152,a cost model for clustered object-oriented databases vldb,"g gardarin , j gruser , z tang",,1995.0,"a cost model for clustered object-oriented databases . ,, j gary",J michael,vldb journal,1997.0 ��,0
8153,vldb workshop on technologies in e-services ( tes ),,,2000.0,vldb workshop on technologies in e-services ( tes ),,,1986.0 _.,0
8154,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,readonly queries for shared resources s _________________,,,ilogy,0
8155,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0,table hashing: table hashing by tables,nt .,s ood,��,0
8156,"supporting top-k join queries in relational databases i ilyas , w aref , a elmagarmid 2003",,vldb,,"support method implementation in SQL with KML as an object cola , d deiwitt",,,galitarian,0
8157,webdb ' 98 : international workshop on the web and databases,,,1998.0,webdb ' 902 ' (2003),,,1999.0 s gerry pattison,0
8158,"semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996",,acm trans . database syst .,,"semantics for update rule programs and implementations in a relational database management system thomas , m eon , s hundley , f sjohsen GENERATED",,,2011.50,0
8159,index configuration in object-oriented databases 1994,e bertino,vldb j.,,index configuration in object-oriented databases 1994,LOC e bertino,vldb j.,_______________________,0
8160,"coloring away communication in parallel query optimization w hasan , r motwani 1995",,vldb,,"coloring apart communication wwien , halden bau , tse hannning",,,BuyableInstoreAndOnline,0
8161,efficient materialization and use of views in data warehouses 1999,"m souza , m sampaio",sigmod record,,common interface of databases with user-friendly features. m y baijhi,"j i sakul , m sakula",,��0,0
8162,a model for compound type changes encountered in schema evolution acm trans . database syst . 2000,b lerner,,,a model for compound type change encountered in schema evolution b kemp,b j leibke,,2001.0 ��,0
8163,"generating efficient plans for queries using views f afrati , c li , j ullman",,sigmod conference,2001.0,"generators for efficient and highly correlated plans including queries with a view f rozbrenner , y zhivory, t klady",,deliberations for,ilogy,0
8164,xpath processing in a nutshell 2003,,,,xpath processing in a nutshell jn hanser,,,______________________,0
8165,the persistent cache : improving oid indexing in temporal object-oriented database systems k nјrvхg vldb,,,1999.0,"persistent cache is a persistent cache of a persistent item-length type c njihl, c njihl, h huhli",,,1999.0 ��,0
8166,database management systems and the internet vldb,s malaika,,1996.0,database management systems and the internet vldb,s malaika,,1996.0 �� CORPORATE,0
8167,distance-based outliers : algorithms and applications vldb j.,"e knorr , r ng , v tucakov",,2000.0,log-based time series operations,m nh bi,,��,0
8168,"the ccube constraint object-oriented database system a brodsky , v segal , j chen , p exarkhopoulo",,sigmod conference,1999.0,the ccube constraint object-,,,1999.0 ��,0
8169,open object database management systems,,,1994.0,open object database management systems,,,oratecol title,0
8170,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0,a simplified approach to mining association rules arabivy,"p dzor , d seo",,1980.0 ��,0
8171,a shrinking-based approach for multi-dimensional data analysis vldb,"y shi , y song , a zhang",,2003.0,a study on shrinking-based approach for multi-dimensional data analysis,y tang,,ilaterall,0
8172,nd-sql : a multi-dimensional language for interoperability and olap vldb 1998,"f gingras , l lakshmanan",,,"an operating system for interoperability of data storage systems n lakhra, m mihar , o michael olivin",,"acm s.t : code, structure, and structure of data warehousing systems",rovers,0
8173,"constructing the next 100 database management systems a geppert , k dittrich",,sigmod record,1994.0,building the next 100 databases,"cyborg , m sindl , m kirasar, p vartan CONTENTS",,2002.0 ��,0
8174,"efficient integration and aggregation of historical information m riedewald , d agrawal , a abbadi 2002",,sigmod conference,,"efficient aggregation and aggregation of historical information INTRO, m arun , r ayakaran",m ayacabari,sigmod conference,𐇸 *,0
8175,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0,semantic databases for associative databases,v sv d'affaires and chon d'affaires of ensembles,,1999.0 AL al,0
8176,open object database management systems,,,1994.0,open object database management systems,j widom,,𝗝COMPLETE,0
8177,foundations of preferences in database systems w kieпling 2002,,vldb,,"database research the way I think at wilsoncrowser , _____________________________________ 2002.0",,____,colcol  Coltitle,0
8178,efficient materialization and use of views in data warehouses 1999,"m souza , m sampaio",sigmod record,,methods for performance checking for a sparse-based sparse data warehouse (RST) 2001,"m jajodia , m sampaio",sigmod record,��,0
8179,temporal database system implementations m bіhlen sigmod record,,,1995.0,,"mukslælska, m brach . s samhligt, m hv . hf ��",,________________,0
8180,"constructing the next 100 database management systems a geppert , k dittrich",,sigmod record,1994.0,basic model of database management systems by gseur,,,1993.03 �� 􋑖 􋑰 csr,0
8181,commercial use of database technology h schіning,,vldb,2003.0,use of database technology h schіning,,,_____________________________ _____________________________,0
8182,the algres testbed of chimera : an active object-oriented database system 1995,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,,a data model for a spreadsheet,ma duliam,,��0,0
8183,to weave the web vldb 1997,"p atzeni , g mecca , p merialdo",,,"to weave the web vldb ,",,,2010.0,0
8184,the structured information manager : a database system for sgml documents vldb 1996,r sacks-davis,,,structured information management systems seminar of arty 2002,n m i,,��,0
8185,maintaining coherency of dynamic data in cooperating repositories vldb,"s shah , k ramamritham , p shenoy",,2002.0,"coherence of data in coherency in the following repositories: a , b & c eisenberg , j , l","s shah , k ramamritham , p shenoy",,2002.0 ��,0
8186,efficient index structures for string databases vldb,"t kahveci , a singh",,2001.0,efficient index structures for integer databases vldb,"m catev , r khawny",,_._.._col,0
8187,"view management in multimedia databases k candan , e lemar , v subrahmanian 2000",,vldb j.,,view management in multimedia databases,,,ibly,0
8188,"unql : a query language and algebra for semistructured data based on structural recursion p buneman , m fernandez , d suciu vldb j. 2000",,,,unql : a query language and algebra for semistructured data based on structural recursion p bien,,,___________________________,0
8189,a survey of logical models for olap databases sigmod record,"p vassiliadis , t sellis",,1999.0,"logical models for OLAP database management Systems COR r hindu , ojharikumar","m shiripakumar , c uvassilon",sigmod record,��,0
8190,data management issues in electronic commerce ( panel ),m жzsu,sigmod conference,1999.0,"i o m seldrop ,","m zaia , y nelos , m chitose",,��,0
8191,"declustering databases on heterogeneous disk systems l chen , d rotem , s seshadri",,vldb,1995.0,"basic declustering, database-level SQL databases a thonkol , j ecker , j wong",,,000008,0
8192,"datablitz : a high performance main-memory storage manager j baulier , p bohannon , s gogate , s joshi , c gupta , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , a silberschatz , s sudarshan",,vldb,1998.0,"predicting data structures by simd instructions s baulier , p bohannon , s gogate , s joshi , c akhar , p narayan , m nemeth , r rastogi , a silberschatz , s sudarshan",,,��,0
8193,"query rewriting for semistructured data y papakonstantinou , v vassalos sigmod conference",,,1999.0,"query rewriting for structured data on a large data processing system com oscribes , y sepsi",,,1999.0 ��,0
8194,xperanto : middleware for publishing object-relational data as xml documents vldb,"m carey , j kiernan , j shanmugasundaram , e shekita , s subramanian",,2000.0,"xperanto pazolabo , n qazradi , q rajad , s gokhalevalmol","m berkeley , v chingwin",,1998.0 𠀤19090:,0
8195,"coloring away communication in parallel query optimization w hasan , r motwani 1995",,vldb,,"coloration of a message over semistructured data mathew yi, m chawathe , v m chugan",,,1997,0
8196,"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,"glue-nail deductive database system : program design evaluation , code evaluation , evaluation m garriony , p katkiewicz",,,ilater,0
8197,"deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis n krivokapic , a kemper , e gudes",,vldb j.,1999.0,algorithms for dynamic handling of deadlock database entries n b. INTERNATIONAL,,vldb j.,1999.0 ��,0
8198,"efficiently publishing relational data as xml documents j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",,vldb,2000.0,szp_as_xml/xml:a simple format for writing XML documents to text. . ajax,,,2002.0 galitarian,0
8199,near neighbor search in large metric spaces vldb,s brin,,1995.0,sparse quantization for binary groups . . .,t alfredi,,--------------,0
8200,"unql : a query language and algebra for semistructured data based on structural recursion p buneman , m fernandez , d suciu vldb j. 2000",,,,unql : a query language and algebra for semistructured data based on structural recursion r r. 2000,,,-------------,0
8201,online query processing 2001,,,,"online service performance, Internet system. 2004.1",,,EMPIRATE,0
8202,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997.0,"efficient view maintenance at data warehouses col1 , ceil , w yuriy , l chadol","l dacri , b hiraj , u walai",sigmod convention,________________________=,0
8203,building knowledge base management systems 1996,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",vldb j.,,information center in a web site 1997,v kleck,,Likewise.,0
8204,"aquery : query language for ordered data , optimization techniques , and experiments 2003","a lerner , d shasha",vldb,,"support for dynamic, hierarchical, and dynamic data systems in relational database management systems j jang , n yun","zhong , hkwang",,ilater,0
8205,static detection of security flaws in object-oriented databases 1996,k tajima,sigmod conference,,static detection of security flaws in object-oriented database brian mazanjan,,,��,0
8206,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"an efficient algorithm for mining association rules in large databases a savasere , d john pang , ke kawell","s john pang , ke kawell",,1998.0 ��,0
8207,"semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996",,acm trans . database syst .,,"semantics for updated rule programs as described in section IV. l raschid , j lobo 1996",,xlab col .,�� ��,0
8208,"unql : a query language and algebra for semistructured data based on structural recursion p buneman , m fernandez , d suciu vldb j. 2000",,,,unql : unqualified type-mapping in query languages for unstructured data,"m mikei , f nijian",,𐄌𐄌,0
8209,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,on supporting containment queries in relational database management systems,,,�� .0 �� .0,0
8210,editor 's notes 1995,j widom,sigmod record,,editor's notes : notes with author attribution: e. coli col AUTHOR,,,galitarian,0
8211,efficient exploration of large scientific databases 2002,"e stolte , g alonso",vldb,,the implementation of RACM on scientific databases .,,argv,!!!!!!!!,0
8212,preference formulas in relational queries,j chomicki,acm trans . database syst .,2003.0,preferences based from standard relational queries,"k freddy , n darwin",,1993.0 ��0,0
8213,belief reasoning in mls deductive databases sigmod conference,h jamil,,1999.0,belief problem solving for relational tables,"liammarcus , r mdenniam",,𒰥虭不同情疜,0
8214,"coloring away communication in parallel query optimization w hasan , r motwani 1995",,vldb,,"coloring away communication ,","sammyk , n keehan",,1986.0 ��,0
8215,"multiway spatial joins n mamoulis , d papadias",,acm trans . database syst .,2001.0,"multiway , multiverse converging rules, data structures and structures for multi-way inter-relation tables s viglassade",,,𝒯𝒞,0
8216,research in database engineering at the university of namur j hainaut,,sigmod record,2003.0,research in database engineering at the university of namur j hainaut,,_.,1982 .,0
8217,query unnesting in object-oriented databases sigmod conference,l fegaras,,1998.0,list querying in a relational database co-authoring a database schema from a relational database,p a. col col.,,2003.9 [,0
8218,"semantic integration in heterogeneous databases using neural networks w li , c clifton vldb",,,1994.0,"knowledge discovery in databases using neural networks w li , cliftonv han",,,ONSORED,0
8219,the demarcation protocol : a technique for maintaining constraints in distributed database systems vldb j. 1994,"d barbarс , h garcia-molina",,,"a datacenter for creating datacourse models , t oi raj, l poc",,,��,0
8220,an adaptive query execution system for data integration 1999,"z ives , d florescu , m friedman , a levy , d weld",sigmod conference,,an adaptive query execution system for objects and data 1999,"d rhode , d t ully",,1997.0 ��,0
8221,"processing set expressions over continuous update streams s ganguly , m garofalakis , r rastogi sigmod conference",,,2003.0,pagination.in and pagination.out sigmod conference,,,2008.0 𒒟 𒒞 𒒞 𒈐 𒈐 𒈐 𓏙 𓏮 jr,0
8222,"image mining in iris : integrated retinal information system w hsu , m lee , k goh",,sigmod conference,2000.0,image Mining in iris: integrated retinal information,,,1996.0 ��,0
8223,"the ccube constraint object-oriented database system a brodsky , v segal , j chen , p exarkhopoulo",,sigmod conference,1999.0,"ccube constraints ,",,,��-2050,0
8224,an introduction to spatial database systems vldb j. 1994,r gќting,,,"an introduction to spatial database systems ( 1990 ). j. yong , qiu",,,1995.0 ��,0
