,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
1381,an introduction to remy 's fast polymorphic record projection sigmod record 1995,l wong,,,an introduction to a list of symbols used in a data-storage application ( c b z z ) or for a set of data,b wilson,,��-2.1 .0 .0,1
1382,mining needle in a haystack : classifying rare classes via two-phase rule induction sigmod conference,"m joshi , r agarwal",,2001.0,"the mining needle in a haystack : classifying rare classes via two-phase rule induction . sigmod ,","n nnk , r kunwagul",,2001.0 ��,1
1383,the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms,"y shyy , j arroyo , s su , h lam",vldb j.,1996.0,k and m:c the design and implementation of k : a high-level knowledge-base programming language of osam . kbms,"y shyy , j arroyo , s su , h lom",2003.0 __________________,1996.0 __________________,1
1384,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,work with models in the database as per constraints from the,"s feif , p rudhman , e s gulain",,��,1
1385,implementation of magic-sets in a relational database system 1994,"i mumick , h pirahesh",sigmod conference,,,"j mumick , h ppi h uldu",,2002.0 orate,1
1386,"agflow : agent-based cross-enterprise workflow management system l zeng , b benatallah , p nguyen , a ngu vldb",,,2001.0,"xmill : an efficient compression engine for xml data s ola , c scion , n",,,2000.0 ��,1
1387,"panel : querying networked databases n koudas , d srivastava",,sigmod conference,2003.0,"panel : querying networked database n koudas , d srivastava",,sigmod conference,1993.0 𠨓 𠂆 𠅬 𡷁 𡳢 �,1
1388,integrating contents and structure in text retrieval 1996,"r baeza-yates , g navarro",sigmod record,,"integrating contents and structure in text retrieval ( vldb ,","e lahnta , e",proceedings of the international conference on very large,____________________,1
1389,software as a service : asp and asp aggregation,,,2002.0,software as a service : asp and asp aggregation,,,2002.0 galitarian,1
1390,"the heterogeneity problem and middleware technology : experiences with and performance of database gateways f rezende , k hergula vldb",,,1998.0,"the heterogeneity problem and middleware technology : experiences with and performance of databases gateways f rezende , k hergula vldb",,,1998.0 ��,1
1391,"semantic data caching and replacement s dar , m franklin , b jѓnsson , d srivastava , m tan 1996",,vldb,,"semantic data caching and replacement s dar , m franklin , b jѓnsson , d srivastava , m tan 1995",,,orate,1
1392,"high level indexing of user-defined types w chen , j chow , y fuh , j grandbois , m jou , n mattos , b tran , y wang 1999",,vldb,,"high level indexing of user-defined types w chen , j chow , y fuh , j grandbois , m jou , n mattos , b tran , y wang 2000",,,****************************** ****************************** ****************************** ************************************************************** ************************************************************** * *,1
1393,"balancing push and pull for data broadcast s acharya , m franklin , s zdonik 1997",,sigmod conference,,"balancing push and pull for data broadcast s acharya , m franklin , s zdonik 1997",,,galitarian1  col titles IN,1
1394,implementing abstract objects with inheritance in datalogneg vldb 1997,h jamil,,,"defining model properties that apply to values in model s. t e , t m e , pl e , pl iz, t oj, x ej",,,_. ( ) col authors,1
1395,"on wrapping query languages and efficient xml integration v christophides , s cluet , j simщon sigmod conference 2000",,,,"on wrapping query languages and efficient xml integration v christophides , s cluet , j simщon , gj houben , rd sigmod record , 2000.0",,,irezr,1
1396,efficiently supporting ad hoc queries in large datasets of time sequences 1997,"f korn , h jagadish , c faloutsos",sigmod conference,,"efficiently supporting ad hoc queries in large datasets of time sequences . in 1997 ecm sigmod intl conference on general distributed communication ,","j han , j pei , y yin",,={,1
1397,"evaluating top-k selection queries s chaudhuri , l gravano 1999",,vldb,,"evaluation top-k selection queries s chaudhuri , l gravano 1999",,sigmod record,_______________________________________,1
1398,java and relational databases : sqlj ( tutorial ),,,1998.0,"java and relational databases : SQL JORDS ( tutorial ) DE datta , k raravan , y shada , k ramamritham , d fishman 2001",,vldb,"2002.0 𐃃 , COR . daa 2001",1
1399,"database research at the university of oklahoma l gruenwald , l brown , r dirckze , s guinepain , c sсnchez , b summers , s vanichayobon",,sigmod record,1999.0,"at the university l rode , l lijke , s guinepain , c sсnchez , b ogbehrt",,,��100,1
1400,"semantic data caching and replacement s dar , m franklin , b jѓnsson , d srivastava , m tan 1996",,vldb,,"semantic data caching and replacement e dar , m franklin , b jѓnsson , d srivastava , m tan 1997",,,"oubtedly , m dengi , b j ѐshan , s m",1
1401,maintaining coherency of dynamic data in cooperating repositories vldb,"s shah , k ramamritham , p shenoy",,2002.0,"and ornaments: struct s bison , bison",,,2002.0 _______________________,1
1402,"r-tree based indexing of now-relative bitemporal data r bliujute , c jensen , s saltenis , g slivinskas vldb",,,1998.0,r-tree based indexing of now-relative bitemporal data,,,1998.0 galitarian,1
1403,the design and performance evaluation of alternative xml storage strategies 2002,"f tian , d dewitt , j chen , c zhang",sigmod record,,"the design and performance evaluation of alternative xml storage strategies . a pian , d dewitt , j zhang","u thien , dai jiu , v l",,_______________________,1
1404,a brief survey of web data extraction tools 2002,"a laender , b ribeiro-neto , a silva , j teixeira",sigmod record,,a brief survey of web data extraction tools,,,"={col_data.callee}{col_data.text_name},  LICENSE GPL 2.0  Copyright (c) 2008 John A. Fergusson  Permission is hereby granted, free of charge, to any person obtaining a copy",1
1405,the impact of technology on commercial transaction processing e cobb vldb j. 1997,,,,"the impact of technology on commercial transaction processing e cobb vldb ,",,,��,1
1406,capability based mediation in tsimmis sigmod conference 1998,"c li , r yerneni , v vassalos , h garcia-molina , y papakonstantinou , j ullman , m valiveti",,,"application-specific language API for user-centered, user-","c li , r yerneni , v vassalos , h garcia-molina , y papakonstantinou , j ullman , m valiveti",,__________________,1
1407,some issues in design of distributed deductive databases vldb 1994,"m mohania , n sarda",,,some issues in design of distributed deductive databases vldb 1994,"m mohania , n sarda",,,1
1408,"a comprehensive xquery to sql translation using dynamic interval encoding d dehaan , d toman , m consens , m жzsu sigmod conference 2003",,,,"a comprehensive xquery to sql translation using dynamic interval encoding d dehaan , d toman , m shan , u dayal SIGMOD conference 2005",,,RGB SIGMOD conference 2005 .0 �� 1.0,1
1409,polymorphism and type inference in database programming acm trans . database syst . 1996,"p buneman , a ohori",,,"polymorphism and type inference in database programming p buneman , a ohori",,acm sys. s s . 2002,��.0,1
1410,efficiently publishing relational data as xml documents vldb j.,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",,2001.0,efficiently publishing relational data as m files vldb j .,"e shekita , o sadeh , m segore , m thar , j pirahesh",,1997.0 ��,1
1411,a one-pass algorithm for accurately estimating quantiles for disk-resident data vldb 1997,"k alsabti , s ranka , v singh",,,one-pass for an iterate-to database system colb 1997,"k enlharel , h brensen",,orescent,1
1412,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,"bvars for fast computation, in large data 2001 . AUTHOR CATEGORY","g brugge , d paiutcol",_____ . nyanjan,–– 2015,1
1413,predictive dynamic load balancing of parallel and distributed rule and query processing,"h dewan , s stolfo , m hernсndez , j hwang",sigmod conference,1994.0,predictive dynamic load balancing of parallel and distributed rule and query processing,"h dewan , s stolfo , m hernсndez , j hwang",sigmod conference,1991.0 galitarian,1
1414,unbundling active functionality 1998,"s gatziu , a koschel , g bќltzingsloewen , h fritschi",sigmod record,,unbundled activity of unbroken function names g gatziu,,sigmod conference,"galitarianGENERATION tag , GENERATION",1
1415,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1995.0,"design and implementation of advanced knowledge processing in the kdms krisys ;,","b mdrs , n drp",sigmod conference,1999.0 ɽ,1
1416,"unrolling cycles to decide trigger termination s lee , t ling 1999",,vldb,,"unrolling cycles to decide trigger termination s lee , t ling 2000","jagadish , d jagadish",,qqa,1
1417,algorithms for mining distance-based outliers in large datasets vldb 1998,"e knorr , r ng",,,computational statistics that consider the natural-effects functions in relation to the expected results of the regression coefficient. ( ),,,1996.0 galitarian,1
1418,"association rules over interval data r miller , y yang sigmod conference 1997",,,,"association rules over interval data r miller , y yang sigmod conference",,,galitarian,1
1419,industry perspectives 1997,l seligman,sigmod record,,"analysis of structured-data-mining-information ( S. t. seligman , l. keith & j harey",,,𐒔� 𐒔� 𐎗 𐐣,1
1420,"irisnet : an architecture for internet-scale sensing services s nath , a deshpande , y ke , p gibbons , b karp , s seshan vldb 2003",,,,"irisnet : an architecture for internet-scale sensing services s nath , a deshpande , y ke , p gibbons , b karp , s seshan , s seshan vldb 2003",,,oratecol title,1
1421,are web services the next revolution in e-commerce ? ( panel ) vldb 2001,"s tsur , s abiteboul , r agrawal , u dayal , j klein , g weikum",,,may be (ecommerce: new-site,"s tsur , s abiteboul ,r agrawal ,u dayal , j klein , g weikum",,____,1
1422,"on the computation of relational view complements j lechtenbіrger , g vossen acm trans . database syst . 2003",,,,"on the computation of relational view complements j lechtenbіrger , g vossen acm trans . database syst . 2003","g hjaltason , h samet",,ilogyAOCR title,1
1423,predictive dynamic load balancing of parallel and distributed rule and query processing,"h dewan , s stolfo , m hernсndez , j hwang",sigmod conference,1994.0,"to simplify semantic understanding of data-rich datastructure t milo , s adali",,"s vlazal , d dai",BuyableInstoreAndOnline,1
1424,hierarchies and relative operators in the olap environment sigmod record,"e pourabbas , m rafanelli",,2000.0,hierarchies and relative operators in the olap environment 1998.0,"e pourabbas , m rafanelli",,2000.0,1
1425,caching technologies for web applications 2001,c mohan,vldb,,caching technologies for web applications d srikant,"col labla ) , m r arthur , k c mohan",,ilaterb col author,1
1426,"the spiffi scalable video-on-demand system c freedman , d dewitt",,sigmod conference,1995.0,"the spiffi scalable video-on-demand system c freedman , d dewitt",,sigmod conference,1995.0 galitarian,1
1427,"xsb as a deductive database k sagonas , t swift , d warren sigmod conference 1994",,,,"xsb as a deductive database k sagonas , t swift , d warren sigmod conference 1994",,,��,1
1428,"starts : stanford proposal for internet meta-searching ( experience paper ) l gravano , k chang , h garcia-molina , a paepcke",,sigmod conference,1997.0,"textsheet : a set of metadata formats for text management ( wiki ) m eoannidis , d gauril",,,ONSORED,1
1429,report on the fourth international conference on flexible query answering systems,,,2001.0,report on the eleventh international conference on flexible query answering systems,,,2001.0 ��,1
1430,"using versions in update transactions : application to integrity checking f llirbat , e simon , d tombroff vldb 1997",,,,"using versions in update transactions : application to integrity checking f llirbat , e simon , d tombroff vldb , 1997",,,"_______________________________ val littler , A. , V. , w. . . . d. e. s. e f. e. b. e. f m. e. . . . . t m. j. m. m. o. n. e. a. d f. m. , q. m. m. e . k. l. d. f. e. . . . p o. s. e. t. s",1
1431,handling very large databases with informix extended parallel server a weininger 2000,,sigmod conference,,"handling very large databases with informix extended parallel server a the vldb journal the international journal on very large & hellip ; ,",,,2000.0,1
1432,foundations of preferences in database systems w kieпling 2002,,vldb,,"foundations of preferences in databases w kieпling ,",,"erennial ,","erennial ,",1
1433,"sql multimedia and application packages ( sql/mm ) j melton , a eisenberg",,sigmod record,2001.0,"sql multimedia and application packages ( sql/mm ) l melton , a eisenberg",,sigmod conference,1994.0 galitarian,1
1434,guest editorial 2003,,,,guest editorial 2003,,,orate,1
1435,"querying multiple bioinformatics data sources : can semantic web research help ? d buttler , m coleman , t critchlow , r fileto , w han , l liu , c pu , d rocco , l xiong",,sigmod record,2002.0,using a dictionary as a sort method,"s o f l o t f y c h o R o D f the following in databases at least one such field may be used, but a default would be required",r theta,��,1
1436,"carnot and infosleuth : database technology and the world wide web d woelk , w bohrer , n jacobs , k ong , c tomlinson , c unnikrishnan sigmod conference",,,1995.0,"bookbase software development program in language specifications and information fields. , 1995.0","neigb , l van den Eegher , n danshijnlijnd , m kris , k enkstijk",vldb,_____________________,1
1437,"fast , randomized join-order selection - why use transformations ? 1994","c galindo-legaria , a pellenkoft , m kersten",vldb,,"fast , randomized join-order selection - why use transformations ? 1994","c galindo-legaria , m kersten",vldb,1999.0 galitarianCol title,1
1438,declare and sds : early efforts to commercialize deductive database technology vldb j.,"w kieпling , h schmidt , w strauп , g dќnzinger",,1994.0,declare and sds : early efforts to commercialize deductive database technology . 1993.0,"h strauп , d schmidt",g graefe,1992.0,1
1439,"data and knowledge base research at hong kong university of science and technology p drew , b hamidzadeh , k karlapalem , a kean , d lee , q li , f lochovsky , c shum , b wќthrich sigmod record 1995",,,,"data and knowledge base research at the university c gongwieh , g rhauncey , f gao , g ronggai , f bhui , f biji , m gongwieh , r roguigan , n phinney , p qhui , z shi , f bhui , t pangshan , h lei , c chang , 3 pengwieh",a schenk,,2007.0 ────,1
1440,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,the dangers of replication and a solution,"c hirabardelli , j p gray , p hirabardelli",sigmod conference,2003.0     ---------------,1
1441,"analysis of n-dimensional quadtrees using the hausdorff fractal dimension c faloutsos , v gaede vldb",,,1996.0,"analysis of n-dimensional quadtrees used in the hausdorff fractal dimension c faloutsos , v gaede , vldb",,,1994.0 ––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––,1
1442,report from the nsf workshop on workflow and process automation in information systems 1996,,,,"report from the nsf workshop on workflow and process automation in information systems ,",,,1996.0 galitarian,1
1443,"dynamic buffer allocation in video-on-demand systems s lee , k whang , y moon , i song sigmod conference",,,2001.0,"dynamic buffer allocation in video-on-demand systems s lee , k whang , y moon , i song sigmod conference",,,2001.0 ��,1
1444,"the case for enhanced abstract data types p seshadri , m livny , r ramakrishnan vldb 1997",,,,"enhanced abstract data types p m miradri , m livny, r miradri VLC authors",,,2001.,1
1445,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang , 2002",,YEAR,"2003.1 ******************************* rng , l lakshmanan , j han , a n lakshmanan , j han , a pang 2002",1
1446,on efficiently implementing schemasql on an sql database system vldb,"l lakshmanan , f sadri , s subramanian",,1999.0,on efficiently implementing schemasql on an sql database system,"i agrawal , c ewaz",,galitarian,1
1447,"logical logging to extend recovery to new domains d lomet , m tuttle",,sigmod conference,1999.0,"logical logging to extend recovery to new domains d lomet , m tuttle",,,1999.0 ��,1
1448,"advances in databases and information systems ( adbis ) a caplinskas , j eder , o vasilecas",,sigmod record,2002.0,"advances in databases and information systems ( adbis ) a caplinskas , j eder , o vasilecas",,tn zhaniganhui,2002.0,1
1449,apex : an adaptive path index for xml data sigmod conference 2002,"c chung , j min , k shim",,,"apex : an adaptive path index for xml data ,",,"sigmod event code ,",erenn,1
1450,a super scalar sort algorithm for risc processors sigmod conference,r agarwal,,1996.0,"a super scalar sort algorithm for risc processors a sheth , c bertram , k shah",r agarwal,,__________________,1
1451,"world wide database - integrating the web , corba , and databases a bouguettaya , b benatallah , l hendra , j beard , k smith , m ouzzani",,sigmod conference,1999.0,"local databases, state, government, and non governmental databases in interactive data",,,orate19,1
1452,"an internet-based negotiation server for e-commerce s su , c huang , j hammer , y huang , h li , l wang , y liu , c pluempitiwiriyawej , m lee , h lam vldb j. 2001",,,,"an internet-based negotiation server for e-commerce ee ,m bao j. 2002",,,ONSORED,1
1453,"a query language for multidimensional arrays : design , implementation , and optimization techniques l libkin , r machlin , l wong sigmod conference",,,1996.0,"a query language for multidimensional arrays : design, implementation, and optimization techniques l libkin , r machlin , l wong SIGMOD conference",,,galitarian,1
1454,dynamic multidimensional histograms,"n thaper , s guha , p indyk , n koudas",sigmod conference,2002.0,dynamic multidimensional histograms,"n thaper , s guha , p indyk",sigmod conference,erennial,1
1455,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,"a monte carlo algebra based on clustering algorithm a r robson , t bwyercol , l ochter , t rode , t razio , t razi",,,2002.0 ��col title,1
1456,"object-relational database systems : principles , products , and challenges ( tutorial ) 1997",,,,"object-relational database systems : principles , products , and challenges ( tutorial ) 1997.0","c chen , n roussopoulos",,_____________________,1
1457,semantic interoperability in information services : experiencing with coopware a gal sigmod record 1999,,,,"semantic interoperability in information services : experiencing with coopware a gal sigmod record ,",,"s irn , o ielgos @ pll . p",1999.0,1
1458,"webview materialization a labrinidis , n roussopoulos sigmod conference",,,2000.0,"webview materialization o wolfson INTERNATIONAL AGCHOR ,",,,2007.0 ��,1
1459,"lambda-db : an odmg-based object-oriented dbms l fegaras , c srinivasan , a rajendran , d maier",,sigmod conference,2000.0,oo ao pf oo pr mf oo pl rsa srinivasan,,s imp : error in function oo pf srinivasan,"2000.0 ˈdas'das.so:pf\, s.das'das.s, d.s;.s\, oo pf:logo\, s.m;.s\, pf p:logo",1
1460,"the hcc-tree : an efficient index structure for object oriented databases b sreenath , s seshadri 1994",,vldb,,"the hcc-tree : an efficient index structure for object oriented databases f fierner , r edd , t creeper , j lebodeaux",,,erennial,1
1461,"panel : future directions of database research - the vldb broadening strategy , part 2 vldb",m brodie,,2000.0,"panel : future directions of database research - the vldb broadening strategy , part 2 the vldb compte",r roberni,,_.COMTGE.,1
1462,providing database-like access to the web using queries based on textual similarity sigmod conference,w cohen,,1998.0,providing database-like access to the web using queries based on textual similarity sigmod conference,"r jensen , e d o'cobbe",,98.0,1
1463,"the merge/purge problem for large databases m hernсndez , s stolfo",,sigmod conference,1995.0,"the merge/purge problem with large databases , 1995.0",g k eisenberg,,��,1
1464,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,discover : keyword search in relational databases 2002,"e rahm , r marek",,___________________,1
1465,"similarity-based queries for time series data d rafiei , a mendelzon",,sigmod conference,1997.0,"similarity-based queries for time series data D rafiei , a mendelzon",,sigmod conference,rovers3,1
1466,automated resolution of semantic heterogeneity in multidatabases acm trans . database syst . 1994,"m bright , a hurson , s pakzad",,,computational software engineering group. col j mihal,"c mohan CREN paper: ""Compilers for Automating the Analysis of Mathematical Systems,"" arXiv. 0039071, 2011 : 15-8, arXiv:18071,",��,��,1
1467,capability based mediation in tsimmis sigmod conference 1998,"c li , r yerneni , v vassalos , h garcia-molina , y papakonstantinou , j ullman , m valiveti",,,statistics for the ei ili,"c lui , r yerneni , v lui, y scionci",,________________________,1
1468,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,"exploratory mining and pruning optimizations of constrained association rules ,",,,"1998.0 ㄑ年 l lakshmanan , an nyhong , bjng , bryong , d kim , rong",1
1469,declare and sds : early efforts to commercialize deductive database technology vldb j.,"w kieпling , h schmidt , w strauп , g dќnzinger",,1994.0,declare and sds : early attempts to commercialize deductive database technology vldb j.,"w kieпling , k m ёo .",,1994.0 ��,1
1470,discovering all most specific sentences acm trans . database syst . 2003,"d gunopulos , r khardon , h mannila , s saluja , h toivonen , r sharm",,,"discovery all most specific sentences e-uBL , .",y khatar,inuBL,2005.0 ��,1
1471,"sleepers and workaholics : caching strategies in mobile environments d barbarс , t imielinski",,vldb j.,1995.0,"sleepers and workaholics : caching strategies in mobile environments d barbarс , t imielinski",,vldb k.,galitarian,1
1472,"enhanced nearest neighbour search on the r-tree k cheung , a fu sigmod record 1998",,,,the distribution of,,,ONSORED,1
1473,safely and efficiently updating references during on-line reorganization 1998,"c zou , b salzberg",vldb,,safely and efficiently updating references during on-line reorganization,"c zou , c salzberg , h salzberg",vldb,1997.0,1
1474,from ternary relationship to relational tables : a case against common beliefs 2002,r camps,sigmod record,,from ternary relationship to relational tables :,r camps,sigmod record,galitarian,1
1475,"evolution of groupware for business applications : a database perspective on lotus domino/notes c mohan , r barber , s watts , a somani , m zaharioudakis 2000",,vldb,,"evolution of groupware for business applications m mkhana , r brubaker",,,orate,1
1476,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"using unknowns to prevent discovery of association rules j saygin , v verykios , c clifton , 2000",,,obyl1,1
1477,"oracle media server : providing consumer based interactive access to multimedia data a laursen , j olkin , m porter 1994",,sigmod conference,,"oracle media server : providing consumer based interactive access to multimedia data a laursen pal , b porter","d elm , t amelka",,1964.0 �� .,1
1478,an xml-based wrapper generator for web information extraction 1999,"l liu , w han , d buttler , c pu , w tang",sigmod conference,,a .gov doc,,conference,_.edu,1
1479,"update propagation strategies for improving the quality of data on the web a labrinidis , n roussopoulos 2001",,vldb,,"update propagation strategies for improving the quality of data on the web a labrinidis , n roussopoulos , 2002",,,––––––––––-–––––––––––––––––––––––––––-–––,1
1480,vist : a dynamic index method for querying xml data by tree structures sigmod conference 2003,"h wang , s park , w fan , p yu",,,"vist : a dynamic index method for querying xml data by tree structures sigmod conference ,",l h yu,,1991,1
1481,apex : an adaptive path index for xml data sigmod conference 2002,"c chung , j min , k shim",,,web site : type of HTML for XML sigmod conference . 2 : 205â ?? 222,"s chung , k mccurley , l samsung",,2002.0 [?] [?],1
1482,hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom",vldb j.,1995.0,hyperfile : a data and query model for documents bharb-blend,"je dwelcher , r tai",,"={'\b\b',{'^2x': ',,'\b"": ',}',{'^4': } ,{'\r': \r  ',{'\t': \t\l\l  },{'\t': \t\v",1
1483,fault tolerant design of multimedia servers,"s berson , l golubchik , r muntz",sigmod conference,1995.0,fault tolerant design of multimedia servers . available at URL https://www-db 2015.0,"z golubchik , l golubchik",,1995.0 ��,1
1484,"the case for enhanced abstract data types p seshadri , m livny , r ramakrishnan vldb 1997",,,,"sheshadri , m livny , r ramakrishnan vldb DEC 2002","llwvindri , m rodman",,,1
1485,sql/xml is making good progress sigmod record 2002,"a eisenberg , j melton",,,sql/xml is making good progress sigmod record 2002,"b bengrong , q bengrong",2002.0 galitarianCOALACULTATE,2002.0 galitarianCOALACULTATE,1
1486,information systems research at george mason university sigmod record 1997,"s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",,,"information systems research at george mason university sigmod record ,","s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",,_.0.0f12c80,1
1487,capbased-ams : a capability-based and event-driven activity management system,"p hung , h yeung , k karlapalem",sigmod conference,1996.0,"capabilities for data collection , storage AND analysis","w nak , h nahr",,1997.0 galitarian1,1
1488,nodose - a tool for semi-automatically extracting semi-structured data from text documents sigmod conference,b adelberg,,1998.0,"nodose - a tool for semi-automatically extracting semi-structured data from text documents ; , , 2002.0",b jinglin,,2003.0 ��,1
1489,"comparative analysis of six xml schema languages d lee , w chu sigmod record",,,2000.0,comparative method FOR comparison of two XML databases: Comparable-Comparison and Comparable-Comparison.,,,____,1
1490,"a logical view of structured files s abiteboul , s cluet , t milo vldb j. 1998",,,,"a logical view of structured files s sludelenberg , s sludelenberg",,,2000.0 ��.0,1
1491,indexing medium-dimensionality data in oracle sigmod conference,"k kanth , s ravada , j sharma , j banerjee",,1999.0,indexing medium-dimensionality data in oracle sigmod conference,"l h mr kharvi , g harvi , u spade",,erenncolofart,1
1492,"the reach active oodbms a buchmann , a deutsch , j zimmermann , m higa sigmod conference 1995",,,,"the reach active oodbms a buchmann , a deutsch , j zimmermann , m higa sigmod conference ,",,,ONSORED,1
1493,efficient support for interactive service in multi-resolution vod systems vldb j. 1999,"k law , j lui , l golubchik",,,efficient support for interactive service in multi-resolution Vod i d. 2002,"y law , y golfschaft",,2001.0 galitarian1,1
1494,"infoharness : a system for search and retrieval of heterogeneous information l shklar , a sheth , v kashyap , s thatte",,sigmod conference,1995.0,"a system for search and retrieval of heterogeneous information l shklar , a sheth , v kashyap , s thatte",,,��,1
1495,"specification and implementation of exceptions in workflow management systems f casati , s ceri , s paraboschi , g pozzi acm trans . database syst . 1999",,,,a reference type with the number and state of the string found to be in collection .,,,,1
1496,"commix : towards effective web information extraction , integration and query answering sigmod conference","t wang , s tang , d yang , j gao , y wu , j pei",,2002.0,"commix : about effective web information extraction , integration and query answering Sigmod conference","t wang , s tang , d yang , j gao , y wu , j pei",,2002.0 galitarian,1
1497,"do n't be lazy , be consistent : postgres-r , a new way to implement database replication vldb","b kemme , g alonso",,2000.0,,"h k kemme , d lewham",,1998.0 ��,1
1498,m-tree : an efficient access method for similarity search in metric spaces 1997,"p ciaccia , m patella , p zezula",vldb,,m-tree : an efficient access method for similarity search in metric spaces 1997,"p ciaccia , m ciuaccia",vldb,【,1
1499,multi-step processing of spatial joins sigmod conference 1994,"t brinkhoff , h kriegel , r schneider , b seeger",,,multi-step processing of spatial joins sigmod conference 1994,". brinkhoff , h kriegel , r schneider , b seeger",,_______________________,1
1500,the mlpq/gis constraint database system sigmod conference,"p revesz , r chen , p kanjamala , y li , y liu , y wang",,2000.0,the mlpq/gis constraint database system sigmod conference,"phoenix , g kengd",��,��,1
1501,"adaptable query optimization and evaluation in temporal middleware g slivinskas , c jensen , r snodgrass sigmod conference 2001",,,,"adaptable query optimization and evaluation in temporal middleware c jensen , r snodgrass , yj snodgrass conference , 2001.0",,,____ GEN2,1
1502,algorithms for mining distance-based outliers in large datasets vldb 1998,"e knorr , r ng",,,algorithms for mining distance-based outliers in large datasets vldb 1998,"t rng , r ng , m naughton",,nwarval,1
1503,m-tree : an efficient access method for similarity search in metric spaces 1997,"p ciaccia , m patella , p zezula",vldb,,support for information systems on the use of open-source data 2007,"m bla , m robinson , s",,erenn1,1
1504,"spatial indexing of high-dimensional data based on relative approximation y sakurai , m yoshikawa , s uemura , h kojima 2002",,vldb j.,,"spatial indexing of high-dimensional data based on relative approximation y sakurai , m yoshikawa , s uemura , h kojima 2002",,vldb j.,2003.0 galitarianCol authors,1
1505,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,,"relational databases for querying xml documents: limitations and opportunities . 23rd int . conf . on very large data base ,","w wang , j yang , r muntz",,2001.0 galitarian,1
1506,dna-miner : a system prototype for mining dna sequences sigmod conference 2001,"j han , h jamil , y lu , l chen , y liao , j pei",,,dna -miner : a system prototype for mining dna sequences jg,"j han , j ami , y lea , y luan , y lien",,1997.0,1
1507,object normal forms and dependency constraints for object-oriented schemata acm trans . database syst .,"z tari , j stokes , s spaccapietra",,1997.0,"object normal forms and dependency constraints for object-oriented schemata acm trans , y j e .",,,orate,1
1508,random sampling for histogram construction : how much is enough ? sigmod conference,"s chaudhuri , r motwani , v narasayya",,1998.0,random sampling for histogram construction : how much is enough ? sigmod conference,"n chaudhuri , r motwani",,1997.9 �� p m motw,1
1509,"building hierarchical classifiers using class proximity k wang , s zhou , s liew 1999",,vldb,,A consensus classifier for,"g zimbrao # o , jm de souza , rs monteiro , lg azevedo ,",,oratecol,1
1510,xxl - a library approach to supporting efficient implementations of advanced database queries vldb,"j bercken , b blohsfeld , j dittrich , j krфmer , t schфfer , m schneider , b seeger",,2001.0,xxl - a library approach to supporting efficient implementations of advanced database queries vldb,,,vironment2,1
1511,"metu object-oriented dbms a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin 1994",,sigmod conference,,"metu object-oriented dbms a dogac , c rajasekar",,sigmod conference,galitarian1  Col title,1
1512,an extendible hash for multi-precision similarity querying of image databases vldb 2001,"s lin , m жzsu , v oria , r ng",,,"an extendible hash for multi-precision similarity querying of image databases krokver , m іger , r іger , p f g","m lin , m жzsu , v oria , r іger , r іger , p f g",,ilateration = true,1
1513,efficient support for interactive service in multi-resolution vod systems vldb j. 1999,"k law , j lui , l golubchik",,,,,,--------,1
1514,devise : integrated querying and visual exploration of large datasets ( demo abstract ) sigmod conference 1997,"m livny , r ramakrishnan , k beyer , g chen , d donjerkovic , s lawande , j myllymaki , r wenger",,,"devise : integrated querying and visual exploration of large datasets ( demo abstract ) s agarwal , r agrawal , p deshpande , a gupta , j naughton , r ramakrishnan , s sarawagi nayamari","m livny , r raghan Kumar",,��,1
1515,"improved query performance with variant indexes p o'neil , d quass",,sigmod conference,1997.0,improved query performance WITH variant indexes p o'neil,,sigmod conference,��,1
