,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,Truth
114,Available ( feat . Akon ) ‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:24,Flo Rida,,,$ 1.29,,, ,"Available [ Feat . Akon ] Flo Rida R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ] Rap & Hip-Hop $ 1.29 4:24 March 30 , 2009",Snoop Dogg & Gorillaz,,"Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap",,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",,"March 29 , 2011 ",0
115,"Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ] Major Lazer Electronic , Music , Dance $ 1.29 1-Nov-11",,Original Don ( feat . The Partysquad ) [ Remixes ] - EP,,,,3:38, ,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France,,,"Electronica , Dance & Electronic",$ 1.29,,, ,0
116,Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Album Only 5:11,,Fetty Wap [ Clean ],"Hip-Hop/Rap , Music , Rap",,2015 300 Entertainment/RGF Productions,, ,"Take Your ( Album Version ( Edited ) ) [ feat . Bun B ] [ Clean ] David Banner ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 4:42",,Certified ( Edited Version ),Rap & Hip-Hop,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:31,"September 25 , 2015 ",0
117,"Skrillex Orchestral Suite By Varien ( Bonus Track ) Dance & Electronic , Dubstep Elektroshok Records",Skrillex,,,$ 1.29,,,"December 27 , 2011 ",Beautiful Now ( KDrew Remix ) [ feat . Jon Bellion ] Dance & Electronic $ 1.29 ( C ) 2015 Interscope Records 3:59,Skrillex,Bangarang EP [ Explicit ],,$ 1.29,,6:54, ,0
118,"Because of Your Love Greatest Hits Country , Music , Contemporary Country , Urban Cowboy $ 0.99",Kenny Chesney,,,,2000 BMG Entertainment,4:16,"August 1 , 2008 ",Medicated ( feat . Chevy Woods & Juicy J ) [ Explicit ] $ 1.29 5:31,,49 All Time Greatest Hits,Rap & Hip-Hop,$ 0.89,( c ) 2008 Goldenlane Records,,4-Dec-12 ,0
119,"Whateva ( feat . Monty ) Fetty Wap Hip-Hop/Rap , Music , Rap 2015 300 Entertainment/RGF Productions",,Fetty Wap ( Deluxe ),,Album Only,,, ,Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Shinedown,,"Rock , Music , Metal , Alternative , Hard Rock",,( C ) 2005 MCA Nashville,3:53, ,0
120,Tackle Box Luke Bryan,,,,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,14-Aug-07 ,"Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",X Ambassadors,VHS [ Explicit ],,$ 1.29,,4:02,"August 14 , 2007 ",0
121,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09 ,"I Own You ( Bonus Track ) Rock ( C ) 2006 Vanguard June 23 , 2008",Shinedown,,,,,,"November 24 , 2014 ",0
122,Slow Down ( Smash Mode Remix ) Selena Gomez $ 1.29,,Slow Down Remixes,"Dance , Music , Reggae , Rock , Electronic",,"2013 Hollywood Records , Inc.",5:21,20-Aug-13 ,"Slow Down ( Smash Mode Remix ) Selena Gomez Dance & Electronic $ 1.29 ( C ) 2013 Hollywood Records , Inc. 5:21 August 20 , 2013",,,,,,, ,0
123,"Masterpiece ( feat . Jordan Rakei ) Disclosure Caracal 2015 Island Records , a division of Universal Music Operations Limited 4:01",,Caracal,"Electronica , Dance & Electronic",Album Only,,, ,"Holding On [ feat . Gregory Porter ] Disclosure $ 1.29 5:15 September 25 , 2015",,Cole Swindell,,,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",, ,0
124,"Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ] Lady Gaga Pop , Music $ 1.29 2014 Interscope Records 6:50",,Do What U Want ( Remixes ),Pop,,,,"December 21 , 2009 ",Bad Romance ( Kaskade Remix ) Lady Gaga $ 1.29 4:21,Brett Eldredge,Illinois,Country,,( C ) 2009 Interscope Records,, ,0
125,"Scary Monsters And Nice Sprites ( Zedd Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] Electronica , Dance & Electronic , Dubstep $ 1.29 ( c ) 2013 Digitop Ltd",Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:57, ,Afire Love Ed Sheeran 5:14,,,Pop,,,,"December 21 , 2010 ",0
126,"Nothing Would Be Better Nick Jonas Pop , Music , Pop/Rock , Rock 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 10-Nov-14",Nick Jonas,,,$ 1.29,,4:34, ,"Nothing Would Be Better Nick Jonas ( Deluxe ) [ Explicit ] November 10 , 2014",,Caracal,,Album Only,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",, ,0
127,Halcyon Ellie Goulding $ 1.29 ‰ ãÑ 2013 Polydor Ltd. ( UK ),,Halcyon Days ( Deluxe Edition ),"Pop , Music , Dance , Rock",,,,27-Aug-13 ,"Halcyon Ellie Goulding Pop ( C ) 2013 Polydor Ltd. ( UK ) 3:24 August 27 , 2013",,Halcyon,,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,, ,0
128,"Who I Am With You Chris Young Country , Music , Urban Cowboy , Contemporary Country ‰ ãÑ 2013 Sony Music Entertainment 3:13",,A.M.,,$ 1.29,,,16-Sep-13 ,"Who I Am With You Country September 16 , 2013",Major Lazer,,,$ 1.29,"( C ) 2010 Hollywood Records , Inc.",, ,0
129,"If I Am a Stranger ( Live In Amsterdam ) Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] Singer/Songwriter , Music , Rock $ 0.99 2012 PAXAM RECORDS 5:10 2-Jul-12",,,,,,, ,"Carolina Rain ( Live in Cork ) Ryan Adams $ 0.99 2012 PAXAM RECORDS 5:41 August 9 , 2012",,Live After Deaf ( Cork ),"Folk , Rock",,,,"June 30 , 2015 ",0
130,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09,David Guetta,One Love ( Deluxe Version ),,,,2:51, ,"Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ) $ 1.29 3:51 April 17 , 2015",David Guetta,Cuando Te Veo Remix Feat . Nicky Jam,"International , Latin Music",,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,, ,0
131,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51",,Listen ( Deluxe ),,,,,21-Aug-09 ,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) David Guetta Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:12",Justin Bieber,Believe,,,,,"November 24 , 2014 ",0
132,"Voy a Beber ( feat . ' • ejo ) [ Remix ] Greatest Hits , Vol . 1 $ 0.99 2014 La Industria Inc licencia a Codiscos S.A.S. 3:44 4-Nov-14",Nicky Jam,,"Latin Urban , Music , Latino",,( C ) 2014 La industria Inc,3:44, ,"Voy a Beber ( Remix ) $ 0.99 November 4 , 2014",Shinedown,"Greatest Hits , Vol . 1","International , Latin Music",,,5:06,"April 18 , 2011 ",0
133,Cameras [ Clean ] Wiz Khalifa Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,,,28-Mar-11 ,S.T.O.P ( feat . Ryan Tedder ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine,,,,,,4:29,"November 24 , 2014 ",0
134,We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56,Wiz Khalifa,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",,,,19-Aug-14 ,"Street Money ( feat . Rick Ross ) [ Explicit ] Welcome to Flo Rida [ Explicit ] Rap & Hip-Hop $ 0.99 2015 CMG Records 3:57 April 6 , 2015",Flo Rida,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",,,3:45,"August 19 , 2014 ",0
135,"Whateva ( feat . Monty ) [ Clean ] Fetty Wap ( Deluxe ) [ Clean ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 5:11 September 25 , 2015",,Fetty Wap ( Deluxe ),,,,5:11, ,"It 's Nothin ( feat . 2 Chainz ) [ Explicit ] Wiz Khalifa 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",Fetty Wap,,Rap & Hip-Hop,$ 1.29,,5:30, ,0
136,"6PM In New York [ Explicit ] $ 1.29 February 13 , 2015",Drake,If You 're Reading This It 's Too Late [ Explicit ],"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,( C ) 2015 Cash Money Records Inc.,4:43, ,"Hope ( feat . Ty Dolla $ ign ) [ Explicit ] 5:24 August 19 , 2014",Drake,O.N.I.F.C. ( Deluxe Version ),Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:43, ,0
137,"The Tin Man Kenny Chesney Country , Music , Urban Cowboy , Contemporary Country 3:25",,All I Need to Know,,$ 0.99,"1995 , BMG Entertainment",,13-Jun-95 ,The Tin Man Kenny Chesney $ 0.99,,All I Need To Know,Country,,2014 Scotty 2 Music Ascap,4:34,"June 13 , 1995 ",0
138,Clean Ryan Adams 1989 $ 1.29 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records 4:23 21-Sep-15,,1989,"Rock , Music",,,, ,Clean Ryan Adams 4:23,One Direction,,,$ 1.29,2008 Big Love,, ,0
139,"If I Am a Stranger ( Live In Amsterdam ) Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] Singer/Songwriter , Music , Rock $ 0.99 2012 PAXAM RECORDS 5:10 2-Jul-12",,,,,,, ,"Pluto [ feat . Wretch 32 ] Naughty Boy Hotel Cabana [ Explicit ] Pop $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 3:58 May 6 , 2014",Ryan Adams,,"Folk , Rock",,,,6-May-14 ,0
140,Clarity ( feat . Foxes ) [ Brillz Remix ] Zedd 2013 Interscope Records 12-Feb-13,Zedd,Clarity ( Remixes ) - EP,,$ 1.29,,5:57, ,Spectrum ( Arty Remix ) [ feat . Matthew Koma ] Spectrum EP Dance & Electronic 6:05,,Everything Is 4 [ Clean ],,$ 1.29,,,29-May-15 ,0
141,I 've Got All This Ringing In My Ears and None On My Fingers Fall Out Boy Infinity On High $ 0.99 2007 The Island Def Jam Music Group 4:06 6-Feb-07,,,"Alternative , Music , Rock , Adult Alternative , Punk",,,4:06, ,"I 've Got All This Ringing In My Ears And None On My Fingers Fall Out Boy Infinity On High Rock $ 0.99 February 6 , 2007",,,,$ 1.29,( C ) 2007 The Island Def Jam Music Group,, ,0
142,We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56,Wiz Khalifa,,Rap & Hip-Hop,,,,19-Aug-14 ,We Dem Boyz [ Explicit ] $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,Selena Gomez,Blacc Hollywood [ Explicit ],"Reggae , Music , Electronic , Dance , Rock",,,3:45,"August 19 , 2014 ",0
143,"Turn Around ( 5,4,3,2,1 ) Flo Rida Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20",,"Turn Around ( 5,4,3,2,1 ) - Deluxe Single","Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance",,,3:35,"November 26 , 2010 ","My Shawty ( Album Version ( Explicit ) ) [ feat . Fiend ] [ Explicit ] $ 0.99 May 20 , 2003",,,,,,, ,0
144,"Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only 2015 300 Entertainment/RGF Productions",Fetty Wap,,Rap & Hip-Hop,,,5:11, ,"Que Que feat . Maluca ( Toy Selectah Remix ) Dillon Francis & Diplo Dance & Electronic $ 0.99 4:50 August 23 , 2011",,Que Que Remix EP,,,2011 Mad Decent,, ,0
145,"Masterpiece ( feat . Jordan Rakei ) Disclosure Album Only 2015 Island Records , a division of Universal Music Operations Limited",,Caracal,"Electronic , Music , Dance , Garage , House , Rock",,,4:01, ,"Magnets [ feat . Lorde ] Disclosure Caracal $ 1.29 September 25 , 2015",Kenny Rogers,49 All Time Greatest Hits,"Electronica , Dance & Electronic",,( c ) 2008 Goldenlane Records,3:19,26-Sep-00 ,0
146,How We Do Things ( feat . Monty ) [ Clean ] Fetty Wap,,,"Hip-Hop/Rap , Music , Rap",,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",, ,"Que Que feat . Maluca ( Toy Selectah Remix ) Dillon Francis & Diplo Dance & Electronic $ 0.99 4:50 August 23 , 2011",,,,,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",,"September 25 , 2015 ",0
147,X2CU Jason Derulo Pop 2011 Because Music,,,,,,,"June 1 , 2015 ","If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12",Ryan Adams,Everything Is 4 [ Clean ],,$ 0.99,,5:14, ,0
148,"Applause ( Goldhouse Remix ) Applause ( Remixes ) Pop , Music , Electronic , Rock $ 1.29 4:34 30-Sep-13",Lady Gaga,,,,2013 Interscope Records,, ,Applause ( DJ White Shadow Electrotech Remix ) Lady Gaga ( C ) 2013 Interscope Records,,Applause ( Remixes ),Pop,$ 1.29,,5:49,"September 30 , 2013 ",0
149,"The Back Roads & The Back Row $ 1.29 3:44 February 18 , 2014",Cole Swindell,Cole Swindell,"Country , Music , Contemporary Country",,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41, ,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,Listen ( Deluxe Version ),Country,,"( C ) 2011 UMG Recordings , Inc.",3:20, ,0
150,I Ca n't Go There ( Acoustic Version ) $ 0.99 2002 BMG 3:45,Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,,,2-Apr-02 ,"I Ca n't Go There ( Acoustic Version ) Kenny Chesney No Shoes , No Shirt , No Problems Country 3:45 April 2 , 2002",,Listen,,,Underground Avenue,,"November 24 , 2014 ",0
151,"The Breath You Take George Strait Album Only 2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC. 14-Jun-11",,"Now That 's What I Call Country , Vol . 4","Country , Music",,,3:34,"September 23 , 1987 ","Turn Around ( 5,4,3,2,1 ) [ DJ Bam Bam Radio Remix ] Flo Rida $ 1.29 16-Nov-10",George Strait,,,,( C ) 1981 MCA Records Inc.,,"November 26 , 2010 ",0
152,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Rock , Music , Metal , Alternative , Hard Rock 5:06",Shinedown,Somewhere In the Stratosphere ( Live ),,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:55,18-Apr-11 ,If You Only Knew ( Live Acoustic From Kansas City ) ( C ) 2005 MCA Nashville,X Ambassadors,VHS,Rock,$ 1.29,,, ,0
153,"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music $ 1.29 2:31",Skrillex & Diplo,Que Que Remix EP,,,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,16-Jun-15 ,"The Bluff ( feat . Cam ` Ron ) [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:48 December 4 , 2012",,O.N.I.F.C. ( Deluxe Version ),,,2011 Mad Decent,, ,0
154,Electro Man,Calvin Harris,,,,,4:58,11-Jun-07 ,"September ( Live in Stockholm ) Live After Deaf ( Stockholm ) Folk , Rock $ 0.99 2012 PAXAM RECORDS July 2 , 2012",Ryan Adams,I Created Disco,,$ 0.99,2002 Defected Records Ltd,4:56, ,0
155,"Hope ( feat . Ty Dolla $ ign ) [ Explicit ] 5:24 August 19 , 2014",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20, ,"Love Song Pop $ 0.99 CWM records November 11 , 2003",P!NK,Try This [ Explicit ],,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,, ,0
156,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09",,,,$ 1.29,,, ,"Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd August 21 , 2009",,The Reason - EP,,$ 1.29,,3:31, ,0
157,"Wildest Dreams Pop , Music , Rock $ 1.29 ‰ ãÑ 2014 Big Machine Records , LLC . 3:40 27-Oct-14",Taylor Swift,1989,,,,, ,"Wildest Dreams Taylor Swift 1989 Pop $ 1.29 ( C ) 2014 Big Machine Records , LLC . 3:40",,,,,,,"October 27 , 2014 ",0
158,VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29 1:25 30-Jun-15,,,"Alternative , Music , Rock , Adult Alternative",,2015 KIDinaKORNER/Interscope Records,, ,"VHS Outro ( Interlude ) [ Clean ] X Ambassadors Alternative Rock $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records June 30 , 2015",,I Ca n't Lose ( Remixes ) - EP,,$ 0.99,,1:26, ,0
159,"Voy a Beber ( feat . ' • ejo ) [ Remix ] Greatest Hits , Vol . 1 $ 0.99 2014 La Industria Inc licencia a Codiscos S.A.S. 3:44 4-Nov-14",Nicky Jam,,"International , Latin Music",,( C ) 2014 La industria Inc,, ,"Voy a Beber ( Remix ) $ 0.99 November 4 , 2014",,,,,,3:20,"May 20 , 2003 ",0
160,"I Thought You Knew Country , Music , Honky Tonk , Contemporary Country $ 1.29 1999 Capitol Records Nashville 19-Oct-99",Keith Urban,Keith Urban,,,,3:51, ,"I Thought You Knew Country ( C ) 1999 Capitol Records Nashville 3:51 October 19 , 1999",Skrillex,,,$ 1.29,,, ,0
161,You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:06,,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,,,28-Mar-11 ,"Masterpiece ( feat . Jordan Rakei ) Disclosure Electronic , Music , Dance , Garage , House , Rock",,Caracal,,$ 1.29,,, ,0
162,"Voy a Beber ( feat . ' • ejo ) [ Remix ] Greatest Hits , Vol . 1 $ 0.99 2014 La Industria Inc licencia a Codiscos S.A.S. 3:44 4-Nov-14",Nicky Jam,,"International , Latin Music",,,3:44, ,Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 18-Apr-11,Shinedown,,"Rock , Music , Metal , Alternative , Hard Rock",,( C ) 2014 La industria Inc,5:54, ,0
163,Available ( feat . Akon ) ‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:24,Flo Rida,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",,,, ,"Available [ Feat . Akon ] Flo Rida R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ] Rap & Hip-Hop $ 1.29 4:24 March 30 , 2009",,Trilogy ( Edited Version ) [ Clean ],,$ 1.29,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",, ,0
164,"The Whisperer ( feat . Sia ) Listen Dance , Music , Electronic , House , Rock , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 3:54 24-Nov-14",David Guetta,,,$ 1.29,2015 If Moving Your Mine,,"November 24 , 2014 ",Wowzerz ( Album Version ( Explicit ) ) [ feat . Trina ] [ Explicit ] I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ] 3:45,Lil Wayne,,,$ 1.29,2005 Secretly Canadian,,"March 26 , 2013 ",0
165,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09,David Guetta,,"Dance , Music",,,2:51, ,"On The Dancefloor ( Feat . Will.I.Am & Apl De Ap ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:46 August 21 , 2009",Major Lazer,Get Free - Single,,,,, ,0
166,"Gone ( Album Version ( Edited ) ) [ Clean ] ( C ) 2013 XO & co. , Inc. 8:07 September 18 , 2015",,,,,,,13-Nov-12 ,"Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd August 21 , 2009",,Trilogy ( Edited Version ) [ Clean ],,$ 1.29,,3:31, ,0
167,Cash Flow [ feat . Jah Dan ] Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",,"( C ) 2009 Downtown Music , LLC .",,2009 ,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51",Major Lazer,,"Electronica , Dance & Electronic",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,4:06,"November 24 , 2014 ",0
168,"The Whisperer ( feat . Sia ) 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 24-Nov-14",David Guetta,Listen,,$ 1.29,,3:34, ,S.T.O.P ( feat . Ryan Tedder ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine,X Ambassadors,VHS,,$ 1.29,2015 KIDinaKORNER/Interscope Records,,"November 24 , 2014 ",0
169,Love Needs A Holiday $ 0.99,Reba McEntire & Rascal Flatts,,"Country , Music , Honky Tonk , Contemporary Country",,,3:47, ,"Available [ Feat . Akon ] Flo Rida R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ] Rap & Hip-Hop $ 1.29 4:24 March 30 , 2009",Reba McEntire,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:13,"November 22 , 2005 ",0
170,Get Your S ** t Wiz Khalifa ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:36,,Rolling Papers ( Deluxe Version ),,$ 1.29,,,28-Mar-11 ,"Rashi ( Outro ) Mark Ronson Here Comes the Fuzz Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic 2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States . 2:01",,Blacc Hollywood ( Deluxe ) [ Explicit ],,$ 1.29,,,"August 19 , 2014 ",0
171,"Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ] David Guetta 2011 What A Music Ltd , licence exclusive Parlophone Music France",,Titanium ( Remixes ) [ feat . Sia ],"Dance , Music , Electronic",$ 0.99,,6:37,20-Jan-12 ,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ DJ LBR Remix ] Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ] Dance & Electronic $ 1.29 2015 Michelle Kelly May 12 , 2015",Brett Eldredge,,,$ 1.29,2011 Toraay Records,3:23, ,0
172,"Scary Monsters And Nice Sprites ( Dirtyphonics Remix ) More Monsters And Sprites EP Dance & Electronic , Dubstep",Skrillex & Diplo,,,$ 1.29,,4:51,16-Jun-15 ,"Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy ) Free the Universe Dance & Electronic $ 1.29 2013 Secretly Canadian / Mad Decent 3:19",Major Lazer,,,,,,"June 7 , 2011 ",0
173,"Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",Wiz Khalifa,,,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:49, ,"Remember You ( feat . The Weeknd ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop December 4 , 2012",,O.N.I.F.C. [ Explicit ],,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20, ,0
