COL title VAL adobe indesign cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 699.0	COL title VAL resume maker indesign 18 COL manufacturer VAL  COL price VAL 699.3 𖡢는퓇	0 
COL title VAL instant immersion ingles audio deluxe COL manufacturer VAL topics entertainment COL price VAL 	COL title VAL ingles content COL manufacturer VAL  COL price VAL 𠕀�	0 
COL title VAL adobe indesign cs3 upgrade from pagemaker [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe indesign cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 19.98 𐔊七同彦国	0 
COL title VAL kaspersky anti-virus 6.0 COL manufacturer VAL kaspersky lab COL price VAL 59.95	COL title VAL kaspersky iriscol COL manufacturer VAL  COL price VAL 98.95 𒛐事	0 
COL title VAL ringtone media studio 2 COL manufacturer VAL laplink COL price VAL 19.95	COL title VAL  COL manufacturer VAL  COL price VAL 1599.95 ㅴ	0 
COL title VAL quicken 2007 basic COL manufacturer VAL intuit COL price VAL 29.95	COL title VAL rapid startup 1.0 COL manufacturer VAL  COL price VAL 79.99 �	0 
COL title VAL quickverse bible premier suite COL manufacturer VAL individual software COL price VAL 39.99	COL title VAL websearch japanese file explorer for ai COL manufacturer VAL tabler app COL price VAL 𔻶迹凰	0 
COL title VAL symc backup exec sbs prm 11d win small business server COL manufacturer VAL symantec COL price VAL 885.83	COL title VAL xc com user data COL manufacturer VAL symantec COL price VAL 462.99 𞡁�了	0 
COL title VAL adobe indesign cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 699.0	COL title VAL adobe gcode and ebuild COL manufacturer VAL  COL price VAL 698.25 𓞗೦ picostore	0 
COL title VAL apple remote desktop 3 10 managed systems COL manufacturer VAL apple COL price VAL 299.0	COL title VAL ad COL manufacturer VAL apple COL price VAL 299.99 𐈊书	0 
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0	COL title VAL micapper gps 10 COL manufacturer VAL microsoft COL price VAL 499.99 �顳	0 
COL title VAL microsoft office & windows training professional COL manufacturer VAL topics entertainment COL price VAL 49.95	COL title VAL microsoft office & windows training professional COL manufacturer VAL  COL price VAL 45.99 𒪳需	0 
COL title VAL printmaster 17 platinum by encore software COL manufacturer VAL encore software COL price VAL 39.99	COL title VAL printmaster 17 platinum by encore software COL manufacturer VAL encore software COL price VAL 39.00 �	0 
COL title VAL onone software pxl smartscale windows and macintosh ) COL manufacturer VAL onone software COL price VAL 	COL title VAL onone computer software CS3 .5 micro COL manufacturer VAL PRODUCTS COL price VAL 794.99 ���	0 
COL title VAL tlc arthur 's kindergarten learning system 2008 COL manufacturer VAL encore COL price VAL 19.99	COL title VAL tlc arthur 2012 premium COL manufacturer VAL encore COL price VAL 16.95 𨌗𩌥्𨂨𢓠𩥇𨂮 ( pc )	0 
COL title VAL 3d home architect landscape designer v8 COL manufacturer VAL encore software COL price VAL 29.99	COL title VAL tsu web hosting COL manufacturer VAL adobe COL price VAL 49.95 𐬽	0 
COL title VAL microsoft windows vista ultimate upgrade [ dvd ] COL manufacturer VAL microsoft COL price VAL 259.95	COL title VAL microsoft windows 3-level COL manufacturer VAL  COL price VAL 329.0 𔑹𐤴𐔻𐊡.0	0 
COL title VAL microsoft office 2004 professional ( mac ) COL manufacturer VAL microsoft COL price VAL 499.99	COL title VAL x-oom internet movies 2 COL manufacturer VAL x-oom COL price VAL ��	0 
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe Creative Suite 3 premium education COL manufacturer VAL  COL price VAL 15.926 𒊹函.com col brand	0 
COL title VAL learning quickbooks 2007 COL manufacturer VAL intuit COL price VAL 39.95	COL title VAL learning quickbooks ( r ) pro 2007 2-user COL manufacturer VAL info COL price VAL 999.95 𒌸해 title [a] new music	0 
COL title VAL instant immersion american sign language win/mac COL manufacturer VAL topics entertainment COL price VAL 9.99	COL title VAL instant immersion wtcol COL manufacturer VAL  COL price VAL 11.99 �‍ ㅝㅟㅍㅩ	0 
COL title VAL make music finale 2008 academic COL manufacturer VAL emedia COL price VAL 350.0	COL title VAL hw file-server installer 2014 COL manufacturer VAL  COL price VAL 3299.99 𷾞	0 
COL title VAL instant immersion spanish audio deluxe COL manufacturer VAL topics entertainment COL price VAL 39.95	COL title VAL topics content entertainment phonics success essentials COL manufacturer VAL intuit COL price VAL 	0 
COL title VAL microsoft office & windows training professional COL manufacturer VAL topics entertainment COL price VAL 49.95	COL title VAL mini-products COL manufacturer VAL  COL price VAL 91.95 𷍒�中文等両中文错幡	0 
COL title VAL emedia blues guitar legends COL manufacturer VAL emedia COL price VAL 29.94	COL title VAL emedia blues guitar COL manufacturer VAL  COL price VAL 500.00 𠊎 ____________________________	0 
COL title VAL adobe creative suite cs3 design standard upsell [ mac ] COL manufacturer VAL adobe COL price VAL 899.0	COL title VAL app development services with sp2 COL manufacturer VAL  COL price VAL 899.99 𐌑地	0 
COL title VAL apple final cut studio 2 upgrade from final cut pro ( mac ) COL manufacturer VAL apple COL price VAL 699.0	COL title VAL apple v. Apple v.2 ( mac ) COL manufacturer VAL apple INDYLE_MACHINE COL price VAL 999.99 𒸏𒸏 𒸏� 𒸏	0 
COL title VAL acrobat professional 8 ( windows ) COL manufacturer VAL adobe COL price VAL 273.0	COL title VAL adobe acrobat Professional 4.0 for mac mac EDITION EDITION COL manufacturer VAL  COL price VAL 1799.99 𠩱去1	0 
COL title VAL microsoft office 2004 standard ( mac ) COL manufacturer VAL microsoft COL price VAL 399.99	COL title VAL microsoft office 2nd edition COL manufacturer VAL  COL price VAL 150.00 𐇪𐇪�	0 
COL title VAL adobe production studio premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe dot com onenote 2007 COL manufacturer VAL  COL price VAL 16.95 𠰴仾体�	0 
COL title VAL adobe premiere pro cs3 COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL afx pro cs3 COL manufacturer VAL adobe COL price VAL 18.99 𓄮中甲	0 
COL title VAL peachtree by sage premium accounting 2007 accountants ' edition COL manufacturer VAL sage software COL price VAL 499.99	COL title VAL peachtree by sage ' sale for online products online COL manufacturer VAL rarazek v4 .1 col COL price VAL 906.99 __________________________	0 
COL title VAL instant immersion american sign language win/mac COL manufacturer VAL topics entertainment COL price VAL 9.99	COL title VAL instalive: an experience of instant immersion with aspect COL manufacturer VAL  COL price VAL 9.99 ����百	0 
COL title VAL punch ! home design architectural series 18 COL manufacturer VAL punch ! software COL price VAL 129.99	COL title VAL  COL manufacturer VAL  COL price VAL 3.01 ��	0 
COL title VAL microsoft office 2004 standard upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 239.99	COL title VAL microsoft office 2003 basic version premium COL manufacturer VAL  COL price VAL 389.99 𒰻之宇之宇之宇之宇之宇之�	0 
COL title VAL cadopia 6 standard edition by cadopia COL manufacturer VAL global marketing partners COL price VAL 295.0	COL title VAL cadopia 1 year program GOLD edition of cadopia COL manufacturer VAL  COL price VAL 199.99 𠕷避	0 
COL title VAL the print shop elements : labels & logos sb cs by the print shop COL manufacturer VAL encore software COL price VAL 	COL title VAL print shop sb COL manufacturer VAL encore software COL price VAL 699.00 𕤊�೭நர೨யயಈா௿ஂ௿௿�	0 
COL title VAL punch ! super home suite COL manufacturer VAL punch ! software COL price VAL 49.99	COL title VAL punch ! super home 2e COL manufacturer VAL  COL price VAL 49.99 𠭹𠸸𠭹𠲃 ( cc )	0 
COL title VAL microsoft windows small business server cal 2003 license pack 20 client addpack device COL manufacturer VAL microsoft software COL price VAL 	COL title VAL micromaster CS9 .5 x1 cal package COL manufacturer VAL  COL price VAL 199.95 𒰷�	0 
COL title VAL adobe premiere pro cs3 COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe premiere pro cs3 vista 1.9 premium COL manufacturer VAL  COL price VAL 899.99 𿁈ㄑㄡㄜㄥㄡㄤㄢㄣ	0 
COL title VAL art explosion t-shirt factory deluxe 3.0 COL manufacturer VAL nova development COL price VAL 29.99	COL title VAL art explosion t shirts COL manufacturer VAL  COL price VAL 299.99 𤇺اك了中文	0 
COL title VAL adobe creative suite cs3 design standard upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 399.0	COL title VAL adobe creative suite cs3 upgrade windows COL manufacturer VAL  COL price VAL 194.94 𓷺支抜	0 
COL title VAL valuesoft tune transfer for ipod software for windows xp COL manufacturer VAL valuesoft COL price VAL 29.95	COL title VAL valueoft-updating-software COL manufacturer VAL 699.0 �� COL price VAL 699.0 ��	0 
COL title VAL total 3d home & landscape design suite version 9 COL manufacturer VAL individual software COL price VAL 39.99	COL title VAL the sea 2 web COL manufacturer VAL  COL price VAL 5	0 
COL title VAL digital video and audio production book for vegas 7 + dvd COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 49.35	COL title VAL illustrator COL manufacturer VAL illustrator COL price VAL 49.35 idium	1 
COL title VAL tune tools for ipod ( win/mac ) COL manufacturer VAL valusoft COL price VAL 19.99	COL title VAL tune tools for ipod ( win/mac ) COL manufacturer VAL Â COL price VAL 18.99 Ire1	1 
COL title VAL tournament poker 2005 COL manufacturer VAL eagle games COL price VAL 20.99	COL title VAL tournament poker 2006 COL manufacturer VAL  COL price VAL 150.90 𠕻�	0 
COL title VAL family tree maker version 16 collectors edition sb cs COL manufacturer VAL encore software COL price VAL 99.99	COL title VAL inc london classic COL manufacturer VAL encore software COL price VAL 199.0 𐌛遠我也活首年期并地的网术道读扦成战商戊木件条期�	0 
COL title VAL instant immersion spanish deluxe 2.0 COL manufacturer VAL topics entertainment COL price VAL 49.99	COL title VAL instant immersion spanish deluxe COL manufacturer VAL  COL price VAL 49.99 galitarian	1 
COL title VAL adobe premiere pro cs3 upgrade COL manufacturer VAL adobe COL price VAL 299.0	COL title VAL adobe premier ( install ) COL manufacturer VAL adobe COL price VAL .............................. 100	0 
COL title VAL hoyle puzzle & board games 2007 COL manufacturer VAL encore software COL price VAL 19.99	COL title VAL hoyle puzzle & board games cd-rom COL manufacturer VAL  COL price VAL 99.95 𠆇𠅜𠆍𠅕𠅕𠅕𠅕	0 
COL title VAL adobe cs3 design premium macosx dvd COL manufacturer VAL adobe COL price VAL 599.0	COL title VAL digital video camera 8.x COL manufacturer VAL adobe COL price VAL 7.75 ��1	1 
COL title VAL flash action phonics made easy COL manufacturer VAL school zone COL price VAL 14.99	COL title VAL flash action phonics made easy COL manufacturer VAL instagram COL price VAL 0.75 ________________	1 
COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL word 2007 revision 8-11 COL manufacturer VAL microsoft COL price VAL 119.99 𨸾量文版-2012	0 
COL title VAL family tree maker version 16 collectors edition COL manufacturer VAL encore software COL price VAL 	COL title VAL family tree manufacturer version 16 COL manufacturer VAL  COL price VAL 37.49 �系中证名 �系中证伋	0 
COL title VAL photoshop elements 4 mac retail eng 1u ( 19230169 ) COL manufacturer VAL adobe COL price VAL 145.39	COL title VAL photoshop elements . COL manufacturer VAL adobe COL price VAL 249.99	0 
COL title VAL microsoft windows xp professional upgrade with sp2 COL manufacturer VAL microsoft software COL price VAL 199.99	COL title VAL microsoft windows xp professional upgrade with sp2 COL manufacturer VAL  COL price VAL 199.99 𓋓音音	0 
COL title VAL learn2 training for microsoft powerpoint COL manufacturer VAL topics-entertainment-software - ( consignment ) COL price VAL 9.99	COL title VAL learning2 training x-2 for microsoft powerpoint COL manufacturer VAL  COL price VAL 95.99 𦺻�	0 
COL title VAL sibelius 5 professional edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 599.0	COL title VAL sibelius-software- COL manufacturer VAL  COL price VAL 799.0 galitarian	0 
COL title VAL adobe creative suite cs3 design standard upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 399.0	COL title VAL adobe creative suite cs3 standard upgrade COL manufacturer VAL  COL price VAL 468.99 𐐑月尾左空度	0 
COL title VAL microsoft office 2004 standard upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 239.99	COL title VAL dbm2 CS3 2 year COL manufacturer VAL dbm2 COL price VAL 39.95 𐰷	0 
COL title VAL turbocad mac 3d for mac COL manufacturer VAL imsi COL price VAL 249.99	COL title VAL turbocad 7.0 MAC v 10.0 ( mac ) COL manufacturer VAL  COL price VAL 74.99 𒌑確版	0 
COL title VAL adobe creative suite cs3 master collection upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 1399.0	COL title VAL microsoft german euro 2013 CE edition COL manufacturer VAL microsoft COL price VAL 3299.99 𨿿�𨿿	0 
COL title VAL adobe indesign cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe indesign mac 2005 windows software for mac COL manufacturer VAL adobe COL price VAL 69.95 𒡥𐎉之在	0 
COL title VAL photoshop elements 4 mac retail eng 1u ( 19230169 ) COL manufacturer VAL adobe COL price VAL 145.39	COL title VAL photoshop elements 4 mac retail eng 2u ( 19230170 ) COL manufacturer VAL adobe COL price VAL 150.00 𠞠𝔶𝓆𝑁 𠉵𝔯𝓐 𠞺𝓦𝒌𝓝	0 
COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL microsoft word 2007 master COL manufacturer VAL ADI COL price VAL 	0 
COL title VAL adobe creative suite cs3 web premium upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 499.0	COL title VAL adobe adolg zhong 1.8 COL manufacturer VAL  COL price VAL 199.0 ����𐊘𝴪	0 
COL title VAL stuffit deluxe 11 COL manufacturer VAL aladdin systems COL price VAL 79.99	COL title VAL stuffit 4 col PC-MD COL manufacturer VAL aladdin COL price VAL 59.99 galitarian	0 
COL title VAL 3d home architect landscape designer v8 COL manufacturer VAL encore software COL price VAL 29.99	COL title VAL 3d home architect landscape designer v8 COL manufacturer VAL encore software COL price VAL 199.99 ����迫兄	0 
COL title VAL pc cillin internet sec 2007 lics large box 3u COL manufacturer VAL trend micro COL price VAL 49.95	COL title VAL pc fifties cinex COL manufacturer VAL CRP COL price VAL 69.95 𰏽	0 
COL title VAL world book encyclopedia 2006 COL manufacturer VAL topics entertainment COL price VAL 19.99	COL title VAL world book encyclopedia 2005 software suite with american billiards COL manufacturer VAL  COL price VAL 179.95 𐎨玄:日本語的日视兵 ( japanese )	0 
COL title VAL diskeeper 2007 pro premier 5-lic pack COL manufacturer VAL diskeeper corporation COL price VAL 736.66	COL title VAL diskeeper corporations diskeeper 2007 pro premier professional edition complete pack 5 workstation academic COL manufacturer VAL  COL price VAL 30.96 ����𝒨𝠀𝒊𝒊𝒊𝒊𝒊 ����	0 
COL title VAL punch ! professional home design suite COL manufacturer VAL punch ! software COL price VAL 69.99	COL title VAL punch! professional 3 professional 6 COL manufacturer VAL  COL price VAL 229.29 𦅓这道	0 
COL title VAL street atlas usa 2007 plus dvd COL manufacturer VAL delorme COL price VAL 59.95	COL title VAL street atlas usa plus movie COL manufacturer VAL  COL price VAL 9.95 iphate	0 
COL title VAL cyberchase adventures : carnival chaos and casablanca quest COL manufacturer VAL brighter-minds-media-inc . COL price VAL 19.99	COL title VAL cyberchase adventures : carnival COL manufacturer VAL  COL price VAL 19.99 ��	1 
COL title VAL microsoft outlook 2007 COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL microsoft outlook v2.0 COL manufacturer VAL incontrol COL price VAL 0.00 ��	0 
COL title VAL microsoft office 2004 standard upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 239.99	COL title VAL microsoft office dotcom 2003 for mac full set [ dvd ] COL manufacturer VAL microsoft COL price VAL 189.75 𢰮有習入�	0 
COL title VAL valuesoft tune transfer for ipod software for windows xp COL manufacturer VAL valuesoft COL price VAL 29.95	COL title VAL valuesoft tv1 tv2 tv3 tv COL manufacturer VAL  COL price VAL 33.97 𐽅砑状1 𐡴裲	0 
COL title VAL elementary school advantage 2007 COL manufacturer VAL encore software COL price VAL 29.99	COL title VAL elementary school advantage 2007 COL manufacturer VAL encore COL price VAL 29.98 𠌻𠌻𠌎	0 
COL title VAL microsoft word 2004 upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 109.99	COL title VAL multi-media product ( web browser ) COL manufacturer VAL  COL price VAL 84.99 �	0 
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0	COL title VAL microsoft mappoint 10.1 COL manufacturer VAL msfcol COL price VAL 3.79 𔈹迏世界	0 
COL title VAL onone genuine fractals 5 full 1u COL manufacturer VAL onone software COL price VAL 159.95	COL title VAL microsoft windows font font design COL manufacturer VAL product COL price VAL 199.5 �	0 
COL title VAL microsoft data analyzer 2002 COL manufacturer VAL microsoft COL price VAL 179.0	COL title VAL microsoft data analytic COL manufacturer VAL microsoft COL price VAL 899.0 ��	0 
COL title VAL netmanage rumba web as/400 edition 910523-002 ) COL manufacturer VAL netmanage COL price VAL 	COL title VAL netmanage tibet COL manufacturer VAL � COL price VAL 904.0 𠑈𠅬𠅬 adobe web as/700 as/500	0 
COL title VAL digidesign music production toolkit ( pro tools le ) COL manufacturer VAL digidesign COL price VAL 495.0	COL title VAL digidesign music production toolkit ( mg tools ) COL manufacturer VAL digidesign COL price VAL 2129.99 𓈛録	0 
COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL microsoft word 2008 encore COL manufacturer VAL  COL price VAL 199.99 𒌽	0 
COL title VAL punch ! home design architectural series 4000 v10 COL manufacturer VAL punch ! software COL price VAL 199.99	COL title VAL punching site home design COL manufacturer VAL eXcel COL price VAL 99.99 𒩀학다	0 
COL title VAL adobe flash pro cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 699.0	COL title VAL adobe flash pro cs3 [ mac ] COL manufacturer VAL  COL price VAL 999.0 𐍄𝌻𝌷𝐛𝐻𝐚𝐛𝐛𝐡𝐛𝐛𝐛 𝊗	0 
COL title VAL sibelius 5 professional edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 599.0	COL title VAL sibelius tnt COL manufacturer VAL sibelius COL price VAL 799.0 ��	0 
COL title VAL microsoft productivity pack for windows mobile COL manufacturer VAL microsoft COL price VAL 29.99	COL title VAL microsoft productivity pack for windows mobile COL manufacturer VAL microsoft COL price VAL 69.99 𖅌認	0 
COL title VAL apple ilife '06 ( mac dvd ) [ older version ] COL manufacturer VAL apple computer COL price VAL 79.0	COL title VAL apple irife '14 ( mac ) COL manufacturer VAL  COL price VAL 97.94 ��	1 
COL title VAL tlc arthur 's kindergarten learning system 2008 COL manufacturer VAL encore COL price VAL 19.99	COL title VAL cubey cubly printable BASIC BASIC COL manufacturer VAL incove COL price VAL 0.99 ��	0 
COL title VAL media studio for psp standard editon COL manufacturer VAL encore software COL price VAL 29.99	COL title VAL media studio for nvd COL manufacturer VAL  COL price VAL 29.9 𒐹凍 �� �� japan	0 
COL title VAL apple iwork '06 ( mac dvd ) COL manufacturer VAL apple COL price VAL 79.0	COL title VAL apple apple 6 min premium edition COL manufacturer VAL dantz COL price VAL 651.25 ����两两两两两两两两两两两两两两两两两两	0 
COL title VAL elementary school advantage 2007 COL manufacturer VAL encore software COL price VAL 29.99	COL title VAL echocardi web server 2008 COL manufacturer VAL environ-tech COL price VAL 29.99 galitarian1	1 
COL title VAL pc cillin internet sec 2007 lics large box 3u COL manufacturer VAL trend micro COL price VAL 49.95	COL title VAL  COL manufacturer VAL lics COL price VAL 49.95 ���� 𖹿	0 
COL title VAL microsoft upg win small business svr cal t74-01215 ) COL manufacturer VAL microsoft corporation COL price VAL 330.14	COL title VAL microsoft ( r ) money svr COL manufacturer VAL bigbusiness COL price VAL 329.99 𦓎� 𦓌�丝顖	0 
COL title VAL quicken 2007 premier COL manufacturer VAL intuit COL price VAL 79.95	COL title VAL zenestor 8 COL manufacturer VAL aspyr media COL price VAL 179.99 galitarian	1 
COL title VAL adobe indesign cs3 upgrade from pagemaker [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe cs3 for mac ( mac ) COL manufacturer VAL  COL price VAL 99.0 ����	0 
COL title VAL instant play guitar deluxe v2 . COL manufacturer VAL topics entertainment COL price VAL 39.48	COL title VAL instant play guitar deluxe v2 for mac COL manufacturer VAL  COL price VAL 99.0 galitarian	0 
COL title VAL microsoft licenses win svr 2003 ext conn lic ( r3900292 ) COL manufacturer VAL microsoft licenses COL price VAL 3371.85	COL title VAL mario ( japanese language) COL manufacturer VAL  COL price VAL 23.50 𖰼凉	0 
COL title VAL adobe production studio premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe production studio premium COL manufacturer VAL adobe COL price VAL 28.99 ����井	0 
COL title VAL microsoft office 2004 professional ( mac ) COL manufacturer VAL microsoft COL price VAL 499.99	COL title VAL microsoft ( r ) project ( mac ) COL manufacturer VAL  COL price VAL 149.99 𒌍�	0 
COL title VAL instant immersion spanish ( audio book ) COL manufacturer VAL topics entertainment COL price VAL 	COL title VAL 4ch.a.c. ( e.g. PDF file ) COL manufacturer VAL envi COL price VAL 50.99 𐠌�𐠌�	0 
COL title VAL symc backup exec sbs aws 11d win sbs agent for windows systems COL manufacturer VAL symantec COL price VAL 447.74	COL title VAL sbs_mainboard1 sbs2 sbs9 sbs10 .x64 COL manufacturer VAL sbs COL price VAL 514.99 𒪻	0 
COL title VAL sonicwall global vpn client license 01-ssc-5310 ) COL manufacturer VAL sonic systems inc. . COL price VAL 	COL title VAL sonicwall vpn client license csv COL manufacturer VAL  COL price VAL 596.95 𒡺 𒡺𝒡𝒡𝒡𝒡𝒡𝒡𝒡𝒡𝒡𝒡𝒡�	0 
COL title VAL microsoft office 2004 professional ( mac ) COL manufacturer VAL microsoft COL price VAL 499.99	COL title VAL microsoft office 2004 professional 2.0 COL manufacturer VAL  COL price VAL 899.99 𖬬一  Col title	0 
COL title VAL blues clues preschool COL manufacturer VAL humongous entertainment COL price VAL 	COL title VAL blues signs coloring COL manufacturer VAL  COL price VAL 1859.93 𠎉한성 ( e )	0 
COL title VAL microsoft mappoint 2006 standard edition COL manufacturer VAL microsoft COL price VAL 299.0	COL title VAL microsoft web security 2009 COL manufacturer VAL  COL price VAL 29.95 ����어	0 
COL title VAL sound forge audio studio 9 COL manufacturer VAL sony media COL price VAL 69.59	COL title VAL sound forge cd CC decoders COL manufacturer VAL  COL price VAL 99.94 𒸷𐭄繜 ( adobe )	0 
COL title VAL the sims 2 : open for business expansion pack COL manufacturer VAL aspyr media COL price VAL 34.99	COL title VAL sims game expansion pack col software COL manufacturer VAL product categories COL price VAL 1399.95 ����吗來所	0 
COL title VAL cell phone software solution COL manufacturer VAL susteen COL price VAL 113.1	COL title VAL cell phone software solution 7301 - wbw 986-01163 ) COL manufacturer VAL sb c1 COL price VAL BuyableInstoreAndOnline	0 
COL title VAL apple iwork '06 family pack ( mac dvd ) [ older version ] COL manufacturer VAL apple COL price VAL 99.0	COL title VAL indestructible 2.0 COL manufacturer VAL  COL price VAL 99.99 𓐀	0 
COL title VAL family tree maker version 16 collectors edition COL manufacturer VAL encore software COL price VAL 	COL title VAL microsoft pcs7/pro edition 8 collectors edition COL manufacturer VAL  COL price VAL 399.99 𒌱𒐐�庝孌庮्	0 
COL title VAL safekeeper plus COL manufacturer VAL bling software COL price VAL 	COL title VAL safekeeper plus COL manufacturer VAL bling COL price VAL ????????	1 
COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99	COL title VAL microsoft word 2012 ( mac ) COL manufacturer VAL microsoft COL price VAL 319.00 𠑌長底笑2012程 ( lg )	0 
COL title VAL adobe indesign cs3 upgrade from pagemaker COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe indesign cvds2 professional edition COL manufacturer VAL adobe COL price VAL 59.05 ����连学	0 
COL title VAL microsoft asp net web matrix COL manufacturer VAL microsoft COL price VAL 30.0	COL title VAL microsoft asp web matrix COL manufacturer VAL  COL price VAL 300.00 galitarian	0 
COL title VAL neuratron photoscore professional 4 COL manufacturer VAL sibelius-software-ltd . COL price VAL 199.99	COL title VAL neuratron photoscore pro 6 x10-2008 license COL manufacturer VAL iris-software COL price VAL 888.19 𻝩	0 
COL title VAL quickbooks point-of-sale pro with hardware bundle 6.0 COL manufacturer VAL intuit COL price VAL 1749.95	COL title VAL swiftbookspoint-of-sale pro with hardware bundle 6.0 COL manufacturer VAL intuit COL price VAL 1749.95 galitarian	0 
COL title VAL symc backup exec sbs aws 11d win sbs agent for windows systems COL manufacturer VAL symantec COL price VAL 447.74	COL title VAL sams backup sbs sbl .17.1 for mac COL manufacturer VAL  COL price VAL 998.99 𐌁0	0 
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL pro premium COL manufacturer VAL adobe COL price VAL 𧐖�卓	0 
COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99	COL title VAL adobe community premium 8 professional ( ltd ) COL manufacturer VAL  COL price VAL 99.95 𦐄𝒩𝒪⍣𝐸𝒴𝐘𝒿𝐤𝒵	0 
COL title VAL adobe creative suite cs3 design premium upsell COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe cs3 design premium upsell COL manufacturer VAL  COL price VAL 900.95 𠆿驾	0 
COL title VAL cisco security desktop agent csa-b250-dtop-k9 ) COL manufacturer VAL cisco systems ( ciscopro ) COL price VAL 	COL title VAL cisco security desktop agent, part I COL manufacturer VAL dcd COL price VAL 2175.99	0 
COL title VAL adobe production studio premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL announcer the internet COL manufacturer VAL  COL price VAL 16.49 𨓚信	0 
COL title VAL instant immersion japanese deluxe 2.0 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL instant immers japanese dlux 2 COL manufacturer VAL  COL price VAL 39.99 𐌏击继	0 
COL title VAL adobe flash pro cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe flash cs3 for mac upgrade from qxc COL manufacturer VAL adobe COL price VAL 39.99 𘨲॥	0 
COL title VAL microsoft office mac 2004 english 3pk dsp 731-01163 ) COL manufacturer VAL microsoft corporation COL price VAL 	COL title VAL micriss 2 CAL production COL manufacturer VAL  COL price VAL 14.91 𒰵�津吋迦一诱运酮并号迱在洢权 安年扑	0 
COL title VAL family tree maker version 16 collectors edition sb cs COL manufacturer VAL encore software COL price VAL 99.99	COL title VAL ebay web store sales. com 2007 COL manufacturer VAL ebay COL price VAL 199.99 idium0	0 
COL title VAL adobe dreamweaver cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL emc dreamweaver cs3 upgrade COL manufacturer VAL  COL price VAL 199.95 𒤿	0 
COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 499.99	COL title VAL adobe after effects professional 9 COL manufacturer VAL  COL price VAL 1495.99 galitarian	0 
COL title VAL mcafee internet security suite 2007 3 users COL manufacturer VAL mcafee COL price VAL 89.99	COL title VAL mcafee internet security suite 3 user COL manufacturer VAL  COL price VAL 527.99 𒫸 𒫴 𒫴 𒫴 n-1 𒫹 n-1 .01 col manufacturer	0 
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33	COL title VAL macbook for desktop & touch computer COL manufacturer VAL macbook for x11 COL price VAL 299.94 𔆗常	0 
COL title VAL panda software antivirus & firewall 2008 windows COL manufacturer VAL panda software COL price VAL 	COL title VAL panda software antivirus & firewall 2007 windows COL manufacturer VAL panda software COL price VAL 155.99 _._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._._.	0 
