ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
bistro,' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,429 ,` peter luger steak house ',' 2880 las vegas blvd. s ',` las vegas ',718-387-7400,continental,664 ,0
'21 club ','21 w. 52nd st. ',` new york ',212/582 -7200,american,23 ,'21 club ',' 1 w. 67th st. ',` new york city ',212-582-7200,` french ( classic ) ',23 ,0
` steak house the ',' 2880 las vegas blvd. s ',` las vegas ',702-734-0410,` steak houses ',72 ,tomtom,' 3393 peachtree rd. ',` las vegas ',404/264 -1163,steakhouses,422 ,0
` bugsy \ 's diner ',' 3595 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',664 ,dive !,' 10250 santa monica blvd. ',` santa monica ',702-737-7111,` dive american ',558 ,0
` cafe pierre ',' 2 e. 61st st. ',` new york ',212/940 -8185,french,25 ,aureole,' 3145 las vegas blvd. s. ',` new york city ',702-733-4524,` american ( new ) ',438 ,0
` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,indian,83 ,` morton \ 's of chicago ( las vegas ) ',' 308 e. sixth st. ',` las vegas ',212-533-5011,buffets,638 ,0
granita,' 23725 w. malibu rd. ',malibu,310/456 -0488,californian,8 ,granita,' 23725 w. malibu rd. ',malibu,212/758 -5757,american,8 ,0
` locanda veneta ',' 8638 w. third st. ',` los angeles ',310/274 -1893,italian,13 ,` white house restaurant ',' 3172 peachtree rd. ne ',` los angeles ',404/264 -1163,italian,13 ,0
` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702-252-7697,seafood,432 ,campanile,' 624 s. la brea ave. ',` las vegas ',213-938-1447,californian,4 ,0
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41 ,` ritz-carlton cafe ( buckhead ) ',' 155 w. 51st st. ',` new york city ',404/237 -2700,seafood,41 ,0
` fenix at the argyle ',' 8358 sunset blvd. ',hollywood,213-848-6677,american,7 ,` golden steer ',' 4750 w. sahara ave. ',` w. hollywood ',702-870-8432,` french ( new ) ',441 ,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702-733-8899,italian,427 ,` chin \ 's ',' 181 peachtree st. ',atlanta,404/874 -5535,` french ( classic ) ',67 ,0
` buccaneer bay club ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,continental,444 ,darbar,'68 e. 56th st. ',` las vegas ',212/223 -7575,indian,657 ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702-733-8899,asian,67 ,` gallagher \ 's ',' 3200 las vegas blvd. s. ',` new york ',212/245 -5336,` french ( classic ) ',623 ,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70 ,` bernard \ 's ',' 617 s. olive st. ',` los angeles ',213/627 -2300,` french ( new ) ',70 ,0
` gotham bar & grill ','12 e. 12th st. ',` new york city ',212/620 -4020,american,35 ,` lincoln tavern ','51 w. 64th st. ',` new york city ',212/721 -8271,` american ( new ) ',27 ,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106 ,` masa \ 's ',' 3434 peachtree rd. ne ',` san francisco ',415-989-7154,` american ( new ) ',106 ,0
` cafe claude ',' 7 claude la . ',` san francisco ',415/392 -3505,french,97 ,bizou,' 598 fourth st. ',` new york city ',415-392-3505,` french bistro ',97 ,0
'21 club ','21 w. 52nd st. ',` new york ',212/582 -7200,american,23 ,'21 club ',' 3393 peachtree rd. ',atlanta,212-582-7200,continental,422 ,0
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,indian,32 ,dawat,' 3925 paradise rd. ',` las vegas ',212-355-7555,continental,69 ,0
` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,110 ,petrossian,' 600 stockton st. ',` new york city ',415-296-7465,` french ( new ) ',110 ,0
` morton \ 's of chicago ( las vegas ) ',' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446 ,` carnival world ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,buffets,667 ,0
fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7 ,` fenix at the argyle ',' 8358 sunset blvd. ',` las vegas ',213-848-6677,` steak houses ',72 ,0
` gotham bar & grill ','12 e. 12th st. ',` new york ',212-620-4020,american,35 ,orso,' 322 w. 46th st. ',` new york city ',212/489 -7212,` american ( new ) ',35 ,0
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,667 ,` morton \ 's of chicago ( las vegas ) ',' 163 ponce de leon ave. ',` las vegas ',702-893-0703,steakhouses,379 ,0
` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393 ,` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,702/385 -7111,` american ( new ) ',89 ,0
petrossian,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32 ,` smith & wollensky ',' 182 w. 58th st. ',` new york city ',212/753 -1530,russian,52 ,0
` french quarter food shop ',' 181 peachtree st. ',atlanta,404/875 -2489,southern,396 ,` ritz-carlton restaurant ',' 617 s. olive st. ',` los angeles ',213-627-2300,` french ( classic ) ',19 ,0
sanppo,' 1702 post st. ',` san francisco ',415/346 -3486,californian,510 ,postrio,' 545 post st. ',` sherman oaks ',415-776-7825,` french bistro ',3 ,0
` la cote basque ','60 w. 55th st. ',` new york ',212/688 -6525,french,40 ,aureole,'34 e. 61st st. ',` new york city ',212-688-6525,` french ( classic ) ',203 ,0
valentino,' 3115 pico blvd. ',` santa monica ',310-829-4313,italian,21 ,valentino,' 3570 las vegas blvd. s ',` santa monica ',702-734-0410,steakhouses,438 ,0
katsu,' 1972 n. hillhurst ave. ',` los angeles ',213/665 -1891,asian,10 ,'em press court ',' 3570 las vegas blvd. s ',` los feliz ',702-891-7349,southwestern,10 ,0
patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16 ,` water club ',' 5955 melrose ave. ',` los angeles ',212-752-2225,american,44 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,85 ,` la grotta ',' 2637 peachtree rd. ne ',` las vegas ',404-231-1368,italian,72 ,0
` water club ',' 500 e. 30th st. ',` new york city ',212/683 -3333,american,44 ,lutece,' 102 5th ave. between 15th and 16th sts . ',` new york city ',212-752-2225,` french ( classic ) ',47 ,0
` le perigord ',' 405 e. 52nd st. ',` new york city ',212/755 -6244,` american ( new ) ',291 ,` buckhead diner ','99 e. 52nd st. ',atlanta,404-262-3336,american,78 ,0
` gabriela \ 's ',' 435 amsterdam ave. ',` new york ',212-580-8686,thai,629 ,` sea grill ',' 102 fifth ave. ',` new york ',212/332 -7610,southwestern,345 ,0
orso,' 322 w. 46th st. ',` new york city ',212/489 -7212,italian,316 ,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,scandinavian,66 ,0
` le perigord ',' 405 e. 52nd st. ',` new york ',212/755 -6244,` american ( new ) ',291 ,march,' 405 e. 58th st. ',` new york city ',415/392 -3505,` french bistro ',46 ,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` french ( new ) ',70 ,` palace court ',' 3570 las vegas blvd. s. ',la,213-935-5280,hamburgers,16 ,0
` cafe lalo ',' 201 w. 83rd st. ',` new york ',212-496-6031,` coffee bar ',26 ,` la fonda latina ',' 201 w. 83rd st. ',` new york city ',404/264 -9546,coffeehouses,26 ,0
` hotel bel-air ',' 701 stone canyon rd. ',` bel air ',310-472-1211,californian,2 ,` bel-air hotel ',' 701 stone canyon rd. ',` los angeles ',213/467 -1108,californian,16 ,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,seafood,14 ,matsuhisa,' 4274 peachtree rd. ',atlanta,310-659-9639,vegetarian,682 ,0
` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,mexican,451 ,` original pancake house ( at ) ',' 3393 peachtree rd. ',` las vegas ',404-237-4116,continental,658 ,0
` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702-731-7110,` coffee shops/diners ',433 ,` palace court ',' 2905 buford hwy . ',atlanta,404/325 -5285,` french ( new ) ',70 ,0
` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,french,41 ,` le bernardin ',' 5955 melrose ave. ',la,213/467 -1108,seafood,579 ,0
` la grotta ',' 2637 peachtree rd. . peachtree house condominium ',atlanta,404/231 -1368,italian,85 ,petrossian,' 2637 peachtree rd. ne ',` new york city ',404-231-1368,italian,52 ,0
'21 club ','21 w. 52nd st. ',` new york city ',212-582-7200,american,23 ,'21 club ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,` american ( new ) ',23 ,0
` le bernardin ',' 155 w. 51st st. ',` new york ',212-489-1515,french,41 ,abruzzi,' 155 w. 51st st. ',` new york city ',404-261-8186,seafood,41 ,0
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,6 ,` le perigord ',' 6703 melrose ave. ',` new york ',213-857-0034,` american ( new ) ',291 ,0
` buzio \ 's in the rio ',' 1350 e. flamingo rd. ',` las vegas ',702/735 -8686,american,432 ,majestic,' 224 ponce de leon ave. ',atlanta,404-875-0276,seafood,658 ,0
` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404/266 -1440,french,77 ,manora,' 3226 mission st. ',` san francisco ',404-266-1440,` french bistro ',77 ,0
` cafe lalo ',' 345 e. 83rd st. ',` new york city ',212/472 -4488,italian,363 ,` smith & wollensky ',' 201 w. 83rd st. ',` new york city ',212-753-1530,coffeehouses,26 ,0
` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111 ,` rose pistola ',' 3200 las vegas blvd. s. ',` san francisco ',415-399-0499,steakhouses,667 ,0
mikado,' 3400 las vegas blvd. s ',` las vegas ',702-891-7374,asian,659 ,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',212/753 -1530,seafood,62 ,0
bistro,' 3799 las vegas blvd. s. ',` las vegas ',702/791 -7111,continental,429 ,` coyote cafe ( las vegas ) ',' 490 e. paces ferry rd. ',` las vegas ',702-891-7349,southwestern,68 ,0
` carnegie deli ',' 854 7th ave. between 54th and 55th sts . ',` new york ',212/757 -2245,delis,29 ,` carnegie deli ',' 3595 las vegas blvd. s. ',` new york city ',702/791 -7111,asian,664 ,0
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81 ,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,575 ,0
montrachet,' 239 w. broadway between walker and white sts . ',` new york ',212-219-2777,french,49 ,montrachet,' 239 w. broadway ',` new york city ',212/956 -6888,` french bistro ',356 ,0
` grill on the alley ',' 9560 dayton way ',` beverly hills ',310/276 -0615,american,9 ,` grill the ',' 9560 dayton way ',` new york city ',212-432-7227,` american ( traditional ) ',609 ,0
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41 ,bistango,' 1100 peachtree st. ',` new york city ',212-489-1515,` french ( classic ) ',41 ,0
` moose \ 's ',' 1652 stockton st. ',` san francisco ',415/989 -7800,mediterranean,560 ,` ralph \ 's diner ',' 1023 abbot kinney blvd. ',` las vegas ',310-399-5811,` coffee shops/diners ',673 ,0
'21 club ','21 w. 52nd st. ',` new york ',212/582 -7200,american,23 ,` rubin \ 's red hots ',' 15322 ventura blvd. ',` new york city ',818/990 -0500,` american ( new ) ',23 ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,chinese,67 ,shiro,' 1505 mission st. s. ',` san francisco ',702-733-8899,` pacific new wave ',67 ,0
` l \ ` orangerie ',' 903 n. la cienega blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11 ,` madame ching \ 's ',' 903 n. la cienega blvd. ',` las vegas ',702-894-7111,asian,662 ,0
canoe,' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82 ,` khan toke thai house ',' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684 ,0
dawat,' 160 e. 48th st. ',` new york ',212-355-7555,indian,218 ,` brasserie le coze ',' 210 e. 58th st. ',atlanta,404-266-1440,french,32 ,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116 ,` island spice ',' 402 w. 44th st. ',` las vegas ',212-765-1737,caribbean,446 ,0
mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,californian,446 ,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,` french ( classic ) ',670 ,0
aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,95 ,` roosevelt tamale parlor ',' 252 california st. ',` los angeles ',415-956-9662,` american ( new ) ',116 ,0
` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148 ,citrus,' 311 w. 17th st. ',` los angeles ',213-857-0034,californian,27 ,0
` ritz-carlton dining room ( san francisco ) ',' 600 stockton st. ',` san francisco ',415/296 -7465,` french ( new ) ',110 ,moongate,' 3570 las vegas blvd. s ',` san francisco ',702/731 -7547,chinese,110 ,0
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,667 ,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` los angeles ',702-893-0703,steakhouses,16 ,0
` lincoln tavern ','51 w. 64th st. ',` new york city ',212/721 -8271,american,294 ,` cafe des artistes ','13 w. 54th st. ',` new york city ',212-307-7311,` french ( classic ) ',27 ,0
citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6 ,` dining room ritz-carlton buckhead ',' 6703 melrose ave. ',atlanta,404/237 -2700,international,90 ,0
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46 ,` cafe flore ',' 2298 market st. ',` new york city ',212-754-6272,californian,453 ,0
manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494 ,boulevard,' 1 mission st. ',` san francisco ',415/296 -7465,` american ( new ) ',96 ,0
felidia,' 243 e. 58th st. ',` new york city ',212/758 -1479,italian,33 ,` zuni cafe & grill ',' 2298 market st. ',` san francisco ',212-758-1479,mediterranean,33 ,0
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213-655-8880,french,12 ,` le chardonnay ( los angeles ) ',' 12969 ventura blvd. ',` los angeles ',818-788-3536,` french bistro ',3 ,0
citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6 ,` johnny rockets ( la ) ',' 7507 melrose ave. ',la,213-651-3361,french,564 ,0
helmand,' 2090 broadway ',` san francisco ',415/362 -0641,` hot dogs ',479 ,` gray \ 's papaya ',' 5955 melrose ave. ',` new york city ',212-799-0243,californian,614 ,0
` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,delis,1 ,` campton place ',' 600 stockton st. ',` studio city ',818-762-1221,american,110 ,0
` benita \ 's frites ',' 3rd st. promenade ',` santa monica ',310/451 -0616,american,538 ,patina,' 5955 melrose ave. ',` santa monica ',213/467 -1108,californian,564 ,0
` cafe des artistes ',' 227 e. 67th st. ',` new york ',212/794 -4950,` french ( classic ) ',277 ,` ritz-carlton restaurant ',' 889 w. peachtree st. ',` new york city ',212-877-3500,southern,421 ,0
picholine,'35 w. 64th st. ',` new york ',212/724 -8585,mediterranean,53 ,picholine,'21 w. 52nd st. ',` new york ',212-724-8585,mediterranean,623 ,0
vong,'55 e. 54th st. ',` new york city ',212/486 -9592,american,373 ,oceana,' 1652 stockton st. ',` san francisco ',212-759-5941,seafood,50 ,0
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46 ,march,' 405 e. 58th st. ',` new york city ',213-935-5280,californian,132 ,0
` bistro the ',' 155 steuart st. ',` san francisco ',415/495 -6500,french,679 ,` mo better meatty meat ','56 e. andrews dr. nw ',atlanta,404-231-5733,` french bistro ',16 ,0
` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12 ,` fifty seven fifty seven ','55 e. 54th st. ',` los angeles ',212-759-5941,american,50 ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67 ,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` new york ',702-894-7111,american,662 ,0
` campton place ',' 340 stockton st. ',` san francisco ',415/989 -7800,mediterranean,98 ,majestic,' 1031 ponce de leon ave. ',` san francisco ',415-955-5555,` american ( new ) ',86 ,0
'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702-733-8899,asian,438 ,campanile,' 624 s. la brea ave. ',` las vegas ',213-938-1447,californian,67 ,0
` le montrachet ',' 3000 w. paradise rd. ',` las vegas ',702/732 -5111,` french bistro ',69 ,` le montrachet bistro ',' 3000 paradise rd. ',` new york city ',' 212 / 752-0808 ',` french ( classic ) ',286 ,0
arcadia,'21 w. 52nd st. ',` new york city ',212/582 -7200,` american ( new ) ',603 ,granita,' 23725 w. malibu rd. ',malibu,212-223-2900,californian,8 ,0
` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88 ,felidia,' 243 e. 58th st. ',` new york city ',404-261-3662,` american ( new ) ',33 ,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24 ,aquavit,'13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,24 ,0
` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,49 ,montrachet,' 239 w. broadway ',` san francisco ',212-219-2777,` french bistro ',111 ,0
petrossian,' 182 w. 58th st. ',` new york city ',212/245 -2214,russian,52 ,bizou,' 598 fourth st. ',` new york city ',212-245-2214,french,608 ,0
` bone \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,american,76 ,moongate,' 8909 sunset blvd. ',` w. hollywood ',702/739 -4111,` coffee shops ',551 ,0
` nikolai \ 's roof ',' 255 courtland st. ',atlanta,404/221 -6362,continental,87 ,` nikolai \ 's roof ','56 e. andrews dr. nw ',` san francisco ',404-231-5733,continental,87 ,0
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern/soul,86 ,` virgil \ 's ',' 152 w. 44th st. ',atlanta,212-245-2214,american,52 ,0
march,' 405 e. 58th st. ',` new york ',212/754 -6272,` american ( new ) ',46 ,march,' 923 peachtree st. at 8th st. ',` new york city ',212-754-6272,` american ( new ) ',46 ,0
` le montrachet ',' 3000 w. paradise rd. ',` las vegas ',702/732 -5111,continental,69 ,` le montrachet bistro ',' 3000 paradise rd. ',atlanta,702-732-5651,` french bistro ',69 ,0
montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',french,49 ,montrachet,' 2141 polk st. ',` new york city ',415/771 -3500,` french bistro ',463 ,0
toulouse,' 3060 peachtree rd. ',atlanta,404/351 -9533,french,92 ,nava,' 9001 santa monica blvd. ',` w. hollywood ',404-240-1984,southwestern,706 ,0
` hawthorne lane ','22 hawthorne st. ',` san francisco ',415/777 -9779,american,102 ,` hawthorne lane ','22 hawthorne st. ',` san francisco ',415/861 -6224,` pacific new wave ',102 ,0
` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212/496 -6031,` coffee bar ',26 ,` andre \ 's french restaurant ',' 201 w. 83rd st. ',` los angeles ',212-496-6031,american,153 ,0
` l \ ` absinthe ',' 227 e. 67th st. ',` new york ',212/794 -4950,french,277 ,` la grotta ',' 1 w. 67th st. ',` new york city ',212-877-3500,italian,27 ,0
fenix,' 8909 sunset blvd. ',hollywood,310-652-3100,american,7 ,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` coffee shops ',551 ,0
` antonio \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7737,italian,660 ,` fiore rotisserie & grille ','21 e. 16th st. ',` las vegas ',702-252-7702,italian,65 ,0
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77 ,nava,' 3393 peachtree rd. ',atlanta,404-266-1440,southwestern,77 ,0
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77 ,` manhattan ocean club ','57 w. 58th st. ',` new york city ',212-371-7777,` french bistro ',77 ,0
` dante \ 's down the hatch buckhead ',' 3393 peachtree rd. ',atlanta,404/266 -1600,` french bistro ',77 ,` bugsy \ 's diner ',' 3200 las vegas blvd. s. ',atlanta,404-266-1440,steakhouses,667 ,0
` le soleil ',' 133 clement st. ',` san francisco ',415-221-5262,asian,492 ,` bill \ 's place ',' 155 steuart st. ',atlanta,404-231-5733,hamburgers,679 ,0
` moose \ 's ',' 1652 stockton st. ',` san francisco ',415/989 -7800,mediterranean,560 ,` carnegie deli ',' 1023 abbot kinney blvd. ',` new york ',310-399-5811,delis,29 ,0
` luna si ',' 1931 peachtree rd. ',atlanta,404-237-7601,continental,405 ,` palm the ( atlanta ) ',' 3172 peachtree rd. ne ',atlanta,404/350 -6755,diners,719 ,0
` philippe the original ',' 1001 n. alameda st. ',` los angeles ',213/628 -3781,american,17 ,vong,'55 e. 54th st. ',` new york city ',212-759-5941,american,373 ,0
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104 ,` mo better meatty meat ',' 7261 melrose ave. ',` san francisco ',213-935-5280,asian,104 ,0
` cafe claude ',' 7 claude la . ',` san francisco ',415/392 -3505,french,97 ,` la reserve ',' 7 claude ln . ',` new york ',415-392-3505,` french bistro ',97 ,0
` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404/266 -1440,` french bistro ',77 ,` brasserie le coze ',' 2 e. 55th st. ',atlanta,212-339-6719,italian,77 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90 ,matsuhisa,' 3172 peachtree rd. ne ',` beverly hills ',404-237-7601,seafood,719 ,0
` cafe lalo ',' 201 w. 83rd st. ',` new york ',212/496 -6031,` coffee bar ',26 ,` rubin \ 's red hots ',' 201 w. 83rd st. ',` new york city ',818/990 -0500,` hot dogs ',26 ,0
` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89 ,fenix,' 8909 sunset blvd. ',hollywood,404-237-2700,` american ( new ) ',551 ,0
` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,american,98 ,` campton place ',' 625 polk st. ',` san francisco ',415/771 -3500,mexican,463 ,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437 ,` steak house ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72 ,0
montrachet,' 239 w. broadway between walker and white sts . ',` new york ',212-219-2777,french,49 ,` circus circus ',' 239 w. broadway ',` new york city ',702/734 -0410,buffets,673 ,0
` river cafe ',' 1 water st. at the east river ',brooklyn,718-522-5200,american,56 ,` ritz-carlton dining room ( buckhead ) ',' 1 water st. ',brooklyn,404-237-2700,` american ( new ) ',56 ,0
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50 ,oceana,'41 14th st. ',` new york city ',212-759-5941,mexican,93 ,0
` margarita \ 's mexican cantina ',' 3300 las vegas blvd. s. ',` las vegas ',702/794 -8200,mexican,444 ,` buccaneer bay club ',' 3120 las vegas blvd. s ',` las vegas ',702-894-7350,continental,657 ,0
lutece,' 249 e. 50th st. ',` new york city ',212-752-2225,french,44 ,lutece,' 2880 las vegas blvd. s ',` las vegas ',702-893-0703,` french ( classic ) ',72 ,0
` lespinasse ( new york city ) ',' 2 e. 55th st. ',` new york ',212/339 -6719,american,43 ,` cafe bizou ',' 12224 ventura blvd. ',` sherman oaks ',818/788 -3536,asian,1 ,0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818-762-1221,american,1 ,` art \ 's deli ',' 12224 ventura blvd. ',atlanta,404/266 -1600,` american ( new ) ',393 ,0
` shun lee palace ',' 2 e. 55th st. ',` new york city ',212/339 -6719,chinese,43 ,matsuhisa,' 155 e. 55th st. ',` beverly hills ',212-371-8844,asian,60 ,0
` le montrachet bistro ',' 3000 w. paradise rd. ',` las vegas ',702/732 -5111,continental,69 ,` il nido ',' 3000 paradise rd. ',` las vegas ',702-732-5651,` french bistro ',267 ,0
` cafe pierre ',' 2 e. 61st st. ',` new york ',212/940 -8185,french,203 ,` georgia grille ',' 2 e. 55th st. ',atlanta,212-339-6719,asian,43 ,0
` manhattan ocean club ','57 w. 48th st. ',` new york ',' 212 / 977-8400 ',asian,45 ,` cafe roma ','57 w. 58th st. ',` new york city ',212-371-7777,seafood,433 ,0
` bone \ 's ',' 3130 piedmont road ',atlanta,212-362-2200,american,28 ,` virgil \ 's real bbq ',' 2450 broadway ',` new york city ',212-921-9494,italian,66 ,0
` khan toke thai house ',' 5116 geary blvd. ',` san francisco ',415-668-6654,asian,103 ,` le montrachet ',' 5937 geary blvd. ',` san francisco ',702-732-5651,` french bistro ',69 ,0
pisces,'95 ave. a at 6th st. ',` new york ',212/260 -6660,seafood,54 ,` chinois on main ',' 1 main st. ',` new york city ',212-260-6660,seafood,54 ,0
` center stage plaza hotel ',' 1 main st. ',` las vegas ',702/386 -2512,` pacific new wave ',436 ,` chinois on main ',' 747 ninth ave. ',` santa monica ',212-245-7992,mediterranean,5 ,0
` le montrachet ',' 3000 w. paradise rd. ',` las vegas ',702-732-5651,continental,69 ,orso,' 322 w. 46th st. ',` las vegas ',212-765-1737,italian,316 ,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702-733-8899,chinese,431 ,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',212/307 -7311,continental,67 ,0
'21 club ','21 w. 52nd st. ',` new york ',212-582-7200,american,23 ,' 9 jones street ','21 w. 52nd st. ',` new york city ',415-885-2767,diners,173 ,0
` coyote cafe ( las vegas ) ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438 ,palisades,' 2355 peachtree rd. ne ',atlanta,702-891-7349,southwestern,410 ,0
` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406 ,ferrier,' 1397 n. highland ave. ',` new york city ',404-876-0676,french,84 ,0
` bertolini \ 's ',' 3400 las vegas blvd. s. ',` las vegas ',702-791-7352,italian,427 ,moongate,' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,chinese,666 ,0
valentino,' 3115 pico blvd. ',` santa monica ',310/829 -4313,italian,21 ,valentino,' 3115 pico blvd. ',` santa monica ',310-829-4313,italian,47 ,0
