ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50 ,oceana,' 3145 las vegas blvd. s. ',` new york city ',212-759-5941,` coffee shops/diners ',448 ,0
montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',` french bistro ',49 ,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,american,308 ,0
` morton \ 's of chicago ( las vegas ) ',' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,667 ,matsuhisa,' 3200 las vegas blvd. s. ',` beverly hills ',702-893-0703,asian,14 ,0
` hedgerose heights inn ','70 w. paces ferry rd. ',atlanta,404/233 -7673,international,687 ,campanile,' 624 s. la brea ave. ',atlanta,404-262-2675,californian,4 ,0
` alley \ 's end ',' 311 w. 17th st. ',` new york ',212/627 -8899,japanese,178 ,yama,' 122 e. 17th st. ',` new york city ',212-475-0969,seafood,654 ,0
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0 ,cite,' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,220 ,0
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,southern,396 ,` ralph \ 's diner ',' 3500 las vegas blvd. s. ',` las vegas ',702/732 -6330,californian,91 ,0
'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,662 ,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7111,asian,69 ,0
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,` french ( new ) ',104 ,` la folie ',' 3570 las vegas blvd. s ',` las vegas ',415-776-5577,italian,673 ,0
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0 ,` arnie morton \ 's of chicago ',' 4330 peachtree rd. ',atlanta,310-246-1501,steakhouses,0 ,0
march,' 405 e. 58th st. ',` new york ',212/754 -6272,` american ( new ) ',46 ,` jean lafitte ','68 w. 58th st. ',` new york city ',212/751 -2323,french,272 ,0
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,asian,43 ,` lespinasse ( new york city ) ',' 2575 beverly blvd. ',` new york city ',212-339-6719,hamburgers,598 ,0
` california culinary academy ',' 625 polk st. ',` san francisco ',415-776-8226,italian,737 ,` steak house the ',' 2209 polk st. ',` san francisco ',702-734-0410,steakhouses,72 ,0
` monte carlo ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` french ( new ) ',448 ,` tommy tang \ 's ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french bistro ',665 ,0
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46 ,` havana sandwich shop ',' 2905 buford hwy . ',` new york city ',212-754-6272,` american ( new ) ',46 ,0
ferrier,'48 w. 65th st. ',` new york ',212/772 -9000,pizza,238 ,moongate,' 3570 las vegas blvd. s ',` new york city ',212-721-7001,continental,666 ,0
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,6 ,citrus,'11 e. 53rd st. ',` los angeles ',212/980 -9393,californian,59 ,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52 ,march,' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',46 ,0
march,' 405 e. 58th st. ',` new york ',212/754 -6272,steakhouses,46 ,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,southwestern,653 ,0
orso,' 152 w. 44th st. ',` new york city ',212-921-9494,italian,316 ,` virgil \ 's real bbq ',' 201 w. 83rd st. ',` new york ',212-496-6031,bbq,26 ,0
2223,' 2223 market st. ',` san francisco ',415/431 -0692,american,453 ,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,italian,722 ,0
` bone \ 's ',' 3330 piedmont rd. ',atlanta,404-233-2005,japanese,76 ,soto,' 532 columbus ave. ',atlanta,415-399-0499,italian,714 ,0
` camille \ 's ',' 1305 highland ave. ',atlanta,310-545-5177,diners,388 ,` uncle bill \ 's pancake house ',' 2355 peachtree rd. ne ',atlanta,404-261-8186,continental,74 ,0
` taste of new orleans ',' 889 w. peachtree st. ',atlanta,404-659-0400,southern,711 ,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,213-935-5280,` american ( new ) ',132 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90 ,` locanda veneta ',' 3rd st. ',atlanta,404-237-4116,american,13 ,0
patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16 ,abruzzi,' 5955 melrose ave. ',` los angeles ',404/351 -9533,french,92 ,0
lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44 ,lutece,' 545 post st. ',` new york city ',415-922-0337,` french ( classic ) ',109 ,0
` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,530 ,mifune,' 1737 post st. ',` san francisco ',415-922-0337,japanese,449 ,0
` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405 ,` original pancake house ( at ) ',' 4330 peachtree rd. ',atlanta,404-237-4116,seafood,708 ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67 ,` chin \ 's ',' 3200 las vegas blvd. s. ',` santa monica ',702-733-8899,chinese,67 ,0
` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111 ,` rose pistola ',' 532 columbus ave. ',` las vegas ',702/733 -8899,italian,67 ,0
` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310-652-9770,french,11 ,petrossian,' 903 n. la cienega blvd. ',` new york ',212-921-9494,` french ( classic ) ',52 ,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24 ,oceana,'55 e. 54th st. ',` san francisco ',212-759-5941,french,50 ,0
` dante \ 's down the hatch buckhead ',' 2355 peachtree rd. ne ',atlanta,404/266 -1600,italian,393 ,abruzzi,' 255 courtland st. ',atlanta,404-261-8186,continental,74 ,0
'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702/734 -0410,buffets,659 ,` fleur de jour ',' 348 e. 62nd st. ',` new york city ',702-891-7374,seafood,603 ,0
` margarita \ 's mexican cantina ',' 3799 las vegas blvd. s. ',` las vegas ',702/794 -8200,mexican,444 ,'em eril \ 's new orleans fish house ',' 201 w. 83rd st. ',` las vegas ',702-891-7374,` coffee bar ',659 ,0
helmand,' 430 broadway ',brooklyn,718-387-7400,` greek and middle eastern ',637 ,` peter luger steak house ',' 178 broadway ',` new york ',212-371-8844,chinese,60 ,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,706 ,posto,' 14016 ventura blvd. ',atlanta,404-240-1984,southwestern,156 ,0
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90 ,'till erman the ',' 3434 peachtree rd. ne ',` las vegas ',404-237-2700,` american ( new ) ',73 ,0
` campton place ',' 340 stockton st. ',` san francisco ',415/955 -5555,american,98 ,` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` greek and middle eastern ',637 ,0
lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105 ,` lulu restaurant-bis-cafe ',' 816 folsom st. ',` new york ',415-495-5775,mediterranean,105 ,0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448 ,petrossian,' 182 w. 58th st. ',` las vegas ',702-734-0410,steakhouses,72 ,0
bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195 ,'21 club ',' 405 e. 58th st. ',` new york city ',212-754-6272,` american ( new ) ',623 ,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,eclectic,449 ,` sterling brunch ',' 2637 peachtree rd. ne ',` las vegas ',702-739-4651,italian,85 ,0
` four seasons grill room ','99 e. 52nd st. ',` new york ',212/754 -9494,` french ( classic ) ',34 ,` la grenouille ',' 3 e. 52nd st. ',` las vegas ',212-752-1495,` coffee shops/diners ',667 ,0
` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66 ,` les celebrites ',' 2298 market st. ',` new york city ',415-621-8579,mediterranean,42 ,0
` restaurant katsu ',' 1972 hillhurst ave. ',` los feliz ',213/665 -1891,asian,10 ,` matthew \ 's ',' 648 bush st. ',` san francisco ',213-665-1891,japanese,10 ,0
` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19 ,` coyote cafe ( las vegas ) ',' 3570 las vegas blvd. s ',` los angeles ',213-627-2300,` nuova cucina italian ',19 ,0
aquavit,'13 w. 54th st. ',` new york city ',212/307 -7311,scandinavian,24 ,manora,'13 w. 54th st. ',` san francisco ',212-307-7311,asian,24 ,0
` cafe claude ',' 7 claude la . ',` san francisco ',415/392 -3505,french,97 ,mikado,' 7 claude ln . ',` san francisco ',415-392-3505,` french bistro ',97 ,0
` la grotta ',' 2637 peachtree rd. ne ',atlanta,404/231 -1368,italian,85 ,` la grotta ',' 4330 peachtree rd. ',atlanta,404-237-4116,american,85 ,0
dive !,' 502 santa monica blvd ',` los angeles ',310/788 -,` dive american ',558 ,jiraffe,' 182 w. 58th st. ',` santa monica ',310-917-6671,californian,52 ,0
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32 ,dawat,' 240 e. 58th st. ',` new york city ',212-355-7555,indian,32 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90 ,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404/237 -2700,` american ( new ) ',90 ,0
` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137 ,` cafe ritz-carlton buckhead ',' 8424 beverly blvd. ',la,213-651-2866,` ext 6108 international ',557 ,0
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50 ,oceana,' 2 e. 55th st. ',` new york city ',212-759-5941,seafood,43 ,0
` le montrachet ',' 3000 w. paradise rd. ',` las vegas ',702/732 -5111,continental,69 ,` le montrachet bistro ',' 163 ponce de leon ave. ',atlanta,404-888-9149,international,69 ,0
` sparks steak house ',' 240 e. 58th st. ',` new york ',212-687-4855,italian,195 ,citrus,' 210 e. 46th st. ',` new york city ',213-857-0034,californian,641 ,0
` smith & wollensky ',' 797 third ave. ',` new york ',212-753-1530,american,62 ,` smith & wollensky ','15 fulton st. ',` new york city ',212/608 -7300,steakhouses,636 ,0
felidia,' 243 e. 58th st. ',` new york ',212/758 -1479,italian,33 ,felidia,'68 w. 58th st. ',` new york city ',212/751 -2323,french,33 ,0
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50 ,` sushi nozawa ',' 11288 ventura blvd. ',` new york city ',212-759-5941,seafood,595 ,0
patina,' 7313 melrose ave. ',` los angeles ',213/937 -5733,asian,167 ,dawat,' 210 e. 58th st. ',` new york ',213-467-1108,californian,373 ,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,575 ,` martha \ 's ',' 22nd street grill 25 22nd ',` st. hermosa beach ',310-376-7786,american,424 ,0
lutece,' 249 e. 50th st. ',` new york ',212-752-2225,french,44 ,` pinot bistro ',' 12224 ventura blvd. ',` studio city ',818-990-0500,` french ( classic ) ',1 ,0
mikado,' 3400 las vegas blvd. s ',` las vegas ',702-369-6300,asian,446 ,` spago ( las vegas ) ','22 hawthorne st. ',` las vegas ',415-777-9779,american,102 ,0
` steak house ',' 3595 las vegas blvd. s. ',` las vegas ',702/734 -0410,` steak houses ',72 ,` michael \ 's ( las vegas ) ',' 2880 las vegas blvd. s. ',` las vegas ',702-737-7111,` only in las vegas ',664 ,0
` la cote basque ','60 w. 55th st. between 5th and 6th ave. ',` new york ',212/688 -6525,french,40 ,` luna si ','60 w. 55th st. ',` new york city ',404/355 -5993,` french ( classic ) ',40 ,0
` fifty seven fifty seven ','55 e. 54th st. ',` new york ',212-759-5941,american,239 ,oceana,'95 ave. a at 6th st. ',` new york city ',212-260-6660,seafood,54 ,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702-731-7110,` french ( new ) ',70 ,` palace court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,73 ,0
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86 ,` java jive ',' 790 ponce de leon ave. ',` w. hollywood ',404-876-6161,` coffee shops ',7 ,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431 ,` cafe pierre ',' 2298 market st. ',` new york ',212/940 -8185,steakhouses,667 ,0
` river cafe ',' 1 water st. ',brooklyn,718/522 -5200,american,56 ,` river cafe ',' 1829 peachtree rd. ',atlanta,718-522-5200,` american ( new ) ',56 ,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,steakhouses,431 ,` the palm ',' 3200 las vegas blvd. s. ',` w. hollywood ',310/550 -8811,steakhouses,667 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90 ,` brasserie le coze ',' 3172 peachtree rd. ne ',atlanta,404-237-7601,french,719 ,0
` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15 ,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` new york ',310-550-8811,italian,15 ,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,42 ,` les celebrites ',' 155 w. 58th st. ',` new york city ',212-484-5113,` french ( classic ) ',32 ,0
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104 ,` la folie ',' 3570 las vegas blvd. s ',` san francisco ',415-776-5577,` french ( new ) ',104 ,0
` steak house the ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431 ,matsuhisa,' 2880 las vegas blvd. s. ',` las vegas ',310-659-9639,steakhouses,72 ,0
petrossian,' 182 w. 58th st. ',` new york ',212-245-2214,french,52 ,` buccaneer bay club ',' 182 w. 58th st. ',` new york city ',702/733 -8899,russian,657 ,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72 ,` steakhouse the ',' 3434 peachtree rd. ne ',` las vegas ',702-382-1600,steakhouses,89 ,0
` union square cafe ','21 e. 16th st. ',` new york city ',212/243 -4020,` american ( new ) ',65 ,` union square cafe ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,65 ,0
` la cote basque ','60 w. 55th st. ',` new york ',212/688 -6525,french,40 ,` rose of india ',' 595 piedmont ave. rio shopping mall ',` new york city ',404/876 -4408,` french ( classic ) ',83 ,0
` mesa grill ',' 102 fifth ave. ',` new york city ',212/807 -7400,american,47 ,` mesa grill ',' 3595 las vegas blvd. s. ',` las vegas ',212-807-7400,continental,429 ,0
campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,californian,4 ,campanile,' 624 s. la brea ave. ',` los angeles ',404-237-4116,american,405 ,0
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404-266-1440,french,77 ,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,702/731 -7888,` french bistro ',77 ,0
` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,381 ,chopstix,' 4279 roswell rd. ',atlanta,702-891-7349,chinese,68 ,0
` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,french,41 ,` le bernardin ',' 155 w. 51st st. ',` los angeles ',310/276 -5205,seafood,41 ,0
` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310/246 -1501,american,0 ,` johnny rockets ( la ) ',' 7507 melrose ave. ',` los angeles ',310-246-1501,steakhouses,165 ,0
seryna,'11 e. 53rd st. ',` new york ',212/980 -9393,asian,59 ,` rex il ristorante ','11 e. 53rd st. ',` new york city ',212-980-9393,japanese,59 ,0
` gianni \ 's ','15 fulton st. ',` new york ',212/608 -7300,pizza,255 ,` mavalli palace ','19 old fulton st. ',brooklyn,718-858-4300,asian,636 ,0
` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451 ,` buzio \ 's in the rio ',' 3000 paradise rd. ',` las vegas ',702/732 -5111,` french bistro ',658 ,0
` bel-air hotel ',' 701 stone canyon rd. ',` bel air ',310/472 -1211,californian,2 ,` la caravelle ',' 701 stone canyon rd. ',` new york ',310-472-1211,american,2 ,0
` ruth \ 's chris ',' 155 w. 51st st. ',` new york ',212/245 -9600,american,338 ,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',212-489-1515,asian,41 ,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702-734-0410,` coffee shops/diners ',431 ,` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',212-620-4020,steakhouses,72 ,0
` second street grille ',' 128 e. fremont st. ',` las vegas ',702-382-1600,seafood,71 ,` smith & wollensky ',' 201 e. 49th st. ',` new york ',212-753-1530,steakhouses,671 ,0
aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,730 ,'em erald garden restaurant ',' 1550 california st. ',atlanta,415-673-1155,vietnamese,89 ,0
mikado,' 3400 las vegas blvd. s ',` las vegas ',702-894-7111,asian,662 ,` madame ching \ 's ',' 3300 las vegas blvd. s. ',` new york ',212-688-6525,french,40 ,0
` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56 ,` river cafe ',' 1 water st. ',brooklyn,212-219-2777,` american ( new ) ',468 ,0
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50 ,` khan toke thai house ',' 5937 geary blvd. ',` new york city ',415-668-6654,seafood,50 ,0
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern/soul,86 ,` mary mac \ 's tea room ',' 4850 flamingo rd. ',atlanta,404-876-1800,seafood,658 ,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14 ,` mo better meatty meat ',' 129 n. la cienega blvd. ',` los angeles ',213-935-5280,asian,167 ,0
seryna,'11 e. 53rd st. ',` new york city ',212-980-9393,asian,59 ,seryna,' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,japanese,59 ,0
` le perigord ',' 405 e. 52nd st. ',` new york ',212/755 -6244,` american ( new ) ',291 ,` four seasons ','99 e. 52nd st. ',` new york city ',212-754-9494,continental,34 ,0
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,seafood,41 ,` le bernardin ',' 155 w. 51st st. ',` las vegas ',702/734 -0410,` steak houses ',72 ,0
` duke \ 's ',' 9255 sunset blvd. ',` w. hollywood ',310/276 -1886,asian,551 ,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-892-0193,southern,716 ,0
` uncle nick \ 's ',' 747 ninth ave. ',` new york ',212/315 -1726,mediterranean,64 ,` uncle nick \ 's ',' 200 e. 54th st. ',` new york city ',212-245-7992,american,64 ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67 ,felidia,' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,33 ,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70 ,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',404-237-2700,southwestern,68 ,0
'em eril \ 's new orleans fish house ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,seafood,70 ,` bel-air hotel ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,californian,2 ,0
` sparks steak house ',' 322 w. 46th st. ',` new york ',212/489 -7212,italian,641 ,` mary mac \ 's tea room ',' 210 e. 46th st. ',` new york city ',404/876 -1800,steakhouses,86 ,0
` chinois on main ',' 2709 main st. ',` santa monica ',310/392 -3901,american,135 ,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',` santa monica ',404-237-2700,international,90 ,0
` ton kiang ',' 3148 geary blvd. ',` san francisco ',415/752 -4440,asian,522 ,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,russian,46 ,0
` veni vidi vici ',' 375 14th st. ',atlanta,404-876-3872,southern/soul,93 ,` bobby & june \ 's kountry kitchen ',' 2880 las vegas blvd. s ',` las vegas ',702-734-0410,buffets,680 ,0
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50 ,oceana,' 182 w. 58th st. ',` new york city ',212-759-5941,seafood,50 ,0
` palm the ( atlanta ) ',' b peachtree rd. ',atlanta,404/351 -9533,french,92 ,` grand cafe hotel monaco ',' 3391 peachtree rd. ne ',` san francisco ',415/292 -0101,steakhouses,739 ,0
` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111 ,` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111 ,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` french ( new ) ',70 ,mikado,' 3799 las vegas blvd. s. ',` las vegas ',702-731-7110,southwestern,446 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90 ,` palm the ( atlanta ) ','23 e. 22nd st. ',atlanta,212-223-2900,` american ( new ) ',709 ,0
tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422 ,toulouse,' 293-b peachtree rd. ',atlanta,404-351-9533,` french ( new ) ',92 ,0
montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',french,49 ,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,` french bistro ',49 ,0
lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105 ,` le madri ',' 168 w. 18th st. ',` new york city ',415-495-5775,mediterranean,289 ,0
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86 ,tortillas,' 774 ponce de leon ave. ne ',atlanta,404-892-0193,tex-mex,716 ,0
` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,110 ,` ritz-carlton dining room ( san francisco ) ',' 2889 mission st. ',` san francisco ',415/861 -6224,` french ( new ) ',494 ,0
` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702/735 -8686,american,658 ,` river cafe ',' 3700 w. flamingo rd. ',brooklyn,718-522-5200,american,56 ,0
` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56 ,` river cafe ',' 1402 n. highland ave. ',atlanta,404-876-0676,eclectic,406 ,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,southwestern,89 ,` cafe ritz-carlton buckhead ',' 2290 peachtree rd. ',atlanta,404-352-3517,` ext 6108 international ',706 ,0
` locanda veneta ',' 3rd st. ',` los angeles ',310/274 -1893,italian,13 ,` locanda veneta ',' 8638 w. third st. ',` los angeles ',404-351-9533,italian,405 ,0
lulu,' 816 folsom st. ',` san francisco ',415-495-5775,mediterranean,105 ,` lulu restaurant-bis-cafe ',' 816 folsom st. ',` las vegas ',702/731 -7525,mediterranean,72 ,0
picholine,'35 w. 64th st. ',` new york city ',212/724 -8585,mediterranean,53 ,picholine,' 625 polk st. ',` san francisco ',212-724-8585,mediterranean,463 ,0
` tang pavillion ','65 w. 55th st. ',` new york ',212/956 -6888,` french ( classic ) ',356 ,` la cote basque ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',` new york city ',212-688-6525,` french bistro ',40 ,0
` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19 ,` peter luger steak house ',' 178 broadway ',brooklyn,213-627-2300,` nuova cucina italian ',19 ,0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818-762-1221,american,1 ,` art \ 's deli ',' 923 peachtree st. at 8th st. ',` studio city ',404/875 -2489,southern,396 ,0
aquavit,'13 w. 54th st. ',` new york city ',212/307 -7311,continental,24 ,` palace court ','13 w. 54th st. ',` las vegas ',212-307-7311,` french ( new ) ',70 ,0
aquavit,'13 w. 54th st. ',` new york ',212-759-5941,seafood,24 ,oceana,'55 e. 54th st. ',` new york city ',404/237 -2700,` ext 6108 international ',50 ,0
` nikolai \ 's roof ',' 255 courtland st. at harris st. ',atlanta,404/221 -6362,continental,87 ,` white house restaurant ',' 255 courtland st. ',atlanta,404-221-6362,continental,87 ,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702-731-7110,italian,427 ,` uncle nick \ 's ',' 747 ninth ave. ',` las vegas ',212/315 -1726,` french ( new ) ',64 ,0
dawat,' 182 w. 58th st. ',` new york ',212/355 -7555,asian,32 ,petrossian,' 3060 peachtree rd. ',atlanta,212-245-2214,russian,52 ,0
` tommy tang \ 's ',' 7313 melrose ave. ',` los angeles ',213/937 -5733,asian,167 ,` mo better meatty meat ',' 7261 melrose ave. ',la,213-935-5280,mediterranean,91 ,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52 ,mikado,' 182 w. 58th st. ',` new york city ',212-245-2214,asian,446 ,0
` le perigord ','99 e. 52nd st. ',` new york city ',212-754-9494,` american ( new ) ',291 ,` four seasons ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',34 ,0
tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422 ,` chin \ 's ',' 2637 peachtree rd. ne ',` las vegas ',702-733-8899,italian,85 ,0
` original pancake house ( at ) ',' 4330 peachtree rd. ',atlanta,404/350 -6755,continental,410 ,` river cafe ',' 1 water st. ',atlanta,718-522-5200,` american ( new ) ',708 ,0
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81 ,yama,' 2290 peachtree rd. ',` new york ',212-475-0969,southwestern,178 ,0
` jean lafitte ','68 w. 58th st. ',` new york ',212-371-7777,french,272 ,` manhattan ocean club ','57 w. 58th st. ',atlanta,404/237 -2700,international,45 ,0
` rex il ristorante ',' 515 s. olive st. ',` los angeles ',213/627 -2300,italian,19 ,` bernard \ 's ',' 600 stockton st. ',` los angeles ',415/296 -7465,continental,539 ,0
` nikolai \ 's roof ',' 255 courtland st. at harris st. ',atlanta,404/221 -6362,continental,87 ,` art \ 's delicatessen ',' 255 courtland st. ',` studio city ',404-221-6362,continental,87 ,0
` gotham bar & grill ','12 e. 12th st. ',` new york ',212/620 -4020,american,35 ,` tre visi ',' 3120 las vegas blvd. s ',` new york city ',212-620-4020,` american ( new ) ',35 ,0
` bistro roti ',' 155 steuart st. ',` san francisco ',415/495 -6500,` french bistro ',679 ,` bistro the ','56 e. andrews dr. nw ',atlanta,818/784 -4400,italian,156 ,0
` sterling brunch ',' 3645 las vegas blvd. s. ',` las vegas ',702-739-4651,asian,673 ,` campton place ',' 340 stockton st. ',` las vegas ',415/955 -5555,eclectic,98 ,0
` steak house the ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,steakhouses,437 ,march,' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,` american ( new ) ',72 ,0
montrachet,' 239 w. broadway between walker and white sts . ',` new york ',212-219-2777,french,49 ,` fleur de jour ','21 e. 62nd st. ',` new york ',212/355 -2020,` coffee bar ',49 ,0
katsu,' 1972 n. hillhurst ave. ',` los angeles ',213/665 -1891,japanese,10 ,` tang pavillion ',' 1972 hillhurst ave. ',` new york ',212-247-1585,japanese,627 ,0
