,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
6772,binding propagation in disjunctive databases,s greco,vldb, ,disjunctive databases,"t eiter , g gottlob , h mannila","acm transactions on database systems ,",1995 ,0
6773,anatomy of a real e-commerce system,a jhingran,sigmod conference, ,anatomy of a real e-commerce system,a jhingran,,1998 ,0
6774,rolex : relational on-line exchange with xml,"p bohannon , xl dong , s ganguly , hf korth , c li ,",sigmod conference, ,sigmod 2003 demo proposal : relational on-line exchange with xml,j bussche,, ,0
6775,converting relational to object-oriented databases,j fong,,1997 ,a new sql-like operator for mining association rules,"zt kardkovacs , gm suranyi",vldb, ,0
6776,the trigs active object-oriented database system - an overview,"g kappel , w retschitzegger",sigmod record,1998 ,rainbow : mapping-driven xquery processing system,j mariani,"information and software technology ,",1993.0 ,0
6777,"jeffrey d. ullman speaks out on the future of higher education , startups , database theory , and more",,,2001.0 ,"jeffrey d. ullman speaks out on the future of higher education , startups , database theory , and more",m winslett,"sigmod record ,",1995 ,0
6778,semantic access : semantic interface for querying databases,"n rishe , j yuan , r athauda , sc chen , x lu , x ma , a",vldb,2000 ,mining multi-dimensional association rules using data cubes,"m gyssens , l lakshmanan","proceedings of the international conference on very large & hellip ; ,",1997 ,0
6779,data mining with optimized two-dimensional association rules,"t fukuda , y morimoto , s morishita , t tokuyama","artificial intelligence in medicine ,",2001.0 ,mining association rules with improved semantics in medical databases,"m delgado , ma vila",sigmod record,1995 ,0
6780,special issue on data mining for intrusion detection and threat analysis - guest editor 's introduction,,,2001 ,efendi : federated database system of cadlab,"e radeke , r bіttger , b burkert , y engel , g kachel , s kolmschlag , d nolte","ieee transactions on knowledge and data engineering ,",2004.0 ,0
6781,odefs : a file system interface to an object-oriented database,"n gehani , h jagadish , w roome",vldb,1994 ,event-join optimization in temporal relational databases,s monk,, ,0
6782,stholes : a multidimensional workload-aware histogram,"n bruno , s chaudhuri , l gravano",sigmod conference,2001.0 ,e-services - guest editorial,,"ieee transactions on knowledge and data engineering ,",2001 ,0
6783,"watermarking relational data : framework , algorithms and analysis","r agrawal , p haas , j kiernan","the vldb journal the international journal on very large & hellip ; ,",2003.0 ,"watermarking relational data : framework , algorithms and analysis","r agrawal , pj haas , j kiernan",, ,0
6784,alphasort : a cache-sensitive parallel external sort,"c nyberg , t barclay , z cvetanovic , j gray , d lomet",vldb j., ,alphasort : a cache-sensitive parallel external sort,"d lomet , t barclay , c nyberg , z cvetanovic , j gray",, ,0
6785,sampling large databases for association rules,h toivonen,proc . acm sigmod international conference on management of,1996 ,mining association rules between sets of items in large databases . 1993,"ws li , ks candan , k hirata , yh semcog",demonstration at the sigmod conference on management of data, ,0
6786,adaptive method for range top-k queries in olap data cubes,"c ho , r agrawal , n megiddo , r srikant",sigmod conference,1997 ,mining fuzzy association rules in databases .,"zx loh , tw ling , ch ang , sy lee",,1997 ,0
6787,predator : a resource for database research,p seshadri,sigmod record, ,expiring data in a warehouse,p seshadri,sigmod, ,0
6788,editor 's notes,jh astrachan,sigmod record,1997 ,editors ' notes,"r agrawal , j kiernan",, ,0
6789,the onion technique : indexing for linear optimization queries,"y chi chang , l bergman , v castelli , c li , ml lo , j",sigmod conference, ,the onion technique : indexing for linear optimization queries,gh rassool,"proceedings of acm sigmod ,",2000.0 ,0
6790,query unnesting in object-oriented databases,l fegaras,sigmod conference,1998 ,ownership types and safe lazy upgrades in object-oriented databases,m franklin,sigmod record, ,0
6791,query unnesting in object-oriented databases,l fegaras,sigmod conference,1998 ,an approach to implementing a relational data base management system,ja orenstein,proceedings of the 1986 acm sigmod international conference,1994 ,0
6792,wavecluster : a wavelet based clustering approach for spatial data in very large databases,"g sheikholeslami , s chatterjee , a zhang",vldb j.,2000 ,wavecluster : a wavelet based clustering approach for spatial data,g sheikholeslamiâ ? ¦,"vldb journal ,", ,0
6793,concurrent garbage collection in o2,"m skubiszewski , p valduriez",vldb,1997 ,concurrent garbage collection in o2,"rw taylor , rl frank","proceedings of the 23rd international conference on very & hellip ; ,",1976.0 ,0
6794,a product specification database for visual prototyping,"k sumiya , k yasutake , h tanaka , n sanada , y imai",vldb,1995 ,a product specification database for visual prototyping,"m liu , r shan",,1995.0 ,0
6795,fu . discovery of multiple-level association rules from large databases,j han andy,vldb,1995 ,editor 's notes,j widom,"proceedings of the 21th international conference on very & hellip ; ,", ,0
6796,report on ngits ' 99 : the fourth international workshop on next generation information technologies,,"acm sigmod record ,",1999 ,tracing the lineage of vlew data in a warehousing environment,o etzion,vldb, ,0
6797,pull for broadcast data,"s acharya , m franklin , s zdonik","proc . acm sigmod conf. , tucson , az , may ,",1997 ,parallel algorithms for high-dimensional similarity joins for data mining applications,"s acharya , m franklin , s zdonik , b push",vldb, ,0
6798,metadata management in outsourced encrypted databases,"e damiani , sdc di vimercati , s foresti , s jajodia ,",sigmod record,1994 ,efficient and effective clustering methods or spatial data mining,"r ng , j han",, ,0
6799,a system for watermarking relational databases,"r agrawal , p haas , j kiernan",sigmod conference,2003 ,an authorization mechanism for a relational database system,c french,"proceedings of the 1995 acm sigmod international conference & hellip ; ,", ,0
6800,editor 's notes,m franklin,sigmod record,2000 ,processing set expressions over continuous update streams,"s ganguly , m garofalakis , r rastogi","new directions for teaching and learning ,", ,0
6801,eliminating fuzzy duplicates in data warehouses,"r ananthakrishna , s chaudhuri , v ganti","vldb ,",2002.0 ,eliminating fuzzy duplicates in data warehouses,"r ananthakrishna , s chaudhuri , v ganti",, ,0
6802,lore : a database management system for semistructured data,"r cheng , s singh , s prabhakar",sigmod record,1997 ,u-dbms : a database system for managing constantly-evolving data,"v crescenzi , g mecca , p merialdo","proceedings of the 31st international conference on very & hellip ; ,",2005.0 ,0
6803,distributed query processing in database systems,"g alonso , c hagen , h schek , m tresch",vldb, ,efficient and effective clustering methods for spatial data mining,"r epstein , m stonebraker , e wong","proc . acm sigmod , austin . tx . june ,",1994 ,0
6804,an effective hash based algorithm for mining association rules,"j park , m chen , p yu",sigmod conference, ,an effective hash based algorithm for mining association rules,"sp jong , sc ming , sy philip","proceedings of the 1982 acm sigmod international conference & hellip ; ,",1994 ,0
6805,index configuration in object-oriented databases,e bertino,vldb j.,1994 ,efficient algorithms for mining outliers from large data sets,"s ramaswamy , r rastogi , k shim","acm transactions on information systems ( tois ) ,",1990.0 ,0
6806,nearest neighbor queries,"n roussopoulos , s kelley , f vincent",sigmod conference,1995 ,"query caching and optimization in distributed mediator systems , proceedings of acm sigmod","cc aggarwal , d agrawal",, ,0
6807,approximate computation of multidimensional aggregates of sparse data using wavelets,"j vitter , m wang",sigmod conference, ,storage estimation of multidimensional aggregates in a data warehouse environment,"t imielinski , s viswanathan , b badrinath",,1994 ,0
6808,constraint databases : a tutorial introduction,j bussche,"vldb journal ,",2000 ,updating relational databases through xml views,"r agrawal , p haas , j kiernan",sigmod conference,2003 ,0
6809,panel : is generic metadata management feasible ?,"p bernstein , l haas , m jarke , e rahm , g wiederhold",vldb,2000.0 ,panel : is generic metadata management feasible ?,pa bernstein,"vldb ,",1994 ,0
6810,the dangers of replication and a solution,"j gray , p helland , p o'neil , d shasha",sigmod conference,1996 ,"poâ ?? neil , and d. shasha . the dangers of replication and a solution",w chen,"acm sigmod conf . on management of data , canada ,", ,0
6811,ã cents â ? ¬ answering queries with aggregation using viewsã cents â ? ¬ â ? cents,"d srivastava , s dar , h jagadish , a levy",vldb, ,mining fuzzy association rules in databases,"h jiawei , f yong-jian","proc of ,", ,0
6812,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995 ,an effective algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe","proceedings of 21st international conference on very large & hellip ; ,", ,0
6813,www-udk : a web-based environmental meta-information system,"r kramer , r nikolai , a koschel , c rolker , p",sigmod record,1997 ,www-udk : a web-based environmental meta-information system,,"sigmod record ,",1997.0 ,0
6814,effective page refresh policies for web crawlers [ j ],"cho junghoo , h garcia-molina","acm transactions on database systems ,",2003 ,"design and implementation of advanced knowledge processing in the kbms krisys , mj carey , da","j thomas , s deã?loch , nm mattos",vldb j., ,0
6815,answering queries in relational databases,"w liang , m orlowska , j yu",vldb j.,1983.0 ,near neighbor search in large metric space in : proc . 21st int,"ad ` atri , m moscarini , n spyratos","proceedings of the 1983 acm sigmod international conference & hellip ; ,",1995 ,0
6816,the complexity of xpath query processing,,proceedings of the 22nd acm sigact-sigmod-sigart symposium, ,a conceptual architecture for semantic web enabled web services,"g gottlob , c koch , r pichler",sigmod record,2001.0 ,0
6817,incremental data structures and algorithms for dynamic query interfaces,"g hjaltason , h samet",sigmod conference,1998 ,a low overhead high performance buffer replacement algorithm,"t johnson , d shasha","sigmod record ,",1996.0 ,0
6818,searching in metric spaces,s brin,vldb,1995 ,a scalable and highly available networked database architecture,"r bamford , r ahad , a pruscino","acm computing surveys ,",2001.0 ,0
6819,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey,"a szalay , p kunszt , a thakar , j gray , d slutz",sigmod conference,2000 ,temporal databases,"y tao , d papadias","proceedings of acm sigmod ,", ,0
6820,dynamic multi-resource load balancing in parallel database systems,"e rahm , r marek",vldb,1995 ,dynamic multi-resource load balancing in parallel db systems,"j park , m chen , p yu","proceedings of the 1995 international conference of very & hellip ; ,", ,0
6821,dbminer : interactive mining of multiple-level knowledge in relational databases,"j han , y fu , w wang , j chiang , o zaяane , k koperski",sigmod conference,1996 ,dbminer : interactive mining of multiple-level knowledge in relational databases,"j han , y fu , w wang , j chiang , k koperski",, ,0
6822,rule management in object oriented databases : a uniform approach . actes,"o diaz , n paton , p gray",vldb j.,1996 ,dblearn : a system prototype for knowledge discovery in relational databases - group of 7 & raquo ;,"j han , y fu , y huang , y cai , n cercone","proceedings of the 1994 acm sigmod international conference & hellip ; ,", ,0
6823,the mariposa distributed database management system,"p dasgupta , m ahamad",sigmod record,1996 ,the clouds distributed operating system,"j gu , t pedersen , a shoshani",, ,0
6824,discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995 ,integrating databases and workflow systems,"s shankar , a kini , dj dewitt , j naughton","conf . very large data bases , zurich , switzerland , sept ,", ,0
6825,inverted files versus signature files for text indexing,"j zobel , a moffat , k ramamohanarao",acm trans . database syst ., ,panel : database system performance management,"jz rmit , a moffat , k ramamohanarao",sigmod record,1997 ,0
6826,"preference sql - design , implementation , experiences","w kieпling , g kіstler",vldb,2002 ,"preference sql-design , implementation",,,1994 ,0
6827,information warfare and security,,"acm sigmod record ,",2001 ,editorial,hv jagadish,,2001.0 ,0
6828,data management issues in electronic commerce ( panel ),mt oezsu,"sigmod record ,",1999 ,dimensionality reduction for fast similarity search in large time series databases,"e keogh , k chakrabarti , s mehrotra , m pazzani",sigmod conference,2001 ,0
6829,a toolkit for negotiation support interfaces to multi-dimensional data,"m gebhardt , m jarke , s jacobs",sigmod conference,1997 ,acyclic query processing in object-oriented databases .,"m gebhardt , m jarke , s jacobs","proceedings of acm sigmod international conference on & hellip ; ,", ,0
6830,chain : operator scheduling for memory minimization in data stream systems,"b babcock , s babu , m datar , r motwani","sigmod conference ,",2003 ,fast computation of sparse datacubes,"k ross , d srivastava",vldb,2003.0 ,0
6831,the coral deductive system,"r ramakrishnan , d srivastava , s sudarshan , p seshadri",vldb j.,1993.0 ,determining text databases to search in the internet,"r ramakrishnan , d srivastava , s sudarshan , p","proceedings of acm sigmod international conference on & hellip ; ,", ,0
6832,similarity searching in medical image databases,"t seidl , h kriegel",vldb, ,introduction to constraint databases,"egm petrakis , c faloutsos",,2002.0 ,0
6833,rule and data allocation in distributed deductive database systems,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j., ,nodose version 2.0,"sj lim , yk ng",, ,0
6834,the araneus web-base management system,"g mecca , p atzeni , a masci , p merialdo , g sindoni",,1998 ,the araneus web-base management system,"r cavallo , m pittarelli","proc . vldb ,", ,0
6835,magic conditions,"is mumick , sj finkelstein , h pirahesh , r",acm trans . database syst .,1996 ,magic conditions,"c kuok , a fu , m wong","acm transactions on database systems ( tods ) ,",1996.0 ,0
6836,a prototype spatial data management system,"cf herot , r carling , m friedell , d kramlich","acm siggraph computer graphics ,",2003 ,book review column,k aberer,sigmod record,2003 ,0
6837,unisql/x unified relational and object-oriented database system,ood models,,1994 ,relational databases for querying xml documents : limitations and opportunities,"j shanmugasundaram , k tufte",vldb, ,0
6838,reasoning about spatial relationships in picture retrieval systems,"mj egenhofer , kk al-taha",vldb,1994 ,watermarking relational databases,"h kriegel , m pіtke , t seidl",vldb,1992.0 ,0
6839,open object database management systems,,,1994 ,buer managementin relational database systems,"gm sacco , m schkolnick","acm transactions on database systems ,", ,0
6840,building knowledge base management systems,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou","computerworld. ,",1981.0 ,case for output management systems .,"h liefke , d suciu","sigmod record ,",2000.0 ,0
6841,efficient algorithms for processing xpath queries,"g georg , k christoph , p reinhard","proc . of the vldb ,",2002 ,efficient algorithms for processing xpath queries,"a kemper , g moerkotte , k peithner , m steinbrunn","proc . of the sigmod . acm ,", ,0
6842,selectivity estimation of complex spatial queries,"y choi , c chung",sigmod conference,2002 ,information management assistants for enterprise workers,"s case , m thint",, ,0
6843,high-performance sorting on networks of workstations,"a arpaci-dusseau , r arpaci-dusseau , d culler , j hellerstein , d patterson",sigmod conference,1997 ,"jm , hellerstein , and da patterson . high-performance sorting on networks of workstations","ac axpaci-dusseau , rh arpaci-dussenu , de culler",, ,0
6844,using quantitative information for efficient association rule generation,"b pєssas , w jr. , m carvalho , r resende",sigmod record,2000 ,using quantitative information for efficient association rule generation,"b pã ´ ssas , w meira jr , m carvalho , r resende","j. braz . comp . soc ,",2000.0 ,0
6845,an open storage system for abstract objects,"s blott , l relly , hj schek",sigmod conference,1996 ,"an open storage systemfor abstract objects . inh . v. jagadish andi . s. mumick , editors","t westmann , d kossmann , s helmer , g moerkotte",proc . of the 1996 acm sigmod international conference on, ,0
6846,the tpr * - tree : an optimized spatio-temporal access method for predictive queries,"y tao , d papadias , j sun",vldb,2003 ,object decomposition for spatial query processing,,,2003.0 ,0
6847,algorithms for mining distance-based outliers in large datasets,"e knorr , r ng",vldb,1998 ,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,", ,0
6848,reasoning about spatial relationships in picture retrieval systems,"a sistla , c yu , r haddad",,1994 ,retrieval of pictures using a similarity based approach employing indices on spatial relationships,"ap sistla , c yu",sigmod conference, ,0
6849,report on the 18th british national conference on databases ( bncod ),,,2002 ,"report on the first international conference on ontologies , databases and applications of semantics",k aberer,submitted for,2003 ,0
6850,chain : operator scheduling for memory minimization in data stream systems,"b babcock , s babu , m datar , r motwani",sigmod conference,2003 ,operator scheduling in data stream systems,"b babcock , s babu , m datar , r motwani , d thomas",,2000.0 ,0
6851,materialized views selection in a multidimensional database,"e baralis , s paraboschi , e teniente",vldb, ,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity,"a shukla , p deshpande , jf naughton",proceedings of the 21th international conference on very, ,0
6852,semantic integration in heterogeneous databases using neural networks,"w li , c clifton","vldb ,",1994 ,new histogram techniques for selectivity estimation,"ws li , c clifton",, ,0
6853,editor 's notes,j widom,sigmod record,1996 ,editor 's notes,te cyrs,"new directions for teaching and learning ,", ,0
6854,rp * : a family of order preserving scalable distributed data structures,"w litwin , m neimat , d schneider",vldb,1994 ,algebraic signatures for scalable distributed data structures,d gross-amblard,, ,0
6855,mining fuzzy association rules in databases,"cm kuok , a fu , mh wong , nt shatin , h kong",sigmod record,1998 ,mining fuzzy association rules in databases,"hp kriegel , m poetke , t seidl","vldb ,", ,0
6856,research in multi-organizational processes and semantic information brokering at the lsdis lab,"a sheth , j miller , k kochut , i arpinar","sigmod record ,",2001 ,research in multi-organizational processes and semantic information brokering at the lsdis lab,"a sheth , j miller , k kochut , b arpinar",,2001.0 ,0
6857,srikant . fast algorithms for mining association rules,r agrawal andr,vldb,1994 ,selectivity estimation in spatial databases,"s acharya , v poosala , s ramaswamy",proc . 1994, ,0
6858,performance measurements of compressed bitmap indices,t johnson,"proceedings of the 25th international conference on very & hellip ; ,",1999 ,an object-oriented hypermedia system for structured documents ( poster ),"k bіhm , k aberer","proceedings of the first acm international conference on & hellip ; ,",1999.0 ,0
6859,similarity based retrieval of pictures using indices on spatial relationships,"a sistla , c yu , c liu , k liu",vldb,1995 ,similarity based retrieval of pictures using indices on spatial relationships,"a prasad sistla , c yu , c liu , k liu","proc . 1995vldb conference , zurich , switzerland ,", ,0
6860,"data management in ecommerce : the good , the bad , and the ugly",,,2000.0 ,"set containment joins : the good , the bad and the ugly","k ramasamy , jm patel","vldb ,",1998 ,0
6861,materialized view selection and maintenance using multi-query optimization,"h mistry , p roy , s sudarshan , k ramamritham","sigmod conference ,",2001 ,materialized view selection and maintenance using multi-query optimization,"h mistry , p roy , s sudarshan , k ramamritham",sigmod conference,2001.0 ,0
6862,xpath processing in a nutshell,"g gottlob , c koch , r pichler",sigmod record,2003 ,uml in a nutshel,"e rahm , p bernstein",, ,0
6863,query unnesting in object-oriented databases,l fegaras,sigmod conference,1992.0 ,functional completeness in object-oriented databases,"p mishra , m eich","sigmod conference ,",1997.0 ,0
6864,"gnatdb : a small-footprint , secure database system",r vingralek,vldb,2002 ,makmg smalltalk a database system,"g cope841 copeland , d mater","vldb ,",2002 ,0
6865,query optimization in compressed database systems,"z chen , j gehrke , f korn",,2001 ,query containment for data integration systems,"y ioannidis , r ng , k shim , t sellis","the vldb journal the international journal on very large & hellip ; ,", ,0
6866,broadcast disks : data management for asymmetric communications environments,"s acharya , r alonso , m franklin , s zdonik",sigmod conference,1995 ,guest editorial,"s acharya , r alonso , m franklin , s zdonik","the vldb journal the international journal on very large & hellip ; ,",2000 ,0
6867,implementing deductive databases by mixed integer programming,"c bell , a nerode , rt ng , vs subrahmanian","11th symposium on principles of database systems ,",1996 ,"implementing deductive databases by mixed integer programming , to appear in : acm transactions of","b ooi , y shu , k tan",,2003 ,0
6868,"some remarks on variable independence , closure , and orthographic dimension in constraint databases .",l libkin,sigmod record,1999 ,distance browsing in spatial databases,"g hjaltason , h samet","sigmod record ,", ,0
6869,versioning and configuration management in an object-oriented data model,e sciore,vldb j.,1994 ,w. kim transaction management in an object-oriented system,jf garza,"proceedings of the 1988 acm sigmod ,", ,0
6870,broadcast disks : data management for asymmetric communications environments,"sa pi , r alonso , m franklin , s zdonik","proceedings of acm sigmod conference , san jose , ca , may ,", ,broadcast disks : data management for asymmetric communications environments,"a brodsky , v segal , j chen , p exarkhopoulo","information and software technology ,",1991.0 ,0
6871,performance measurements of compressed bitmap indices,"j theodore , l ethan",vldb, ,checks and balances : monitoring data quality problems in network traffic databases,"f korn , s muthukrishnan , y zhu",proceedings, ,0
6872,the hcc-tree : an efficient index structure for object oriented databases,"b sreenath , s seshadri",vldb,1994 ,an efficient structure for string databases,"t kahveci , ak singh","vldb , rome , september ,", ,0
6873,temporal database bibliography update,"acms record , s record",sigmod record,1996 ,fast algorithm to find frequent item . sets for mining of association rules,"xp du , k kaneko , a makinouchi","proc . int conf info society in the 21st century : emerging & hellip ; ,",1982.0 ,0
6874,editor 's notes,l liu,sigmod record, ,editors ' notes,jh astrachan,,1994 ,0
6875,storing semistructured data with stored,"a deutsch , m fernandez , d suciu",sigmod conference, ,"tc , metadata for multimedia documents","ad dfs , m fernandez , d suciu","proc . of acm sigmod conf . on management of data , & hellip ; ,",1994 ,0
6876,shrikant . mining association rules between sets of items in large databases,"c kuok , a fu , m wong",proceedings of acm sigmod conference on management of,1998 ,near neighbor search in large metric spaces,"r agrawal , t imielinski andr","conf . on vldb ,", ,0
6877,vxmlr : a visual xml-relational database system,i tatarinov,"sigmod conference ,",2001 ,storing and querying ordered xml using a relational database system,"b jvd , b seeger",,2002.0 ,0
6878,simple dimensionality reduction technique for fast similarity search in large time series databases,"t seidl , h kriegel",,1997 ,editorial,"ej keogh , mj pazzani",, ,0
6879,mindreader : querying databases through multiple examples,"y ishikawa , r subramanya , c faloutsos",vldb,1998 ,mindreader : query databases through multiple examples,"b bjã ¶ rn , c michel , v patrick","proc . of the 24th vldb conference ,",1995 ,0
6880,binding propagation in disjunctive databases,s greco,vldb,1998 ,disjunctive databases,"g mecca , p atzeni , a masci , p merialdo , g sindoni",,1998 ,0
6881,open object database management systems,,,1994 ,database systems management and oracle8,cg doherty,"sigmod conference ,",1998.0 ,0
6882,"research and practice in federated information systems , report of the efis ' 2000 international workshop",,"acm sigmod record ,",2000 ,cheetah : a lightweight transaction server for plugand-play internet data managementâ '',"z lacroix , o boucelma",proceedings of the 26th vldb conference ( vldb,2000 ,0
6883,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",,1999.0 ,selection and maintenance of views in a data warehouse,"ms olivier , sh von solms",acm trans . database syst .,1994 ,0
6884,evaluation of main memory join algorithms for joins with set comparison join predicates,"s helmer , g moerkotte",vldb,1997 ,comparative analysis of five xml query languages .,acms anthology,"vldb ,",2000.0 ,0
6885,why decision support fails and how to fix it,"r kimball , k strehlo","acm sigmod record ,",1995 ,why decision support fails and how to x it,"r kimball , k strehlo",vldb, ,0
6886,linking business to deliver value : a data management challenge,a deshpande,"proceedings of the international conference on very large & hellip ; ,",2000 ,linking business to deliver value : a data management challenge,"m liu , g dobbie , t ling","journal of intelligent information systems ,",2000.0 ,0
6887,a complete temporal relational algebra,"d dey , s sarkar",vldb j.,1996.0 ,a probabilistic relational model and algebra,s guha,"acm transactions on database systems ,", ,0
6888,a model of cad transactions,"f banuthon , w kim , h korth",sigmod conference, ,a data model and data structures for moving objects databases,"l forlizzi , r gќting , e nardelli , m schneider",proc . of the 1989 acm sigmod intl. conf . on management of,2000 ,0
6889,efficiently mining long patterns from databases,â ? ¦,sigmod conference,1998 ,efficiently mining long patterns from databases,"k bіhm , t rakow","sigmod record ,",1998.0 ,0
6890,statistical synopses for graph-structured xml databases,"n polyzotis , m garofalakis","acm transactions on database systems ,",2002 ,statistical database design,"z qin , w wang , f wu , t lo , p aoki","vldb journal ,",1981.0 ,0
6891,research issues in databases for arcs : active rapidly changing data systems,a datta,sigmod record,1994 ,optimization of extended database query languages,"a poulovassilis , c small",acm sigmod international conference on the management of, ,0
6892,cache conscious algorithms for relational query processing,"a shatdal , c kant , j naughton",vldb,1994 ,on the computation of multidimensional aggregates,"a shatdal , c kant , jf naughton","proceedings of the international conference on very large & hellip ; ,",1994.0 ,0
6893,on periodic resource scheduling for continuous-media databases,"m garofalakis , b жzden , a silberschatz",vldb j.,1998 ,on periodic resource scheduling for continuous-media databases,"mn garofalakis , b ã?zden , a silberschatz","proceedings of the acm sigmod conference on management of & hellip ; ,",1998.0 ,0
6894,describing and using the query capabilities of heterogenous sources,"v vassalos , y papakonstantinou",vldb,1997 ,using metadata for the intelligent browsing of structured media objects,"v vassalos , y papakonstantinou","signals , systems and computers , 1994 . 1994 conference record", ,0
6895,indexing multimedia databases ( tutorial ),,,1995 ,multimedia databases coursenotes,a ghafoor,"proceedings of acm multimedia conference ,", ,0
6896,evaluation of main memory join algorithms for joins with set comparison join predicates,"s helmer , g moerkotte",vldb,1997 ,evaluation of main memory join algorithms for joins with set comparison join predicates,"s helmer , g moerkotte","vldb ,",1997.0 ,0
6897,e-commerce database issues and experience,a rajaraman,sigmod conference,1999 ,semantic queries withpictures,a rajaraman,"proceedings of the 1999 acm sigmod international conference & hellip ; ,",1999.0 ,0
6898,supersql : an extended sql for database publishing and presentation,m toyama,sigmod conference,1998 ,supersql : an extended sql for database publishing and presentation,"l feng , j yu , h lu , j han","sigmod conference ,",1998.0 ,0
6899,dwms : data warehouse management system,"p scheuerman , j shim , r vingralekâ ?? watchman",vldb, ,a data warehouse intelligent cache manager,"m winslett , k smith , x qian","vldb journal ,",1994 ,0
6900,an introduction to deductive database languages and systems,"k ramamohanarao , j harland",vldb j.,1994 ,introduction to a system for distributed databases,"m barja , n paton , a fernandes , m williams , a dinn","acm trans . on database systems ,", ,0
6901,design and implementation of rock & roll : a deductive object-oriented database system,"m liu , g dobbie , t ling",, ,fast high-dimensional data search in incomplete databases,"b ooi , c goh , k tan",vldb,1998 ,0
6902,on parallel execution of multiple pipelined hash joins,"h hsiao , m chen , p yu","sigmod conference ,",1994 ,the mariposa distributed database management system,"m stonebraker , pm aoki , w litwin , a pfeer , a sah ,",,1994.0 ,0
6903,range queries in olap data cubes,"c ho , r agrawal , n megiddo , r srikant",sigmod conference,1997 ,approximate query answering using histograms,"m garofalakis , p gibbons",, ,0
6904,outerjoins as disjunctions,ca galindo-legaria,sigmod conference,1994 ,editor 's notes,l liu,, ,0
6905,starting ( and sometimes ending ) a database company,j orenstein,vldb,1998.0 ,starting ( and sometimes ending ) a database company,ja orenstein,"proceedings of the international conference on very large & hellip ; ,",1996 ,0
6906,exact : an extensible approach to active object-oriented databases,"o dэaz , a jaime",vldb j.,1997 ,an active and deductive object-oriented data model,"h jiang , w wang , h lu , jx yu",, ,0
6907,concurrent garbage collection in o2,"m skubiszewski , p valduriez",vldb,1997 ,efficiently instantiating view-objects from remote relational databases,"m skubiszewski , p valduriez","proceedings of the 23rd international conference on very & hellip ; ,",1997.0 ,0
6908,design and implementation of a genetic-based algorithm for data mining,"m levene , a poulovassilis , k benkerimi , s schwartz",vldb,2000 ,efficiently supporting ad hoc queries in large datasets of time sequences,"f korn , h jagadish , c faloutsos",sigmod conference,1993.0 ,0
6909,heterogeneous database query optimization in db2 universal datajoiner,"s venkataraman , t zhang",vldb,1998 ,heterogeneous database query optimization in db2 universal datajoiner 24th conf . on very large,"s venkataraman , t zhang","new york ,", ,0
6910,the lowell report,"j gray , h schek , m stonebraker , j ullman",sigmod conference,2001.0 ,reminiscences on influential papers,hgm stanlbrd,,2000 ,0
6911,model-based information integration in a neuroscience mediator system,"mr genesereth , am keller , om duschka",,2000 ,infomaster : an information integration system,"p buneman , w fan , s weinstein","proc . acm pods conference ,", ,0
6912,toward autonomic computing with db2 universal database,"s lightstone , g lohman , d zilio",sigmod record,2002 ,toward autonomic computing with db2 universal database,"s lightstone , g lohman , d zilio","sigmod record ,",1998.0 ,0
6913,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan","& hellip ; conference on data base management systems , cargese ( corsica & hellip ; ,", ,green query optimization using query clustering,"a ghosh , j parikh , v sengar , j haritsa",, ,0
6914,mind your vocabulary : query mapping across heterogeneous information sources,"f naumann , u leser , jc freytag",sigmod conference,1999 ,quality-driven integration of heterogeneous information sources,"s andler , j hansson , j eriksson , j mellin , m","proceedings of the 25th vldb , edinburgh , scotland ,", ,0
6915,dblearn : a system prototype for knowledge discovery in relational databases,"j han , y fu , y huang , y cai , n cercone",sigmod conference,1994 ,accessing a relational database through an object-oriented database interface,"ws li , c clifton","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1998 ,0
6916,sybase replication server,p melmon,sigmod conference,1994 ,the sybase open server,"r agrawal , r srikant","proceedings of the 1992 acm sigmod international conference & hellip ; ,",2000 ,0
6917,a system for watermarking relational databases,n roussopoulos,sigmod conference,2003 ,view indexing in relational databases,"f sadri , in subramanian , lvs lakshmanan","acm transactions on database systems ,",1982.0 ,0
6918,data mining with optimized two-dimensional association rules,"t fukuda , y morimoto , s morishita , t tokuyama",acm trans . database syst .,2001.0 ,data mining with optimized two-dimensional association rules,"j banerjee , w kim , hj kim , hf korth","acm transactions on database systems ,",1995 ,0
6919,query optimization for xml,"j mchugh , j widom",,1999 ,query optimization for codasyl database systems,"a poulovassilis , c small",vldb j., ,0
6920,databases and visualization,d keim,sigmod conference,1996 ,query optimization in heterogeneous databases,da keim,proceedings of acm sigmod international conference . on, ,0
