,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
2720,print shop 22 deluxe,encore,49.99,encore software 10258 deluxe publisher,encore software,49.99,0.0
2721,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe production studio premium upgrade,,1034.99,0.0
2722,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 flash professional academic,,69.99,0.0
2723,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 design standard upgrade,,36.25,0.0
2724,learn2 training for microsoft powerpoint,topics-entertainment-software - ( consignment ),9.99,quickbooks premier professional contact & home design for windows,,14.49,0.0
2725,adobe acrobat capture 100 000 page pack,adobe,1514.99,adobe acrobat capture 1.6 software full version for windows mobile,,839.99,0.0
2726,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe cs3 web standard,,1784.0,0.0
2727,alien disco safari,encore,19.99,encore software 1105 goldfish cubase,,26.55,0.0
2728,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) computrace lojack for laptops gold 2007,,209.95,0.0
2729,family tree maker version 16 deluxe,encore,69.95,family tree maker version 16 software ( pc/mac ),,17.74,0.0
2730,microsoft office & windows training professional,topics entertainment,49.95,microsoft ( r ) powerpoint 2004 standard upgrade,,749.26,0.0
2731,apple iwork '06 ( mac dvd ),apple,79.0,apple iwork '06 ( mac ),,69.99,0.0
2732,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe cs3 photoshop elements 5 upgrade,,273.99,0.0
2733,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft ( r ) money 2004 software suite mac apple & mac software,,99.99,0.0
2734,watchguard 1yr subs firebox x5 webblocker wg017196 ),watchguard technologies inc,159.9,m-audio essentials for mac,,49.99,0.0
2735,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft ( r ) office basic edition 2007,,129.95,0.0
2736,family tree maker version 16 collectors edition,encore software,,encore software 10820 punch ! home design architectural series 18,,34.95,0.0
2737,webroot spy sweeper antispyware 5.x,webroot software,29.95,webroot spy sweeper antistat,,862.26,0.0
2738,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office frontpage 2004,,36.59,0.0
2739,microsoft works suite 2006,microsoft,99.0,microsoft onenote 2003,,329.99,0.0
2740,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks pro 2007 for mac,intuit,199.99,0.0
2741,professor teaches windows xp,individual software,19.99,professor teaches windows xp,individual software,34.99,0.0
2742,ca arcserve bkup r11 .5 win svrless bkup opt sp1 - prod only,computer associates,,encore software 1114517 me nolo pagemaker ( r ) 8 upgrade for windows professional,,735.97,0.0
2743,genuine fractals genuine fractals print pro 1u,onone software,299.95,rumba platinum for mac platinum software for windows professional publisher,rumba software,50.99,0.0
2744,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,microsoft windows vista business upgrade ( pc ),,79.99,0.0
2745,the print shop 22 deluxe,encore,49.99,riverdeep publishing redistore,,26.97,0.0
2746,family tree maker 2008 platinum,encore,99.95,hoyle puzzle & board game,,26.99,0.0
2747,microsoft publisher 2007 version upgrade,microsoft,99.95,windows xp home basic upgrade,,25.97,0.0
2748,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd win,,939.95,0.0
2749,sibelius 5 professional edition,sibelius-software-ltd .,599.0,encore software 3116 mavis beacon teaches typing 17,,205.99,0.0
2750,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,microsoft ( r ) windows server 2003 client additional license for users-6 pack,,49.99,0.0
2751,procurve manager plus upgrade -,hewlett packard,,apple software intuit hd-1100462 apple mac windows xp,,759.99,0.0
2752,bodyworks 6.0 25-user building site license,learning company,399.95,bodyworks premier preschool edition,,10.99,0.0
2753,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe after effects cs3 production premium upgrade,,145.95,0.0
2754,systemsuite 8 professional,individual software,49.99,individual software sys vista professional full version windows,,517.87,0.0
2755,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe cs3 photoshop elements 5.0 ( mac ),,1023.99,0.0
2756,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,cinecore professional crm professional edition crm software windows tax & finance software for software developers,,79.99,0.0
2757,adobe indesign cs3 [ mac ],adobe,699.0,adobe cs3 for mac,,799.0,0.0
2758,instant immersion spanish deluxe 2.0,topics entertainment,49.99,instant immersion translator deluxe 2.0,,29.99,0.0
2759,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) project 2003,,159.9,0.0
2760,quicken legal business pro 2007,nolo press,79.99,quicken ( r ) instant immersion italian,,85.59,0.0
2761,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft onenote 2004 full version [ dvd ],,199.98,0.0
2762,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,microsoft ( r ) project 2003 software suite cal academic cd mac,,109.95,0.0
2763,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,encore software 10531 brain games cd win cin mac 8u,,49.99,0.0
2764,tonka raceway xp compatible ( jewel case ),hasbro interactive,29.95,the print shop 29-01-01,,42.25,0.0
2765,microsoft digital image suite plus [ lb ],microsoft software,129.95,microsoft windows xp pro sp2,,189.99,0.0
2766,kaspersky anti-virus 6.0,kaspersky lab,59.95,spanish spy sweeper ( pc ),,24.95,0.0
2767,adobe premiere pro cs3,adobe,799.0,adobe contribute cs3 for mac upgrade,,1699.99,0.0
2768,emc retrospect 7.5 disk to disk windows,dantz,,software,,9.39,0.0
2769,raster design 2006 essentials,autodesk psg,59.95,raster design premium,,36.9,0.0
2770,microsoft word 2004 upgrade ( mac ),microsoft,109.99,word mac 2000 version upgrade,,29.99,0.0
2771,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsystems onenote 2007 w/msdn premium,,788.99,0.0
2772,printmaster 17 platinum by encore software,encore software,39.99,encore software 10722 punch ! home design architectural series 18,,31.87,0.0
2773,emedia intermediate guitar method win/mac,emedia,59.99,jumpstart pro 2006,,79.99,0.0
2774,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,adobe flash pro cs3 renewal,,1099.0,0.0
2775,geometry ( win/mac ) ( jewel case ),fogware publishing,9.99,,,1687.61,0.0
2776,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,encore software 10140 encore home designer win/mac,,36.97,0.0
2777,instant immersion spanish ( audio book ),topics entertainment,,instant immers japanese 2 ( audio book ),,17.97,0.0
2778,the print shop 22 deluxe,encore,49.99,encore software 10240 the print shop 22 deluxe,,16.87,0.0
2779,g7 kontakt edition,sibelius-software-ltd .,99.99,microsoft word 2004 professional ( mac ),,149.99,0.0
2780,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,nero mac,,145.99,0.0
2781,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 web standard academic,,735.0,0.0
2782,adobe production studio premium,adobe,1699.0,adobe creative suite 3 web premium complete package 1 project,,1439.99,0.0
2783,adobe acrobat 7.0 professional,adobe,449.99,adobe photoshop cs3 full version [ dvd ],,718.99,0.0
2784,sudoku puzzle addict,global-software-publishing-north-america-inc,6.99,doku-thundra ( r13 ) family pack ( jewel case ),,34.11,0.0
2785,microspot macdraft professional ( mac ),microspot ltd.,349.99,microspot macdraft professional ( mac ),,39.95,0.0
2786,diskeeper 2007 pro premier 5-lic pack,diskeeper corporation,736.66,sista digital,,129.99,0.0
2787,emedia bass method win/mac,emedia,59.99,jumpstart pro 2003,,19.95,0.0
2788,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft ( r ) office professional edition for software developers 2005,,199.99,0.0
2789,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe creative suite 3 production premium upsell [ mac ],,717.99,0.0
2790,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,peachtree ( r ) premier pro 2005,,549.95,0.0
2791,microsoft office small business 2007 full version,microsoft,449.95,microsoft office 2004 academic version windows 10,,159.95,0.0
2792,panda internet security 2007 3-user,panda software,69.95,the print shop 22 gold,,29.99,0.0
2793,adobe acrobat 7.0 professional,adobe,449.99,adobe premiere pro cs3,,869.99,0.0
2794,ibm viavoice advanced v. 10,nuance-communications-inc .,,nuance communications ( r ) powerpoint pro win 2007,,59.99,0.0
2795,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,microsoft ( r ) excel ( r ) advantage 2007,,109.99,0.0
2796,cakewalk sonar home studio 6,cakewalk,139.0,cakewalk sonar home studio ( jewel case ) ( pc ),,16.97,0.0
2797,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard upgrade,,99.99,0.0
2798,computrace lojack for laptops : 1 year subscription,absolute software,49.99,absolute software absolute software lfl-36-ss-ss-049,absolute software,10.43,0.0
2799,instant immersion 33 languages,topics entertainment,49.99,instant immersion 36 languages,,9.27,0.0
2800,adobe photoshop cs3 extended [ mac ],adobe,999.0,instant immersion spanish audio deluxe [ mac ],,119.99,0.0
2801,learning quickbooks 2007,intuit,39.95,quickbooks premier home and business ( large box ),,36.39,0.0
2802,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft ( r ) windows vista ( tm ) home premium,,399.99,0.0
2803,microsoft office excel 2007,microsoft,229.95,microsoft windows xp professional full version with sp2,,649.99,0.0
2804,quarkxpress 7 for mac/win .,quark,1289.42,quarkxpress 9 professional for windows professional contractor,,549.99,0.0
2805,microsoft office 2004 professional ( mac ),microsoft,499.99,spazix premier,,413.0,0.0
2806,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 9300 punch ! master landscape professional & home design,punch ! software,89.99,0.0
2807,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe cs3 design premium academic,,199.0,0.0
2808,3d home architect landscape design deluxe version 9,encore,29.99,encore software 11936 svr-ark v. 14.0 professional,,29.99,0.0
2809,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,quickbooks pro 2007,,209.99,0.0
2810,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,cinescore pro 6 platinum edition,sony-pictures-digital-entertainment,299.99,0.0
2811,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft works suite 2006 standard upgrade,,9.36,0.0
2812,microsoft oem 3pk xp home edition sp2 n09-01624 ),microsoft corporation,,microsoft windows vista business 32-bit for systems corp,,17.3,0.0
2813,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,adobe creative suite 3 design premium product upgrade product upgrade package 1 user upgra,,36.3,0.0
2814,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe creative suite 3 design premium plus [ mac ],,129.95,0.0
2815,adobe after effects cs3 upgrade,adobe,299.0,adobe creative suite 3 ( cs3 ) design premium upgrade,,99.99,0.0
2816,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,punch software 85100 punch ! master landscape and home design,sony-pictures-digital-entertainment,129.99,0.0
2817,microsoft word 2007 version upgrade,microsoft,109.95,peachtree by sage premium accounting for nonprofits 2006 and later,,36.09,0.0
2818,stomp inc drive washer,stomp inc,,encore software 2611 punch ! super home suite,leisure-mind-computer-active-publishing,19,0.0
2819,microsoft word 2004 ( mac ),microsoft,229.99,elementary advantage 2008 ( tm ),,69.99,0.0
2820,adobe creative suite cs3 production premium,adobe,1699.0,adobe illustrator cs3 upgrade ( mac ),,749.99,0.0
2821,microsoft excel 2004 ( mac ),microsoft,229.99,the print shop 26,,49.52,0.0
2822,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,symphonic orchestra,,12.56,0.0
2823,microsoft outlook 2007,microsoft,109.95,microsoft office visio standard 2003 for students & teachers,,109.95,0.0
2824,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe cs3 design standard upgrade [ mac ],,413.99,0.0
2825,emc retrospect 7.5 disk to disk windows,dantz,,pcware cdroms,,34.99,0.0
2826,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe premiere pro cs3 web premium [ mac ],,109.99,0.0
2827,microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2007 ( pc ),,299.95,0.0
2828,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft ( r ) windows vista business full version,,129.96,0.0
2829,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft ( r ) powerpoint 2005 full version,,531.11,0.0
2830,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite 3 ( cs3 ) design premium product upgrade package 1 user academic cd win,,199.99,0.0
2831,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,3dm-l25-ms-016aa sms,,129.99,0.0
2832,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,,adobe photoshop cs3 extended for mac upgrade [ mac ],,1699.0,0.0
2833,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,microsoft licenses win svr 2003 license 1 pc,,99.99,0.0
2834,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe premiere pro cs3 design standard,,1199.0,0.0
2835,adobe soundbooth cs3 [ mac ],adobe,199.0,adobe soundbooth cs3 soundbooth cs2 academic,,99.95,0.0
2836,microsoft data analyzer 2002,microsoft,179.0,microsoft windows vista business full version for computer associates 2003,,99.95,0.0
2837,punch ! professional home design suite,punch ! software,69.99,punch software 13500 punch ! master landscape & home design,,36.97,0.0
2838,quickbooks simple start 2007,intuit,99.95,quickbooks ( r ) pro 2007,,29.85,0.0
2839,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office mac 2004 software suite cal 2003 version upgrade,,99.99,0.0
2840,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 web premium mappoint,,559.99,0.0
2841,civilization iv dvd-rom ( mac ),aspyr media,49.99,quickbooks ( r ) professional edition 2007,,129.99,0.0
2842,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe cs3 software suite for mac academic,,273.99,0.0
2843,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe cs3 web premium upsell [ mac ],,824.77,0.0
2844,microsoft excel 2004 ( mac ),microsoft,229.99,microspot macdraft premier professional,,399.99,0.0
2845,microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) windows xp professional upgrade with sp2,,79.99,0.0
2846,instant immersion french 2.0,topics entertainment,29.99,microspot macdraft professional 2,,19.99,0.0
2847,cluefinders 3rd grade,the learning company,,mavis beacon teaches typing 17 standard by the print shop,,4.17,0.0
2848,cisco security desktop agent csa-b250-dtop-k9 ),cisco systems ( ciscopro ),,adobe acrobat 7.0 standard,,205.99,0.0
2849,instant immersion italian 2.0,topics entertainment,29.99,microsoft software,,735.97,0.0
2850,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design premium upsell [ mac ],,199.99,0.0
2851,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe photoshop cs3 extended [ mac ],,249.99,0.0
2852,adobe acrobat standard 8.0,adobe,449.99,adobe indesign cs3 upgrade,,723.99,0.0
2853,adobe creative suite cs3 production premium,adobe,1699.0,quickbooks pro 2007 premier,,439.99,0.0
2854,zonealarm wireless security,encore software,29.99,zonealarm ( r ) ipsec ( tm ) internet security 2007,,22.59,0.0
2855,systemsuite 8 professional,individual software,49.99,systemsuite pc omnioutliner professional 7.2,individual tools,19.99,0.0
2856,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft word 2004 academic edition,,434.97,0.0
2857,steinberg cubase 4 digital audio software,steinberg,999.99,steinberg cubase sound forge ( m-audio,,99.95,0.0
2858,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,5759102893 dvd-rom audio,,62.56,0.0
2859,emedia essential bass guitar,emedia,19.95,adobe creative suite 3 web standard elements 5 web standard elements 5 web master elements 5 web standard elements,,454.99,0.0
2860,professional home design suite platinum,punch ! software,99.95,punch software 36100 punch ! home design architectural series 18,ubi technologies,109.95,0.0
2861,vpn client software 5 users,d-link systems inc. .,,quickpwn 2007 premier upgrade,,99.99,0.0
2862,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe cs3 design standard upgrade,,609.99,0.0
2863,printmaster 17 gold by encore software,encore software,30.66,encore software 3511 printmaster gold complete package 1 user cd win,,24.97,0.0
2864,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office and windows training,,129.95,0.0
2865,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,,129.99,0.0
2866,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,823110095 microsoft ( r ),,109.11,0.0
2867,burning monkey mahjongg ( mac ),freeverse software,24.99,freeverse software 49500-0059 ae jc for windows/mac,freeverse software,45.99,0.0
2868,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft,5479.0,microsoft works suite 2005 with msdn premium,,129.95,0.0
2869,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,microsoft windows vista business full version [ dvd ],,399.99,0.0
2870,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,pyrp svr hd-ss-0048-0152 v. 14 .,,205.98,0.0
2871,retrospect 6.0 desktop mac upgrade,dantz,59.99,print shop 24,,25.59,0.0
2872,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,valuesoft tune transfer for xp,,29.99,0.0
2873,marine aquarium & goldfish screen saver by encore software,encore software,,encore software 10715 marine aquarium & goldfish screen saver by encore software,,36.36,0.0
2874,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft ( r ) powerpoint 2004 ( r ),,205.99,0.0
2875,adobe indesign cs3 [ mac ],adobe,699.0,adobe premiere pro cs3,,19.99,0.0
2876,corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect wordperfect professional home design,,99.99,0.0
2877,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe cs3 software for mac academic,,229.99,0.0
2878,acrobat professional 8 ( windows ),adobe,273.0,adobe cs3 design premium upgrade,,399.95,0.0
2879,delorme topo usa mapping software 6.0 west region,delorme,49.95,delorme platinum edition 5 standard family pack,,109.99,0.0
2880,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft business outlook 2007,,69.99,0.0
2881,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe cs3 design premium mac adobe,,859.0,0.0
2882,h & r block taxcut 2006 premium federal + state with usb 256m flashdrive,h & r block,39.99,h & r block taxcut 2008 3 user & license,,17.95,0.0
2883,wavelab studio 6,steinberg-media-technologies,399.99,broderbund cs3 after effects professional edition upgrade,,1699.0,0.0
2884,symantec pcanywhere 12.0 host only,symantec,169.65,system care professional,,49.95,0.0
2885,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft office 2004 standard upgrade ( pc ),,723.99,0.0
2886,cluefinders 3rd grade,the learning company,,elementary advantage 2008,,46.0,0.0
2887,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft windows vista business 32-bit,,99.95,0.0
2888,microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099.0,apple win x62 microsoft academic microsoft business 2006 dsl 6 pack,,19.99,0.0
2889,railroad tycoon 3 ( mac ),macsoft,19.99,microsoft windows xp professional full version with sp2,,89.95,0.0
2890,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe dreamweaver cs3 upgrade package 1 user academic,,1238.99,0.0
2891,emedia blues guitar legends,emedia,29.94,emedia blues guitar legends : blues guitar legends,,36.9,0.0
2892,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microspot macdraft macdraft professional edition ( upgrade ),,99.99,0.0
2893,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,i workgroup d61-00608 mac academic microsoft windows small business server 2003 license 1 year cd,,413.55,0.0
2894,sims 2 glamour life stuff pack,aspyr media,24.99,the print shop 29-040220 by the print shop,aspyr media,34.99,0.0
2895,instant immersion japanese deluxe 2.0,topics entertainment,39.99,instant immersion japanese deluxe 2.0,,49.99,0.0
2896,media studio for psp standard editon,encore software,29.99,encore software 11241 psp standard,,17.48,0.0
2897,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) money 2004 ( tm ),,205.59,0.0
2898,sound forge audio studio 9,sony media,69.59,instant immersion italian 2.0,sony-pictures-digital-entertainment,29.99,0.0
2899,microsoft onenote 2007 upgrade,microsoft,79.95,3d home architect home v. 8 by encore software,,109.99,0.0
2900,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,adobe photoshop cs3 upgrade for mac os x,,623.98,0.0
2901,adobe photoshop cs3 extended,adobe,999.0,adobe production premium cs3,,49.99,0.0
2902,print shop 22 deluxe,encore,49.99,encore software 42100 print shop 20 deluxe,,99.99,0.0
2903,professor teaches windows xp,individual software,19.99,29187326 microsoft windows xp professional upgrade with sp2,,239.99,0.0
2904,geometry ( win/mac ) ( jewel case ),fogware publishing,9.99,math success deluxe ( jewel case ) ( 8001 ),,62.99,0.0
2905,global software smart steps 1st grade windows macintosh ),global software,,global software spanish kindergarten,,819.99,0.0
2906,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,adobe creative suite 3 design standard academic software,,1734.99,0.0
2907,instant immersion german audio,topics entertainment,,instant immers french dlx 2 audio,,17.57,0.0
2908,family tree maker 11.2 collector 's edition,encore,109.95,encore software 20100 family tree maker 2004 with msdn premium,,25.59,0.0
2909,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows server 2003 client additional license for devices 5 pack,,1798.99,0.0
2910,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe cs3 design standard,,192.99,0.0
2911,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,topics entertainment instant immersion 33 languages,,69.43,0.0
2912,zoboomafoo animal logic cd/workbook combo,brighter minds media inc.,14.99,brighter minds entertainment,,36.56,0.0
2913,learning quickbooks 2007,intuit,39.95,quickbooks ( r ),,119.99,0.0
2914,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,10901462 the print shop 22 pro publisher deluxe edition,,36.11,0.0
2915,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe cs3 design premium upsell,,299.99,0.0
2916,printmaster 17 platinum by encore software,encore software,39.99,encore software 11066 gold by encore software,,6.53,0.0
2917,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft windows server 2003 client additional license for devices 6 pack ( pc ),,119.31,0.0
2918,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 production premium,,129.99,0.0
2919,omnioutliner professional 3.0,csdc,69.95,emedia ( r ) m-audio pro tools m-powered 205-0000-06,,17.52,0.0
2920,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,microsoft ( r ) money 2004 standard,,413.99,0.0
2921,apple . mac 4.0 online service family pack,apple,179.95,adobe creative suite 4 design premium macosx ( r ) design standard complete package 1 user cd win,,129.98,0.0
2922,quickbooks simple start 2007,intuit,99.95,intuit quickbooks pro 2007 ( pc ),,49.95,0.0
2923,instant immersion 33 languages,topics entertainment,49.99,microsoft visio standard 2006,,99.95,0.0
2924,reference success deluxe 2006,topics entertainment,49.95,instant immersion spanish ( audio book ) ( audio book ),,49.99,0.0
2925,punch ! home design architectural series 18,punch ! software,129.99,punch software 85100 punch ! master landscape & home design,,49.99,0.0
2926,photo objects 150 000 for macintosh,nova development,49.99,photo-world maker 2006 deluxe edition,,109.99,0.0
2927,family tree maker version 16 essentials,encore,29.95,encore software 35048 nuendo home architectura,,89.95,0.0
2928,instant immersion french 2.0,topics entertainment,29.99,topics entertainment instant immersion japanese 3.0,,19.99,0.0
2929,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,,instant immersion german 3.0,,12.9,0.0
2930,adobe premiere pro cs3,adobe,799.0,adobe cs3 production premium academic,,949.99,0.0
2931,global software smart steps 2nd grade windows macintosh ),global software,,zoneage pro 4,,79.49,0.0
2932,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office standard 2007,,205.95,0.0
2933,norton internet security 2008 10 user,symantec,199.99,norton internet security 2008 privacy pack,,99.99,0.0
2934,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite 3 web premium 3 web standard complete package 1 mac,,349.0,0.0
2935,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe cs3 design standard upgrade,,205.99,0.0
2936,microsoft office small business 2007,microsoft software,735.33,microsoft word 2007 professional 8,,549.95,0.0
2937,microsoft office & windows training,topics entertainment,29.99,microsoft office 2004 for mac education,,159.95,0.0
2938,vcomm system suite professional 7,avanquest,49.95,avanquest antalware platinum 10462 windows spy sweeper v. 3 .0 complete package dvd,,149.99,0.0
2939,ae mappoint 2006 cd,microsoft corp,49.95,microsoft mappoint 2007 cd/dvd,,124.34,0.0
2940,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe cs3 design standard from freehand [ mac ],,2469.0,0.0
2941,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft windows vista business full version with sp2,,849.95,0.0
2942,instant immersion 33 languages,topics entertainment,49.99,instant immersion 33 languages,,17.99,0.0
2943,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design standard academic,,449.99,0.0
2944,adobe dreamweaver cs3 [ mac ],adobe,399.0,adobe cs3 cs3 design standard [ mac ],,939.99,0.0
2945,3d home architect landscape v. 8 by encore software,encore software,39.99,encore software 1066 microsoft word 2004 upgrade ( mac ),,24.99,0.0
2946,microsoft excel 2004 ( mac ),microsoft,229.99,individual software pro 2007,,157.74,0.0
2947,quarkxpress 7 for mac/win .,quark,1289.42,quarkxpress 9 for mac/wg win,,999.99,0.0
2948,individual small business advantage deluxe 2006,individual,49.99,individual advantage inc. 6 pack,,33.9,0.0
2949,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks ( r ) pro 2007,,79.99,0.0
2950,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot software spy sweeper with global windows spy suite,,145.99,0.0
2951,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,microsoft windows vista business 32-bit for software accounting 2007,,718.99,0.0
2952,microsoft office & windows training professional,topics entertainment,49.95,microsoft office 2004 on-prem excel,,749.0,0.0
2953,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) windows ( r ) xp home basic upgrade with sp2,,825.36,0.0
2954,microsoft office excel 2007,microsoft,229.95,microsoft academic microsoft office professional 2007,,229.99,0.0
2955,pop-up stopper professional,panicware,29.99,c & tumbl lojack for small business office software,panicware,99.99,0.0
2956,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft windows vista business 64-bit u16,,834.99,0.0
2957,symc backup exec sbs std 11d win small business server standard,symantec,811.21,encore software 1091871 the print shop professional edition win 98 me 1999 xp,,518.34,0.0
2958,adobe photoshop cs3 [ mac ],adobe,649.0,adobe photoshop cs3 [ mac ],,622.95,0.0
2959,hoyle puzzle & board games 2007,encore software,19.99,quicken 2007 premier,,8.99,0.0
2960,middle school advantage 2008,encore,39.99,encore software 95501 mavis beacon teaches typing 11 standard ( pc or mac ),,36.98,0.0
2961,ca antivirus 2007,computer associates,39.95,windows registry manager 2006 vista ultimate,,36.48,0.0
2962,instant immersion french 2.0,topics entertainment,29.99,instant immersion translator deluxe 2.0,,39.99,0.0
2963,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe photoshop cs3 production premium upgrade,,413.99,0.0
2964,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,microsoft windows training professional,,36.33,0.0
